date,close,base_position_v3,market_regime,ret1,ret3,ret5,ret10,ret20,dist_ma20,dist_ma50,dist_ma200,ma50_over_ma200,ma200_slope20,volume_ratio60,breakout20,breakout60,breakdown20,breakdown60,below200,dist_res20,dist_sup20,dist_sup60,future20_return,future20_drawdown,adjustment_label,component_b20_vol_count,component_b60_vol_count,component_vol_down_count,component_bd20_vol_count,weighted_b20_vol,weighted_b60_vol,weighted_vol_down,weighted_bd20_vol,component_above200_breadth,avg_component_vr,regime_bull,regime_range,regime_bear,signal_date,horizon_1d_close_return,horizon_3d_close_return,horizon_5d_close_return,horizon_1d_max_drawdown,horizon_3d_max_drawdown,horizon_5d_max_drawdown,next_signal_primary_adjustment,next_signal_secondary_adjustment,signal_direction,action_type,rating_state,signal_family,sample_source,sample_id,is_replay_outcome_observed,candidate_event_type,candidate_action_label,candidate_stood_1d,candidate_stood_3d,candidate_stood_5d,candidate_future_10d_return,downside_event_type,downside_label,downside_suggested_action,downside_weighted_volume_down_breadth,downside_weighted_breakdown20_breadth,execution_date,market_symbol,etf_symbol,train_policy,primary_model_id,secondary_model_id,primary_adjustment,secondary_adjustment,primary_prob_down,secondary_prob_down,target_position_proxy,planned_action,planned_target_shares,planned_trade_shares,holdings_before_shares,cash_before_cny,cost_price_cny,market_price_cny,position_before_pct,signal_rationale,rating_change_reason,rating_change_review,guidance_for_next_session,execution_status,executed_date,executed_sell_shares,executed_buy_shares,executed_avg_price_cny,holdings_after_shares,cash_after_cny,position_after_pct,review_status,review_horizon,review_price_change_pct,review_note,source_artifacts,created_at,updated_at,replay_label_1d,replay_label_3d,replay_label_5d,continuation_label_version,continuation_label_1d,is_outcome_observed_1d,continuation_label_3d,is_outcome_observed_3d,continuation_label_5d,is_outcome_observed_5d,is_continuation_eligible,source_sample_id,is_real_failure_event,mined_action_direction,mined_failure_reason,failure_label_horizon
2025-04-08,33012.578125,0.186662,bear,0.06025061,-0.04961294,-0.07331763,-0.12620151,-0.10844934,-0.09568466,-0.12732051,-0.14081876,-0.01546759,-0.00582555,1.43756087,0.0,0.0,0.0,0.0,1.0,-0.13626424,0.07208965,0.07208965,0.13603148,-0.05314333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04812932,1.41328574,0.0,0.0,1.0,2025-04-08,-0.0393349717554057,0.0173570206431734,0.0380146298404253,-0.0393349717554057,-0.0393349717554057,-0.0393349717554057,1.0,1.0,add,add_risk,risk_add,real_failure_add,real_failure_event_mining,historical_55_2025-04-08_failure_add,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,premature_add,acceptable_add,acceptable_add,nikkei_continuation_head_v1,0.0,True,1.0,True,1.0,True,True,historical_55_2025-04-08,True,add,prototype_add_failure,1d
2025-04-10,34609.0,0.193938,bear,0.0912836,0.1115222,-0.00365413,-0.08441723,-0.06002565,-0.03999532,-0.07772536,-0.09775937,-0.02172239,-0.00704299,1.48148148,0.0,0.0,0.0,0.0,1.0,-0.09449571,0.12393375,0.12393375,0.1032755,-0.05728047,1.0,2.0,0.0,0.0,0.0,0.050757,0.0,0.0,0.0,0.15341192,1.43517788,0.0,0.0,1.0,2025-04-10,-0.0295709750353954,-0.0098662468577537,-0.0066860769597503,-0.0295709750353954,-0.0295709750353954,-0.0295709750353954,1.0,1.0,add,add_risk,risk_add,real_failure_add,real_failure_event_mining,historical_55_2025-04-10_failure_add,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,premature_add,inconclusive,inconclusive,nikkei_continuation_head_v1,0.0,True,,True,,True,True,historical_55_2025-04-10,True,add,prototype_add_failure,1d
2025-04-15,34267.5390625,0.192393,bear,0.00839199,-0.00986625,0.03801463,-0.03809014,-0.08367037,-0.03814741,-0.07905954,-0.10511879,-0.02829635,-0.00796574,0.81998319,0.0,0.0,0.0,0.0,1.0,-0.10342964,0.11284474,0.11284474,0.10173417,-0.01777397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08160998,0.74881839,0.0,0.0,1.0,2025-04-15,-0.0101303050787177,0.0135038056469714,-0.0013697365286252,-0.0101303050787177,-0.0101303050787177,-0.0101303050787177,1.0,1.0,add,add_risk,risk_add,real_failure_add,real_failure_event_mining,historical_55_2025-04-15_failure_add,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,premature_add,correct_add,acceptable_add,nikkei_continuation_head_v1,0.0,True,1.0,True,1.0,True,True,historical_55_2025-04-15,True,add,prototype_add_failure,1d
2025-04-18,34730.28125,0.194486,bear,0.010259,0.01350381,0.03408317,0.02811388,-0.07821145,-0.01067952,-0.05901591,-0.09146446,-0.03448363,-0.00924725,0.73288147,0.0,0.0,0.0,0.0,1.0,-0.09132253,0.12787238,0.12787238,0.07396137,-0.01786423,1.0,1.0,1.0,0.0,0.0,0.02646463,0.02646463,0.0,0.0,0.12044146,0.75443348,0.0,0.0,1.0,2025-04-18,-0.0129673402803209,0.0039834879324509,0.0280866435900226,-0.0129673402803209,-0.0146753688468906,-0.0146753688468906,1.0,1.0,add,add_risk,risk_add,real_failure_add,real_failure_event_mining,historical_55_2025-04-18_failure_add,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,premature_add,acceptable_add,correct_add,nikkei_continuation_head_v1,0.0,True,1.0,True,1.0,True,True,historical_55_2025-04-18,True,add,prototype_add_failure,1d
2025-05-30,37965.1015625,0.348604,bear,-0.01217389,0.00638828,0.02165292,0.00559899,0.0532585,0.01525988,0.05011081,0.00449107,-0.04344279,-0.00718037,1.47491277,0.0,0.0,0.0,0.0,0.0,-0.01374126,0.06067537,0.23292378,0.05757096,-0.01697303,1.0,0.0,0.0,16.0,0.0,0.0,0.0,0.4050059,0.0,0.42165937,1.60831879,0.0,0.0,1.0,2025-05-30,-0.0130232678736824,-0.0057329582904365,-0.0058867796555759,-0.0130232678736824,-0.0136518262145766,-0.0136518262145766,1.0,1.0,add,add_risk,risk_add,real_failure_add,real_failure_event_mining,historical_55_2025-05-30_failure_add,True,,,,,,,volume_down_day,mixed_downside_signal,watch,0.4050059,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,premature_add,inconclusive,inconclusive,nikkei_continuation_head_v1,0.0,True,,True,,True,True,historical_55_2025-05-30,True,add,prototype_add_failure,1d
2025-12-12,50836.55078125,0.800984,bull,0.01371379,0.00358205,0.00682644,0.01159394,-0.00868295,0.01846981,0.03059189,0.22072654,0.18449073,0.02634845,1.10669446,0.0,0.0,0.0,0.0,0.0,-0.00978478,0.05392835,0.14606055,0.06440148,-0.04313372,1.0,3.0,3.0,0.0,0.0,0.04789457,0.04789457,0.0,0.0,0.95960818,1.13559652,1.0,0.0,0.0,2025-12-12,-0.0131488347650946,-0.0260495551114067,-0.0261492926510722,-0.0131488347650946,-0.0285869457391669,-0.0360970749008175,1.0,1.0,add,add_risk,risk_add,real_failure_add,real_failure_event_mining,historical_55_2025-12-12_failure_add,True,near_resistance_20d,resistance_reject_watch,,,,-0.00169485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,premature_add,premature_add,premature_add,nikkei_continuation_head_v1,0.0,True,0.0,True,0.0,True,True,historical_55_2025-12-12,True,add,prototype_add_failure,1d
2025-12-15,50168.109375,0.798866,bull,-0.01314883,-0.00859026,-0.00818142,0.01754099,-0.00413728,0.00552662,0.01461207,0.20298956,0.18566455,0.02623713,0.8834507,0.0,0.0,0.0,0.0,0.0,-0.01876834,0.04007042,0.13099119,0.07510872,-0.0303844,1.0,4.0,3.0,1.0,0.0,0.07944554,0.04738593,0.02715794,0.0,0.95960818,0.84288867,1.0,0.0,0.0,2025-12-15,-0.0156438088314944,-0.0232540031811793,0.0046699238404377,-0.0156438088314944,-0.0232540031811793,-0.0232540031811793,1.0,1.0,add,add_risk,risk_add,real_failure_add,real_failure_event_mining,historical_55_2025-12-15_failure_add,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,premature_add,premature_add,acceptable_add,nikkei_continuation_head_v1,0.0,True,0.0,True,1.0,True,True,historical_55_2025-12-15,True,add,prototype_add_failure,1d
2025-12-17,49512.28125,0.796743,bull,0.00261206,-0.02604956,-0.02155058,-0.0070671,0.01661707,-0.00647417,-0.00271119,0.18412628,0.1873454,0.02629206,0.81741705,0.0,0.0,0.0,0.0,0.0,-0.0315956,0.02647398,0.11620618,0.07026177,-0.0175411,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95960818,0.76521186,1.0,0.0,0.0,2025-12-17,-0.0103162536062706,0.0179775472373331,0.0168002825056661,-0.0103162536062706,-0.0103162536062706,-0.0103162536062706,1.0,1.0,add,add_risk,risk_add,real_failure_add,real_failure_event_mining,historical_55_2025-12-17_failure_add,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,premature_add,correct_add,correct_add,nikkei_continuation_head_v1,0.0,True,1.0,True,1.0,True,True,historical_55_2025-12-17,True,add,prototype_add_failure,1d
2026-01-07,51961.98046875,0.804451,bull,-0.01058869,0.03223116,0.02387351,0.04958408,0.02911576,0.03055788,0.03388443,0.21995587,0.17997315,0.02976464,1.05094213,0.0,0.0,0.0,0.0,0.0,-0.0106959,0.06821425,0.11640434,0.03571955,-0.01749649,1.0,4.0,1.0,4.0,1.0,0.0711102,0.01290366,0.08559767,0.019807,0.93980118,1.03279955,1.0,0.0,0.0,2026-01-07,-0.0162564771854301,0.0305450191309495,0.0413479146073372,-0.0162564771854301,-0.0162564771854301,-0.0162564771854301,1.0,1.0,add,add_risk,risk_add,real_failure_add,real_failure_event_mining,historical_55_2026-01-07_failure_add,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,premature_add,correct_add,correct_add,nikkei_continuation_head_v1,0.0,True,1.0,True,1.0,True,True,historical_55_2026-01-07,True,add,prototype_add_failure,1d
2026-01-19,53583.5703125,0.646276,bull,-0.00653739,-0.01394264,0.03164581,0.06444425,0.08505471,0.04462064,0.05758791,0.24215763,0.17451951,0.03297827,0.92955829,0.0,0.0,0.0,0.0,0.0,-0.01658643,0.10155027,0.12821035,0.05566852,-0.02591768,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01828579,0.0,0.93459433,0.82583115,1.0,0.0,0.0,2026-01-19,-0.0110569106639351,0.0019655336866462,-0.0130323587701862,-0.0110569106639351,-0.0150965992520153,-0.0150965992520153,1.0,1.0,add,add_risk,risk_add,real_failure_add,real_failure_event_mining,historical_55_2026-01-19_failure_add,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,premature_add,acceptable_add,premature_add,nikkei_continuation_head_v1,0.0,True,1.0,True,0.0,True,True,historical_55_2026-01-19,True,add,prototype_add_failure,1d
2026-01-23,53846.87109375,0.602324,bull,0.00294252,0.01614931,-0.00165568,0.05339897,0.06833962,0.03399636,0.05942501,0.23931075,0.16979563,0.03498735,0.97600804,0.0,0.0,0.0,0.0,0.0,-0.0117541,0.07732096,0.11633742,0.06452035,-0.02245648,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.02898433,0.01643749,0.92336368,1.0093549,1.0,0.0,0.0,2026-01-23,-0.0178584395753612,-0.0090657107151145,-0.0097316616658683,-0.0178584395753612,-0.0178584395753612,-0.0178584395753612,1.0,1.0,add,add_risk,risk_add,real_failure_add,real_failure_event_mining,historical_55_2026-01-23_failure_add,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,premature_add,inconclusive,inconclusive,nikkei_continuation_head_v1,0.0,True,,True,,True,True,historical_55_2026-01-23,True,add,prototype_add_failure,1d
2026-01-30,53322.8515625,0.59998,bull,-0.00098828,-0.00020039,-0.00973166,-0.01137122,0.05533544,0.00989135,0.04401119,0.21448794,0.16329015,0.0378383,1.16409711,0.0,0.0,0.0,0.0,0.0,-0.02137137,0.06223002,0.1054736,0.05543963,-0.01252131,1.0,2.0,1.0,3.0,1.0,0.04627163,0.02646463,0.19888069,0.02005584,0.92311484,1.27427486,1.0,0.0,0.0,2026-01-30,-0.0125213085091185,0.0182005985062982,0.017456458117379,-0.0125213085091185,-0.0125213085091185,-0.0125213085091185,0.0,0.0,add,add_risk,risk_add,real_failure_add,real_failure_event_mining,historical_55_2026-01-30_failure_add,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,premature_add,correct_add,correct_add,nikkei_continuation_head_v1,0.0,True,1.0,True,1.0,True,True,historical_55_2026-01-30,True,add,prototype_add_failure,1d
2026-03-19,53372.53125,0.349355,bull,-0.03379594,-0.00704389,-0.01984152,-0.03447168,-0.06599677,-0.04469455,-0.02518423,0.13296049,0.16223036,0.0419649,1.35252672,0.0,0.0,0.0,0.0,0.0,-0.10044926,0.03822137,0.09721181,0.09561786,-0.05271665,1.0,0.0,0.0,14.0,2.0,0.0,0.0,0.25166128,0.04595393,0.80020846,1.28999655,1.0,0.0,0.0,2026-03-19,-0.0347939834453701,0.0070652418935068,1.0099998770440877e-05,-0.0347939834453701,-0.0347939834453701,-0.0347939834453701,1.0,1.0,add,add_risk,risk_add,real_failure_add,real_failure_event_mining,historical_55_2026-03-19_failure_add,True,,,,,,,volume_down_day,mixed_downside_signal,watch,0.25166128,0.04595393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,premature_add,acceptable_add,acceptable_add,nikkei_continuation_head_v1,0.0,True,1.0,True,1.0,True,True,historical_55_2026-03-19,True,add,prototype_add_failure,1d
