date,open,high,low,close,volume,ret1,ret3,ret5,ret10,ret20,ma20,ma50,ma200,dist_ma20,dist_ma50,dist_ma200,ma50_over_ma200,ma200_slope20,volume_ratio60,prior_high20,prior_low20,breakout20,breakdown20,prior_high60,prior_low60,breakout60,breakdown60,below200,dist_res20,dist_sup20,dist_sup60,regime_bull,regime_bear,regime_range,base_position_v3,component_b20_vol_count,component_b60_vol_count,component_vol_down_count,component_bd20_vol_count,weighted_b20_vol,weighted_b60_vol,weighted_vol_down,weighted_bd20_vol,component_above200_breadth,avg_component_vr,model,pred_adjustment,prob_-1,prob_0,prob_1,target_position_proxy,action_vs_35pct
2026-04-13,56421.4609375,56765.71875,56232.78125,56502.76953125,135300000,-0.007401781922916517,0.0034514846940914,0.0578333090291272,0.08898221441328014,0.0498546939936797,53765.372265625,54968.340390625,48447.4212890625,0.05091376010754711,0.027914780212041856,0.16626990720775625,0.13459785738967023,0.03403735903736815,0.8566815462057176,56924.109375,51063.71875,0,0,58850.26953125,51063.71875,0,0,0,-0.007401781922916517,0.10651497608074223,0.10651497608074223,1,0,0,0.35958904,0.0,0.0,1.0,0.0,0.0,0.0,0.15152762431803884,0.0,0.8114391063061258,0.7842486021485578,hgb_l2_leaf20_live,-1,0.8294018665135092,0.100906236386534,0.06969189709995677,0.10958904000000003,reduce_or_hold_low
2026-04-14,57085.6484375,57979.8203125,57010.1796875,57877.390625,143700000,0.02432838434565121,0.03546039814100044,0.08324665500362727,0.1334346977030536,0.07676565631519217,53971.684375,55058.376171875,48542.3825,0.0723658395180482,0.05120046483617524,0.19230634435794336,0.13423308326234307,0.03424829846154376,0.910752199769724,56924.109375,51063.71875,1,0,58850.26953125,51063.71875,0,0,0,0.01674652902727125,0.1334346977030536,0.1334346977030536,1,0,0,0.36514291,1.0,0.0,0.0,0.0,0.08740527665008781,0.0,0.0,0.0,0.8988443829562137,0.8205468101111257,hgb_l2_leaf20_live,-1,0.8684446789640073,0.1035626483858747,0.02799267265011793,0.11514290999999999,reduce_or_hold_low
2026-04-15,58265.1796875,58585.94921875,58028.75,58134.23828125,161000000,0.004437789151797933,0.02125863574391662,0.032425281076126744,0.08177493091333377,0.08256639485571715,54193.3767578125,55154.60390625,48640.6119921875,0.0727185084083064,0.054023311998844026,0.19517900577787417,0.13392084612563582,0.0344991501888785,1.021174033003161,57877.390625,51063.71875,1,0,58850.26953125,51063.71875,0,0,0,0.004437789151797933,0.1384646419087916,0.1384646419087916,1,0,0,0.36616999,2.0,0.0,2.0,1.0,0.2540213407286147,0.0,0.030006291414566663,0.016340462559823216,0.8988443829562137,0.9740925866539587,hgb_l2_leaf20_live,-1,0.8897762676587073,0.08641445513583128,0.023809277205461492,0.11616999,reduce_or_hold_low
2026-04-16,58479.828125,59688.1015625,58428.19140625,59518.33984375,150300000,0.023808715886218357,0.05337030976565105,0.06481794023174747,0.134476375100824,0.07746176691426787,54407.323828125,55291.867109375,48746.1875390625,0.09393985324054732,0.07643932019901678,0.22098450870758435,0.13428085150386693,0.034755202821488584,0.9516272002026086,58134.23828125,51063.71875,1,0,58850.26953125,51063.71875,1,0,0,0.023808715886218357,0.16557002311450342,0.16557002311450342,1,0,0,0.37164798,4.0,2.0,0.0,0.0,0.2511792489741238,0.04935317372129347,0.0,0.0,0.8988443829562137,0.9897331618079489,hgb_l2_leaf20_live,-1,0.8640353177318075,0.12439089591325042,0.011573786354942259,0.12164797999999999,reduce_or_hold_low
2026-04-17,59255.08984375,59381.25,58475.8984375,58475.8984375,140000000,-0.017514625054842914,0.010340960538077093,0.027260664761169062,0.1007541170473012,0.09561785937405776,54662.4921875,55366.971875,48846.79658203125,0.06976275865577963,0.056151284009515745,0.19712862519649654,0.13348214722779295,0.03515045611700618,0.8838569835223806,59518.33984375,51063.71875,0,0,59518.33984375,51063.71875,0,0,0,-0.017514625054842914,0.14515550118448828,0.14515550118448828,1,0,0,0.36753107,2.0,1.0,0.0,0.0,0.04590541593762423,0.0302113101479578,0.0,0.0,0.8988443829562137,0.8615461407649576,hgb_l2_leaf20_live,-1,0.6620881546447912,0.2954512715261835,0.042460573829025385,0.11753107000000002,reduce_or_hold_low
2026-04-20,58821.16015625,59169.12890625,58687.9609375,58824.890625,121500000,0.005968137246715521,0.01188030262663231,0.04109747385861695,0.10130758579372579,0.14188747088728237,55027.9623046875,55457.6025,48946.9682421875,0.06899998039704025,0.060718241921835725,0.2018086663496086,0.1330140454378741,0.03575969616216135,0.7659976883471683,59518.33984375,51063.71875,0,0,59518.33984375,51063.71875,0,0,0,-0.011651017494279436,0.15198994638438856,0.15198994638438856,1,0,0,0.36891534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8988443829562137,0.7817671594966906,hgb_l2_leaf20_live,-1,0.5490840669708621,0.4237912167817003,0.02712471624743764,0.11891533999999998,reduce_or_hold_low
2026-04-21,59031.51171875,59611.91015625,59004.76171875,59349.171875,129500000,0.008912575007443913,-0.002842283054166228,0.025429295172202604,0.11079285393801586,0.1358197279664226,55382.8068359375,55568.22515625,49049.00375,0.07161726293165693,0.068041523876613,0.20999749918468003,0.13291241223732286,0.03632568669052305,0.8179377861992736,59518.33984375,51063.71875,0,0,59518.33984375,51063.71875,0,0,0,-0.002842283054166228,0.1622571431893609,0.1622571431893609,1,0,0,0.37098354,2.0,2.0,0.0,0.0,0.10250936669556754,0.10250936669556754,0.0,0.0,0.8988443829562137,0.8127008980936891,hgb_l2_leaf20_live,-1,0.5657296141592295,0.4209659646125022,0.013304421228268287,0.12098354,reduce_or_hold_low
2026-04-22,59104.109375,59708.2109375,59005.48046875,59585.859375,145700000,0.003988050591480885,0.018981511480090196,0.024970157632876244,0.058205103088764254,0.10858194276514888,55674.61875,55674.86875,49149.01015625,0.07025177204289346,0.07024696623106097,0.21235115794947101,0.1327770096082015,0.03676109853739806,0.9223367552568552,59518.33984375,51063.71875,1,0,59518.33984375,51063.71875,1,0,0,0.0011344323686994784,0.16689228347671015,0.16689228347671015,1,0,0,0.37191279,2.0,2.0,0.0,0.0,0.11761658679804561,0.11761658679804561,0.0,0.0,0.8988443829562137,0.9091788890324419,hgb_l2_leaf20_live,0,0.4486216269778834,0.5427360509965479,0.008642322025568807,0.37191279,hold_around_35pct
2026-04-23,59758.640625,60013.98046875,58621.48046875,59140.23046875,165300000,-0.007478769475245173,0.005360653294882445,-0.0063528212647164795,0.05805334217799141,0.1032874103281507,55951.4478515625,55730.39453125,49243.95736328125,0.056991958914937246,0.06118449306128615,0.2009642123694937,0.1317204691758862,0.037053404937687606,1.0446267760656394,59585.859375,51063.71875,0,0,59585.859375,51063.71875,0,0,0,-0.007478769475245173,0.15816536508614543,0.15816536508614543,1,0,0,0.37016093,1.0,1.0,2.0,0.0,0.08740527665008781,0.08740527665008781,0.032602673694687986,0.0,0.882647903018314,1.0117218171263767,hgb_l2_leaf20_live,0,0.3102142936954263,0.6058474605627439,0.08393824574182977,0.37016093,hold_around_35pct
2026-04-24,59407.44140625,59763.6796875,59225.37109375,59716.1796875,141400000,0.00973870433349644,0.006183874195801575,0.021210127302714765,0.04904899423382503,0.11884475331587652,56268.6033203125,55771.70734375,49340.10130859375,0.06126998297011155,0.07072532887397842,0.21029706270787507,0.13035250971477086,0.037341138539358054,0.8910547929379391,59585.859375,51063.71875,1,0,59585.859375,51063.71875,1,0,0,0.0021871013335537093,0.1694443951460154,0.1694443951460154,1,0,0,0.37242327,3.0,3.0,1.0,0.0,0.26912543077409445,0.26912543077409445,0.026464631920947286,0.0,0.8491672483355922,0.9046597773294882,hgb_l2_leaf20_live,-1,0.6587006153874051,0.32325164941652323,0.01804773519607152,0.12242326999999997,reduce_or_hold_low
2026-03-30,52054.6796875,52054.6796875,50566.98828125,51885.8515625,183100000,-0.027864590537743372,-0.03467502641552056,0.007189357872878777,-0.03593035763277497,-0.118341309635835,54109.9603515625,54801.245,47636.20234375,-0.041103500623767775,-0.05319940153731917,0.08921049558241201,0.1504117100802027,0.03596544496443377,1.1999213596050504,58850.26953125,51515.48828125,0,0,58850.26953125,50339.48046875,0,0,0,-0.118341309635835,0.007189357872878777,0.03071885286360798,1,0,0,0.34020254,0.0,0.0,13.0,5.0,0.0,0.0,0.5776363687582752,0.36191910054682097,0.7812277961581681,1.2467638956321223,rf_depth4_leaf20_live,0,0.3319129886454932,0.34241155548132507,0.3256754558731823,0.34020254,hold_around_35pct
2026-03-31,51382.53125,52169.01171875,50558.91015625,51063.71875,174500000,-0.015845028803462613,-0.04738352260595602,-0.02274661453178184,-0.049997623597286545,-0.12045904590519607,53760.284375,54740.309375,47702.78369140625,-0.05015906549508464,-0.06716422809767864,0.07045574279974831,0.14752861655034977,0.03501873297511726,1.1281841299943967,58057.23828125,51515.48828125,0,1,58850.26953125,50339.48046875,0,0,0,-0.12045904590519607,-0.008769586513158067,0.014387082951712094,1,0,0,0.33662661,1.0,0.0,6.0,1.0,0.033480654682721774,0.0,0.25358156772034823,0.1666160640785269,0.7620859325848324,1.222619298411007,rf_depth4_leaf20_live,1,0.323377886175966,0.32505539612332124,0.3515667177007132,0.5866266099999999,buy_or_add
2026-04-01,51959.46875,53739.6796875,51902.83984375,53739.6796875,165900000,0.05240434897820667,0.006868808049705466,-0.00018495769919313343,0.0007316345755166154,-0.04512107184643599,53633.3158203125,54736.37953125,47783.7096484375,0.0019831678418662513,-0.018209093335830984,0.12464436275213431,0.14550293256772817,0.034602709288038325,1.0618959226781028,56279.05078125,51063.71875,0,0,58850.26953125,50339.48046875,0,0,0,-0.04512107184643599,0.05240434897820667,0.0675453776456989,1,0,0,0.34812612,1.0,0.0,1.0,0.0,0.020055840216850352,0.0,0.033480654682721774,0.0,0.7812277961581681,1.0238435590369581,rf_depth4_leaf20_live,0,0.37753219978692887,0.38268799518149904,0.2397798050315719,0.34812612,hold_around_35pct
2026-04-02,54066.828125,54258.48046875,52273.0703125,52463.26953125,163200000,-0.0237517261671899,0.011128620835189729,-0.02127427776823143,-0.050256320394057474,-0.032855596276709975,53544.20234375,54713.973515625,47857.31794921875,-0.020187672337716234,-0.0411358166800343,0.0962434122806175,0.1432728757111259,0.03432175863170461,1.0371013694567717,55620.83984375,51063.71875,0,0,58850.26953125,50339.48046875,0,0,0,-0.056769554745491835,0.027407929064116487,0.0421893321648088,1,0,0,0.3426911,0.0,0.0,5.0,1.0,0.0,0.0,0.3104453132091536,0.0302113101479578,0.7812277961581681,0.9688089481164801,rf_depth4_leaf20_live,0,0.3310214211503347,0.36392948763996025,0.30504909120970547,0.3426911,hold_around_35pct
2026-04-03,53039.3984375,53426.30859375,52925.1015625,53123.48828125,104100000,0.012584399636144328,0.04033724103280267,-0.004676179012912174,-0.004666126243544011,-0.03897695337555873,53436.473828125,54716.62125,47932.4925390625,-0.005857151949840489,-0.02911606989530624,0.10829805560303596,0.141535070503767,0.03397617208217585,0.6566994700984103,55620.83984375,51063.71875,0,0,58850.26953125,51063.71875,0,0,0,-0.0448995658734308,0.04033724103280267,0.04033724103280267,1,0,0,0.34551361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7812277961581681,0.5878297407501908,rf_depth4_leaf20_live,0,0.3299765585122154,0.3538402052181495,0.3161832362696353,0.34551361,hold_around_35pct
2026-04-06,53205.9296875,54039.33984375,53205.9296875,53413.6796875,102500000,0.00546258191317639,-0.0060662810402986045,0.029445948731507743,0.03684700406772379,-0.039682251516704015,53326.1158203125,54729.40203125,48008.50337890625,0.0016420447250002912,-0.02404050281782233,0.11258789439723826,0.1399939214788508,0.0336717372967561,0.6490148693000137,55620.83984375,51063.71875,0,0,58850.26953125,51063.71875,0,0,0,-0.039682251516704015,0.04602016842927248,0.04602016842927248,1,0,0,0.34674656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7812277961581681,0.6007435831868594,rf_depth4_leaf20_live,-1,0.3599714464592209,0.3576302592581972,0.28239829428258173,0.09674655999999998,reduce_or_hold_low
2026-04-07,53571.28125,53916.3515625,53156.94140625,53429.55859375,118800000,0.0002972816391400013,0.01841839197468298,0.04633113101951669,0.022530640109612365,0.013291425628467302,53361.1578125,54724.215390625,48083.54521484375,0.001281845897916023,-0.023657841188469475,0.11118176405295288,0.13810691674480013,0.033662724598447546,0.7561661274067787,55239.3984375,51063.71875,0,0,58850.26953125,51063.71875,0,0,0,-0.03276356902759758,0.04633113101951669,0.04633113101951669,1,0,0,0.34681389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7812277961581681,0.6416299691631455,rf_depth4_leaf20_live,-1,0.3789247735671027,0.3663327556642952,0.2547424707686019,0.09681389000000001,reduce_or_hold_low
2026-04-08,54386.6484375,56424.62890625,54380.01953125,56308.421875,186700000,0.0538814722977472,0.05995339720328796,0.047799730151675934,0.04760593152437198,0.037974052801681646,53464.159375,54773.44640625,48174.221875,0.05319942431059688,0.028024080452510036,0.1688496395667003,0.13698663464400784,0.03377938292121985,1.1908533279471014,55239.3984375,51063.71875,1,0,58850.26953125,51063.71875,0,0,0,0.01935255393321378,0.10270899286981527,0.10270899286981527,1,0,0,0.35879597,4.0,1.0,2.0,0.0,0.3469136072967889,0.013665828854743448,0.04426839612749348,0.0,0.8114391063061258,1.147169295267209,rf_depth4_leaf20_live,-1,0.4240576355332454,0.38153799952324163,0.19440436494351285,0.10879597000000002,reduce_or_hold_low
2026-04-09,56199.859375,56406.48828125,55763.05078125,55895.3203125,154700000,-0.0073364081028065575,0.046460768842719435,0.06541816421116642,0.04275216224641887,0.015809965502419088,53507.6568359375,54833.6478125,48264.5272265625,0.04462283751059082,0.019361697467772387,0.15810354984142205,0.1361065976074074,0.03380144415925379,0.981391414675407,56308.421875,51063.71875,0,0,58850.26953125,51063.71875,0,0,0,-0.0073364081028065575,0.09461906967948752,0.09461906967948752,1,0,0,0.35710369,0.0,0.0,1.0,0.0,0.0,0.0,0.15152762431803884,0.0,0.8114391063061258,0.9527592457081723,rf_depth4_leaf20_live,-1,0.4127901137946389,0.3887951027014837,0.1984147835038773,0.10710368999999997,reduce_or_hold_low
2026-04-10,56265.76953125,57012.76953125,56251.1796875,56924.109375,165000000,0.018405638553428805,0.0654048222224839,0.0715431387643164,0.06653241122739662,0.0453813418950042,53631.2142578125,54905.45921875,48357.5911328125,0.06139885443126669,0.03676592792362321,0.17714939974284172,0.13540517491770832,0.03391747364254094,1.0443478627790201,56308.421875,51063.71875,1,0,58850.26953125,51063.71875,0,0,0,0.01093419917480154,0.11476623262969854,0.11476623262969854,1,0,0,0.36130168,5.0,3.0,2.0,1.0,0.3319128091322543,0.19033407098343263,0.04917476047238821,0.033480654682721774,0.8114391063061258,1.1079610278754006,rf_depth4_leaf20_live,-1,0.422281011359757,0.3811980927688992,0.19652089587134366,0.11130168000000001,reduce_or_hold_low
2026-04-13,56421.4609375,56765.71875,56232.78125,56502.76953125,135300000,-0.007401781922916517,0.0034514846940914,0.0578333090291272,0.08898221441328014,0.0498546939936797,53765.372265625,54968.340390625,48447.4212890625,0.05091376010754711,0.027914780212041856,0.16626990720775625,0.13459785738967023,0.03403735903736815,0.8566815462057176,56924.109375,51063.71875,0,0,58850.26953125,51063.71875,0,0,0,-0.007401781922916517,0.10651497608074223,0.10651497608074223,1,0,0,0.35958904,0.0,0.0,1.0,0.0,0.0,0.0,0.15152762431803884,0.0,0.8114391063061258,0.7842486021485578,rf_depth4_leaf20_live,-1,0.4372052381723613,0.3697357460575496,0.1930590157700889,0.10958904000000003,reduce_or_hold_low
2026-04-14,57085.6484375,57979.8203125,57010.1796875,57877.390625,143700000,0.02432838434565121,0.03546039814100044,0.08324665500362727,0.1334346977030536,0.07676565631519217,53971.684375,55058.376171875,48542.3825,0.0723658395180482,0.05120046483617524,0.19230634435794336,0.13423308326234307,0.03424829846154376,0.910752199769724,56924.109375,51063.71875,1,0,58850.26953125,51063.71875,0,0,0,0.01674652902727125,0.1334346977030536,0.1334346977030536,1,0,0,0.36514291,1.0,0.0,0.0,0.0,0.08740527665008781,0.0,0.0,0.0,0.8988443829562137,0.8205468101111257,rf_depth4_leaf20_live,-1,0.4422820499505493,0.37954926261251,0.17816868743694064,0.11514290999999999,reduce_or_hold_low
2026-04-15,58265.1796875,58585.94921875,58028.75,58134.23828125,161000000,0.004437789151797933,0.02125863574391662,0.032425281076126744,0.08177493091333377,0.08256639485571715,54193.3767578125,55154.60390625,48640.6119921875,0.0727185084083064,0.054023311998844026,0.19517900577787417,0.13392084612563582,0.0344991501888785,1.021174033003161,57877.390625,51063.71875,1,0,58850.26953125,51063.71875,0,0,0,0.004437789151797933,0.1384646419087916,0.1384646419087916,1,0,0,0.36616999,2.0,0.0,2.0,1.0,0.2540213407286147,0.0,0.030006291414566663,0.016340462559823216,0.8988443829562137,0.9740925866539587,rf_depth4_leaf20_live,-1,0.4357221379724752,0.384222136652651,0.1800557253748739,0.11616999,reduce_or_hold_low
2026-04-16,58479.828125,59688.1015625,58428.19140625,59518.33984375,150300000,0.023808715886218357,0.05337030976565105,0.06481794023174747,0.134476375100824,0.07746176691426787,54407.323828125,55291.867109375,48746.1875390625,0.09393985324054732,0.07643932019901678,0.22098450870758435,0.13428085150386693,0.034755202821488584,0.9516272002026086,58134.23828125,51063.71875,1,0,58850.26953125,51063.71875,1,0,0,0.023808715886218357,0.16557002311450342,0.16557002311450342,1,0,0,0.37164798,4.0,2.0,0.0,0.0,0.2511792489741238,0.04935317372129347,0.0,0.0,0.8988443829562137,0.9897331618079489,rf_depth4_leaf20_live,-1,0.43154399443286984,0.3943864694307161,0.174069536136414,0.12164797999999999,reduce_or_hold_low
2026-04-17,59255.08984375,59381.25,58475.8984375,58475.8984375,140000000,-0.017514625054842914,0.010340960538077093,0.027260664761169062,0.1007541170473012,0.09561785937405776,54662.4921875,55366.971875,48846.79658203125,0.06976275865577963,0.056151284009515745,0.19712862519649654,0.13348214722779295,0.03515045611700618,0.8838569835223806,59518.33984375,51063.71875,0,0,59518.33984375,51063.71875,0,0,0,-0.017514625054842914,0.14515550118448828,0.14515550118448828,1,0,0,0.36753107,2.0,1.0,0.0,0.0,0.04590541593762423,0.0302113101479578,0.0,0.0,0.8988443829562137,0.8615461407649576,rf_depth4_leaf20_live,-1,0.4385358834532327,0.38175505015978733,0.1797090663869799,0.11753107000000002,reduce_or_hold_low
2026-04-20,58821.16015625,59169.12890625,58687.9609375,58824.890625,121500000,0.005968137246715521,0.01188030262663231,0.04109747385861695,0.10130758579372579,0.14188747088728237,55027.9623046875,55457.6025,48946.9682421875,0.06899998039704025,0.060718241921835725,0.2018086663496086,0.1330140454378741,0.03575969616216135,0.7659976883471683,59518.33984375,51063.71875,0,0,59518.33984375,51063.71875,0,0,0,-0.011651017494279436,0.15198994638438856,0.15198994638438856,1,0,0,0.36891534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8988443829562137,0.7817671594966906,rf_depth4_leaf20_live,-1,0.43062178330077744,0.38810488497352574,0.18127333172569696,0.11891533999999998,reduce_or_hold_low
2026-04-21,59031.51171875,59611.91015625,59004.76171875,59349.171875,129500000,0.008912575007443913,-0.002842283054166228,0.025429295172202604,0.11079285393801586,0.1358197279664226,55382.8068359375,55568.22515625,49049.00375,0.07161726293165693,0.068041523876613,0.20999749918468003,0.13291241223732286,0.03632568669052305,0.8179377861992736,59518.33984375,51063.71875,0,0,59518.33984375,51063.71875,0,0,0,-0.002842283054166228,0.1622571431893609,0.1622571431893609,1,0,0,0.37098354,2.0,2.0,0.0,0.0,0.10250936669556754,0.10250936669556754,0.0,0.0,0.8988443829562137,0.8127008980936891,rf_depth4_leaf20_live,-1,0.42652551856056936,0.39344662211223785,0.18002785932719295,0.12098354,reduce_or_hold_low
