model,date,rank,feature,value,z_score_vs_train,driver_score_proxy,pred_adjustment,target_position_proxy
hgb_l2_leaf20_live,2026-04-15,5,dist_ma200,0.19517900577787417,2.087776214239657,0.026939047925673063,-1,0.11616999
hgb_l2_leaf20_live,2026-04-15,6,weighted_b20_vol,0.2540213407286147,2.488732939980644,0.024084512322393416,-1,0.11616999
hgb_l2_leaf20_live,2026-04-16,1,dist_sup20,0.16557002311450342,2.999309570549061,0.1451278824459224,-1,0.12164797999999999
hgb_l2_leaf20_live,2026-04-16,2,dist_res20,0.023808715886218357,1.5641064749253344,0.10595559991429687,-1,0.12164797999999999
hgb_l2_leaf20_live,2026-04-16,3,dist_sup60,0.16557002311450342,0.9734310876281645,0.10048320904548799,-1,0.12164797999999999
hgb_l2_leaf20_live,2026-04-16,4,ma50_over_ma200,0.13428085150386693,2.009134890504826,0.0324054014597553,-1,0.12164797999999999
hgb_l2_leaf20_live,2026-04-16,5,dist_ma200,0.22098450870758435,2.433005286527214,0.031393616600351226,-1,0.12164797999999999
hgb_l2_leaf20_live,2026-04-16,6,weighted_b20_vol,0.2511792489741238,2.455246975488541,0.023760454601502095,-1,0.12164797999999999
hgb_l2_leaf20_live,2026-04-17,1,dist_sup20,0.14515550118448828,2.4749879312712517,0.11975748054538321,-1,0.11753107000000002
hgb_l2_leaf20_live,2026-04-17,2,dist_sup60,0.14515550118448828,0.6825069531060828,0.07045233064320858,-1,0.11753107000000002
hgb_l2_leaf20_live,2026-04-17,3,ma50_over_ma200,0.13348214722779295,1.9940208817546647,0.03216162712507528,-1,0.11753107000000002
hgb_l2_leaf20_live,2026-04-17,4,dist_ma200,0.19712862519649654,2.113858453560399,0.027275592949166507,-1,0.11753107000000002
hgb_l2_leaf20_live,2026-04-17,5,dist_res20,-0.017514625054842914,0.35021490606784716,0.02372423557233804,-1,0.11753107000000002
hgb_l2_leaf20_live,2026-04-17,6,dist_ma20,0.06976275865577963,2.048234007534072,0.013214412951832802,-1,0.11753107000000002
hgb_l2_leaf20_live,2026-04-20,1,dist_sup20,0.15198994638438856,2.65052216729455,0.12825107261102667,-1,0.11891533999999998
hgb_l2_leaf20_live,2026-04-20,2,dist_sup60,0.15198994638438856,0.7799035544830768,0.08050617336599505,-1,0.11891533999999998
hgb_l2_leaf20_live,2026-04-20,3,dist_res20,-0.011651017494279436,0.5224609931160602,0.035392518888507314,-1,0.11891533999999998
hgb_l2_leaf20_live,2026-04-20,4,ma50_over_ma200,0.1330140454378741,1.9851629167221296,0.03201875672132471,-1,0.11891533999999998
hgb_l2_leaf20_live,2026-04-20,5,dist_ma200,0.2018086663496086,2.1764685979918914,0.028083465780540606,-1,0.11891533999999998
hgb_l2_leaf20_live,2026-04-20,6,ret5,0.04109747385861695,1.375881896494418,0.01331498609510729,-1,0.11891533999999998
hgb_l2_leaf20_live,2026-04-21,1,dist_sup20,0.1622571431893609,2.9142223645377676,0.1410107595744082,-1,0.12098354
hgb_l2_leaf20_live,2026-04-21,2,dist_sup60,0.1622571431893609,0.9262197579530568,0.09560978146612203,-1,0.12098354
hgb_l2_leaf20_live,2026-04-21,3,dist_res20,-0.002842283054166228,0.7812214956709967,0.05292145615835786,-1,0.12098354
