breakout_date,event_type,resistance_level,support_level,breakout_close,breakout_margin,breakout_volume_ratio_60d,breakout_volume_bucket,fallback_below_resistance_3d,fallback_below_resistance_5d,fallback_below_resistance_10d,reclaim_after_fallback_10d,first_fallback_day,confirm3_date,confirm3_close,confirm3_distance_to_resistance,confirm3_avg_volume_ratio_60d,confirm3_pullback_depth_to_resistance,trial_entry_allowed_3d,trial_entry_price,trial_entry_future_10d_return,trial_entry_future_10d_max_drawdown,trial_entry_future_20d_return,trial_entry_future_20d_max_drawdown,trial_entry_quality_label,confirm5_date,confirm5_close,confirm5_distance_to_resistance,confirm5_avg_volume_ratio_60d,confirm5_pullback_depth_to_resistance,formal_entry_allowed_5d,formal_entry_price,formal_entry_future_10d_return,formal_entry_future_10d_max_drawdown,formal_entry_future_20d_return,formal_entry_future_20d_max_drawdown,formal_entry_quality_label,entry_timing_label,suggested_action,calendar_year
2019-09-13,breakout_60d,21825.919922,20110.759766,21988.289062,0.00743928,1.924382,extreme_high,False,False,True,True,9,2019-09-19,22044.449219,0.01001238,1.263617,0.00617573,True,22044.449219,-0.02877142,-0.03485864,0.02288336,-0.03485864,False,2019-09-24,22098.839844,0.01250439,1.265823,0.00617573,True,22098.839844,-0.02312613,-0.03723408,0.02949294,-0.03723408,True,A_formal_add_volume_confirmed_5d_no_fallback,formal_add,2019
2019-10-16,breakout_20d,22255.560547,21276.009766,22472.919922,0.00976652,1.201771,high,False,False,False,False,,2019-10-21,22548.900391,0.01318052,0.841902,0.00882021,True,22548.900391,0.03347923,-0.00403611,0.02659420,-0.00403611,True,2019-10-24,22750.599609,0.02224339,0.900031,0.00882021,True,22750.599609,0.02818693,-0.00197797,0.01592403,-0.00197797,False,A_formal_add_volume_confirmed_5d_no_fallback,formal_add,2019
2019-10-16,breakout_60d,22255.560547,20110.759766,22472.919922,0.00976652,1.201771,high,False,False,False,False,,2019-10-21,22548.900391,0.01318052,0.841902,0.00882021,True,22548.900391,0.03347923,-0.00403611,0.02659420,-0.00403611,True,2019-10-24,22750.599609,0.02224339,0.900031,0.00882021,True,22750.599609,0.02818693,-0.00197797,0.01592403,-0.00197797,False,A_formal_add_volume_confirmed_5d_no_fallback,formal_add,2019
2019-10-25,breakout_20d,22780.990234,21276.009766,22799.810547,0.00082614,0.861987,normal_or_low,False,False,False,False,,2019-10-30,22843.119141,0.00272723,1.118172,0.00272723,True,22843.119141,0.01306440,-0.00602017,0.02477864,-0.00602017,True,2019-11-01,22850.769531,0.00306305,1.104006,0.00272723,True,22850.769531,0.02476898,0.00925092,0.02970274,-0.00542908,True,B_formal_add_price_confirmed_5d_no_fallback,small_add_or_hold,2019
2019-10-25,breakout_60d,22780.990234,20110.759766,22799.810547,0.00082614,0.861987,normal_or_low,False,False,False,False,,2019-10-30,22843.119141,0.00272723,1.118172,0.00272723,True,22843.119141,0.01306440,-0.00602017,0.02477864,-0.00602017,True,2019-11-01,22850.769531,0.00306305,1.104006,0.00272723,True,22850.769531,0.02476898,0.00925092,0.02970274,-0.00542908,True,B_formal_add_price_confirmed_5d_no_fallback,small_add_or_hold,2019
2019-11-05,breakout_20d,23008.429688,21276.009766,23251.990234,0.01058571,1.526843,extreme_high,False,False,False,False,,2019-11-08,23391.869141,0.01666517,1.210807,0.01283837,True,23391.869141,-0.01192672,-0.02843544,-0.00160179,-0.02843544,False,2019-11-12,23520.009766,0.02223446,1.098849,0.01283837,True,23520.009766,-0.00623679,-0.03372868,-0.00466923,-0.03372868,False,A_formal_add_volume_confirmed_5d_no_fallback,formal_add,2019
2019-11-05,breakout_60d,23008.429688,20110.759766,23251.990234,0.01058571,1.526843,extreme_high,False,False,False,False,,2019-11-08,23391.869141,0.01666517,1.210807,0.01283837,True,23391.869141,-0.01192672,-0.02843544,-0.00160179,-0.02843544,False,2019-11-12,23520.009766,0.02223446,1.098849,0.01283837,True,23520.009766,-0.00623679,-0.03372868,-0.00466923,-0.03372868,False,A_formal_add_volume_confirmed_5d_no_fallback,formal_add,2019
2019-12-13,breakout_20d,23608.060547,22726.710938,24023.099609,0.01758040,1.732717,extreme_high,False,False,False,False,,2019-12-18,23934.429688,0.01382448,0.918115,0.01382448,True,23934.429688,-0.01498715,-0.03283556,0.00404939,-0.04108099,False,2019-12-20,23816.630859,0.00883471,0.928616,0.00883471,True,23816.630859,-0.00322303,-0.03633810,0.00044292,-0.03633810,False,A_formal_add_volume_confirmed_5d_no_fallback,formal_add,2019
2019-12-13,breakout_60d,23608.060547,21276.009766,24023.099609,0.01758040,1.732717,extreme_high,False,False,False,False,,2019-12-18,23934.429688,0.01382448,0.918115,0.01382448,True,23934.429688,-0.01498715,-0.03283556,0.00404939,-0.04108099,False,2019-12-20,23816.630859,0.00883471,0.928616,0.00883471,True,23816.630859,-0.00322303,-0.03633810,0.00044292,-0.03633810,False,A_formal_add_volume_confirmed_5d_no_fallback,formal_add,2019
2020-04-14,breakout_20d,19564.380859,16358.190430,19638.810547,0.00380435,0.813603,normal_or_low,True,True,True,True,1,2020-04-17,19897.259766,0.01701454,0.871883,-0.01401433,False,19897.259766,-0.01118195,-0.05221874,0.03292166,-0.05221874,False,2020-04-21,19280.779297,-0.01449581,0.810027,-0.01449581,False,19280.779297,0.05756411,-0.02191453,0.07576826,-0.02191453,False,D_no_entry_fallback_within_3d,avoid_or_wait_reclaim,2020
2020-04-30,breakout_20d,19922.070312,17646.500000,20193.689453,0.01363408,0.983653,normal_or_low,True,True,True,True,1,2020-05-08,20179.089844,0.01290125,0.798148,-0.01519524,False,20179.089844,0.01036074,-0.01715682,0.13304072,-0.01715682,False,2020-05-12,20366.480469,0.02230743,0.752676,-0.01519524,False,20366.480469,0.04442051,-0.02619989,0.13377612,-0.02619989,False,D_no_entry_fallback_within_3d,avoid_or_wait_reclaim,2020
2020-05-25,breakout_20d,20734.910156,18858.250000,20741.650391,0.00032507,0.511868,normal_or_low,False,False,False,False,,2020-05-28,21916.310547,0.05697639,1.031787,0.02586265,True,21916.310547,0.02539659,-0.00937702,0.01567228,-0.01763438,True,2020-06-01,22062.390625,0.06402152,1.037856,0.02586265,True,22062.390625,-0.02408812,-0.02413884,-0.00305278,-0.02413884,False,B_formal_add_price_confirmed_5d_no_fallback,small_add_or_hold,2020
2020-06-01,breakout_60d,21955.439453,16358.190430,22062.390625,0.00487128,0.668694,normal_or_low,False,False,True,False,10,2020-06-04,22695.740234,0.03371833,0.815029,0.01686006,True,22695.740234,-0.01499309,-0.05137132,-0.02422390,-0.05137132,False,2020-06-08,23178.099609,0.05568826,0.848556,0.01686006,True,23178.099609,-0.03196250,-0.07111323,-0.02000424,-0.07111323,False,B_formal_add_price_confirmed_5d_no_fallback,small_add_or_hold,2020
2020-06-02,breakout_20d,22161.390625,19448.929688,22325.609375,0.00741013,0.727267,normal_or_low,False,False,True,True,9,2020-06-05,22863.730469,0.03169205,0.845522,0.02041249,True,22863.730469,-0.01683633,-0.05834133,-0.02437266,-0.05834133,False,2020-06-09,23091.029297,0.04194857,0.880749,0.02041249,True,23091.029297,-0.02347139,-0.06761064,-0.02062878,-0.06761064,False,B_formal_add_price_confirmed_5d_no_fallback,small_add_or_hold,2020
2020-07-13,breakout_20d,22742.279297,21529.830078,22784.740234,0.00186705,0.892119,normal_or_low,True,True,True,True,1,2020-07-16,22770.359375,0.00123471,0.931379,-0.00682735,False,22770.359375,-0.02525118,-0.04656753,0.01232834,-0.04656753,False,2020-07-20,22717.480469,-0.00109043,0.824207,-0.00682735,False,22717.480469,-0.00891960,-0.04434825,0.00718120,-0.04434825,False,D_no_entry_fallback_within_3d,avoid_or_wait_reclaim,2020
2020-08-13,breakout_20d,22965.560547,21710.000000,23249.609375,0.01236847,1.085463,mild_high,False,True,True,True,5,2020-08-18,23051.080078,0.00372382,0.678414,0.00372382,True,23051.080078,0.00377380,-0.01979478,0.01751807,-0.01979478,True,2020-08-20,22880.619141,-0.00369864,0.663822,-0.00369864,False,22880.619141,0.02556356,-0.01249224,0.01917562,-0.01249224,False,C_trial_only_3d_ok_but_5d_failed,trial_only_or_stop_add,2020
2020-08-13,breakout_60d,23185.849609,19999.099609,23249.609375,0.00274994,1.085463,mild_high,True,True,True,True,2,2020-08-18,23051.080078,-0.00581258,0.678414,-0.00581258,False,23051.080078,0.00377380,-0.01979478,0.01751807,-0.01979478,False,2020-08-20,22880.619141,-0.01316452,0.663822,-0.01316452,False,22880.619141,0.02556356,-0.01249224,0.01917562,-0.01249224,False,D_no_entry_fallback_within_3d,avoid_or_wait_reclaim,2020
2020-09-03,breakout_20d,23431.039062,22204.609375,23465.529297,0.00147199,0.810544,normal_or_low,True,True,True,True,1,2020-09-08,23274.130859,-0.00669660,0.839677,-0.01455718,False,23274.130859,-0.00800505,-0.01698968,0.01484733,-0.01698968,False,2020-09-10,23235.470703,-0.00834655,0.932337,-0.01700736,False,23235.470703,0.01188478,-0.00843496,0.01576506,-0.01222530,False,D_no_entry_fallback_within_3d,avoid_or_wait_reclaim,2020
2020-09-03,breakout_60d,23431.039062,21529.830078,23465.529297,0.00147199,0.810544,normal_or_low,True,True,True,True,1,2020-09-08,23274.130859,-0.00669660,0.839677,-0.01455718,False,23274.130859,-0.00800505,-0.01698968,0.01484733,-0.01698968,False,2020-09-10,23235.470703,-0.00834655,0.932337,-0.01700736,False,23235.470703,0.01188478,-0.00843496,0.01576506,-0.01222530,False,D_no_entry_fallback_within_3d,avoid_or_wait_reclaim,2020
2020-10-08,breakout_20d,23622.740234,22878.710938,23647.070312,0.00102994,0.820580,normal_or_low,True,True,True,True,1,2020-10-13,23601.779297,-0.00088732,0.720012,-0.00271140,False,23601.779297,-0.00491397,-0.01565428,0.07405460,-0.02768048,False,2020-10-15,23507.230469,-0.00488977,0.730214,-0.00488977,False,23507.230469,-0.00745690,-0.01431350,0.07991748,-0.02376970,False,D_no_entry_fallback_within_3d,avoid_or_wait_reclaim,2020
2020-10-08,breakout_60d,23622.740234,21710.000000,23647.070312,0.00102994,0.820580,normal_or_low,True,True,True,True,1,2020-10-13,23601.779297,-0.00088732,0.720012,-0.00271140,False,23601.779297,-0.00491397,-0.01565428,0.07405460,-0.02768048,False,2020-10-15,23507.230469,-0.00488977,0.730214,-0.00488977,False,23507.230469,-0.00745690,-0.01431350,0.07991748,-0.02376970,False,D_no_entry_fallback_within_3d,avoid_or_wait_reclaim,2020
2020-11-05,breakout_20d,23801.880859,22948.470703,24105.279297,0.01274683,1.250099,high,False,False,False,False,,2020-11-10,24905.589844,0.04637066,1.422929,0.02198774,True,24905.589844,0.05586174,0.00963921,0.07678395,0.00963921,True,2020-11-12,25520.880859,0.07222118,1.435865,0.02198774,True,25520.880859,0.04403571,-0.01197335,0.04434168,-0.01197335,True,A_formal_add_volume_confirmed_5d_no_fallback,formal_add,2020
2020-11-05,breakout_60d,23801.880859,22204.609375,24105.279297,0.01274683,1.250099,high,False,False,False,False,,2020-11-10,24905.589844,0.04637066,1.422929,0.02198774,True,24905.589844,0.05586174,0.00963921,0.07678395,0.00963921,True,2020-11-12,25520.880859,0.07222118,1.435865,0.02198774,True,25520.880859,0.04403571,-0.01197335,0.04434168,-0.01197335,True,A_formal_add_volume_confirmed_5d_no_fallback,formal_add,2020
2020-11-16,breakout_20d,25587.960938,22948.470703,25906.929688,0.01246558,1.315429,high,False,True,True,True,4,2020-11-19,25634.339844,0.00181253,1.218851,0.00181253,True,25634.339844,0.04357048,-0.00814337,0.04404446,-0.00814337,True,2020-11-24,26165.589844,0.02257425,1.180943,-0.00236798,False,26165.589844,0.01152239,0.00343508,0.01034950,0.00343508,False,C_trial_only_3d_ok_but_5d_failed,trial_only_or_stop_add,2020
2020-11-16,breakout_60d,25587.960938,22594.789062,25906.929688,0.01246558,1.315429,high,False,True,True,True,4,2020-11-19,25634.339844,0.00181253,1.218851,0.00181253,True,25634.339844,0.04357048,-0.00814337,0.04404446,-0.00814337,True,2020-11-24,26165.589844,0.02257425,1.180943,-0.00236798,False,26165.589844,0.01152239,0.00343508,0.01034950,0.00343508,False,C_trial_only_3d_ok_but_5d_failed,trial_only_or_stop_add,2020
2020-11-25,breakout_20d,26261.779297,22948.470703,26296.859375,0.00133578,1.382144,high,False,False,False,False,,2020-11-30,26433.619141,0.00654334,1.481260,0.00654334,True,26433.619141,0.01130456,-0.00403044,0.01590437,-0.00403044,True,2020-12-02,26800.980469,0.02053178,1.347180,0.00654334,True,26800.980469,-0.00162606,-0.01768220,0.02399873,-0.01768220,True,A_formal_add_volume_confirmed_5d_no_fallback,formal_add,2020
2020-11-25,breakout_60d,26261.779297,22594.789062,26296.859375,0.00133578,1.382144,high,False,False,False,False,,2020-11-30,26433.619141,0.00654334,1.481260,0.00654334,True,26433.619141,0.01130456,-0.00403044,0.01590437,-0.00403044,True,2020-12-02,26800.980469,0.02053178,1.347180,0.00654334,True,26800.980469,-0.00162606,-0.01768220,0.02399873,-0.01768220,True,A_formal_add_volume_confirmed_5d_no_fallback,formal_add,2020
2020-12-29,breakout_20d,26905.669922,26327.080078,27568.150391,0.02462234,0.892406,normal_or_low,False,False,False,False,,2021-01-05,27158.630859,0.00940177,0.786739,0.00940177,True,27158.630859,0.05024660,-0.00576064,0.05478439,-0.00576064,True,2021-01-07,27490.130859,0.02172259,0.987656,0.00558505,True,27490.130859,0.04151739,0.00646120,0.04689169,0.00508073,True,B_formal_add_price_confirmed_5d_no_fallback,small_add_or_hold,2020
2020-12-29,breakout_60d,26905.669922,22948.470703,27568.150391,0.02462234,0.892406,normal_or_low,False,False,False,False,,2021-01-05,27158.630859,0.00940177,0.786739,0.00940177,True,27158.630859,0.05024660,-0.00576064,0.05478439,-0.00576064,True,2021-01-07,27490.130859,0.02172259,0.987656,0.00558505,True,27490.130859,0.04151739,0.00646120,0.04689169,0.00508073,True,B_formal_add_price_confirmed_5d_no_fallback,small_add_or_hold,2020
2021-01-08,breakout_20d,27624.730469,26361.660156,28139.029297,0.01861733,1.269122,high,False,False,False,False,,2021-01-14,28698.259766,0.03886117,1.154019,0.01953356,True,28698.259766,-0.01745192,-0.02517261,0.02863625,-0.03723079,False,2021-01-18,28242.210938,0.02235245,1.069112,0.01953356,True,28242.210938,-0.00535228,-0.02168421,0.07880187,-0.02168421,True,A_formal_add_volume_confirmed_5d_no_fallback,formal_add,2021
2021-01-08,breakout_60d,27624.730469,22948.470703,28139.029297,0.01861733,1.269122,high,False,False,False,False,,2021-01-14,28698.259766,0.03886117,1.154019,0.01953356,True,28698.259766,-0.01745192,-0.02517261,0.02863625,-0.03723079,False,2021-01-18,28242.210938,0.02235245,1.069112,0.01953356,True,28242.210938,-0.00535228,-0.02168421,0.07880187,-0.02168421,True,A_formal_add_volume_confirmed_5d_no_fallback,formal_add,2021
2021-02-08,breakout_20d,28979.529297,27629.800781,29388.500000,0.01411240,1.286568,high,False,False,False,False,,2021-02-12,29520.070312,0.01865251,1.135369,0.01816456,True,29520.070312,0.00485872,-0.01876894,0.00836381,-0.04103988,True,2021-02-16,30467.750000,0.05135421,1.097982,0.01816456,True,30467.750000,-0.02982335,-0.04928950,-0.01816412,-0.07086771,False,A_formal_add_volume_confirmed_5d_no_fallback,formal_add,2021
2021-02-08,breakout_60d,28979.529297,24833.179688,29388.500000,0.01411240,1.286568,high,False,False,False,False,,2021-02-12,29520.070312,0.01865251,1.135369,0.01816456,True,29520.070312,0.00485872,-0.01876894,0.00836381,-0.04103988,True,2021-02-16,30467.750000,0.05135421,1.097982,0.01816456,True,30467.750000,-0.02982335,-0.04928950,-0.01816412,-0.07086771,False,A_formal_add_volume_confirmed_5d_no_fallback,formal_add,2021
2021-06-15,breakout_20d,29241.199219,27821.960938,29441.300781,0.00684314,0.781788,normal_or_low,True,True,True,False,2,2021-06-18,28964.080078,-0.00947701,0.980922,-0.00947701,False,28964.080078,-0.00624224,-0.04033343,-0.03317903,-0.05333087,False,2021-06-22,28884.130859,-0.01221114,1.012194,-0.04207316,False,28884.130859,-0.00834091,-0.01049195,-0.05179213,-0.05380049,False,D_no_entry_fallback_within_3d,avoid_or_wait_reclaim,2021
2021-09-01,breakout_20d,28279.800781,26954.810547,28451.019531,0.00605445,1.135083,mild_high,False,False,False,False,,2021-09-06,29659.890625,0.04880126,1.187049,0.00932499,True,29659.890625,0.00606274,0.00428998,-0.07184860,-0.07978018,True,2021-09-08,30181.210938,0.06723563,1.264707,0.00932499,True,30181.210938,0.00223979,-0.02012279,-0.07064897,-0.09567515,False,B_formal_add_price_confirmed_5d_no_fallback,small_add_or_hold,2021
2021-09-06,breakout_60d,29480.849609,26954.810547,29659.890625,0.00607313,1.181695,mild_high,False,False,False,False,,2021-09-09,30008.189453,0.01788754,1.363938,0.01476521,True,30008.189453,0.00772693,-0.01447300,-0.05031927,-0.09046098,True,2021-09-13,30447.369141,0.03278466,1.349174,0.01476521,True,30447.369141,-0.02966036,-0.03672596,-0.07577304,-0.10358038,False,B_formal_add_price_confirmed_5d_no_fallback,small_add_or_hold,2021
2021-09-10,breakout_20d,30241.869141,26954.810547,30381.839844,0.00462837,1.499620,high,False,False,True,True,6,2021-09-15,30511.710938,0.00892279,1.195080,0.00679521,True,30511.710938,-0.05704828,-0.06000911,-0.04729594,-0.10547071,False,2021-09-17,30500.050781,0.00853722,1.283796,0.00269397,True,30500.050781,-0.08780089,-0.09966415,-0.04211571,-0.10512873,False,A_formal_add_volume_confirmed_5d_no_fallback,formal_add,2021
2021-09-14,breakout_60d,30447.369141,26954.810547,30670.099609,0.00731526,1.318004,high,True,True,True,True,2,2021-09-17,30500.050781,0.00173025,1.313005,-0.00407356,False,30500.050781,-0.08780089,-0.09966415,-0.04211571,-0.10512873,False,2021-09-22,29639.400391,-0.02653657,1.272015,-0.02653657,False,29639.400391,-0.06616832,-0.07914402,-0.03140483,-0.07914402,False,D_no_entry_fallback_within_3d,avoid_or_wait_reclaim,2021
2021-11-01,breakout_20d,29489.109375,27293.619141,29647.080078,0.00535692,1.075033,mild_high,False,True,True,True,5,2021-11-05,29611.570312,0.00415275,1.097926,0.00107806,True,29611.570312,0.00453535,-0.01929956,-0.05687646,-0.06831657,True,2021-11-09,29285.460938,-0.00690589,1.032424,-0.00690589,False,29285.460938,0.00058730,-0.00837893,-0.01450692,-0.05794177,False,C_trial_only_3d_ok_but_5d_failed,trial_only_or_stop_add,2021
2022-01-04,breakout_20d,29121.009766,27588.609375,29301.789062,0.00620786,0.972280,normal_or_low,True,True,True,False,2,2022-01-07,28478.560547,-0.02206136,1.106828,-0.02206136,False,28478.560547,-0.03125830,-0.04736725,-0.04317955,-0.08546924,False,2022-01-12,28765.660156,-0.01220252,1.094846,-0.03085502,False,28765.660156,-0.06098696,-0.06629365,-0.04122245,-0.09459684,False,D_no_entry_fallback_within_3d,avoid_or_wait_reclaim,2022
2022-03-22,breakout_20d,27216.160156,24681.740234,27224.109375,0.00029208,1.322567,high,False,False,False,False,,2022-03-25,28149.839844,0.03430608,1.022065,0.03027613,True,28149.839844,-0.04135153,-0.04921806,-0.03710785,-0.06556910,False,2022-03-29,28252.419922,0.03807516,0.999213,0.02673891,True,28252.419922,-0.06786815,-0.06896187,-0.05494434,-0.06896187,False,A_formal_add_volume_confirmed_5d_no_fallback,formal_add,2022
2022-05-30,breakout_20d,27072.589844,25688.109375,27369.429688,0.01096459,1.247963,high,False,False,True,False,10,2022-06-02,27413.880859,0.01260652,1.205935,0.00765390,True,27413.880859,-0.03584613,-0.03984117,-0.03723814,-0.06907633,False,2022-06-06,27915.890625,0.03114962,1.033622,0.00765390,True,27915.890625,-0.07682613,-0.08581708,-0.06312104,-0.08581708,False,A_formal_add_volume_confirmed_5d_no_fallback,formal_add,2022
2022-06-08,breakout_20d,28094.730469,25688.109375,28234.289062,0.00496743,1.028893,normal_or_low,True,True,True,False,2,2022-06-13,26987.439453,-0.03941277,1.008411,-0.03941277,False,26987.439453,-0.00430459,-0.05436637,-0.00648964,-0.05436637,False,2022-06-15,26326.160156,-0.06295025,0.991241,-0.06295025,False,26326.160156,0.01817354,-0.03061326,0.00579687,-0.03061326,False,D_no_entry_fallback_within_3d,avoid_or_wait_reclaim,2022
2022-07-20,breakout_20d,27062.310547,25841.750000,27680.259766,0.02283431,0.875692,normal_or_low,False,False,False,False,,2022-07-25,27699.250000,0.02353603,0.714645,0.02353603,True,27699.250000,0.01985578,-0.00628754,0.02720290,-0.00628754,True,2022-07-27,27715.750000,0.02414574,0.694252,0.02190871,True,27715.750000,0.00373723,-0.00668033,0.02753885,-0.00668033,True,B_formal_add_price_confirmed_5d_no_fallback,small_add_or_hold,2022
2022-08-05,breakout_20d,28015.679688,26136.990234,28175.869141,0.00571785,0.963557,normal_or_low,True,True,True,True,2,2022-08-10,27819.330078,-0.00700856,0.859949,-0.00700856,False,27819.330078,0.02371300,0.01396616,0.00884095,-0.01979310,False,2022-08-15,28871.779297,0.03055787,0.903284,-0.00700856,False,28871.779297,-0.03438716,-0.03753354,-0.01141841,-0.05552412,False,D_no_entry_fallback_within_3d,avoid_or_wait_reclaim,2022
2022-08-12,breakout_60d,28389.750000,25520.230469,28546.980469,0.00553828,1.238396,high,False,False,True,True,8,2022-08-17,29222.769531,0.02934226,0.785054,0.01687793,True,29222.769531,-0.03871092,-0.04909358,-0.04804987,-0.06686807,False,2022-08-19,28930.330078,0.01904138,0.735850,0.01687793,True,28930.330078,-0.04422660,-0.04699531,-0.04710211,-0.05743560,False,A_formal_add_volume_confirmed_5d_no_fallback,formal_add,2022
2022-08-17,breakout_20d,28928.160156,26791.710938,29222.769531,0.01018417,0.927361,normal_or_low,True,True,True,False,3,2022-08-22,28794.500000,-0.00462042,0.673010,-0.00462042,False,28794.500000,-0.04080261,-0.04455088,-0.03841289,-0.05298931,False,2022-08-24,28313.470703,-0.02124883,0.731585,-0.02124883,False,28313.470703,-0.03119257,-0.03690016,-0.04095721,-0.04797331,False,D_no_entry_fallback_within_3d,avoid_or_wait_reclaim,2022
2022-10-26,breakout_20d,27399.189453,25621.960938,27431.839844,0.00119166,0.907918,normal_or_low,True,True,True,True,1,2022-10-31,27587.460938,0.00687143,1.394622,-0.01072989,False,27587.460938,0.01459754,-0.02013384,0.01382981,-0.02013384,False,2022-11-02,27663.390625,0.00964266,1.310677,-0.01072989,False,27663.390625,0.00965824,-0.02282334,0.00413940,-0.02282334,False,D_no_entry_fallback_within_3d,avoid_or_wait_reclaim,2022
2022-11-08,breakout_20d,27692.550781,26237.419922,27872.109375,0.00648400,1.228172,high,True,True,True,True,2,2022-11-11,28263.570312,0.02061997,1.260671,-0.00889955,False,28263.570312,-0.00356431,-0.01841310,-0.01490400,-0.03000011,False,2022-11-15,27990.169922,0.01074726,1.211292,-0.00889955,False,27990.169922,-0.00075668,-0.00882522,0.00593212,-0.02052541,False,D_no_entry_fallback_within_3d,avoid_or_wait_reclaim,2022
2022-11-24,breakout_20d,28329.539062,26981.080078,28383.089844,0.00189028,1.169175,mild_high,True,True,True,False,1,2022-11-29,28027.839844,-0.01064963,0.864920,-0.01064963,False,28027.839844,-0.00260420,-0.02184184,-0.05637148,-0.06855537,False,2022-12-01,28226.080078,-0.00365198,1.015050,-0.01272696,False,28226.080078,-0.00617800,-0.02871174,-0.07554751,-0.08049861,False,D_no_entry_fallback_within_3d,avoid_or_wait_reclaim,2022
2023-01-23,breakout_20d,26816.679688,25661.890625,26906.039062,0.00333223,0.821208,normal_or_low,False,False,False,False,,2023-01-26,27362.750000,0.02036308,0.898054,0.01799290,True,27362.750000,0.00809859,-0.00221211,0.00331584,-0.01157303,True,2023-01-30,27433.400391,0.02299765,0.913423,0.01799290,True,27433.400391,-0.00022163,-0.00606782,0.00044326,-0.01411857,False,B_formal_add_price_confirmed_5d_no_fallback,small_add_or_hold,2023
2023-02-06,breakout_20d,27612.570312,25719.609375,27693.650391,0.00293635,1.237171,high,True,True,True,True,2,2023-02-09,27584.349609,-0.00102202,0.956335,-0.00102202,False,27584.349609,-0.00474433,-0.01951358,0.02028763,-0.01951358,False,2023-02-13,27427.320312,-0.00670890,1.019407,-0.00670890,False,27427.320312,0.00066504,-0.01390002,-0.00748455,-0.01390002,False,D_no_entry_fallback_within_3d,avoid_or_wait_reclaim,2023
2023-03-03,breakout_20d,27821.220703,27046.080078,27927.470703,0.00381903,1.115337,mild_high,False,False,True,False,7,2023-03-08,28444.189453,0.02239186,0.963678,0.01497269,True,28444.189453,-0.03602072,-0.06367802,-0.03415666,-0.06367802,False,2023-03-10,28143.970703,0.01160086,1.101930,0.01160086,True,28143.970703,-0.02370318,-0.05369004,-0.01813214,-0.05369004,False,B_formal_add_price_confirmed_5d_no_fallback,small_add_or_hold,2023
2023-03-06,breakout_60d,28195.689453,25661.890625,28237.779297,0.00149278,0.933880,normal_or_low,False,True,True,False,4,2023-03-09,28623.150391,0.01516051,0.991685,0.00402440,True,28623.150391,-0.04324822,-0.06953219,-0.03859952,-0.06953219,False,2023-03-13,27832.960938,-0.01286468,1.184620,-0.01286468,False,27832.960938,-0.01130713,-0.04311582,0.00324824,-0.04311582,False,C_trial_only_3d_ok_but_5d_failed,trial_only_or_stop_add,2023
2023-04-14,breakout_20d,28287.419922,26632.919922,28493.470703,0.00728418,0.988631,normal_or_low,False,False,False,False,,2023-04-19,28606.759766,0.01128911,0.806003,0.00803747,True,28606.759766,0.01199441,-0.01276236,0.08669491,-0.01276236,True,2023-04-21,28564.369141,0.00979054,0.803924,0.00803747,True,28564.369141,0.01952819,-0.01129726,0.07415919,-0.01129726,True,B_formal_add_price_confirmed_5d_no_fallback,small_add_or_hold,2023
2023-04-28,breakout_20d,28806.689453,27427.660156,28856.439453,0.00172703,1.433461,high,False,False,False,False,,2023-05-08,28949.880859,0.00497077,0.971262,0.00497077,True,28949.880859,0.07381514,0.00244388,0.11286916,0.00244388,True,2023-05-10,29122.179688,0.01095198,1.061588,0.00497077,True,29122.179688,0.05358459,-0.00320954,0.09585685,-0.00320954,True,A_formal_add_volume_confirmed_5d_no_fallback,formal_add,2023
2023-04-28,breakout_60d,28806.689453,26632.919922,28856.439453,0.00172703,1.433461,high,False,False,False,False,,2023-05-08,28949.880859,0.00497077,0.971262,0.00497077,True,28949.880859,0.07381514,0.00244388,0.11286916,0.00244388,True,2023-05-10,29122.179688,0.01095198,1.061588,0.00497077,True,29122.179688,0.05358459,-0.00320954,0.09585685,-0.00320954,True,A_formal_add_volume_confirmed_5d_no_fallback,formal_add,2023
2023-05-12,breakout_20d,29278.800781,27854.820312,29388.300781,0.00373991,1.447081,high,False,False,False,False,,2023-05-17,30093.589844,0.02782864,1.314330,0.01186999,True,30093.589844,0.02639403,0.00958046,0.11327436,0.00958046,True,2023-05-19,30808.349609,0.05224083,1.255046,0.01186999,True,30808.349609,0.02323627,-0.00812147,0.09405660,-0.00812147,True,A_formal_add_volume_confirmed_5d_no_fallback,formal_add,2023
2023-05-12,breakout_60d,29278.800781,26632.919922,29388.300781,0.00373991,1.447081,high,False,False,False,False,,2023-05-17,30093.589844,0.02782864,1.314330,0.01186999,True,30093.589844,0.02639403,0.00958046,0.11327436,0.00958046,True,2023-05-19,30808.349609,0.05224083,1.255046,0.01186999,True,30808.349609,0.02323627,-0.00812147,0.09405660,-0.00812147,True,A_formal_add_volume_confirmed_5d_no_fallback,formal_add,2023
2023-05-22,breakout_20d,30924.570312,28241.669922,31086.820312,0.00524664,0.996169,normal_or_low,True,True,True,True,2,2023-05-25,30801.130859,-0.00399163,1.135773,-0.00782196,False,30801.130859,0.02727623,-0.00049188,0.07998888,-0.00049188,False,2023-05-29,31233.539062,0.00999104,1.095257,-0.00782196,False,31233.539062,0.03843500,-0.01432942,0.04691340,-0.01432942,False,D_no_entry_fallback_within_3d,avoid_or_wait_reclaim,2023
