date,equity,position,close
2017-03-21,10000000.00000000,0.00000000,19455.88085938
2017-03-22,10000000.00000000,0.00000000,19041.38085938
2017-03-23,10000000.00000000,0.00000000,19085.31054688
2017-03-24,10000000.00000000,0.00000000,19262.52929688
2017-03-27,10000000.00000000,0.00000000,18985.58984375
2017-03-28,10000000.00000000,0.00000000,19202.86914062
2017-03-29,10000000.00000000,0.00000000,19217.48046875
2017-03-30,10000000.00000000,0.00000000,19063.22070312
2017-03-31,10000000.00000000,0.00000000,18909.25976562
2017-04-03,10000000.00000000,0.00000000,18983.23046875
2017-04-04,10000000.00000000,0.00000000,18810.25000000
2017-04-05,10000000.00000000,0.00000000,18861.26953125
2017-04-06,10000000.00000000,0.00000000,18597.06054688
2017-04-07,10000000.00000000,0.00000000,18664.63085938
2017-04-10,10000000.00000000,0.00000000,18797.88085938
2017-04-11,10000000.00000000,0.00000000,18747.86914062
2017-04-12,10000000.00000000,0.00000000,18552.60937500
2017-04-13,10000000.00000000,0.00000000,18426.83984375
2017-04-14,10000000.00000000,0.00000000,18335.63085938
2017-04-17,10015819.75539036,0.25118461,18355.25976562
2017-04-18,10024499.94099883,0.25183300,18418.58984375
2017-04-19,10026365.27741579,0.25197220,18432.19921875
2017-04-20,10026131.03956205,0.25195472,18430.49023438
2017-04-21,10048243.36065519,0.00000000,18620.75000000
2017-04-24,10048243.36065519,0.00000000,18875.88085938
2017-04-25,10075765.73320777,0.25204866,19079.33007812
2017-04-26,10103731.36086776,0.25411887,19289.42968750
2017-04-27,10092571.73110758,0.00000000,19251.86914062
2017-04-28,10092571.73110758,0.00000000,19196.74023438
2017-05-01,10092571.73110758,0.00000000,19310.51953125
2017-05-02,10092571.73110758,0.00000000,19445.69921875
2017-05-08,10092571.73110758,0.00000000,19895.69921875
2017-05-09,10092571.73110758,0.00000000,19843.00000000
2017-05-10,10092571.73110758,0.00000000,19900.08984375
2017-05-11,10092571.73110758,0.00000000,19961.55078125
2017-05-12,10092571.73110758,0.00000000,19883.90039062
2017-05-15,10092571.73110758,0.00000000,19869.84960938
2017-05-16,10092571.73110758,0.00000000,19919.82031250
2017-05-17,10092571.73110758,0.00000000,19814.88085938
2017-05-18,10092571.73110758,0.00000000,19553.85937500
2017-05-19,10092571.73110758,0.00000000,19590.75976562
2017-05-22,10092571.73110758,0.00000000,19678.27929688
2017-05-23,10092571.73110758,0.00000000,19613.27929688
2017-05-24,10092571.73110758,0.00000000,19742.98046875
2017-05-25,10092571.73110758,0.00000000,19813.13085938
2017-05-26,10092571.73110758,0.00000000,19686.83984375
2017-05-29,10092571.73110758,0.00000000,19682.57031250
2017-05-30,10092571.73110758,0.00000000,19677.84960938
2017-05-31,10092571.73110758,0.00000000,19650.57031250
2017-06-01,10092571.73110758,0.00000000,19860.02929688
2017-06-02,10092571.73110758,0.00000000,20177.27929688
2017-06-05,10092571.73110758,0.00000000,20170.82031250
2017-06-06,10092571.73110758,0.00000000,19979.90039062
2017-06-07,10092571.73110758,0.00000000,19984.61914062
2017-06-08,10092571.73110758,0.00000000,19909.25976562
2017-06-09,10092571.73110758,0.00000000,20013.25976562
2017-06-12,10092571.73110758,0.00000000,19908.58007812
2017-06-13,10092571.73110758,0.00000000,19898.75000000
2017-06-14,10092571.73110758,0.00000000,19883.51953125
2017-06-15,10092571.73110758,0.00000000,19831.82031250
2017-06-16,10092571.73110758,0.00000000,19943.25976562
2017-06-19,10092571.73110758,0.00000000,20067.75000000
2017-06-20,10092571.73110758,0.00000000,20230.41015625
2017-06-21,10092571.73110758,0.00000000,20138.78906250
2017-06-22,10092571.73110758,0.00000000,20110.50976562
2017-06-23,10092571.73110758,0.00000000,20132.66992188
2017-06-26,10092571.73110758,0.00000000,20153.34960938
2017-06-27,10092571.73110758,0.00000000,20225.08984375
2017-06-28,10092571.73110758,0.00000000,20130.41015625
2017-06-29,10092571.73110758,0.00000000,20220.30078125
2017-06-30,10092571.73110758,0.00000000,20033.42968750
2017-07-03,10092571.73110758,0.00000000,20055.80078125
2017-07-04,10092571.73110758,0.00000000,20032.34960938
2017-07-05,10092571.73110758,0.00000000,20081.63085938
2017-07-06,10092571.73110758,0.00000000,19994.06054688
2017-07-07,10092571.73110758,0.00000000,19929.08984375
2017-07-10,10092571.73110758,0.00000000,20080.98046875
2017-07-11,10092571.73110758,0.00000000,20195.48046875
2017-07-12,10092571.73110758,0.00000000,20098.38085938
2017-07-13,10092571.73110758,0.00000000,20099.81054688
2017-07-14,10092571.73110758,0.00000000,20118.85937500
2017-07-18,10092571.73110758,0.00000000,19999.91015625
2017-07-19,10092571.73110758,0.00000000,20020.85937500
2017-07-20,10092571.73110758,0.00000000,20144.58984375
2017-07-21,10092571.73110758,0.00000000,20099.75000000
2017-07-24,10092571.73110758,0.00000000,19975.66992188
2017-07-25,10092571.73110758,0.00000000,19955.19921875
2017-07-26,10092571.73110758,0.00000000,20050.16015625
2017-07-27,10092571.73110758,0.00000000,20079.64062500
2017-07-28,10081418.57141680,0.24917027,19959.83984375
2017-07-31,10078097.25317856,0.00000000,19925.17968750
2017-08-01,10078097.25317856,0.00000000,19985.78906250
2017-08-02,10078097.25317856,0.00000000,20080.03906250
2017-08-03,10078097.25317856,0.00000000,20029.25976562
2017-08-04,10078097.25317856,0.00000000,19952.33007812
2017-08-07,10078097.25317856,0.00000000,20055.89062500
2017-08-08,10078097.25317856,0.00000000,19996.00976562
2017-08-09,10078097.25317856,0.00000000,19738.71093750
2017-08-10,10078097.25317856,0.00000000,19729.74023438
2017-08-14,10078097.25317856,0.00000000,19537.09960938
2017-08-15,10078097.25317856,0.00000000,19753.31054688
2017-08-16,10075383.70748274,0.24979801,19729.27929688
2017-08-17,10071984.23842812,0.24954480,19702.63085938
2017-08-18,10042360.47177705,0.24733105,19470.41015625
2017-08-21,10032502.16101157,0.24659145,19393.13085938
2017-08-22,10031316.93129207,0.24650243,19383.83984375
2017-08-23,10037797.44947667,0.24698890,19434.64062500
2017-08-24,10027480.94290414,0.24621418,19353.76953125
2017-08-25,10040089.67428630,0.24716081,19452.60937500
2017-08-28,10039744.09648076,0.24713490,19449.90039062
2017-08-29,10028601.14320241,0.24629838,19362.55078125
2017-08-30,10046969.33857362,0.24767632,19506.53906250
2017-08-31,10064790.63900383,0.24900843,19646.24023438
2017-09-01,10070560.56749744,0.24943871,19691.47070312
2017-09-04,10047187.59824027,0.24769266,19508.25000000
2017-09-05,10031568.32855652,0.24652131,19385.81054688
2017-09-06,10028016.87503083,0.24625447,19357.97070312
2017-09-07,10032934.44471208,0.24662391,19396.51953125
2017-09-08,10020361.59163130,0.00000000,19274.82031250
2017-09-11,10033811.17457701,0.25100532,19545.76953125
2017-09-12,10063556.94487507,0.25321919,19776.61914062
2017-09-13,10075050.82427168,0.25407114,19865.82031250
2017-09-14,10067528.24869760,0.25351377,19807.43945312
2017-09-15,10080679.10302244,0.25448761,19909.50000000
2017-09-19,10108856.73681111,0.00000000,20299.38085938
2017-09-20,10109993.39323893,0.25008432,20310.46093750
2017-09-21,10114601.77525663,0.25042600,20347.48046875
2017-09-22,10093751.77108257,0.49912904,20296.44921875
2017-09-25,10118854.97123789,0.50037162,20397.58007812
2017-09-26,10102126.93828709,0.49954429,20330.18945312
2017-09-27,10086454.34608908,0.49876666,20267.05078125
2017-09-28,10110298.48348144,0.49994877,20363.10937500
2017-09-29,10108603.08783951,0.49986491,20356.27929688
2017-10-02,10119649.09707760,0.50041082,20400.77929688
2017-10-03,10172593.24379657,0.50301098,20614.07031250
2017-10-04,10167361.81111144,1.00000000,20626.66015625
2017-10-05,10172651.53417766,0.60106169,20628.56054688
2017-10-06,10191073.16838303,0.60178282,20690.71093750
2017-10-10,10258491.25167935,1.00000000,20823.50976562
2017-10-11,10271758.80371315,0.60340785,20881.26953125
2017-10-12,10292888.53469085,1.00000000,20954.72070312
2017-10-13,10367343.68103592,0.75173692,21155.17968750
2017-10-16,10408482.73432077,1.00000000,21255.56054688
2017-10-17,10447930.89332363,1.00000000,21336.11914062
2017-10-18,10461118.85493180,1.00000000,21363.05078125
2017-10-19,10502971.43307186,1.00000000,21448.51953125
2017-10-20,10507437.87594010,1.00000000,21457.64062500
2017-10-23,10624476.85091117,1.00000000,21696.65039062
2017-10-24,10677617.00051397,1.00000000,21805.16992188
2017-10-25,10629848.05929405,1.00000000,21707.61914062
2017-10-26,10645596.33515452,1.00000000,21739.77929688
2017-10-27,10777159.37894724,1.00000000,22008.44921875
2017-10-30,10778736.50192149,1.00000000,22011.66992188
2017-10-31,10778706.85315726,1.00000000,22011.60937500
2017-11-01,10978727.93712616,1.00000000,22420.08007812
2017-11-02,11037019.32040954,1.00000000,22539.11914062
2017-11-06,11041539.32233573,1.00000000,22548.34960938
2017-11-07,11232148.35828185,1.00000000,22937.59960938
2017-11-08,11220504.04523671,1.00000000,22913.82031250
2017-11-09,11198414.75947979,1.00000000,22868.71093750
2017-11-10,11106701.56762455,1.00000000,22681.41992188
2017-11-13,10959586.31237992,1.00000000,22380.99023438
2017-11-14,10959106.19368188,1.00000000,22380.00976562
2017-11-15,10786889.91208246,1.00000000,22028.32031250
2017-11-16,10944958.95108938,1.00000000,22351.11914062
2017-11-17,10967328.46548879,1.00000000,22396.80078125
2017-11-20,10901201.20074513,1.00000000,22261.75976562
2017-11-21,10976965.27027259,1.00000000,22416.48046875
2017-11-22,11029199.69794900,1.00000000,22523.15039062
2017-11-24,11042763.52937456,1.00000000,22550.84960938
2017-11-27,11015899.83616619,1.00000000,22495.99023438
2017-11-28,11011125.42871474,1.00000000,22486.24023438
2017-11-29,11065460.13659215,1.00000000,22597.19921875
2017-11-30,11128022.85474696,1.00000000,22724.96093750
2017-12-01,11174086.51381825,1.00000000,22819.02929688
2017-12-04,11119306.11806577,1.00000000,22707.16015625
2017-12-05,11077791.15327314,1.00000000,22622.38085938
2017-12-06,10859714.92830497,1.00000000,22177.03906250
2017-12-07,11016898.33003224,1.00000000,22498.02929688
2017-12-08,11170193.91799947,1.00000000,22811.08007812
2017-12-11,11232702.12068458,1.00000000,22938.73046875
2017-12-12,11197170.46779423,1.00000000,22866.16992188
2017-12-13,11144235.94671749,1.00000000,22758.07031250
2017-12-14,11113081.79040271,1.00000000,22694.44921875
2017-12-15,11043924.61323795,1.00000000,22553.22070312
2017-12-18,11214602.98474484,1.00000000,22901.76953125
2017-12-19,11198066.62560312,1.00000000,22868.00000000
2017-12-20,11209682.24629579,1.00000000,22891.72070312
2017-12-21,11197136.03697126,1.00000000,22866.09960938
2017-12-22,11215087.88550163,1.00000000,22902.75976562
2017-12-25,11232922.09538686,1.00000000,22939.17968750
2017-12-26,11213861.04833049,0.74975224,22892.68945312
2017-12-27,11220663.28779294,0.74990395,22911.21093750
2017-12-28,11173936.35717365,0.74885810,22783.98046875
2017-12-29,11166943.31356726,0.74870083,22764.93945312
2018-01-04,11439228.00006195,0.75468243,23506.33007812
2018-01-05,11524181.66617479,1.00000000,23714.52929688
2018-01-09,11590009.51512248,1.00000000,23849.99023438
2018-01-10,11559981.89448176,1.00000000,23788.19921875
2018-01-11,11515624.31156795,0.75042758,23710.42968750
2018-01-12,11487014.67136088,1.00000000,23653.82031250
2018-01-15,11530398.68300428,0.74910685,23714.88085938
2018-01-16,11616693.88058031,0.75097062,23951.81054688
2018-01-17,11586291.94617527,0.75031718,23868.33984375
2018-01-18,11548059.22126246,0.74949054,23763.36914062
2018-01-19,11564336.85102253,0.74984315,23808.06054688
2018-01-22,11567348.80296747,0.74990829,23816.33007812
2018-01-23,11679463.98348955,0.75230901,24124.15039062
2018-01-24,11612676.04765990,0.75088446,23940.77929688
2018-01-25,11513866.38182327,0.74874660,23669.49023438
2018-01-26,11500168.18941614,0.74844733,23631.88085938
2018-01-29,11499242.69355398,0.74842708,23629.33984375
2018-01-30,11376365.15569250,0.74570981,23291.97070312
2018-01-31,11305821.88346291,0.74412315,23098.28906250
2018-02-01,11426934.03872775,0.55148273,23486.10937500
2018-02-02,11370163.19742464,0.54924330,23274.52929688
2018-02-05,11181205.26130359,0.79879707,22682.08007812
2018-02-06,10840221.56025221,0.53889688,21610.24023438
2018-02-07,10885155.72291253,0.33955297,21645.36914062
2018-02-08,10906116.37514264,0.09424663,21890.85937500
2018-02-09,10866202.69914359,0.34481470,21382.61914062
2018-02-13,10892331.00834212,0.08935086,21244.67968750
2018-02-14,10888184.66930406,0.08900407,21154.16992188
2018-02-15,10902423.19809761,0.09019383,21464.98046875
2018-02-16,10934991.14884197,0.34341063,21720.25000000
2018-02-19,11009153.77534261,0.34783372,22149.21093750
2018-02-20,10970407.39246877,0.34553033,21925.09960938
2018-02-21,10978310.31063321,0.34600146,21970.81054688
2018-02-22,10937790.12716469,0.34357866,21736.43945312
2018-02-23,10964819.56603802,0.34519680,21892.77929688
2018-02-26,11012264.24213117,0.59636045,22153.63085938
2018-02-27,11082740.57484067,0.09883280,22389.85937500
2018-02-28,11067006.58814375,0.09755161,22068.24023438
2018-03-01,11050188.97828078,0.09617814,21724.47070312
2018-03-02,11023633.09229927,0.09400084,21181.64062500
2018-03-05,11016806.10391958,0.09343940,21042.08984375
2018-03-06,11038630.47198826,0.33752786,21417.75976562
2018-03-07,11008698.40605449,0.59110094,21252.72070312
2018-03-08,11044016.65941485,0.59240858,21368.07031250
2018-03-09,11074980.75502251,0.59354815,21469.19921875
2018-03-12,11183624.19705061,0.59749663,21824.02929688
2018-03-13,11227736.28226834,0.59907801,21968.09960938
2018-03-14,11169313.06545057,0.59698091,21777.28906250
2018-03-15,11177475.98995604,0.59727523,21803.94921875
2018-03-16,11138456.01478697,0.59586442,21676.50976562
2018-03-19,11078563.47155821,0.59367959,21480.90039062
2018-03-20,11047966.55804918,0.59255430,21380.97070312
2018-03-22,11112577.45104704,0.59492328,21591.99023438
2018-03-23,10814313.75788007,0.58375108,20617.85937500
2018-03-26,10769689.83624176,0.08397330,20766.09960938
2018-03-27,10885781.81603495,0.58840766,21317.32031250
2018-03-28,10799843.62721636,0.58513248,21031.31054688
2018-03-29,10838234.91108679,0.58660202,21159.08007812
2018-03-30,10926940.73717239,0.58995802,21454.30078125
2018-04-02,10907193.44573951,0.58921565,21388.58007812
2018-04-03,10878260.60330935,0.58812309,21292.28906250
2018-04-04,10886452.01148849,0.58843300,21319.55078125
2018-04-05,10984366.86301808,0.59210172,21645.41992188
2018-04-06,10960959.90534324,0.59123066,21567.51953125
2018-04-09,10994234.34669225,0.59246781,21678.25976562
2018-04-10,11029107.39786215,0.59375639,21794.32031250
2018-04-11,10996890.48033739,0.59256625,21687.09960938
2018-04-12,10988831.70278215,0.59226745,21660.27929688
2018-04-13,11024426.00632719,0.59358389,21778.74023438
2018-04-16,11041489.58164005,0.59421196,21835.52929688
2018-04-17,11045113.44935077,0.59434510,21847.58984375
2018-04-18,11138443.15457689,0.59774411,22158.19921875
2018-04-19,11148352.89225515,0.59810167,22191.17968750
2018-04-20,11139657.37033292,0.59778795,22162.24023438
2018-04-23,11117361.92770976,0.59698133,22088.03906250
2018-04-24,11174475.84341422,0.59904120,22278.11914062
2018-04-25,11155606.49628826,0.59836300,22215.32031250
2018-04-26,11186942.53520027,0.59948803,22319.60937500
2018-04-27,11231490.57958133,0.60107660,22467.86914062
2018-05-01,11250548.97529126,0.85725950,22508.02929688
2018-05-02,11235444.42940213,0.85706761,22472.77929688
2018-05-07,11238799.12342676,0.60650033,22467.16015625
2018-05-08,11251398.74051212,0.60694098,22508.68945312
2018-05-09,11221117.70621328,0.60588028,22408.88085938
2018-05-10,11247906.78060599,0.60681895,22497.17968750
2018-05-11,11363334.62799239,1.00000000,22758.48046875
2018-05-14,11416949.03539459,1.00000000,22865.85937500
2018-05-15,11393062.54816498,1.00000000,22818.01953125
2018-05-16,11342738.45708158,1.00000000,22717.23046875
2018-05-17,11403223.13077481,1.00000000,22838.36914062
2018-05-18,11449153.95718240,1.00000000,22930.35937500
2018-05-21,11485108.51330506,1.00000000,23002.36914062
2018-05-22,11464123.23859722,1.00000000,22960.33984375
2018-05-23,11329012.55246181,1.00000000,22689.74023438
2018-05-24,11202823.94812862,1.00000000,22437.00976562
2018-05-25,11209703.96639452,1.00000000,22450.78906250
2018-05-28,11224833.18019709,1.00000000,22481.08984375
2018-05-29,11163588.82766202,1.00000000,22358.42968750
2018-05-30,10997220.53516069,0.79923052,22018.51953125
2018-05-31,11070390.22171120,0.80055750,22201.82031250
2018-06-01,11058226.97951755,0.80033813,22171.34960938
2018-06-04,11179812.62275200,0.80250955,22475.93945312
2018-06-05,11205200.20403218,0.80295700,22539.53906250
2018-06-06,11239605.93943414,0.80356017,22625.73046875
2018-06-07,11318455.34006585,0.80492866,22823.25976562
2018-06-08,11267057.24112240,0.80403878,22694.50000000
2018-06-11,11310782.85327477,0.80479634,22804.03906250
2018-06-12,11340446.00792780,0.80530693,22878.34960938
2018-06-13,11375586.16895289,0.80590835,22966.38085938
2018-06-14,11284664.74459664,0.80434454,22738.60937500
2018-06-15,11333016.75172131,0.60071675,22851.75000000
2018-06-18,11266193.82778974,0.85097245,22680.33007812
2018-06-19,11131994.31437638,0.59764222,22278.48046875
2018-06-20,11214698.75434033,0.60060947,22555.42968750
2018-06-21,11255792.59220899,0.60206760,22693.03906250
2018-06-22,11203171.87915868,0.60019854,22516.83007812
2018-06-25,11149813.34810986,0.59828525,22338.15039062
2018-06-26,11150962.94437475,0.59832666,22342.00000000
2018-06-27,11129990.24904601,0.59756977,22271.76953125
2018-06-28,11129578.47077964,0.59755488,22270.39062500
2018-06-29,11139767.35822326,0.59792298,22304.50976562
2018-07-02,10992669.77953141,0.59254261,21811.92968750
2018-07-03,10984788.83344759,0.59225029,21785.53906250
2018-07-04,10964332.90234549,0.59148956,21717.03906250
2018-07-05,10913551.77662114,0.58958874,21546.99023438
2018-07-06,10985565.72955354,0.59227912,21788.14062500
2018-07-09,11064414.85175447,0.59518469,22052.17968750
2018-07-10,11107629.40602046,0.59675964,22196.89062500
2018-07-11,11028588.97606972,0.59386967,21932.21093750
2018-07-12,11104962.76262975,0.59666281,22187.96093750
2018-07-13,11227217.16359114,0.60105479,22597.34960938
2018-07-16,11227217.16359114,0.60105479,22597.34960938
2018-07-17,11257082.75300957,0.60211321,22697.35937500
2018-07-18,11285998.80274294,0.60313264,22794.18945312
2018-07-19,11277186.39788945,0.60282252,22764.67968750
2018-07-20,11257238.48218396,0.60211872,22697.88085938
2018-07-23,11167384.49832604,0.59891732,22396.99023438
2018-07-24,11192451.96681071,0.99877258,22510.48046875
2018-07-25,11243983.95981671,0.99877820,22614.25000000
2018-07-26,11261280.66872177,0.49921034,22586.86914062
2018-07-27,11309114.47362409,1.00000000,22712.75000000
2018-07-30,11242505.10046962,0.50064099,22544.83984375
2018-07-31,11244722.26200800,0.50073945,22553.72070312
2018-08-01,11305817.85382295,0.75094635,22746.69921875
2018-08-02,11218415.40124895,0.74900597,22512.52929688
2018-08-03,11223137.08009562,0.74911157,22525.17968750
2018-08-06,11220040.24717281,0.49952808,22507.32031250
