nikkei_event_date,nikkei_event_type,code,ticker,company,sector,normalized_top30_weight,component_breakdown20,component_breakdown60,component_volume_down,component_breakdown20_volume_confirmed,component_breakdown60_volume_confirmed,component_near_support20,component_low_volume_pullback,component_volume_ratio_60d,component_1d_return
2017-08-09,breakdown_20d,6857,6857.T,ADVANTEST CORP.,Technology,0.16661606,False,False,True,False,False,True,False,1.298995,-0.02610031
2017-08-09,breakdown_20d,9983,9983.T,"FAST RETAILING CO., LTD.",Consumer Goods,0.15152762,True,True,True,True,True,False,False,1.389470,-0.01271956
2017-08-09,breakdown_20d,8035,8035.T,TOKYO ELECTRON LTD.,Technology,0.11442080,True,False,False,False,False,False,False,1.146394,-0.02153024
2017-08-09,breakdown_20d,9984,9984.T,SOFTBANK GROUP CORP.,Technology,0.08740528,False,False,False,False,False,True,True,0.817061,-0.01476840
2017-08-09,breakdown_20d,9433,9433.T,KDDI CORP.,Technology,0.03348065,False,False,True,False,False,False,False,1.551161,-0.02126246
2017-08-09,breakdown_20d,4063,4063.T,"SHIN-ETSU CHEMICAL CO., LTD.",Materials,0.03205961,True,True,True,True,True,False,False,3.434154,-0.04349135
2017-08-09,breakdown_20d,6762,6762.T,TDK CORP.,Technology,0.03021131,False,False,True,False,False,False,False,1.219647,-0.01975312
2017-08-09,breakdown_20d,6954,6954.T,FANUC CORP.,Technology,0.02715794,False,False,False,False,False,True,False,1.129139,-0.01431767
2017-08-09,breakdown_20d,4519,4519.T,"CHUGAI PHARMACEUTICAL CO., LTD.",Technology,0.02646463,True,False,False,False,False,False,False,0.888653,-0.00568831
2017-08-09,breakdown_20d,5803,5803.T,FUJIKURA LTD.,Materials,0.02514062,False,False,True,False,False,False,False,1.209256,-0.00430111
2017-08-09,breakdown_20d,6098,6098.T,"RECRUIT HOLDINGS CO., LTD.",Consumer Goods,0.02005584,False,False,False,False,False,False,False,0.793732,-0.02002053
2017-08-09,breakdown_20d,9766,9766.T,KONAMI GROUP CORP.,Consumer Goods,0.01980700,False,False,False,False,False,True,True,0.852754,-0.01554404
2017-08-09,breakdown_20d,6971,6971.T,KYOCERA CORP.,Technology,0.01948930,False,False,False,False,False,False,False,1.006372,-0.01379310
2017-08-09,breakdown_20d,6367,6367.T,"DAIKIN INDUSTRIES, LTD.",Capital Goods/Others,0.01914186,True,False,True,True,False,False,False,1.928495,-0.03534923
2017-08-09,breakdown_20d,8015,8015.T,TOYOTA TSUSHO CORP.,Materials,0.01828579,False,False,False,False,False,False,False,1.041707,-0.00999997
2017-08-09,breakdown_20d,4543,4543.T,TERUMO CORP.,Technology,0.01727635,False,False,False,False,False,False,False,1.607005,0.00000000
2017-08-09,breakdown_20d,6758,6758.T,SONY GROUP CORP.,Technology,0.01643749,False,False,False,False,False,False,False,1.095716,-0.01565295
2017-08-09,breakdown_20d,8058,8058.T,MITSUBISHI CORP.,Materials,0.01634046,False,False,False,False,False,False,False,0.822016,-0.00409676
2017-08-09,breakdown_20d,7203,7203.T,TOYOTA MOTOR CORP.,Technology,0.01619648,False,False,False,False,False,False,False,1.086636,-0.01578283
2017-08-09,breakdown_20d,6988,6988.T,NITTO DENKO CORP.,Materials,0.01569411,False,False,True,False,False,False,False,1.862098,-0.03054871
2017-08-09,breakdown_20d,4062,4062.T,"IBIDEN CO., LTD.",Technology,0.01510409,False,False,False,False,False,False,False,1.030433,-0.01023018
2017-08-09,breakdown_20d,6920,6920.T,LASERTEC CORP.,Technology,0.01366583,False,False,False,False,False,False,False,2.406232,0.04245283
2017-08-09,breakdown_20d,7741,7741.T,HOYA CORP.,Technology,0.01360010,False,False,False,False,False,False,False,1.023040,-0.00078927
2017-08-09,breakdown_20d,4503,4503.T,ASTELLAS PHARMA INC.,Technology,0.01290366,False,False,False,False,False,False,False,1.103201,0.00250716
2017-08-09,breakdown_20d,6146,6146.T,DISCO CORP.,Technology,0.01254683,False,False,False,False,False,False,False,0.633872,-0.01302086
2017-08-09,breakdown_20d,9735,9735.T,"SECOM CO., LTD.",Consumer Goods,0.01236686,True,False,True,True,False,False,False,1.405565,-0.03296573
2017-08-09,breakdown_20d,8031,8031.T,"MITSUI & CO., LTD.",Materials,0.01220879,False,False,False,False,False,False,False,0.816691,-0.00576107
2017-08-09,breakdown_20d,7832,7832.T,BANDAI NAMCO HOLDINGS INC.,Capital Goods/Others,0.01188483,False,False,True,False,False,False,False,1.888556,-0.00398406
2017-08-09,breakdown_20d,4578,4578.T,"OTSUKA HOLDINGS CO., LTD.",Technology,0.01127916,False,False,False,False,False,False,False,1.395482,0.00425170
2017-08-09,breakdown_20d,8766,8766.T,"TOKIO MARINE HOLDINGS, INC.",Financials,0.01123064,True,True,True,True,True,False,False,1.546808,-0.01676698
2017-08-10,near_support_20d,6857,6857.T,ADVANTEST CORP.,Technology,0.16661606,False,False,False,False,False,True,False,1.158134,-0.01471361
2017-08-10,near_support_20d,9983,9983.T,"FAST RETAILING CO., LTD.",Consumer Goods,0.15152762,False,False,False,False,False,True,False,1.055331,-0.00368098
2017-08-10,near_support_20d,8035,8035.T,TOKYO ELECTRON LTD.,Technology,0.11442080,False,False,False,False,False,True,False,0.742747,0.00575484
2017-08-10,near_support_20d,9984,9984.T,SOFTBANK GROUP CORP.,Technology,0.08740528,False,False,False,False,False,True,True,0.605320,-0.00613218
2017-08-10,near_support_20d,9433,9433.T,KDDI CORP.,Technology,0.03348065,False,False,True,False,False,False,False,1.369716,-0.00492193
2017-08-10,near_support_20d,4063,4063.T,"SHIN-ETSU CHEMICAL CO., LTD.",Materials,0.03205961,False,False,False,False,False,True,False,2.239474,0.00189015
2017-08-10,near_support_20d,6762,6762.T,TDK CORP.,Technology,0.03021131,False,False,False,False,False,False,False,1.004813,-0.01259438
2017-08-10,near_support_20d,6954,6954.T,FANUC CORP.,Technology,0.02715794,False,False,False,False,False,True,True,0.900416,-0.00408534
2017-08-10,near_support_20d,4519,4519.T,"CHUGAI PHARMACEUTICAL CO., LTD.",Technology,0.02646463,True,False,False,False,False,False,False,0.900262,-0.01029748
2017-08-10,near_support_20d,5803,5803.T,FUJIKURA LTD.,Materials,0.02514062,False,False,False,False,False,False,False,1.403838,0.01295896
2017-08-10,near_support_20d,6098,6098.T,"RECRUIT HOLDINGS CO., LTD.",Consumer Goods,0.02005584,False,False,False,False,False,False,False,0.704933,0.01152436
2017-08-10,near_support_20d,9766,9766.T,KONAMI GROUP CORP.,Consumer Goods,0.01980700,False,False,False,False,False,False,False,0.600892,0.00350877
2017-08-10,near_support_20d,6971,6971.T,KYOCERA CORP.,Technology,0.01948930,False,False,False,False,False,False,False,1.498459,0.01246580
2017-08-10,near_support_20d,6367,6367.T,"DAIKIN INDUSTRIES, LTD.",Capital Goods/Others,0.01914186,True,False,True,True,False,False,False,1.567663,-0.01059603
2017-08-10,near_support_20d,8015,8015.T,TOYOTA TSUSHO CORP.,Materials,0.01828579,False,False,False,False,False,False,False,1.271353,0.00288604
2017-08-10,near_support_20d,4543,4543.T,TERUMO CORP.,Technology,0.01727635,False,False,False,False,False,False,False,1.085800,-0.00343249
2017-08-10,near_support_20d,6758,6758.T,SONY GROUP CORP.,Technology,0.01643749,False,False,False,False,False,True,False,1.133047,-0.01453890
2017-08-10,near_support_20d,8058,8058.T,MITSUBISHI CORP.,Materials,0.01634046,False,False,False,False,False,False,False,0.707427,0.00176298
2017-08-10,near_support_20d,7203,7203.T,TOYOTA MOTOR CORP.,Technology,0.01619648,False,False,False,False,False,False,False,1.048658,0.00625405
2017-08-10,near_support_20d,6988,6988.T,NITTO DENKO CORP.,Materials,0.01569411,False,False,True,False,False,True,False,1.540329,-0.00030592
2017-08-10,near_support_20d,4062,4062.T,"IBIDEN CO., LTD.",Technology,0.01510409,False,False,False,False,False,False,False,0.916879,-0.00361757
2017-08-10,near_support_20d,6920,6920.T,LASERTEC CORP.,Technology,0.01366583,False,False,False,False,False,False,False,1.491274,0.01583710
2017-08-10,near_support_20d,7741,7741.T,HOYA CORP.,Technology,0.01360010,False,False,False,False,False,False,False,0.855129,0.00142180
2017-08-10,near_support_20d,4503,4503.T,ASTELLAS PHARMA INC.,Technology,0.01290366,False,False,False,False,False,False,False,1.088758,-0.00964630
2017-08-10,near_support_20d,6146,6146.T,DISCO CORP.,Technology,0.01254683,False,False,False,False,False,False,False,0.606375,0.00527707
2017-08-10,near_support_20d,9735,9735.T,"SECOM CO., LTD.",Consumer Goods,0.01236686,True,False,True,True,False,False,False,1.387693,-0.00600858
2017-08-10,near_support_20d,8031,8031.T,"MITSUI & CO., LTD.",Materials,0.01220879,False,False,False,False,False,False,False,0.692804,-0.00243977
2017-08-10,near_support_20d,7832,7832.T,BANDAI NAMCO HOLDINGS INC.,Capital Goods/Others,0.01188483,True,True,True,True,True,False,False,1.608963,-0.03066670
2017-08-10,near_support_20d,4578,4578.T,"OTSUKA HOLDINGS CO., LTD.",Technology,0.01127916,False,False,True,False,False,True,False,1.328576,-0.01545301
2017-08-10,near_support_20d,8766,8766.T,"TOKIO MARINE HOLDINGS, INC.",Financials,0.01123064,True,True,True,True,True,False,False,1.960183,-0.01902055
2017-08-18,breakdown_20d,6857,6857.T,ADVANTEST CORP.,Technology,0.16661606,False,False,False,False,False,True,True,0.850965,-0.01971231
2017-08-18,breakdown_20d,9983,9983.T,"FAST RETAILING CO., LTD.",Consumer Goods,0.15152762,True,True,True,True,True,False,False,1.211544,-0.02366861
2017-08-18,breakdown_20d,8035,8035.T,TOKYO ELECTRON LTD.,Technology,0.11442080,False,False,False,False,False,False,False,0.907201,0.00865516
2017-08-18,breakdown_20d,9984,9984.T,SOFTBANK GROUP CORP.,Technology,0.08740528,False,False,False,False,False,False,False,0.800487,-0.00240220
2017-08-18,breakdown_20d,9433,9433.T,KDDI CORP.,Technology,0.03348065,False,False,False,False,False,False,False,0.982021,0.00016949
2017-08-18,breakdown_20d,4063,4063.T,"SHIN-ETSU CHEMICAL CO., LTD.",Materials,0.03205961,False,False,False,False,False,True,True,0.921083,-0.01536570
2017-08-18,breakdown_20d,6762,6762.T,TDK CORP.,Technology,0.03021131,False,False,False,False,False,True,False,1.029381,-0.01436027
2017-08-18,breakdown_20d,6954,6954.T,FANUC CORP.,Technology,0.02715794,True,False,False,False,False,False,False,1.018785,-0.01358821
2017-08-18,breakdown_20d,4519,4519.T,"CHUGAI PHARMACEUTICAL CO., LTD.",Technology,0.02646463,False,False,False,False,False,True,True,0.725437,-0.01940642
2017-08-18,breakdown_20d,5803,5803.T,FUJIKURA LTD.,Materials,0.02514062,False,False,True,False,False,False,False,1.421952,-0.03978498
2017-08-18,breakdown_20d,6098,6098.T,"RECRUIT HOLDINGS CO., LTD.",Consumer Goods,0.02005584,False,False,False,False,False,False,False,0.795742,-0.00651163
2017-08-18,breakdown_20d,9766,9766.T,KONAMI GROUP CORP.,Consumer Goods,0.01980700,False,False,False,False,False,False,False,0.792427,-0.02372881
2017-08-18,breakdown_20d,6971,6971.T,KYOCERA CORP.,Technology,0.01948930,False,False,False,False,False,False,False,1.101104,-0.02359882
2017-08-18,breakdown_20d,6367,6367.T,"DAIKIN INDUSTRIES, LTD.",Capital Goods/Others,0.01914186,True,False,True,True,False,False,False,1.284777,-0.01245552
2017-08-18,breakdown_20d,8015,8015.T,TOYOTA TSUSHO CORP.,Materials,0.01828579,False,False,False,False,False,True,True,0.920169,-0.02222222
2017-08-18,breakdown_20d,4543,4543.T,TERUMO CORP.,Technology,0.01727635,False,False,False,False,False,True,True,0.858638,-0.01062574
2017-08-18,breakdown_20d,6758,6758.T,SONY GROUP CORP.,Technology,0.01643749,False,False,False,False,False,True,True,0.973126,-0.02356743
2017-08-18,breakdown_20d,8058,8058.T,MITSUBISHI CORP.,Materials,0.01634046,False,False,False,False,False,False,False,0.763815,-0.00570871
2017-08-18,breakdown_20d,7203,7203.T,TOYOTA MOTOR CORP.,Technology,0.01619648,False,False,False,False,False,True,True,0.948649,-0.00809717
2017-08-18,breakdown_20d,6988,6988.T,NITTO DENKO CORP.,Materials,0.01569411,True,False,False,False,False,False,False,0.984472,-0.02337818
2017-08-18,breakdown_20d,4062,4062.T,"IBIDEN CO., LTD.",Technology,0.01510409,False,False,False,False,False,True,True,0.871190,-0.02364687
2017-08-18,breakdown_20d,6920,6920.T,LASERTEC CORP.,Technology,0.01366583,False,False,False,False,False,False,False,1.376961,0.00533721
2017-08-18,breakdown_20d,7741,7741.T,HOYA CORP.,Technology,0.01360010,False,False,True,False,False,False,False,1.316062,-0.00615725
2017-08-18,breakdown_20d,4503,4503.T,ASTELLAS PHARMA INC.,Technology,0.01290366,False,False,False,False,False,False,False,0.684227,-0.00932568
2017-08-18,breakdown_20d,6146,6146.T,DISCO CORP.,Technology,0.01254683,False,False,False,False,False,False,False,0.629641,0.00927835
2017-08-18,breakdown_20d,9735,9735.T,"SECOM CO., LTD.",Consumer Goods,0.01236686,False,False,False,False,False,True,False,1.161462,-0.00604938
2017-08-18,breakdown_20d,8031,8031.T,"MITSUI & CO., LTD.",Materials,0.01220879,False,False,False,False,False,False,False,0.717277,-0.00587508
2017-08-18,breakdown_20d,7832,7832.T,BANDAI NAMCO HOLDINGS INC.,Capital Goods/Others,0.01188483,False,False,True,False,False,False,False,1.485209,-0.02319229
2017-08-18,breakdown_20d,4578,4578.T,"OTSUKA HOLDINGS CO., LTD.",Technology,0.01127916,False,False,False,False,False,False,False,0.815802,-0.00066123
2017-08-18,breakdown_20d,8766,8766.T,"TOKIO MARINE HOLDINGS, INC.",Financials,0.01123064,False,False,True,False,False,True,False,1.265630,-0.01022907
2017-08-18,breakdown_60d,6857,6857.T,ADVANTEST CORP.,Technology,0.16661606,False,False,False,False,False,True,True,0.850965,-0.01971231
2017-08-18,breakdown_60d,9983,9983.T,"FAST RETAILING CO., LTD.",Consumer Goods,0.15152762,True,True,True,True,True,False,False,1.211544,-0.02366861
2017-08-18,breakdown_60d,8035,8035.T,TOKYO ELECTRON LTD.,Technology,0.11442080,False,False,False,False,False,False,False,0.907201,0.00865516
2017-08-18,breakdown_60d,9984,9984.T,SOFTBANK GROUP CORP.,Technology,0.08740528,False,False,False,False,False,False,False,0.800487,-0.00240220
2017-08-18,breakdown_60d,9433,9433.T,KDDI CORP.,Technology,0.03348065,False,False,False,False,False,False,False,0.982021,0.00016949
2017-08-18,breakdown_60d,4063,4063.T,"SHIN-ETSU CHEMICAL CO., LTD.",Materials,0.03205961,False,False,False,False,False,True,True,0.921083,-0.01536570
2017-08-18,breakdown_60d,6762,6762.T,TDK CORP.,Technology,0.03021131,False,False,False,False,False,True,False,1.029381,-0.01436027
2017-08-18,breakdown_60d,6954,6954.T,FANUC CORP.,Technology,0.02715794,True,False,False,False,False,False,False,1.018785,-0.01358821
2017-08-18,breakdown_60d,4519,4519.T,"CHUGAI PHARMACEUTICAL CO., LTD.",Technology,0.02646463,False,False,False,False,False,True,True,0.725437,-0.01940642
2017-08-18,breakdown_60d,5803,5803.T,FUJIKURA LTD.,Materials,0.02514062,False,False,True,False,False,False,False,1.421952,-0.03978498
2017-08-18,breakdown_60d,6098,6098.T,"RECRUIT HOLDINGS CO., LTD.",Consumer Goods,0.02005584,False,False,False,False,False,False,False,0.795742,-0.00651163
2017-08-18,breakdown_60d,9766,9766.T,KONAMI GROUP CORP.,Consumer Goods,0.01980700,False,False,False,False,False,False,False,0.792427,-0.02372881
2017-08-18,breakdown_60d,6971,6971.T,KYOCERA CORP.,Technology,0.01948930,False,False,False,False,False,False,False,1.101104,-0.02359882
2017-08-18,breakdown_60d,6367,6367.T,"DAIKIN INDUSTRIES, LTD.",Capital Goods/Others,0.01914186,True,False,True,True,False,False,False,1.284777,-0.01245552
2017-08-18,breakdown_60d,8015,8015.T,TOYOTA TSUSHO CORP.,Materials,0.01828579,False,False,False,False,False,True,True,0.920169,-0.02222222
2017-08-18,breakdown_60d,4543,4543.T,TERUMO CORP.,Technology,0.01727635,False,False,False,False,False,True,True,0.858638,-0.01062574
2017-08-18,breakdown_60d,6758,6758.T,SONY GROUP CORP.,Technology,0.01643749,False,False,False,False,False,True,True,0.973126,-0.02356743
2017-08-18,breakdown_60d,8058,8058.T,MITSUBISHI CORP.,Materials,0.01634046,False,False,False,False,False,False,False,0.763815,-0.00570871
2017-08-18,breakdown_60d,7203,7203.T,TOYOTA MOTOR CORP.,Technology,0.01619648,False,False,False,False,False,True,True,0.948649,-0.00809717
2017-08-18,breakdown_60d,6988,6988.T,NITTO DENKO CORP.,Materials,0.01569411,True,False,False,False,False,False,False,0.984472,-0.02337818
2017-08-18,breakdown_60d,4062,4062.T,"IBIDEN CO., LTD.",Technology,0.01510409,False,False,False,False,False,True,True,0.871190,-0.02364687
2017-08-18,breakdown_60d,6920,6920.T,LASERTEC CORP.,Technology,0.01366583,False,False,False,False,False,False,False,1.376961,0.00533721
2017-08-18,breakdown_60d,7741,7741.T,HOYA CORP.,Technology,0.01360010,False,False,True,False,False,False,False,1.316062,-0.00615725
2017-08-18,breakdown_60d,4503,4503.T,ASTELLAS PHARMA INC.,Technology,0.01290366,False,False,False,False,False,False,False,0.684227,-0.00932568
2017-08-18,breakdown_60d,6146,6146.T,DISCO CORP.,Technology,0.01254683,False,False,False,False,False,False,False,0.629641,0.00927835
2017-08-18,breakdown_60d,9735,9735.T,"SECOM CO., LTD.",Consumer Goods,0.01236686,False,False,False,False,False,True,False,1.161462,-0.00604938
2017-08-18,breakdown_60d,8031,8031.T,"MITSUI & CO., LTD.",Materials,0.01220879,False,False,False,False,False,False,False,0.717277,-0.00587508
2017-08-18,breakdown_60d,7832,7832.T,BANDAI NAMCO HOLDINGS INC.,Capital Goods/Others,0.01188483,False,False,True,False,False,False,False,1.485209,-0.02319229
2017-08-18,breakdown_60d,4578,4578.T,"OTSUKA HOLDINGS CO., LTD.",Technology,0.01127916,False,False,False,False,False,False,False,0.815802,-0.00066123
2017-08-18,breakdown_60d,8766,8766.T,"TOKIO MARINE HOLDINGS, INC.",Financials,0.01123064,False,False,True,False,False,True,False,1.265630,-0.01022907
2017-08-22,near_support_20d,6857,6857.T,ADVANTEST CORP.,Technology,0.16661606,False,False,False,False,False,True,True,0.598148,-0.00109051
2017-08-22,near_support_20d,9983,9983.T,"FAST RETAILING CO., LTD.",Consumer Goods,0.15152762,False,False,False,False,False,True,True,0.869443,-0.00064665
2017-08-22,near_support_20d,8035,8035.T,TOKYO ELECTRON LTD.,Technology,0.11442080,False,False,False,False,False,False,False,0.534076,0.01341828
2017-08-22,near_support_20d,9984,9984.T,SOFTBANK GROUP CORP.,Technology,0.08740528,False,False,False,False,False,True,False,0.498478,0.00242438
2017-08-22,near_support_20d,9433,9433.T,KDDI CORP.,Technology,0.03348065,False,False,False,False,False,False,False,0.998093,-0.01000509
2017-08-22,near_support_20d,4063,4063.T,"SHIN-ETSU CHEMICAL CO., LTD.",Materials,0.03205961,False,False,False,False,False,True,True,0.998153,-0.00553639
2017-08-22,near_support_20d,6762,6762.T,TDK CORP.,Technology,0.03021131,True,False,False,False,False,False,False,0.779725,-0.00935827
2017-08-22,near_support_20d,6954,6954.T,FANUC CORP.,Technology,0.02715794,False,False,False,False,False,True,True,0.693115,-0.00070406
2017-08-22,near_support_20d,4519,4519.T,"CHUGAI PHARMACEUTICAL CO., LTD.",Technology,0.02646463,True,False,False,False,False,False,False,0.758784,-0.01392111
2017-08-22,near_support_20d,5803,5803.T,FUJIKURA LTD.,Materials,0.02514062,False,False,False,False,False,True,True,0.912508,-0.00671893
2017-08-22,near_support_20d,6098,6098.T,"RECRUIT HOLDINGS CO., LTD.",Consumer Goods,0.02005584,False,False,False,False,False,False,False,0.813134,0.00000000
2017-08-22,near_support_20d,9766,9766.T,KONAMI GROUP CORP.,Consumer Goods,0.01980700,False,False,False,False,False,False,False,0.578161,0.00173913
2017-08-22,near_support_20d,6971,6971.T,KYOCERA CORP.,Technology,0.01948930,False,False,False,False,False,False,False,0.605419,0.00638880
2017-08-22,near_support_20d,6367,6367.T,"DAIKIN INDUSTRIES, LTD.",Capital Goods/Others,0.01914186,True,False,False,False,False,False,False,1.092375,-0.01407811
2017-08-22,near_support_20d,8015,8015.T,TOYOTA TSUSHO CORP.,Materials,0.01828579,False,False,False,False,False,True,False,0.840951,0.00606977
2017-08-22,near_support_20d,4543,4543.T,TERUMO CORP.,Technology,0.01727635,False,False,False,False,False,True,True,0.494568,-0.00834327
2017-08-22,near_support_20d,6758,6758.T,SONY GROUP CORP.,Technology,0.01643749,False,False,False,False,False,True,False,0.884606,0.00191255
2017-08-22,near_support_20d,8058,8058.T,MITSUBISHI CORP.,Materials,0.01634046,False,False,False,False,False,False,False,0.601274,0.00019967
2017-08-22,near_support_20d,7203,7203.T,TOYOTA MOTOR CORP.,Technology,0.01619648,False,False,False,False,False,True,True,0.768552,-0.00405647
2017-08-22,near_support_20d,6988,6988.T,NITTO DENKO CORP.,Materials,0.01569411,False,False,False,False,False,True,False,0.856462,0.00322914
2017-08-22,near_support_20d,4062,4062.T,"IBIDEN CO., LTD.",Technology,0.01510409,False,False,False,False,False,True,False,0.898367,0.00929470
2017-08-22,near_support_20d,6920,6920.T,LASERTEC CORP.,Technology,0.01366583,False,False,False,False,False,False,False,0.718119,-0.00867470
2017-08-22,near_support_20d,7741,7741.T,HOYA CORP.,Technology,0.01360010,False,False,False,False,False,False,False,0.797615,0.00000000
2017-08-22,near_support_20d,4503,4503.T,ASTELLAS PHARMA INC.,Technology,0.01290366,False,False,False,False,False,False,False,0.617671,-0.00216450
2017-08-22,near_support_20d,6146,6146.T,DISCO CORP.,Technology,0.01254683,False,False,False,False,False,False,False,0.674028,0.02308876
2017-08-22,near_support_20d,9735,9735.T,"SECOM CO., LTD.",Consumer Goods,0.01236686,False,False,False,False,False,True,False,0.816763,0.00248756
2017-08-22,near_support_20d,8031,8031.T,"MITSUI & CO., LTD.",Materials,0.01220879,False,False,False,False,False,False,False,0.614489,0.00780031
2017-08-22,near_support_20d,7832,7832.T,BANDAI NAMCO HOLDINGS INC.,Capital Goods/Others,0.01188483,False,False,False,False,False,False,False,1.736408,0.01780829
2017-08-22,near_support_20d,4578,4578.T,"OTSUKA HOLDINGS CO., LTD.",Technology,0.01127916,True,True,False,False,False,False,False,0.614579,-0.00558410
2017-08-22,near_support_20d,8766,8766.T,"TOKIO MARINE HOLDINGS, INC.",Financials,0.01123064,False,False,False,False,False,True,False,0.533355,0.00000000
2017-08-30,near_support_20d,6857,6857.T,ADVANTEST CORP.,Technology,0.16661606,False,False,False,False,False,True,False,0.900674,0.00332963
2017-08-30,near_support_20d,9983,9983.T,"FAST RETAILING CO., LTD.",Consumer Goods,0.15152762,False,False,False,False,False,False,False,0.920767,0.00811685
2017-08-30,near_support_20d,8035,8035.T,TOKYO ELECTRON LTD.,Technology,0.11442080,False,False,False,False,False,False,False,0.512241,0.00165065
2017-08-30,near_support_20d,9984,9984.T,SOFTBANK GROUP CORP.,Technology,0.08740528,False,False,False,False,False,False,False,0.649605,0.01247996
2017-08-30,near_support_20d,9433,9433.T,KDDI CORP.,Technology,0.03348065,False,False,False,False,False,False,False,1.442507,0.00694209
2017-08-30,near_support_20d,4063,4063.T,"SHIN-ETSU CHEMICAL CO., LTD.",Materials,0.03205961,False,False,False,False,False,False,False,1.125285,0.00550820
2017-08-30,near_support_20d,6762,6762.T,TDK CORP.,Technology,0.03021131,False,False,False,False,False,False,False,0.697600,0.00412088
2017-08-30,near_support_20d,6954,6954.T,FANUC CORP.,Technology,0.02715794,False,False,False,False,False,True,False,0.702190,0.00237530
2017-08-30,near_support_20d,4519,4519.T,"CHUGAI PHARMACEUTICAL CO., LTD.",Technology,0.02646463,False,False,False,False,False,False,False,0.740055,0.01288050
2017-08-30,near_support_20d,5803,5803.T,FUJIKURA LTD.,Materials,0.02514062,False,False,False,False,False,True,True,0.736608,-0.00681044
2017-08-30,near_support_20d,6098,6098.T,"RECRUIT HOLDINGS CO., LTD.",Consumer Goods,0.02005584,False,False,False,False,False,False,False,0.617455,-0.00228102
2017-08-30,near_support_20d,9766,9766.T,KONAMI GROUP CORP.,Consumer Goods,0.01980700,False,False,False,False,False,False,False,1.690020,0.00346620
2017-08-30,near_support_20d,6971,6971.T,KYOCERA CORP.,Technology,0.01948930,False,False,False,False,False,True,False,0.924363,0.00550290
2017-08-30,near_support_20d,6367,6367.T,"DAIKIN INDUSTRIES, LTD.",Capital Goods/Others,0.01914186,False,False,False,False,False,False,False,0.944789,0.01107522
2017-08-30,near_support_20d,8015,8015.T,TOYOTA TSUSHO CORP.,Materials,0.01828579,False,False,False,False,False,False,False,1.028968,0.01832061
2017-08-30,near_support_20d,4543,4543.T,TERUMO CORP.,Technology,0.01727635,False,False,False,False,False,False,False,0.738460,0.00709220
2017-08-30,near_support_20d,6758,6758.T,SONY GROUP CORP.,Technology,0.01643749,False,False,False,False,False,False,False,3.337220,0.02880954
2017-08-30,near_support_20d,8058,8058.T,MITSUBISHI CORP.,Materials,0.01634046,False,False,False,False,False,False,False,0.609492,0.00217690
2017-08-30,near_support_20d,7203,7203.T,TOYOTA MOTOR CORP.,Technology,0.01619648,False,False,False,False,False,True,False,0.772740,0.01001638
2017-08-30,near_support_20d,6988,6988.T,NITTO DENKO CORP.,Materials,0.01569411,False,False,False,False,False,True,False,0.861069,0.00302559
2017-08-30,near_support_20d,4062,4062.T,"IBIDEN CO., LTD.",Technology,0.01510409,False,False,False,False,False,True,False,1.373705,0.00166205
2017-08-30,near_support_20d,6920,6920.T,LASERTEC CORP.,Technology,0.01366583,False,False,False,False,False,False,False,0.962824,-0.01874692
2017-08-30,near_support_20d,7741,7741.T,HOYA CORP.,Technology,0.01360010,False,False,False,False,False,True,False,0.827388,0.00592949
2017-08-30,near_support_20d,4503,4503.T,ASTELLAS PHARMA INC.,Technology,0.01290366,False,False,False,False,False,False,False,0.860808,-0.00143833
2017-08-30,near_support_20d,6146,6146.T,DISCO CORP.,Technology,0.01254683,False,False,False,False,False,False,False,0.548770,-0.00850430
2017-08-30,near_support_20d,9735,9735.T,"SECOM CO., LTD.",Consumer Goods,0.01236686,False,False,False,False,False,True,False,0.761581,0.00538915
2017-08-30,near_support_20d,8031,8031.T,"MITSUI & CO., LTD.",Materials,0.01220879,False,False,False,False,False,True,False,0.855755,0.00528771
2017-08-30,near_support_20d,7832,7832.T,BANDAI NAMCO HOLDINGS INC.,Capital Goods/Others,0.01188483,False,False,False,False,False,False,False,1.067605,0.01498631
2017-08-30,near_support_20d,4578,4578.T,"OTSUKA HOLDINGS CO., LTD.",Technology,0.01127916,False,False,False,False,False,True,False,0.659080,0.00113636
2017-08-30,near_support_20d,8766,8766.T,"TOKIO MARINE HOLDINGS, INC.",Financials,0.01123064,False,False,False,False,False,True,False,0.703090,0.00529098
2017-09-07,near_support_20d,6857,6857.T,ADVANTEST CORP.,Technology,0.16661606,False,False,False,False,False,False,False,1.285484,0.01867663
2017-09-07,near_support_20d,9983,9983.T,"FAST RETAILING CO., LTD.",Consumer Goods,0.15152762,False,False,False,False,False,True,False,1.181679,0.00490677
2017-09-07,near_support_20d,8035,8035.T,TOKYO ELECTRON LTD.,Technology,0.11442080,False,False,False,False,False,False,False,0.978293,0.01027858
2017-09-07,near_support_20d,9984,9984.T,SOFTBANK GROUP CORP.,Technology,0.08740528,False,False,False,False,False,True,True,0.810863,-0.00687726
2017-09-07,near_support_20d,9433,9433.T,KDDI CORP.,Technology,0.03348065,False,False,False,False,False,True,True,0.924119,-0.00592517
2017-09-07,near_support_20d,4063,4063.T,"SHIN-ETSU CHEMICAL CO., LTD.",Materials,0.03205961,False,False,False,False,False,False,False,1.067051,-0.00670449
2017-09-07,near_support_20d,6762,6762.T,TDK CORP.,Technology,0.03021131,False,False,False,False,False,True,True,0.908456,-0.00694447
