date,close,base_position_v3,market_regime,ret1,ret3,ret5,ret10,ret20,dist_ma20,dist_ma50,dist_ma200,ma50_over_ma200,ma200_slope20,volume_ratio60,breakout20,breakout60,breakdown20,breakdown60,below200,dist_res20,dist_sup20,dist_sup60,future20_return,future20_drawdown,adjustment_label,component_b20_vol_count,component_b60_vol_count,component_vol_down_count,component_bd20_vol_count,weighted_b20_vol,weighted_b60_vol,weighted_vol_down,weighted_bd20_vol,component_above200_breadth,avg_component_vr,regime_bull,regime_range,regime_bear,signal_date,horizon_1d_close_return,horizon_3d_close_return,horizon_5d_close_return,horizon_1d_max_drawdown,horizon_3d_max_drawdown,horizon_5d_max_drawdown,next_signal_primary_adjustment,next_signal_secondary_adjustment,signal_direction,action_type,rating_state,signal_family,sample_source,sample_id,is_replay_outcome_observed,candidate_event_type,candidate_action_label,candidate_stood_1d,candidate_stood_3d,candidate_stood_5d,candidate_future_10d_return,downside_event_type,downside_label,downside_suggested_action,downside_weighted_volume_down_breadth,downside_weighted_breakdown20_breadth,execution_date,market_symbol,etf_symbol,train_policy,primary_model_id,secondary_model_id,primary_adjustment,secondary_adjustment,primary_prob_down,secondary_prob_down,target_position_proxy,planned_action,planned_target_shares,planned_trade_shares,holdings_before_shares,cash_before_cny,cost_price_cny,market_price_cny,position_before_pct,signal_rationale,rating_change_reason,rating_change_review,guidance_for_next_session,execution_status,executed_date,executed_sell_shares,executed_buy_shares,executed_avg_price_cny,holdings_after_shares,cash_after_cny,position_after_pct,review_status,review_horizon,review_price_change_pct,review_note,source_artifacts,created_at,updated_at,replay_label_1d,replay_label_3d,replay_label_5d,continuation_label_version,continuation_label_1d,is_outcome_observed_1d,continuation_label_3d,is_outcome_observed_3d,continuation_label_5d,is_outcome_observed_5d,is_continuation_eligible
2017-09-08,19274.8203125,0.0,range,-0.00627428,-0.00572533,-0.02115893,-0.0091396,-0.02305757,-0.01217004,-0.02786472,-0.00629018,0.02219294,0.0116364,1.19370672,0.0,0.0,0.0,0.0,1.0,-0.02799112,0.00104652,0.00104652,0.0803478,0.00842137,1.0,0.0,0.0,17.0,6.0,0.0,0.0,0.52701552,0.31932372,0.37331877,1.76622874,0.0,1.0,0.0,2017-09-08,0.0140571592552947,0.0306617644376547,0.032927917210642,0.0140571592552947,0.0140571592552947,0.0140571592552947,1.0,1.0,add,add_risk,risk_add,support_test,historical_research,historical_55_2017-09-08,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,correct_add,correct_add,correct_add,nikkei_continuation_head_v1,1.0,True,1.0,True,1.0,True,True
2017-09-11,19545.76953125,0.0,range,0.01405716,0.00970137,0.00192326,0.00492903,0.00044377,0.00288513,-0.01334773,0.00731187,0.02093909,0.01128449,0.87903496,0.0,0.0,0.0,0.0,0.0,-0.01404096,0.01591776,0.01591776,0.06832681,0.00885262,1.0,4.0,2.0,1.0,0.0,0.05992651,0.02621266,0.01914186,0.0,0.65939972,1.0361,0.0,1.0,0.0,2017-09-11,0.0118107199105625,0.0133875476967861,0.038556237293452,0.0118107199105625,0.0118107199105625,0.0118107199105625,1.0,1.0,add,add_risk,risk_add,daily_position,historical_research,historical_55_2017-09-11,True,near_resistance_20d,resistance_break_watch,,,,0.04013247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,correct_add,correct_add,correct_add,nikkei_continuation_head_v1,1.0,True,1.0,True,1.0,True,True
2017-09-12,19776.61914062,0.0,range,0.01181072,0.01959628,0.02015952,0.02138501,0.00117998,0.01470736,-0.00101436,0.01879459,0.01982906,0.01108937,1.00945073,0.0,0.0,0.0,0.0,0.0,-0.00239607,0.02791648,0.02791648,0.05957042,0.00055779,1.0,1.0,0.0,2.0,0.0,0.16661606,0.0,0.03557936,0.0,0.6755962,1.12990941,0.0,1.0,0.0,2017-09-12,0.0045104358457701,0.0067190887600736,0.0269935823248737,0.0045104358457701,0.0015584217039754,0.0015584217039754,1.0,1.0,add,add_risk,risk_add,daily_position,historical_research,historical_55_2017-09-12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acceptable_add,acceptable_add,correct_add,nikkei_continuation_head_v1,1.0,True,1.0,True,1.0,True,True
2017-09-13,19865.8203125,0.0,range,0.00451044,0.03066176,0.02623465,0.0184185,0.00692073,0.01922318,0.00375192,0.02294962,0.01912594,0.01084822,0.95694683,1.0,0.0,0.0,0.0,0.0,0.00372674,0.03255283,0.03255283,0.0649034,-0.0039349,1.0,3.0,2.0,1.0,0.0,0.06578128,0.03372167,0.0136001,0.0,0.6755962,0.88792478,0.0,1.0,0.0,2017-09-13,-0.0029387590575992,0.0218244472193878,0.0242456716447259,-0.0029387590575992,-0.0029387590575992,-0.0029387590575992,1.0,1.0,add,add_risk,risk_add,breakout_followthrough,historical_research,historical_55_2017-09-13,True,breakout_20d,confirmed_breakout_add_or_hold,True,True,True,0.0250324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acceptable_add,correct_add,correct_add,nikkei_continuation_head_v1,1.0,True,1.0,True,1.0,True,True
2017-09-14,19807.43945312,0.0,range,-0.00293876,0.01338755,0.02118524,0.00820509,0.00531952,0.01587211,0.00099431,0.01949644,0.01848375,0.01063519,1.06017462,0.0,0.0,0.0,0.0,0.0,-0.00409277,0.0295184,0.0295184,0.07310996,-0.00099907,1.0,2.0,1.0,4.0,0.0,0.13076126,0.01634046,0.07523405,0.0,0.6755962,1.03898666,0.0,1.0,0.0,2017-09-14,0.0051526370746484,0.0253955835922428,0.0246881868192696,0.0051526370746484,0.0051526370746484,0.0051526370746484,1.0,1.0,add,add_risk,risk_add,daily_position,historical_research,historical_55_2017-09-14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acceptable_add,correct_add,correct_add,nikkei_continuation_head_v1,1.0,True,1.0,True,1.0,True,True
2017-09-15,19909.5,0.0,bull,0.00515264,0.00671909,0.03292792,0.01107227,0.02255165,0.02083216,0.00638084,0.02436095,0.0178661,0.01040432,1.26743813,0.0,0.0,0.0,0.0,0.0,-0.00044635,0.03482314,0.03482314,0.0716552,0.0106733,1.0,7.0,4.0,9.0,0.0,0.23029864,0.06225527,0.17003096,0.0,0.721896,1.51911124,1.0,0.0,0.0,2017-09-15,0.0195826544805242,0.021998566952962,0.0245149339822698,0.0195826544805242,0.0195826544805242,0.0194354061503303,1.0,1.0,add,add_risk,risk_add,daily_position,historical_research,historical_55_2017-09-15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,correct_add,correct_add,correct_add,nikkei_continuation_head_v1,1.0,True,1.0,True,1.0,True,True
2017-09-19,20299.38085938,0.0,bull,0.01958265,0.02182445,0.03855624,0.04055366,0.04673046,0.03965244,0.02626704,0.04401019,0.01728902,0.01025574,1.36499633,1.0,1.0,0.0,0.0,0.0,0.01836016,0.05508772,0.05508772,0.05239913,-0.00422282,1.0,15.0,7.0,2.0,0.0,0.63650961,0.20605165,0.02555066,0.0,0.79795482,1.47225114,1.0,0.0,0.0,2017-09-19,0.0005458333038212,-0.0001444201993305,0.0015177110057407,0.0005458333038212,-0.0001444201993305,-0.0001444201993305,1.0,1.0,add,add_risk,risk_add,breakout_followthrough,historical_research,historical_55_2017-09-19,True,breakout_60d,confirmed_breakout_add_or_hold,True,True,True,0.01550242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acceptable_add,acceptable_add,acceptable_add,nikkei_continuation_head_v1,1.0,True,1.0,True,1.0,True,True
2017-09-20,20310.4609375,0.500112,bull,0.00054583,0.02539558,0.02699358,0.04769728,0.04780379,0.03781145,0.02651031,0.04405852,0.01709502,0.01022061,1.12585504,0.0,0.0,0.0,0.0,0.0,-0.00050777,0.05566363,0.05566363,0.05603312,-0.00476606,1.0,6.0,3.0,8.0,2.0,0.29887193,0.04424492,0.14490912,0.03169183,0.75210731,1.29305817,1.0,0.0,0.0,2017-09-20,0.0018226829693288,0.0042893728944943,-0.0021373299396593,0.0018226829693288,-0.0006898769453395,-0.0021373299396593,1.0,1.0,add,add_risk,risk_add,daily_position,historical_research,historical_55_2017-09-20,True,near_resistance_20d,resistance_break_watch,,,,0.01556829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acceptable_add,acceptable_add,acceptable_add,nikkei_continuation_head_v1,1.0,True,1.0,True,1.0,True,True
2017-09-21,20347.48046875,0.500568,bull,0.00182268,0.02199857,0.02424567,0.0511164,0.04696973,0.03724747,0.02798503,0.04542319,0.01696344,0.01023259,1.2948515,1.0,1.0,0.0,0.0,0.0,0.0003988,0.05758777,0.05758777,0.05456008,-0.00657675,1.0,4.0,1.0,8.0,0.0,0.07581624,0.01828579,0.19359246,0.0,0.77957826,1.22433793,1.0,0.0,0.0,2017-09-21,-0.0025079886464751,-0.0008497865697206,0.0007681003195458,-0.0025079886464751,-0.0025079886464751,-0.003952808192814,1.0,1.0,add,add_risk,risk_add,breakout_followthrough,historical_research,historical_55_2017-09-21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acceptable_add,acceptable_add,acceptable_add,nikkei_continuation_head_v1,1.0,True,1.0,True,1.0,True,True
2017-09-22,20296.44921875,0.849265,bull,-0.00250799,-0.00014442,0.02468819,0.04639645,0.04870781,0.03224437,0.0251308,0.04225534,0.01670474,0.01023488,1.05815802,0.0,0.0,0.0,0.0,0.0,-0.00902387,0.05493535,0.05493535,0.06898749,-0.00407899,1.0,1.0,0.0,6.0,0.0,0.01127916,0.0,0.08861348,0.0,0.73426286,1.25121344,1.0,0.0,0.0,2017-09-22,0.0049826872809148,-0.0014484522481322,0.0029478101063473,0.0049826872809148,-0.0014484522481322,-0.0014484522481322,1.0,1.0,add,add_risk,risk_add,daily_position,historical_research,historical_55_2017-09-22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acceptable_add,acceptable_add,acceptable_add,nikkei_continuation_head_v1,1.0,True,1.0,True,1.0,True,True
2017-09-25,20397.58007812,0.8499,bull,0.00498269,0.00428937,0.02451493,0.05825008,0.04857809,0.03490688,0.03013364,0.04696919,0.01634307,0.01019661,0.91753625,0.0,0.0,0.0,0.0,0.0,-0.00408615,0.06019176,0.06019176,0.06900769,-0.00901675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81305891,0.90854085,1.0,0.0,0.0,2017-09-25,-0.0033038539249216,-0.0016899408159194,0.0001568430543106,-0.0033038539249216,-0.0063992540472983,-0.0063992540472983,1.0,1.0,add,add_risk,risk_add,daily_position,historical_research,historical_55_2017-09-25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acceptable_add,acceptable_add,acceptable_add,nikkei_continuation_head_v1,1.0,True,1.0,True,1.0,True,True
2017-09-26,20330.18945312,0.849477,bull,-0.00330385,-0.00084979,0.00151771,0.04013247,0.04525931,0.02902089,0.02642004,0.04298244,0.01613608,0.01010073,1.0591252,0.0,0.0,0.0,0.0,0.0,-0.0073765,0.05668904,0.05668904,0.06775292,-0.00573184,1.0,0.0,0.0,7.0,2.0,0.0,0.0,0.35625526,0.0321316,0.79795482,1.11773478,1.0,0.0,0.0,2017-09-26,-0.0031056607719074,0.0012833054910854,0.0139635127372821,-0.0031056607719074,-0.0031056607719074,-0.0031056607719074,1.0,1.0,add,add_risk,risk_add,daily_position,historical_research,historical_55_2017-09-26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acceptable_add,acceptable_add,correct_add,nikkei_continuation_head_v1,1.0,True,1.0,True,1.0,True,True
2017-09-27,20267.05078125,0.849079,bull,-0.00310566,-0.00144845,-0.00213733,0.02479856,0.04671389,0.02354484,0.02299435,0.03919545,0.01583693,0.00996737,0.71220605,0.0,0.0,0.0,0.0,0.0,-0.01045925,0.05340732,0.05340732,0.07266615,0.00088862,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02005584,0.0,0.75210731,0.84398581,1.0,0.0,0.0,2017-09-27,0.0047396434136766,0.0065983214367686,0.0177435473410216,0.0047396434136766,0.004402639367369,0.004402639367369,1.0,1.0,add,add_risk,risk_add,daily_position,historical_research,historical_55_2017-09-27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acceptable_add,acceptable_add,correct_add,nikkei_continuation_head_v1,1.0,True,1.0,True,1.0,True,True
2017-09-28,20363.109375,0.849684,bull,0.00473964,-0.00168994,0.0007681,0.0250324,0.04391196,0.02605258,0.02768924,0.04361076,0.01549255,0.00988958,0.95004713,0.0,0.0,0.0,0.0,0.0,-0.00576918,0.0584001,0.0584001,0.08080003,-0.00383285,1.0,2.0,1.0,1.0,0.0,0.03194067,0.02005584,0.15152762,0.0,0.7672114,1.28886767,1.0,0.0,0.0,2017-09-28,-0.0003354143021195,0.0123242935486123,0.0130358859735779,-0.0003354143021195,-0.0003354143021195,-0.0003354143021195,1.0,1.0,add,add_risk,risk_add,daily_position,historical_research,historical_55_2017-09-28,True,near_resistance_20d,resistance_break_watch,,,,0.03889732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acceptable_add,correct_add,correct_add,nikkei_continuation_head_v1,1.0,True,1.0,True,1.0,True,True
2017-09-29,20356.27929688,0.849641,bull,-0.00033541,0.00128331,0.00294781,0.02770877,0.03614122,0.02349968,0.02696805,0.042762,0.0153792,0.00976237,0.96237937,0.0,0.0,0.0,0.0,0.0,-0.00610266,0.0580451,0.0580451,0.08132088,0.00034387,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.17098093,0.0,0.75210731,1.69057362,1.0,0.0,0.0,2017-09-29,0.002186057645948,0.0132824302234564,0.0164289178657153,0.002186057645948,0.002186057645948,0.002186057645948,1.0,1.0,add,add_risk,risk_add,daily_position,historical_research,historical_55_2017-09-29,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acceptable_add,correct_add,correct_add,nikkei_continuation_head_v1,1.0,True,1.0,True,1.0,True,True
2017-10-02,20400.77929688,0.84992,bull,0.00218606,0.00659832,0.00015684,0.02467562,0.03602111,0.02390942,0.02886485,0.04461591,0.01530915,0.00928768,0.76667171,0.0,0.0,0.0,0.0,0.0,-0.00392994,0.06035804,0.06035804,0.07895924,0.0018328,1.0,1.0,0.0,1.0,0.0,0.02715794,0.0,0.01634046,0.0,0.75210731,0.84784779,1.0,0.0,0.0,2017-10-02,0.0104550425508804,0.0111653210245177,0.0207212902305478,0.0104550425508804,0.0104550425508804,0.0104550425508804,1.0,1.0,add,add_risk,risk_add,daily_position,historical_research,historical_55_2017-10-02,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,correct_add,correct_add,correct_add,nikkei_continuation_head_v1,1.0,True,1.0,True,1.0,True,True
2017-10-03,20614.0703125,0.851242,bull,0.01045504,0.01232429,0.01396351,0.01550242,0.05668475,0.03277609,0.03935311,0.05515801,0.01520649,0.00903862,0.82988183,1.0,1.0,0.0,0.0,0.0,0.00648401,0.07144413,0.07144413,0.08761054,-0.00106193,1.0,4.0,3.0,0.0,0.0,0.35820529,0.20667766,0.0,0.0,0.77737783,1.07288199,1.0,0.0,0.0,2017-10-03,0.0006107403127642,0.0037178792852727,0.012961982505123,0.0006107403127642,0.0006107403127642,0.0006107403127642,1.0,1.0,add,add_risk,risk_add,breakout_followthrough,historical_research,historical_55_2017-10-03,True,breakout_60d,confirmed_breakout_add_or_hold,True,True,True,0.03633346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acceptable_add,acceptable_add,correct_add,nikkei_continuation_head_v1,1.0,True,1.0,True,1.0,True,True
2017-10-04,20626.66015625,0.851319,bull,0.00061074,0.01328243,0.01774355,0.01556829,0.06400814,0.03055211,0.03944878,0.05540834,0.01535386,0.00885957,0.84104129,0.0,0.0,0.0,0.0,0.0,-8.341e-05,0.07209851,0.07209851,0.09271782,-0.00118295,1.0,1.0,1.0,2.0,0.0,0.16661606,0.16661606,0.16389448,0.0,0.81085848,0.98998394,1.0,0.0,0.0,2017-10-04,9.213273577035608e-05,0.0095434553087527,0.0159046857021396,9.213273577035608e-05,9.213273577035608e-05,9.213273577035608e-05,1.0,1.0,add,add_risk,risk_add,daily_position,historical_research,historical_55_2017-10-04,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acceptable_add,acceptable_add,correct_add,nikkei_continuation_head_v1,1.0,True,1.0,True,1.0,True,True
2017-10-05,20628.56054688,0.851331,bull,9.213e-05,0.01116532,0.01303589,0.013814,0.06563652,0.02746215,0.03886294,0.0551341,0.01566247,0.0087687,0.65797784,0.0,0.0,0.0,0.0,0.0,-0.00292519,0.07219728,0.07219728,0.09306462,0.00148289,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01643749,0.0,0.81085848,0.79600739,1.0,0.0,0.0,2017-10-05,0.0030128321595082,0.012250441992581,0.0255286421669227,0.0030128321595082,0.0030128321595082,0.0030128321595082,1.0,1.0,add,add_risk,risk_add,daily_position,historical_research,historical_55_2017-10-05,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acceptable_add,correct_add,correct_add,nikkei_continuation_head_v1,1.0,True,1.0,True,1.0,True,True
2017-10-06,20690.7109375,0.851711,bull,0.00301283,0.00371788,0.01642892,0.01942516,0.06672287,0.02730706,0.04128664,0.05794103,0.01599404,0.00868369,0.87632536,1.0,1.0,0.0,0.0,0.0,7.883e-05,0.07542763,0.07542763,0.10859408,-0.00133542,1.0,3.0,2.0,1.0,0.0,0.18777994,0.03625232,0.02646463,0.0,0.79795482,1.00870688,1.0,0.0,0.0,2017-10-06,0.0064182825095351,0.0127598208885857,0.0272996713881039,0.0064182825095351,0.0064182825095351,0.0064182825095351,1.0,1.0,add,add_risk,risk_add,breakout_followthrough,historical_research,historical_55_2017-10-06,True,near_resistance_20d,resistance_break_watch,,,,0.04861793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acceptable_add,correct_add,correct_add,nikkei_continuation_head_v1,1.0,True,1.0,True,1.0,True,True
2017-10-10,20823.50976562,0.852517,bull,0.00641828,0.00954346,0.02072129,0.02088138,0.0803478,0.03058945,0.04729469,0.06434564,0.01628094,0.00864999,0.90427887,1.0,1.0,0.0,0.0,0.0,0.00493985,0.08233003,0.08233003,0.10038224,-0.00169955,1.0,7.0,5.0,4.0,1.0,0.18755928,0.15605056,0.06693783,0.01220879,0.79248192,1.23166756,1.0,0.0,0.0,2017-10-10,0.0027737766726223,0.0159276666428054,0.0246168576176495,0.0027737766726223,0.0027737766726223,0.0027737766726223,1.0,1.0,add,add_risk,risk_add,breakout_followthrough,historical_research,historical_55_2017-10-10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acceptable_add,correct_add,correct_add,nikkei_continuation_head_v1,1.0,True,1.0,True,1.0,True,True
2017-10-11,20881.26953125,0.852865,bull,0.00277378,0.01225044,0.01296198,0.02710649,0.06832681,0.02950265,0.04941444,0.06691007,0.0166718,0.00864946,0.92677478,1.0,1.0,0.0,0.0,0.0,0.00276653,0.07429739,0.08533217,0.09517819,0.001713,1.0,3.0,3.0,2.0,0.0,0.13461906,0.13461906,0.04991815,0.0,0.79248192,0.91817736,1.0,0.0,0.0,2017-10-11,0.0035175625581613,0.0179247250781304,0.0230724118224223,0.0035175625581613,0.0035175625581613,0.0035175625581613,0.0,0.0,add,add_risk,risk_add,breakout_followthrough,historical_research,historical_55_2017-10-11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acceptable_add,correct_add,correct_add,nikkei_continuation_head_v1,1.0,True,1.0,True,1.0,True,True
2017-10-12,20954.72070312,1.0,bull,0.00351756,0.01275982,0.01590469,0.03393044,0.05957042,0.02973392,0.05213139,0.07025569,0.01722627,0.0086231,0.93093267,1.0,1.0,0.0,0.0,0.0,0.00269449,0.06267724,0.0891499,0.08240144,-0.00103655,0.0,5.0,5.0,2.0,0.0,0.27550449,0.27550449,0.02766814,0.0,0.77737783,1.10492166,1.0,0.0,0.0,2017-10-12,0.0095662923510191,0.0182010747317291,0.0235650398364162,0.0095662923510191,0.0095662923510191,0.0095662923510191,0.0,0.0,hold,hold_watch,neutral_hold,breakout_followthrough,historical_research,historical_55_2017-10-12,True,breakout_60d,confirmed_breakout_add_or_hold,True,True,True,0.03746452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inconclusive,inconclusive,inconclusive,nikkei_continuation_head_v1,,True,,True,,True,False
2017-10-13,21155.1796875,1.0,bull,0.00956629,0.01592767,0.02552864,0.03889732,0.0649034,0.03658411,0.06109935,0.08009131,0.01789838,0.00856522,1.28012048,1.0,1.0,0.0,0.0,0.0,0.0076582,0.06911024,0.09956902,0.05794375,0.00154808,0.0,7.0,7.0,2.0,0.0,0.36749999,0.36749999,0.0329595,0.0,0.96238611,1.76366107,1.0,0.0,0.0,2017-10-13,0.0047449778665462,0.0098260140930319,0.0142972521135671,0.0047449778665462,0.0047449778665462,0.0047449778665462,0.0,0.0,hold,hold_watch,neutral_hold,breakout_followthrough,historical_research,historical_55_2017-10-13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inconclusive,inconclusive,inconclusive,nikkei_continuation_head_v1,,True,,True,,True,False
2017-10-16,21255.56054688,1.0,bull,0.00474498,0.01792473,0.02729967,0.04417709,0.07310996,0.03822306,0.06488505,0.08474261,0.01864761,0.00856348,1.1812251,1.0,1.0,0.0,0.0,0.0,0.00208717,0.07418315,0.10478645,0.05290141,-0.00117102,0.0,3.0,2.0,3.0,0.0,0.22725466,0.193774,0.20313287,0.0,0.96238611,1.08974722,1.0,0.0,0.0,2017-10-16,0.0037900009064606,0.009078047315874,0.0207517389516573,0.0037900009064606,0.0037900009064606,0.0037900009064606,0.0,0.0,hold,hold_watch,neutral_hold,breakout_followthrough,historical_research,historical_55_2017-10-16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inconclusive,inconclusive,inconclusive,nikkei_continuation_head_v1,,True,,True,,True,False
2017-10-17,21336.11914062,1.0,bull,0.00379,0.01820107,0.02461686,0.04584824,0.0716552,0.03848516,0.06766341,0.08834616,0.01937197,0.00865126,1.06259823,0.0,0.0,0.0,0.0,0.0,-0.00051301,0.0782543,0.10897359,0.03244269,-0.00086469,0.0,3.0,2.0,1.0,0.0,0.07750334,0.04544373,0.08740528,0.0,0.96238611,0.97725078,1.0,0.0,0.0,2017-10-17,0.0012622558232122,0.0056955758251575,0.0219838846122213,0.0012622558232122,0.0012622558232122,0.0012622558232122,0.0,0.0,hold,hold_watch,neutral_hold,daily_position,historical_research,historical_55_2017-10-17,True,near_resistance_20d,resistance_break_watch,,,,0.03165947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inconclusive,inconclusive,inconclusive,nikkei_continuation_head_v1,,True,,True,,True,False
2017-10-18,21363.05078125,1.0,bull,0.00126226,0.00982601,0.02307241,0.03633346,0.05239913,0.03619846,0.06761473,0.08918116,0.02020057,0.0087536,0.83419392,0.0,0.0,0.0,0.0,0.0,-0.00144481,0.06167631,0.1103734,0.04625128,2.29e-06,0.0,2.0,1.0,0.0,0.0,0.04496327,0.01290366,0.0,0.0,0.95768319,1.01339216,1.0,0.0,0.0,2017-10-18,0.0040007745558052,0.0156157288949945,0.0161291738197066,0.0040007745558052,0.0040007745558052,0.0040007745558052,0.0,0.0,hold,hold_watch,neutral_hold,daily_position,historical_research,historical_55_2017-10-18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inconclusive,inconclusive,inconclusive,nikkei_continuation_head_v1,,True,,True,,True,False
2017-10-19,21448.51953125,1.0,bull,0.00400077,0.00907805,0.02356504,0.03984452,0.05603312,0.03766726,0.07037678,0.09299262,0.02112886,0.00875373,0.97185526,1.0,1.0,0.0,0.0,0.0,0.00213803,0.06109034,0.11481576,0.04421197,-0.00398256,0.0,2.0,2.0,0.0,0.0,0.14648041,0.14648041,0.0,0.0,0.9425791,0.9152154,1.0,0.0,0.0,2017-10-19,0.0004252551667591,0.0166282055090267,0.013579481101511,0.0004252551667591,0.0004252551667591,0.0004252551667591,0.0,0.0,hold,hold_watch,neutral_hold,breakout_followthrough,historical_research,historical_55_2017-10-19,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inconclusive,inconclusive,inconclusive,nikkei_continuation_head_v1,,True,,True,,True,False
2017-10-20,21457.640625,1.0,bull,0.00042526,0.00569558,0.01429725,0.04019088,0.05456008,0.03525854,0.06934561,0.09288747,0.0220152,0.00876037,0.98387004,0.0,0.0,0.0,0.0,0.0,-0.00214887,0.06154157,0.11528984,0.03747472,0.00731064,0.0,2.0,2.0,1.0,0.0,0.14648041,0.14648041,0.01727635,0.0,0.95380975,1.05205062,1.0,0.0,0.0,2017-10-20,0.0111386787483771,0.0116498602986554,0.025669578653874,0.0111386787483771,0.0111386787483771,0.0111386787483771,0.0,0.0,hold,hold_watch,neutral_hold,daily_position,historical_research,historical_55_2017-10-20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inconclusive,inconclusive,inconclusive,nikkei_continuation_head_v1,,True,,True,,True,False
2017-10-23,21696.65039062,1.0,bull,0.01113868,0.01561573,0.02075174,0.04861793,0.06898749,0.04399406,0.0796838,0.1044104,0.0229017,0.00882601,1.00040062,1.0,1.0,0.0,0.0,0.0,0.00896587,0.07336574,0.12771269,0.03317701,-0.00231053,0.0,9.0,7.0,0.0,0.0,0.26968102,0.24270775,0.0,0.0,0.96891384,1.16559726,1.0,0.0,0.0,2017-10-23,0.0050016721155683,0.0019878140396567,0.0145192702831302,0.0050016721155683,0.0005055503869271,0.0005055503869271,0.0,0.0,hold,hold_watch,neutral_hold,breakout_followthrough,historical_research,historical_55_2017-10-23,True,breakout_20d,confirmed_breakout_add_or_hold,True,True,True,0.05719543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inconclusive,inconclusive,inconclusive,nikkei_continuation_head_v1,,True,,True,,True,False
2017-10-24,21805.16992188,1.0,bull,0.00500167,0.01662821,0.02198388,0.04714192,0.06900769,0.04569312,0.0829737,0.1092053,0.02422183,0.00902701,1.00919181,1.0,1.0,0.0,0.0,0.0,0.00375492,0.07873437,0.13335314,0.03292708,-0.00719189,0.0,4.0,3.0,1.0,0.0,0.05731917,0.04221508,0.02715794,0.0,0.98872084,1.08138043,1.0,0.0,0.0,2017-10-24,-0.0044737455204195,0.0093225275289428,0.0094674544550488,-0.0044737455204195,-0.0044737455204195,-0.0044737455204195,0.0,0.0,hold,hold_watch,neutral_hold,breakout_followthrough,historical_research,historical_55_2017-10-24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inconclusive,inconclusive,inconclusive,nikkei_continuation_head_v1,,True,,True,,True,False
