date,close,base_position_v3,market_regime,ret1,ret3,ret5,ret10,ret20,dist_ma20,dist_ma50,dist_ma200,ma50_over_ma200,ma200_slope20,volume_ratio60,breakout20,breakout60,breakdown20,breakdown60,below200,dist_res20,dist_sup20,dist_sup60,future20_return,future20_drawdown,adjustment_label,component_b20_vol_count,component_b60_vol_count,component_vol_down_count,component_bd20_vol_count,weighted_b20_vol,weighted_b60_vol,weighted_vol_down,weighted_bd20_vol,component_above200_breadth,avg_component_vr,regime_bull,regime_range,regime_bear,signal_date,horizon_1d_close_return,horizon_3d_close_return,horizon_5d_close_return,horizon_1d_max_drawdown,horizon_3d_max_drawdown,horizon_5d_max_drawdown,next_signal_primary_adjustment,next_signal_secondary_adjustment,signal_direction,action_type,rating_state,signal_family,sample_source,sample_id,is_replay_outcome_observed,candidate_event_type,candidate_action_label,candidate_stood_1d,candidate_stood_3d,candidate_stood_5d,candidate_future_10d_return,downside_event_type,downside_label,downside_suggested_action,downside_weighted_volume_down_breadth,downside_weighted_breakdown20_breadth,execution_date,market_symbol,etf_symbol,train_policy,primary_model_id,secondary_model_id,primary_adjustment,secondary_adjustment,primary_prob_down,secondary_prob_down,target_position_proxy,planned_action,planned_target_shares,planned_trade_shares,holdings_before_shares,cash_before_cny,cost_price_cny,market_price_cny,position_before_pct,signal_rationale,rating_change_reason,rating_change_review,guidance_for_next_session,execution_status,executed_date,executed_sell_shares,executed_buy_shares,executed_avg_price_cny,holdings_after_shares,cash_after_cny,position_after_pct,review_status,review_horizon,review_price_change_pct,review_note,source_artifacts,created_at,updated_at,replay_label_1d,replay_label_3d,replay_label_5d,continuation_label_version,continuation_label_1d,is_outcome_observed_1d,continuation_label_3d,is_outcome_observed_3d,continuation_label_5d,is_outcome_observed_5d,is_continuation_eligible,source_sample_id,is_real_failure_event,mined_action_direction,mined_failure_reason,failure_label_horizon
2019-10-02,21778.609375,0.751557,range,-0.00487227,-0.00458391,-0.01096909,-0.01012262,0.05617892,0.00824804,0.02757523,0.02625039,-0.00128929,-0.0016384,0.99411072,0.0,0.0,0.0,0.0,0.0,-0.02143065,0.05957184,0.0829332,0.04922996,-0.02307767,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.09868444,0.0,0.83123672,0.92416319,0.0,1.0,0.0,2019-10-02,-0.0200595516957795,-0.0185208967227734,-0.014795642369613,-0.0200595516957795,-0.0200595516957795,-0.0200595516957795,1.0,1.0,add,add_risk,risk_add,real_failure_add,real_failure_event_mining,historical_55_2019-10-02_failure_add,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,premature_add,premature_add,premature_add,nikkei_continuation_head_v1,0.0,True,0.0,True,0.0,True,True,historical_55_2019-10-02,True,add,prototype_add_failure,3d
2020-04-08,19353.24023438,0.31776,bear,0.02126948,0.08602887,0.07128707,-0.00989381,-0.0258658,0.06225479,-0.07567073,-0.11603663,-0.04367047,-0.0125897,1.07005726,0.0,0.0,0.0,0.0,1.0,-0.03111865,0.18309176,0.18309176,0.05235507,-0.02557661,1.0,1.0,1.0,1.0,0.0,0.02646463,0.02646463,0.03348065,0.0,0.29285596,1.02932773,0.0,0.0,1.0,2020-04-08,-0.0003860182088127,-0.0160097141361157,0.0101714031855144,-0.0003860182088127,-0.0160097141361157,-0.0160097141361157,1.0,1.0,add,add_risk,risk_add,real_failure_add,real_failure_event_mining,historical_55_2020-04-08_failure_add,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acceptable_add,premature_add,correct_add,nikkei_continuation_head_v1,1.0,True,0.0,True,1.0,True,True,historical_55_2020-04-08,True,add,prototype_add_failure,3d
2020-10-27,23485.80078125,0.340306,range,-0.00036345,0.00049123,-0.00344711,-0.00491397,-0.00109811,-0.00011296,0.00704512,0.06728845,0.05982187,-0.00054108,0.81642138,0.0,0.0,0.0,0.0,0.0,-0.01010636,0.02328356,0.08179644,0.12992999,-0.02287893,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81301822,0.80705819,0.0,1.0,0.0,2020-10-27,-0.0028651786778214,-0.0216586152036212,0.0089172896189768,-0.0028651786778214,-0.0216586152036212,-0.0216586152036212,1.0,1.0,add,add_risk,risk_add,real_failure_add,real_failure_event_mining,historical_55_2020-10-27_failure_add,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acceptable_add,premature_add,acceptable_add,nikkei_continuation_head_v1,1.0,True,0.0,True,1.0,True,True,historical_55_2020-10-27,True,add,prototype_add_failure,3d
2021-08-11,28070.50976562,0.244663,range,0.00653896,0.01234814,0.01550837,0.00358557,0.00465597,0.00683021,-0.01408661,0.00435604,0.01870616,0.01623594,1.12842648,0.0,0.0,0.0,0.0,0.0,-0.02709664,0.02926097,0.02926097,0.07519283,-0.03974631,1.0,2.0,2.0,2.0,0.0,0.03548233,0.03548233,0.18028189,0.0,0.6247406,0.90925615,0.0,1.0,0.0,2021-08-11,-0.0019768160547609,-0.0194980539031871,-0.0172636554667605,-0.0019768160547609,-0.0194980539031871,-0.0230148674852799,1.0,1.0,add,add_risk,risk_add,real_failure_add,real_failure_event_mining,historical_55_2021-08-11_failure_add,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acceptable_add,premature_add,premature_add,nikkei_continuation_head_v1,1.0,True,0.0,True,0.0,True,True,historical_55_2021-08-11,True,add,prototype_add_failure,3d
2021-08-12,28015.01953125,0.244298,range,-0.00197682,0.00700863,0.01562276,0.01571187,-0.01939164,0.00460552,-0.01528929,0.00155298,0.01710378,0.01625611,0.97545909,0.0,0.0,0.0,0.0,0.0,-0.02901989,0.02722631,0.02722631,0.07114648,-0.03784431,1.0,1.0,1.0,1.0,0.0,0.01634046,0.01634046,0.02514062,0.0,0.6247406,0.80714388,0.0,1.0,0.0,2021-08-12,-0.0013517442166248,-0.0210797221637221,-0.0261948633857425,-0.0013517442166248,-0.0210797221637221,-0.0261948633857425,1.0,1.0,add,add_risk,risk_add,real_failure_add,real_failure_event_mining,historical_55_2021-08-12_failure_add,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acceptable_add,premature_add,premature_add,nikkei_continuation_head_v1,1.0,True,0.0,True,0.0,True,True,historical_55_2021-08-12,True,add,prototype_add_failure,3d
2021-08-13,27977.15039062,0.244048,range,-0.00135174,0.00319132,0.00898118,0.00700913,-0.02580555,0.00424507,-0.01603582,-0.00062339,0.01566361,0.01614851,0.9416662,0.0,0.0,0.0,0.0,1.0,-0.03033241,0.02583776,0.02583776,0.08595191,-0.03654196,1.0,1.0,1.0,5.0,1.0,0.02005584,0.02005584,0.36354673,0.03021131,0.6247406,1.0998893,0.0,1.0,0.0,2021-08-13,-0.0162261320814217,-0.0139842774874303,-0.0344531296848292,-0.0162261320814217,-0.019754681223192,-0.0344531296848292,1.0,1.0,add,add_risk,risk_add,real_failure_add,real_failure_event_mining,historical_55_2021-08-13_failure_add,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,premature_add,premature_add,premature_add,nikkei_continuation_head_v1,0.0,True,0.0,True,0.0,True,True,historical_55_2021-08-13,True,add,prototype_add_failure,3d
2022-03-10,25690.40039062,0.195498,bear,0.03935956,0.01859493,-0.03336946,-0.0107975,-0.05842577,-0.0327147,-0.06302936,-0.09484597,-0.03395689,-0.0083106,1.34012153,0.0,0.0,0.0,0.0,1.0,-0.07855968,0.04086665,0.04086665,0.05042352,-0.02817786,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23174003,1.44844667,0.0,0.0,1.0,2022-03-10,-0.0205376749960131,-0.0133870985520168,0.0374649760122625,-0.0205376749960131,-0.0205376749960131,-0.0205376749960131,1.0,1.0,add,add_risk,risk_add,real_failure_add,real_failure_event_mining,historical_55_2022-03-10_failure_add,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,premature_add,premature_add,correct_add,nikkei_continuation_head_v1,0.0,True,0.0,True,1.0,True,True,historical_55_2022-03-10,True,add,prototype_add_failure,3d
2022-06-29,26804.59960938,0.203944,bear,-0.00905271,0.01180089,0.0250501,0.01817354,-0.02379247,-0.00702925,-0.00188434,-0.03820229,-0.03638652,-0.00262832,1.36073039,0.0,0.0,0.0,0.0,1.0,-0.05583531,0.05032749,0.05032749,0.03771296,-0.03592106,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.60214315,0.0,0.38209701,1.39159389,0.0,0.0,1.0,2022-06-29,-0.0153541016421665,-0.0242790070355037,-0.0260011053668605,-0.0153541016421665,-0.0324190803602194,-0.0324190803602194,1.0,1.0,add,add_risk,risk_add,real_failure_add,real_failure_event_mining,historical_55_2022-06-29_failure_add,True,,,,,,,volume_down_day,broad_volume_down_risk,tighten_risk,0.60214315,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,premature_add,premature_add,premature_add,nikkei_continuation_head_v1,0.0,True,0.0,True,0.0,True,True,historical_55_2022-06-29,True,add,prototype_add_failure,3d
2023-01-11,26446.0,0.201766,range,0.01033175,0.02421301,0.01347027,0.00803309,-0.052149,-0.01217544,-0.03477984,-0.03042554,0.0045112,0.0022757,0.86779158,0.0,0.0,0.0,0.0,1.0,-0.06205521,0.0305554,0.0305554,0.0438804,-0.02638964,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51373156,0.93224656,0.0,1.0,0.0,2023-01-11,0.0001444571012629,-0.023583138754443,0.0130499561604779,0.0001444571012629,-0.023583138754443,-0.023583138754443,1.0,1.0,add,add_risk,risk_add,real_failure_add,real_failure_event_mining,historical_55_2023-01-11_failure_add,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acceptable_add,premature_add,correct_add,nikkei_continuation_head_v1,1.0,True,0.0,True,1.0,True,True,historical_55_2023-01-11,True,add,prototype_add_failure,3d
2023-01-12,26449.8203125,0.201789,range,0.00014446,0.018325,0.02850118,0.00166445,-0.05001412,-0.00934071,-0.03394521,-0.03040705,0.00366249,0.00221064,1.0724234,0.0,0.0,0.0,0.0,1.0,-0.06191972,0.03070427,0.03070427,0.04289365,-0.02653026,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01254683,0.0,0.57366746,0.8368847,0.0,1.0,0.0,2023-01-12,-0.0124878270380499,-0.0117634305762356,-0.0016858278515006,-0.0124878270380499,-0.0237241687310612,-0.0237241687310612,1.0,1.0,add,add_risk,risk_add,real_failure_add,real_failure_event_mining,historical_55_2023-01-12_failure_add,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,premature_add,premature_add,acceptable_add,nikkei_continuation_head_v1,0.0,True,0.0,True,1.0,True,True,historical_55_2023-01-12,True,add,prototype_add_failure,3d
2023-10-17,32040.2890625,0.60995,bull,0.01204269,-0.01398295,0.00925329,0.00882901,-0.04451725,-0.00126287,-0.00604555,0.06517775,0.0716565,0.01485653,0.76585399,0.0,0.0,0.0,0.0,0.0,-0.04739267,0.05092613,0.05092613,0.04617343,-0.04687848,1.0,1.0,1.0,0.0,0.0,0.03021131,0.03021131,0.0,0.0,0.92352019,0.83474734,1.0,0.0,0.0,2023-10-17,6.120224122119211e-05,-0.0243733658574885,-0.0305221794726122,6.120224122119211e-05,-0.0243733658574885,-0.0324821751520363,1.0,1.0,add,add_risk,risk_add,real_failure_add,real_failure_event_mining,historical_55_2023-10-17_failure_add,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acceptable_add,premature_add,premature_add,nikkei_continuation_head_v1,1.0,True,0.0,True,0.0,True,True,historical_55_2023-10-17,True,add,prototype_add_failure,3d
2023-10-18,32042.25,0.609964,bull,6.12e-05,-0.00847074,0.00331095,0.02574787,-0.03610849,0.00112751,-0.00591132,0.06421604,0.07054437,0.01493693,0.8428446,0.0,0.0,0.0,0.0,0.0,-0.03884487,0.05099045,0.05099045,0.04313555,-0.04693681,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01510409,0.0,0.92352019,0.84383785,1.0,0.0,0.0,2023-10-18,-0.0190882618848551,-0.0325413857875149,-0.0241034908010517,-0.0190882618848551,-0.0325413857875149,-0.0325413857875149,1.0,1.0,add,add_risk,risk_add,real_failure_add,real_failure_event_mining,historical_55_2023-10-18_failure_add,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,premature_add,premature_add,premature_add,nikkei_continuation_head_v1,0.0,True,0.0,True,0.0,True,True,historical_55_2023-10-18,True,add,prototype_add_failure,3d
2023-10-19,31430.61914062,0.60537,bull,-0.01908826,-0.00721469,-0.0327451,0.02960467,-0.04824287,-0.01613737,-0.02479568,0.04292582,0.0694434,0.01501789,0.81699457,0.0,0.0,0.0,0.0,0.0,-0.05520527,0.03092887,0.03092887,0.06855035,-0.02839047,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.15423356,0.0136001,0.90992009,0.90181765,1.0,0.0,0.0,2023-10-19,-0.0054488193456765,-0.0117169034944036,-0.0263704586929003,-0.0054488193456765,-0.0137149178462381,-0.0263704586929003,1.0,1.0,add,add_risk,risk_add,real_failure_add,real_failure_event_mining,historical_55_2023-10-19_failure_add,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inconclusive,premature_add,premature_add,nikkei_continuation_head_v1,,True,0.0,True,0.0,True,True,historical_55_2023-10-19,True,add,prototype_add_failure,3d
2023-10-25,31269.91992188,0.604144,bull,0.00668238,0.00033784,-0.02410349,-0.02087234,-0.03234192,-0.01200722,-0.02702977,0.0342004,0.06293119,0.01515552,0.79998645,0.0,0.0,0.0,0.0,0.0,-0.04207557,0.02565791,0.02565791,0.07533154,-0.02339727,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.04721378,0.0,0.88986425,0.85950477,1.0,0.0,0.0,2023-10-25,-0.0213668799494588,-0.0183230077279185,0.0106086126721383,-0.0213668799494588,-0.0213668799494588,-0.0213668799494588,1.0,1.0,add,add_risk,risk_add,real_failure_add,real_failure_event_mining,historical_55_2023-10-25_failure_add,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,premature_add,premature_add,correct_add,nikkei_continuation_head_v1,0.0,True,0.0,True,1.0,True,True,historical_55_2023-10-25,True,add,prototype_add_failure,3d
2024-06-12,38876.7109375,0.249988,bull,-0.0065946,0.0049835,0.01004254,0.00829527,0.0127907,0.00308649,0.00422457,0.09455632,0.08995174,0.01786289,0.88661878,0.0,0.0,0.0,0.0,0.0,-0.0142112,0.03348781,0.05835758,0.07601665,-0.02383205,1.0,2.0,1.0,0.0,0.0,0.04590542,0.03021131,0.0,0.0,0.86104894,0.84066915,1.0,0.0,0.0,2024-06-12,-0.0040189147623929,-0.0199160245961843,-0.007869730009873,-0.0040189147623929,-0.0199160245961843,-0.0199160245961843,1.0,1.0,add,add_risk,risk_add,real_failure_add,real_failure_event_mining,historical_55_2024-06-12_failure_add,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acceptable_add,premature_add,inconclusive,nikkei_continuation_head_v1,1.0,True,0.0,True,,True,True,historical_55_2024-06-12,True,add,prototype_add_failure,3d
2024-09-04,37047.609375,0.345483,bull,-0.04235863,-0.0414032,-0.03450851,-0.02382473,0.06841,-0.00707552,-0.04049611,-0.01000129,0.03178186,0.01535217,1.16710447,0.0,0.0,0.0,0.0,1.0,-0.05202144,0.15494679,0.18909577,0.04286408,-0.04857907,1.0,1.0,0.0,15.0,2.0,0.01188483,0.0,0.73041758,0.12696763,0.58028283,1.37299085,1.0,0.0,0.0,2024-09-04,-0.0105410183771135,-0.0224537936194432,-0.0385406742253527,-0.0105410183771135,-0.0224537936194432,-0.0385406742253527,1.0,1.0,add,add_risk,risk_add,real_failure_add,real_failure_event_mining,historical_55_2024-09-04_failure_add,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,premature_add,premature_add,premature_add,nikkei_continuation_head_v1,0.0,True,0.0,True,0.0,True,True,historical_55_2024-09-04,True,add,prototype_add_failure,3d
