symbol,source,trade_date,open,high,low,close,adj_close,volume
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-10-18,39092.46875,39186.640625,38893.51953125,38981.75,38981.75,95700000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-10-21,38960.19921875,39119.671875,38775.58984375,38954.6015625,38954.6015625,99000000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-10-22,38933.6015625,38995.03125,38200.8203125,38411.9609375,38411.9609375,110400000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-10-23,38397.28125,38514.328125,37987.62109375,38104.859375,38104.859375,95400000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-10-24,37804.51953125,38320.390625,37712.19140625,38143.2890625,38143.2890625,108700000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-10-25,37954.78125,38028.140625,37713.0,37913.921875,37913.921875,90700000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-10-28,37757.94921875,38740.171875,37757.94921875,38605.53125,38605.53125,116600000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-10-29,38524.30078125,38903.6796875,38416.8515625,38903.6796875,38903.6796875,97400000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-10-30,39102.890625,39417.87890625,39094.30078125,39277.390625,39277.390625,221800000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-10-31,39179.71875,39249.2109375,38832.2109375,39081.25,39081.25,144300000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-11-01,38504.3515625,38512.828125,37946.66015625,38053.671875,38053.671875,130300000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-11-05,38274.21875,38620.19140625,38159.73046875,38474.8984375,38474.8984375,120000000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-11-06,38677.94921875,39664.53125,38662.171875,39480.671875,39480.671875,170600000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-11-07,39745.23046875,39884.01171875,39020.21875,39381.41015625,39381.41015625,190000000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-11-08,39783.44921875,39818.41015625,39377.87109375,39500.37109375,39500.37109375,159300000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-11-11,39417.2109375,39598.73828125,39315.609375,39533.3203125,39533.3203125,122700000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-11-12,39642.78125,39866.71875,39137.890625,39376.08984375,39376.08984375,163000000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-11-13,39317.1484375,39377.23828125,38600.26171875,38721.66015625,38721.66015625,150400000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-11-14,38911.0390625,39084.44140625,38535.69921875,38535.69921875,38535.69921875,133800000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-11-15,38749.55859375,39101.640625,38642.91015625,38642.91015625,38642.91015625,143900000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-11-18,38259.58984375,38548.30078125,38150.390625,38220.8515625,38220.8515625,106000000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-11-19,38396.71875,38560.1015625,38246.359375,38414.4296875,38414.4296875,109200000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-11-20,38475.69921875,38520.44921875,38180.1484375,38352.33984375,38352.33984375,103500000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-11-21,38352.87109375,38374.69140625,37945.2109375,38026.171875,38026.171875,101900000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-11-22,38146.98046875,38420.62890625,38085.12890625,38283.8515625,38283.8515625,103300000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-11-25,38679.9296875,39053.640625,38672.171875,38780.140625,38780.140625,192400000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-11-26,38596.76171875,38596.76171875,38020.078125,38442.0,38442.0,122800000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-11-27,38327.859375,38332.44921875,37988.98828125,38134.96875,38134.96875,120500000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-11-28,37935.94140625,38478.3203125,37801.62109375,38349.05859375,38349.05859375,103400000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-11-29,38205.078125,38270.05859375,37986.96875,38208.03125,38208.03125,102300000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-12-02,38216.94921875,38552.41015625,37958.55078125,38513.01953125,38513.01953125,110500000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-12-03,38748.6484375,39427.37109375,38746.05078125,39248.859375,39248.859375,142200000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-12-04,39354.0,39417.078125,39062.03125,39276.390625,39276.390625,119100000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-12-05,39610.4296875,39632.30078125,39323.0390625,39395.6015625,39395.6015625,116400000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-12-06,39371.55859375,39468.46875,38940.44140625,39091.171875,39091.171875,101500000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-12-09,39332.55078125,39332.55078125,38972.78125,39160.5,39160.5,113100000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-12-10,39375.48828125,39465.140625,39171.69140625,39367.578125,39367.578125,110300000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-12-11,39357.76953125,39401.9296875,39112.80078125,39372.23046875,39372.23046875,105800000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-12-12,39849.96875,40091.55078125,39827.58984375,39849.140625,39849.140625,121100000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-12-13,39624.05078125,39734.98828125,39247.41015625,39470.44140625,39470.44140625,123900000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-12-16,39551.21875,39632.171875,39371.421875,39457.48828125,39457.48828125,87500000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-12-17,39589.6484375,39796.21875,39364.6796875,39364.6796875,39364.6796875,115700000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-12-18,39176.87890625,39382.69140625,39081.7109375,39081.7109375,39081.7109375,132200000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-12-19,38522.26953125,38913.0703125,38355.51953125,38813.578125,38813.578125,147700000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-12-20,38950.28125,39039.6796875,38701.8984375,38701.8984375,38701.8984375,184500000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-12-23,39040.71875,39210.171875,38847.12890625,39161.33984375,39161.33984375,103200000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-12-24,39210.23046875,39245.75,38995.76171875,39036.8515625,39036.8515625,116200000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-12-25,39168.51953125,39180.58984375,38927.16015625,39130.4296875,39130.4296875,116100000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-12-26,39129.30859375,39592.28125,39110.921875,39568.05859375,39568.05859375,131400000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-12-27,39672.1484375,40398.23046875,39669.390625,40281.16015625,40281.16015625,159500000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2024-12-30,40325.78125,40325.78125,39864.4609375,39894.5390625,39894.5390625,110600000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-01-06,39945.421875,39993.5,39232.78125,39307.05078125,39307.05078125,137900000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-01-07,39584.359375,40288.80078125,39584.359375,40083.30078125,40083.30078125,127000000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-01-08,39879.359375,40105.71875,39705.80859375,39981.05859375,39981.05859375,118800000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-01-09,39888.91015625,39930.0703125,39385.05078125,39605.08984375,39605.08984375,117000000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-01-10,39550.25,39591.4609375,39166.05078125,39190.3984375,39190.3984375,113200000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-01-14,39010.9609375,39054.3515625,38305.91015625,38474.30078125,38474.30078125,126900000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-01-15,38721.609375,38774.98828125,38316.01171875,38444.578125,38444.578125,100700000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-01-16,38732.6484375,38932.5390625,38426.19921875,38572.6015625,38572.6015625,114200000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-01-17,38454.1015625,38503.94140625,38055.6796875,38451.4609375,38451.4609375,115300000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-01-20,38671.76953125,39032.9296875,38671.76953125,38902.5,38902.5,87500000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-01-21,39163.53125,39238.2109375,38643.83984375,39027.98046875,39027.98046875,93300000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-01-22,39355.21875,39694.5703125,39332.62890625,39646.25,39646.25,108500000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-01-23,39810.05859375,40036.0703125,39677.21875,39958.87109375,39958.87109375,119100000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-01-24,40060.48828125,40279.7890625,39806.69140625,39931.98046875,39931.98046875,122600000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-01-27,40127.73828125,40255.6796875,39520.7890625,39565.80078125,39565.80078125,117200000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-01-28,39400.01953125,39448.55078125,38886.05078125,39016.87109375,39016.87109375,132000000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-01-29,39273.80078125,39448.23828125,39129.140625,39414.78125,39414.78125,108600000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-01-30,39302.8515625,39600.9296875,39221.359375,39513.96875,39513.96875,107900000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-01-31,39574.37890625,39681.8203125,39458.94921875,39572.48828125,39572.48828125,123300000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-02-03,38932.66015625,38948.609375,38401.8203125,38520.08984375,38520.08984375,169200000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-02-04,39078.66015625,39192.51171875,38590.9609375,38798.37109375,38798.37109375,144300000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-02-05,38979.2109375,39118.94921875,38682.1796875,38831.48046875,38831.48046875,151200000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-02-06,38977.578125,39190.12890625,38851.51171875,39066.53125,39066.53125,154700000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-02-07,38907.76171875,39007.94140625,38753.19921875,38787.01953125,38787.01953125,148700000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-02-10,38736.37109375,38895.73828125,38606.3203125,38801.171875,38801.171875,134600000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-02-12,39049.12109375,39102.6484375,38794.23828125,38963.69921875,38963.69921875,175500000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-02-13,39225.5,39581.46875,39112.171875,39461.46875,39461.46875,130400000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-02-14,39419.25,39543.9296875,39133.94140625,39149.4296875,39149.4296875,132900000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-02-17,39094.08984375,39238.75,39021.23046875,39174.25,39174.25,111300000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-02-18,39187.98828125,39508.55078125,39151.7109375,39270.3984375,39270.3984375,116000000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-02-19,39230.62109375,39298.05078125,38994.69921875,39164.609375,39164.609375,124300000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-02-20,38942.91015625,38967.01171875,38468.71875,38678.0390625,38678.0390625,125200000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-02-21,38523.0703125,38808.80859375,38456.53125,38776.94140625,38776.94140625,130100000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-02-25,38359.671875,38485.94921875,38131.7890625,38237.7890625,38237.7890625,132900000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-02-26,38143.6796875,38175.23828125,37742.76171875,38142.37109375,38142.37109375,120800000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-02-27,38251.109375,38369.9609375,38061.94140625,38256.171875,38256.171875,121600000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-02-28,37853.48046875,37925.28125,36840.12109375,37155.5,37155.5,191600000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-03-03,37617.5,37827.62109375,37372.26171875,37785.46875,37785.46875,115800000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-03-04,37532.01171875,37587.48828125,36816.16015625,37331.1796875,37331.1796875,138200000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-03-05,37345.73828125,37606.33984375,37178.71875,37418.23828125,37418.23828125,130900000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-03-06,37654.94921875,37874.37890625,37580.87890625,37704.9296875,37704.9296875,137700000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-03-07,37198.30078125,37221.6484375,36813.62109375,36887.171875,36887.171875,136800000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-03-10,36972.58984375,37113.48046875,36705.01953125,37028.26953125,37028.26953125,109800000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-03-11,36584.37109375,36793.109375,35987.12890625,36793.109375,36793.109375,153600000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-03-12,36763.1015625,36956.328125,36658.859375,36819.08984375,36819.08984375,128700000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-03-13,37081.640625,37326.26953125,36776.94140625,36790.03125,36790.03125,119300000
