strategy,date,cash,shares_159866,shares_513520,equity,position_ratio,premium_open_159866,premium_open_513520
dual_low_premium_buy_no_deadband_3bp,2022-04-13,635381.9592116468,110644.27912099159,254727.5067218214,982435.474198562,0.3532583300394663,0.17888825658092244,-0.8256394993891303
dual_low_premium_buy_no_deadband_3bp,2022-04-14,635381.9592116468,110644.27912099159,254727.5067218214,986987.1239140481,0.35624088317186686,0.949967186839018,-0.834469709168717
dual_low_premium_buy_no_deadband_3bp,2022-04-15,635381.9592116468,110644.27912099159,254727.5067218214,982713.3116361316,0.3534411799573657,1.0165205450191284,1.4109314737800194
dual_low_premium_buy_no_deadband_3bp,2022-04-18,635381.9592116468,110644.27912099159,254727.5067218214,978406.052252219,0.3505948192480574,1.0713814858145598,1.0321562798451867
dual_low_premium_buy_no_deadband_3bp,2022-04-19,635381.9592116468,110644.27912099159,254727.5067218214,977309.9358237984,0.349866469252594,0.012891208684573385,0.6778299903565266
dual_low_premium_buy_no_deadband_3bp,2022-04-20,635381.9592116468,110644.27912099159,254727.5067218214,979646.2718310815,0.3514169578535338,0.49210345612322737,0.039584127577518835
dual_low_premium_buy_no_deadband_3bp,2022-04-21,635381.9592116468,110644.27912099159,254727.5067218214,988083.2403424687,0.3569550284129665,-0.9612961838343703,1.7801901873420123
dual_low_premium_buy_no_deadband_3bp,2022-04-22,635381.9592116468,110644.27912099159,254727.5067218214,983444.0523946966,0.35392160065996126,1.6602814578157377,-0.2929660491645336
dual_low_premium_buy_no_deadband_3bp,2022-04-25,635381.9592116468,110644.27912099159,254727.5067218214,978804.8578520116,0.3508594137895951,2.040819735609478,0.8203994194438735
dual_low_premium_buy_no_deadband_3bp,2022-04-26,635381.9592116468,110644.27912099159,254727.5067218214,982093.2203270993,0.3530329442656937,-0.9031949797260186,0.22599792930271256
dual_low_premium_buy_no_deadband_3bp,2022-04-27,635381.9592116468,110644.27912099159,254727.5067218214,979612.8181301723,0.35139480879351215,-1.3579322410307793,-0.850136320597572
dual_low_premium_buy_no_deadband_3bp,2022-04-28,901398.3240789777,25177.65388488723,57964.50616474336,980069.9398819525,0.08027143023328584,-1.0039415091658732,-0.5199589743811184
dual_low_premium_buy_no_deadband_3bp,2022-04-29,647082.5156894351,25177.65388488723,306245.2917632343,982837.6523051196,0.3416181053180186,0.8726916518789096,0.5795156308211258
dual_low_premium_buy_no_deadband_3bp,2022-05-05,647082.5156894351,25177.65388488723,306245.2917632343,986256.7165642527,0.3439005232393985,2.137460394917534,1.4280067363255489
dual_low_premium_buy_no_deadband_3bp,2022-05-06,647082.5156894351,25177.65388488723,306245.2917632343,982787.2961449493,0.34158437107636547,0.9255742125900079,0.048425411196673096
dual_low_premium_buy_no_deadband_3bp,2022-05-09,647082.5156894351,25177.65388488723,306245.2917632343,976234.3770432808,0.3371647926912258,1.8111255468094667,-0.039665191148019474
dual_low_premium_buy_no_deadband_3bp,2022-05-10,647082.5156894351,25177.65388488723,306245.2917632343,975546.324348141,0.3366972951060885,-0.20655797736267578,-0.2389511896860097
dual_low_premium_buy_no_deadband_3bp,2022-05-11,647082.5156894351,25177.65388488723,306245.2917632343,976028.8267595926,0.33702520053865265,-0.2574033258504471,-0.4153511192225068
dual_low_premium_buy_no_deadband_3bp,2022-05-12,647082.5156894351,25177.65388488723,306245.2917632343,974371.7136116998,0.335897679858853,1.4209356197336875,-0.029842312580485864
dual_low_premium_buy_no_deadband_3bp,2022-05-13,647082.5156894351,25177.65388488723,306245.2917632343,984931.0038414274,0.3430174162802428,-1.9216354689991944,-1.3651198915416662
dual_low_premium_buy_no_deadband_3bp,2022-05-16,791022.8333505323,14569.99671425083,177220.3603697722,987063.2371608501,0.19860977131941482,0.35034862008538337,0.5073181120210712
dual_low_premium_buy_no_deadband_3bp,2022-05-17,791022.8333505323,14569.99671425083,177220.3603697722,987092.3776475522,0.1986334295927749,-1.4049505366328097,5.308359907196802e-06
dual_low_premium_buy_no_deadband_3bp,2022-05-18,791022.8333505323,14569.99671425083,177220.3603697722,988155.7072462331,0.1994957600812382,-0.7348373471049885,-0.2384354969292013
dual_low_premium_buy_no_deadband_3bp,2022-05-19,791022.8333505323,14569.99671425083,177220.3603697722,985822.7000465979,0.19760131987918084,-1.0534267961336052,-0.260438014792419
dual_low_premium_buy_no_deadband_3bp,2022-05-20,791022.8333505323,14569.99671425083,177220.3603697722,987490.523232402,0.1989565319966436,-1.839731239745579,-0.7743057449350887
dual_low_premium_buy_no_deadband_3bp,2022-05-23,791022.8333505323,14569.99671425083,177220.3603697722,988951.9992843723,0.2001403162914539,-0.7171150720673647,-0.0952357337588361
dual_low_premium_buy_no_deadband_3bp,2022-05-24,791022.8333505323,14569.99671425083,177220.3603697722,987063.2371608501,0.19860977131941482,0.21268598102410774,0.2585512347734076
dual_low_premium_buy_no_deadband_3bp,2022-05-25,791022.8333505323,14569.99671425083,177220.3603697722,987519.6637191041,0.198980169800917,-1.2453321502039483,-0.36301272125884854
dual_low_premium_buy_no_deadband_3bp,2022-05-26,791022.8333505323,14569.99671425083,177220.3603697722,989129.2279262568,0.2002836322924774,0.06238130651559093,-0.12341728127149842
dual_low_premium_buy_no_deadband_3bp,2022-05-27,791022.8333505323,14569.99671425083,177220.3603697722,990663.5327660099,0.20152220487824474,-1.080020338984522,-0.38603064412507937
dual_low_premium_buy_no_deadband_3bp,2022-05-30,791022.8333505323,14569.99671425083,177220.3603697722,992212.4285412076,0.20276867070338217,-1.0523746707815196,-0.03736430754042175
dual_low_premium_buy_no_deadband_3bp,2022-05-31,791022.8333505323,14569.99671425083,177220.3603697722,989998.3698784921,0.2009857213728353,0.35578684782837655,0.4053980598151208
dual_low_premium_buy_no_deadband_3bp,2022-06-01,791022.8333505323,14569.99671425083,177220.3603697722,990309.096608554,0.20123642602143527,-0.2824540544051013,-0.3762920734911468
dual_low_premium_buy_no_deadband_3bp,2022-06-02,791022.8333505323,14569.99671425083,177220.3603697722,989024.8491984684,0.2001992326162503,-0.08634483974517826,0.03796697296511997
dual_low_premium_buy_no_deadband_3bp,2022-06-06,791022.8333505323,14569.99671425083,177220.3603697722,991238.9069927444,0.20198568905011474,-1.273886051206019,-0.9229566984020443
dual_low_premium_buy_no_deadband_3bp,2022-06-07,791022.8333505323,14569.99671425083,177220.3603697722,989748.2913225115,0.2007838353592308,0.7060601220142182,1.487982686991396
dual_low_premium_buy_no_deadband_3bp,2022-06-08,643868.2218380393,196863.0348295196,177220.3603697722,989842.101977749,0.349524312461996,-0.49322054212690425,0.4073072633836272
dual_low_premium_buy_no_deadband_3bp,2022-06-09,643868.2218380393,196863.0348295196,177220.3603697722,988759.1405206567,0.348811863828643,0.0248517833694617,0.47483081944421635
dual_low_premium_buy_no_deadband_3bp,2022-06-10,643868.2218380393,196863.0348295196,177220.3603697722,984506.2983215854,0.3459988799099362,1.044415917593966,0.5581175023725793
dual_low_premium_buy_no_deadband_3bp,2022-06-13,881554.1355997025,57442.619389358995,51711.08795301053,978938.0947060669,0.09947918017799137,2.1254519961422913,1.2721182076884885
dual_low_premium_buy_no_deadband_3bp,2022-06-14,645493.7075021168,363128.6643240568,51711.08795301053,980132.5848023123,0.34142205094394495,0.5077483116719073,1.5585711878588926
dual_low_premium_buy_no_deadband_3bp,2022-06-15,645493.7075021168,363128.6643240568,51711.08795301053,974530.5256832478,0.33763623561246764,3.087319085593876,2.407175489757951
dual_low_premium_buy_no_deadband_3bp,2022-06-16,889957.6826244916,96115.55513078201,13687.26959154303,977104.6103852044,0.08918894336846576,1.5944166104302493,3.1963429675980315
dual_low_premium_buy_no_deadband_3bp,2022-06-17,634898.9572178624,430299.3387650915,13687.26959154303,972908.7462543804,0.3474218834375046,1.422306452757116,2.497932588040186
dual_low_premium_buy_no_deadband_3bp,2022-06-20,893735.1843968573,99347.71896654437,3160.123407817471,969980.4678195061,0.07860496778254354,2.413744323659728,3.499003289388969
dual_low_premium_buy_no_deadband_3bp,2022-06-21,630997.9071253391,451909.4344651411,3160.123407817471,970356.536792475,0.3497257109112593,0.12095212583949078,2.1499815772999975
dual_low_premium_buy_no_deadband_3bp,2022-06-22,971158.265294026,-5.820766091346741e-11,-4.547473508864641e-13,971158.265294026,0.0,1.2211657929129371,3.0296711883101457
dual_low_premium_buy_no_deadband_3bp,2022-06-23,776868.3427393031,262120.99046387093,-4.547473508864641e-13,970837.8781823482,0.1997960110561453,0.12160473748681344,2.2033697818666376
dual_low_premium_buy_no_deadband_3bp,2022-06-24,776868.3427393031,262120.99046387093,-4.547473508864641e-13,973983.3208187266,0.20238023985228962,-1.3393425748607801,0.4677624243750955
dual_low_premium_buy_no_deadband_3bp,2022-06-27,776868.3427393031,262120.99046387093,-4.547473508864641e-13,977128.7790787334,0.20494784375120123,-0.6691996998994032,0.13069185621477075
dual_low_premium_buy_no_deadband_3bp,2022-06-28,776868.3427393031,262120.99046387093,-4.547473508864641e-13,976604.5438472133,0.20452106470964593,0.18286566749261546,-0.43073047751428506
dual_low_premium_buy_no_deadband_3bp,2022-06-29,776868.3427393031,262120.99046387093,-4.547473508864641e-13,973196.9679714462,0.20173575513842273,0.06600874091926556,0.35479062714072196
dual_low_premium_buy_no_deadband_3bp,2022-06-30,776868.3427393031,262120.99046387093,-4.547473508864641e-13,972148.4818847773,0.20087480748503553,0.45723225109803867,1.6739023744283932
dual_low_premium_buy_no_deadband_3bp,2022-07-01,776868.3427393031,262120.99046387093,-4.547473508864641e-13,971624.2310296285,0.20044363043925215,1.033447227758133,1.3695785528793802
dual_low_premium_buy_no_deadband_3bp,2022-07-04,776868.3427393031,262120.99046387093,-4.547473508864641e-13,972672.7171162975,0.20130550691038146,0.2688161147538004,0.14468601490160715
dual_low_premium_buy_no_deadband_3bp,2022-07-05,632193.8768026093,455736.8949831923,-4.547473508864641e-13,974908.0100951064,0.35153484199915835,-0.33355850311340696,0.47451796078155084
dual_low_premium_buy_no_deadband_3bp,2022-07-06,779153.1374235139,259732.41281066768,-2.591684543542534e-13,973173.2443436799,0.1993685174226255,1.0237068965517349,0.23743323377993786
dual_low_premium_buy_no_deadband_3bp,2022-07-07,779153.1374235139,259732.41281066768,-2.591684543542534e-13,974731.6497193496,0.20064857066265138,0.33399961595146355,-0.7688370317999849
dual_low_premium_buy_no_deadband_3bp,2022-07-08,779153.1374235139,259732.41281066768,-2.591684543542534e-13,975770.5814760433,0.20149966373766584,0.7308991644469742,0.06113647078456186
dual_low_premium_buy_no_deadband_3bp,2022-07-11,779153.1374235139,259732.41281066768,-2.591684543542534e-13,974731.6497193496,0.20064857066265138,0.7165609524761196,0.9605534111286396
dual_low_premium_buy_no_deadband_3bp,2022-07-12,779153.1374235139,259732.41281066768,-2.591684543542534e-13,971874.5835181271,0.19829867903014112,1.298351754747551,0.747821833218687
dual_low_premium_buy_no_deadband_3bp,2022-07-13,972855.3871614655,5.820766091346741e-11,-5.048709793414476e-29,972855.3871614655,0.0,0.0939208229931987,-0.29930637795461124
dual_low_premium_buy_no_deadband_3bp,2022-07-14,972855.3871614655,5.820766091346741e-11,-5.048709793414476e-29,972855.3871614655,0.0,0.013405536099786453,-0.062071125181273334
dual_low_premium_buy_no_deadband_3bp,2022-07-15,972855.3871614655,5.820766091346741e-11,-5.048709793414476e-29,972855.3871614655,0.0,0.1745658511841386,-0.7201673072061321
dual_low_premium_buy_no_deadband_3bp,2022-07-18,778225.9384059426,261169.22978112914,-5.048709793414476e-29,974886.3739106813,0.2017265198977503,-0.2677369787989825,0.08203557908681436
dual_low_premium_buy_no_deadband_3bp,2022-07-19,778225.9384059426,261169.22978112914,-5.048709793414476e-29,974625.1924764513,0.20151259744422623,-0.4783400379214431,-0.13220855036307766
dual_low_premium_buy_no_deadband_3bp,2022-07-20,778225.9384059426,261169.22978112914,-5.048709793414476e-29,977498.0637177888,0.2038593555407569,-1.5926465799227185,-1.12938124141011
dual_low_premium_buy_no_deadband_3bp,2022-07-21,977699.369597766,-5.820766091346741e-11,1.1210387714598537e-44,977699.369597766,0.0,-1.4829144333348143,-1.1639402001584531
dual_low_premium_buy_no_deadband_3bp,2022-07-22,977699.369597766,-5.820766091346741e-11,1.1210387714598537e-44,977699.369597766,0.0,-1.6309869034210167,-0.5779228430908723
dual_low_premium_buy_no_deadband_3bp,2022-07-25,977699.369597766,-5.820766091346741e-11,1.1210387714598537e-44,977699.369597766,0.0,-0.9572402184832685,-0.39062686264514923
dual_low_premium_buy_no_deadband_3bp,2022-07-26,977699.369597766,-5.820766091346741e-11,1.1210387714598537e-44,977699.369597766,0.0,-0.6783536556785319,-0.2354365366216804
dual_low_premium_buy_no_deadband_3bp,2022-07-27,977699.369597766,-5.820766091346741e-11,1.1210387714598537e-44,977699.369597766,0.0,-0.9445975378882254,-0.6661385017502575
dual_low_premium_buy_no_deadband_3bp,2022-07-28,977699.369597766,-5.820766091346741e-11,1.1210387714598537e-44,977699.369597766,0.0,-0.852744779893877,-1.199919909371483
dual_low_premium_buy_no_deadband_3bp,2022-07-29,977699.369597766,-5.820766091346741e-11,1.1210387714598537e-44,977699.369597766,0.0,-0.9167430958645473,-1.6642853922351986
dual_low_premium_buy_no_deadband_3bp,2022-08-01,977699.369597766,-5.820766091346741e-11,1.1210387714598537e-44,977699.369597766,0.0,-0.9900975345385032,-0.6485533407279309
dual_low_premium_buy_no_deadband_3bp,2022-08-02,977699.369597766,-5.820766091346741e-11,1.1210387714598537e-44,977699.369597766,0.0,-0.4821353501597958,0.03750529451083118
dual_low_premium_buy_no_deadband_3bp,2022-08-03,977699.369597766,-5.820766091346741e-11,1.1210387714598537e-44,977699.369597766,0.0,-1.4662049162695867,0.3433847554718872
dual_low_premium_buy_no_deadband_3bp,2022-08-04,977699.369597766,-5.820766091346741e-11,1.1210387714598537e-44,977699.369597766,0.0,-0.6713047245733184,0.11441192947028167
dual_low_premium_buy_no_deadband_3bp,2022-08-05,977699.369597766,-5.820766091346741e-11,1.1210387714598537e-44,977699.369597766,0.0,-2.5465225496208,-1.2508273943116488
dual_low_premium_buy_no_deadband_3bp,2022-08-08,977699.369597766,-5.820766091346741e-11,1.1210387714598537e-44,977699.369597766,0.0,-0.49504702634151077,1.5758546090836933
dual_low_premium_buy_no_deadband_3bp,2022-08-09,977699.369597766,-5.820766091346741e-11,1.1210387714598537e-44,977699.369597766,0.0,-1.1359386208381506,0.354302218279301
dual_low_premium_buy_no_deadband_3bp,2022-08-10,977699.369597766,-5.820766091346741e-11,1.1210387714598537e-44,977699.369597766,0.0,-0.5281679347247437,-0.05777126880087691
dual_low_premium_buy_no_deadband_3bp,2022-08-11,977699.369597766,-5.820766091346741e-11,1.1210387714598537e-44,977699.369597766,0.0,-1.6637700883454731,0.06664753368805787
dual_low_premium_buy_no_deadband_3bp,2022-08-12,977699.369597766,-5.820766091346741e-11,1.1210387714598537e-44,977699.369597766,0.0,-1.0789205065812824,-0.28808157014842406
dual_low_premium_buy_no_deadband_3bp,2022-08-15,977699.369597766,-5.820766091346741e-11,1.1210387714598537e-44,977699.369597766,0.0,-1.5861564861756938,-1.3994375326752628
dual_low_premium_buy_no_deadband_3bp,2022-08-16,977699.369597766,-5.820766091346741e-11,1.1210387714598537e-44,977699.369597766,0.0,-0.6440834575937027,-0.5111324042897825
dual_low_premium_buy_no_deadband_3bp,2022-08-17,977699.369597766,-5.820766091346741e-11,1.1210387714598537e-44,977699.369597766,0.0,-0.7606395837499558,-0.22758706135809215
dual_low_premium_buy_no_deadband_3bp,2022-08-18,977699.369597766,-5.820766091346741e-11,1.1210387714598537e-44,977699.369597766,0.0,-0.4584956468302259,-0.23994366591949534
dual_low_premium_buy_no_deadband_3bp,2022-08-19,977699.369597766,-5.820766091346741e-11,1.1210387714598537e-44,977699.369597766,0.0,0.13302806384158927,0.15780155808993168
dual_low_premium_buy_no_deadband_3bp,2022-08-22,762540.980127864,265547.9761461639,1.1210387714598537e-44,977369.2968820512,0.2198026042351856,-0.941665355975807,-0.1967896897704935
dual_low_premium_buy_no_deadband_3bp,2022-08-23,976508.4378820182,5.820766091346741e-11,2.4892061111444567e-60,976508.4378820182,0.0,-0.3338698803073914,0.17939661123429484
dual_low_premium_buy_no_deadband_3bp,2022-08-24,976508.4378820182,5.820766091346741e-11,2.4892061111444567e-60,976508.4378820182,0.0,-0.3712862434953834,-0.7540081718078073
dual_low_premium_buy_no_deadband_3bp,2022-08-25,976508.4378820182,5.820766091346741e-11,2.4892061111444567e-60,976508.4378820182,0.0,-0.9706359162115596,-0.27232263690261105
dual_low_premium_buy_no_deadband_3bp,2022-08-26,976508.4378820182,5.820766091346741e-11,2.4892061111444567e-60,976508.4378820182,0.0,-0.25638238718012074,0.08418786381885202
dual_low_premium_buy_no_deadband_3bp,2022-08-29,976508.4378820182,5.820766091346741e-11,2.4892061111444567e-60,976508.4378820182,0.0,0.8954485964092429,-0.3665130815387996
dual_low_premium_buy_no_deadband_3bp,2022-08-30,976508.4378820182,5.820766091346741e-11,2.4892061111444567e-60,976508.4378820182,0.0,-0.8604543347922933,-0.4946723920569496
dual_low_premium_buy_no_deadband_3bp,2022-08-31,976508.4378820182,5.820766091346741e-11,2.4892061111444567e-60,976508.4378820182,0.0,-0.7499963045120239,-0.23001642868806238
dual_low_premium_buy_no_deadband_3bp,2022-09-01,976508.4378820182,5.820766091346741e-11,2.4892061111444567e-60,976508.4378820182,0.0,-0.4605940200899328,1.4180871268647754
dual_low_premium_buy_no_deadband_3bp,2022-09-02,771380.1458952078,264944.153567098,2.4892061111444567e-60,975652.095622883,0.20936966224344794,-0.7437818629462245,0.601635361131625
dual_low_premium_buy_no_deadband_3bp,2022-09-05,974796.2144699196,5.820766091346741e-11,0.0,974796.2144699196,0.0,-1.0691734283498344,0.12761175287265836
dual_low_premium_buy_no_deadband_3bp,2022-09-06,974796.2144699196,5.820766091346741e-11,0.0,974796.2144699196,0.0,-0.4240040912062093,1.1346794433292562
dual_low_premium_buy_no_deadband_3bp,2022-09-07,974796.2144699196,5.820766091346741e-11,0.0,974796.2144699196,0.0,1.0233509481125225,1.6675130835442031
dual_low_premium_buy_no_deadband_3bp,2022-09-08,974796.2144699196,5.820766091346741e-11,0.0,974796.2144699196,0.0,-0.4536608326998981,-0.4341875139910134
dual_low_premium_buy_no_deadband_3bp,2022-09-09,974796.2144699196,5.820766091346741e-11,0.0,974796.2144699196,0.0,-0.591563540721618,-0.47950289209525154
dual_low_premium_buy_no_deadband_3bp,2022-09-13,974796.2144699196,5.820766091346741e-11,0.0,974796.2144699196,0.0,-0.809719193319558,-0.5013550288696433
dual_low_premium_buy_no_deadband_3bp,2022-09-14,974796.2144699196,5.820766091346741e-11,0.0,974796.2144699196,0.0,-0.6024092014326632,-0.3084295840420248
dual_low_premium_buy_no_deadband_3bp,2022-09-15,770027.5972697248,266199.22846400656,0.0,975000.9981096626,0.2102289138547974,-0.6074713970380174,0.9110767880532222
dual_low_premium_buy_no_deadband_3bp,2022-09-16,974939.5060894106,-5.820766091346741e-11,0.0,974939.5060894106,0.0,0.7062491402712201,-0.4678013337314546
dual_low_premium_buy_no_deadband_3bp,2022-09-19,770140.7886217508,-5.820766091346741e-11,203718.70373152508,974470.652738659,0.20968293251588246,-0.013003016367585385,-0.13911017173803275
dual_low_premium_buy_no_deadband_3bp,2022-09-20,770140.7886217508,-5.820766091346741e-11,203718.70373152508,975692.9492242631,0.21067299990836166,-0.4015031989228146,-0.35622704507993763
dual_low_premium_buy_no_deadband_3bp,2022-09-21,973391.0668099369,-6.462348535570529e-27,2.9103830456733704e-11,973391.0668099369,0.0,0.05252420150931858,0.11034464331491911
dual_low_premium_buy_no_deadband_3bp,2022-09-22,768917.6191426411,270029.2155557846,2.9103830456733704e-11,973329.7431727278,0.21001323083354245,-0.07919362631116922,0.6257548465043339
dual_low_premium_buy_no_deadband_3bp,2022-09-23,974618.159282261,5.820766091346741e-11,3.2311742677852644e-27,974618.159282261,0.0,-0.948911436540345,-1.6409643368553217
dual_low_premium_buy_no_deadband_3bp,2022-09-26,974618.159282261,5.820766091346741e-11,3.2311742677852644e-27,974618.159282261,0.0,1.42799819341477,1.4256610889784582
dual_low_premium_buy_no_deadband_3bp,2022-09-27,779636.050336252,5.820766091346741e-11,197892.00916302975,974955.4611154681,0.20033675236379192,1.9261669768184886,0.40774865495563084
dual_low_premium_buy_no_deadband_3bp,2022-09-28,973512.0428386854,6.462348535570529e-27,0.0,973512.0428386854,0.0,2.281991439939546,0.7090760531791584
dual_low_premium_buy_no_deadband_3bp,2022-09-29,778751.2235483781,6.462348535570529e-27,198675.9232431577,973652.3054814846,0.2001752379528596,1.275920297540556,-1.0100990834862156
dual_low_premium_buy_no_deadband_3bp,2022-09-30,778751.2235483781,6.462348535570529e-27,198675.9232431577,969877.4641714334,0.1970622554740299,2.162969272942017,1.5297550167841623
dual_low_premium_buy_no_deadband_3bp,2022-10-10,972203.5151364752,0.0,0.0,972203.5151364752,0.0,-1.4287620591436068,-2.3069230579923383
dual_low_premium_buy_no_deadband_3bp,2022-10-11,972203.5151364752,0.0,0.0,972203.5151364752,0.0,-0.41717002600684117,-0.27587504166193266
dual_low_premium_buy_no_deadband_3bp,2022-10-12,777704.479898272,263113.2572808832,0.0,974776.3129891322,0.20217133968565917,-0.6720399984749381,0.030874020893589815
dual_low_premium_buy_no_deadband_3bp,2022-10-13,973665.052013773,1.1641532182693481e-10,0.0,973665.0520137731,1.1956403445533962e-16,1.4433557691137633,0.6224096068703
dual_low_premium_buy_no_deadband_3bp,2022-10-14,973665.052013773,1.1641532182693481e-10,0.0,973665.0520137731,1.1956403445533962e-16,-0.23879354592817315,-0.6261333892427778
dual_low_premium_buy_no_deadband_3bp,2022-10-17,769134.0501926038,1.1641532182693481e-10,209069.1861077126,973185.5781266465,0.20967380992927967,2.671340743207451,0.40036805441412415
dual_low_premium_buy_no_deadband_3bp,2022-10-18,769134.0501926038,1.1641532182693481e-10,209069.1861077126,975694.4009827342,0.21170599173478868,1.6450435285885856,-0.36489150114774604
dual_low_premium_buy_no_deadband_3bp,2022-10-19,976259.4566586829,1.2924697071141057e-26,2.9103830456733704e-11,976259.4566586829,0.0,1.8012023274305289,0.020185371633019145
dual_low_premium_buy_no_deadband_3bp,2022-10-20,976259.4566586829,1.2924697071141057e-26,2.9103830456733704e-11,976259.4566586829,0.0,2.1671831118400986,0.9089955756618195
dual_low_premium_buy_no_deadband_3bp,2022-10-21,976259.4566586829,1.2924697071141057e-26,2.9103830456733704e-11,976259.4566586829,0.0,1.8191691555796918,0.10267185234682508
dual_low_premium_buy_no_deadband_3bp,2022-10-24,976259.4566586829,1.2924697071141057e-26,2.9103830456733704e-11,976259.4566586829,0.0,1.5771171429105557,-0.19252058920713466
dual_low_premium_buy_no_deadband_3bp,2022-10-25,976259.4566586829,1.2924697071141057e-26,2.9103830456733704e-11,976259.4566586829,0.0,1.3262597572266,-1.5430540157942763
dual_low_premium_buy_no_deadband_3bp,2022-10-26,976259.4566586829,1.2924697071141057e-26,2.9103830456733704e-11,976259.4566586829,0.0,0.8874969860804827,0.6625142564738562
dual_low_premium_buy_no_deadband_3bp,2022-10-27,976259.4566586829,1.2924697071141057e-26,2.9103830456733704e-11,976259.4566586829,0.0,0.4815846390670231,-1.0729407193987184
dual_low_premium_buy_no_deadband_3bp,2022-10-28,976259.4566586829,1.2924697071141057e-26,2.9103830456733704e-11,976259.4566586829,0.0,0.7569844403487291,0.21850851541669325
dual_low_premium_buy_no_deadband_3bp,2022-10-31,976259.4566586829,1.2924697071141057e-26,2.9103830456733704e-11,976259.4566586829,0.0,-0.38810078570328255,1.6399849377785491
dual_low_premium_buy_no_deadband_3bp,2022-11-01,976259.4566586829,1.2924697071141057e-26,2.9103830456733704e-11,976259.4566586829,0.0,0.2717008873259319,0.5789398644040933
dual_low_premium_buy_no_deadband_3bp,2022-11-02,976259.4566586829,1.2924697071141057e-26,2.9103830456733704e-11,976259.4566586829,0.0,-0.01286706812760885,0.06827493301311272
dual_low_premium_buy_no_deadband_3bp,2022-11-03,976259.4566586829,1.2924697071141057e-26,2.9103830456733704e-11,976259.4566586829,0.0,-0.15380873309743803,-1.0102920724925801
dual_low_premium_buy_no_deadband_3bp,2022-11-04,976259.4566586829,1.2924697071141057e-26,2.9103830456733704e-11,976259.4566586829,0.0,-0.6381024294710547,0.8193389021997621
dual_low_premium_buy_no_deadband_3bp,2022-11-07,976259.4566586829,1.2924697071141057e-26,2.9103830456733704e-11,976259.4566586829,0.0,-1.708854465516474,-0.9266566214877314
dual_low_premium_buy_no_deadband_3bp,2022-11-08,976259.4566586829,1.2924697071141057e-26,2.9103830456733704e-11,976259.4566586829,0.0,-1.7891144483256793,-0.8895787895820795
dual_low_premium_buy_no_deadband_3bp,2022-11-09,771183.46641459,1.2924697071141057e-26,198657.45803995235,975999.3092534167,0.20985244650992532,0.7467414016829821,-0.27058894080362883
dual_low_premium_buy_no_deadband_3bp,2022-11-10,974944.8761435407,1.4349296274686127e-42,2.9103830456733704e-11,974944.8761435407,0.0,-0.128044636393021,0.2344688245587756
dual_low_premium_buy_no_deadband_3bp,2022-11-11,974944.8761435407,1.4349296274686127e-42,2.9103830456733704e-11,974944.8761435407,0.0,-2.4153392369024584,-0.5171632789141789
dual_low_premium_buy_no_deadband_3bp,2022-11-14,770145.0306262001,253703.13346737513,2.9103830456733704e-11,973614.9401587576,0.2089839639266214,-1.2481667396780693,0.1318729992818346
dual_low_premium_buy_no_deadband_3bp,2022-11-15,770145.0306262001,253703.13346737513,2.9103830456733704e-11,973614.9401587576,0.2089839639266214,-0.7171150720673647,0.5210790629637252
dual_low_premium_buy_no_deadband_3bp,2022-11-16,770145.0306262001,253703.13346737513,2.9103830456733704e-11,974376.0548820633,0.20960185057152592,-1.4965685356821523,-2.3090626264695047
dual_low_premium_buy_no_deadband_3bp,2022-11-17,770145.0306262001,253703.13346737513,2.9103830456733704e-11,975390.8694725093,0.2104241953354617,-0.9961865511551649,-1.127575294978811
dual_low_premium_buy_no_deadband_3bp,2022-11-18,977358.3008956442,5.820766091346741e-11,6.462348535570529e-27,977358.3008956442,0.0,0.5786005006287898,0.04683456599574587
dual_low_premium_buy_no_deadband_3bp,2022-11-21,977358.3008956442,5.820766091346741e-11,6.462348535570529e-27,977358.3008956442,0.0,-1.0423076145492538,-0.43046879183813447
dual_low_premium_buy_no_deadband_3bp,2022-11-22,977358.3008956442,5.820766091346741e-11,6.462348535570529e-27,977358.3008956442,0.0,-0.6622513632345117,0.08442280004243852
dual_low_premium_buy_no_deadband_3bp,2022-11-23,772051.4841346026,254331.1622277481,6.462348535570529e-27,978822.7249682148,0.211244830712657,-1.1635050332699515,0.07482720277660615
dual_low_premium_buy_no_deadband_3bp,2022-11-24,772051.4841346026,254331.1622277481,6.462348535570529e-27,983909.3433617877,0.2153225402894503,-1.7771351348884301,-0.25575377882770534
dual_low_premium_buy_no_deadband_3bp,2022-11-25,772051.4841346026,254331.1622277481,6.462348535570529e-27,984926.670072366,0.21613303041344462,-0.21536355384886852,-0.4285577068118607
dual_low_premium_buy_no_deadband_3bp,2022-11-28,772051.4841346026,254331.1622277481,6.462348535570529e-27,985435.3258479959,0.2165376419094478,0.5055342491969039,-0.19072045120185344
dual_low_premium_buy_no_deadband_3bp,2022-11-29,772051.4841346026,254331.1622277481,6.462348535570529e-27,984163.6712496027,0.21552531688726032,-0.34693093772766304,0.9831826804940214
dual_low_premium_buy_no_deadband_3bp,2022-11-30,983083.016080903,2.9103830456733704e-11,1.4349296274686127e-42,983083.016080903,0.0,-0.13235671872223742,0.06456129733218852
dual_low_premium_buy_no_deadband_3bp,2022-12-01,983083.016080903,2.9103830456733704e-11,1.4349296274686127e-42,983083.016080903,0.0,-0.3694404394744999,-0.6284760998858774
