strategy,signal_date,execute_date,shift_days,signal_adjustment,signal_base_position,signal_regime,old_position_ratio_open,target_position,new_position_ratio_open,action,reason,chosen_buy_etf,premium_open_159866,premium_open_513520,open_159866,open_513520,equity_before_open,trade_gross_value,trade_fee,cash_after,shares_159866_after,shares_513520_after,equity_after_open
dual_low_premium_buy_no_deadband_3bp,2022-03-04,2022-03-07,3,0.0,0.2,bear,1.1878941604704094e-16,0.2,0.2000120007200432,buy,buy_lower_open_premium_no_deadband,159866,1.4346833976786044,1.5169223613286542,0.8059999942779541,1.0440000295639038,980014.2613785897,196002.85227571783,58.800855682715344,783952.608247189,243179.7191900787,0.0,979955.4605229069
dual_low_premium_buy_no_deadband_3bp,2022-03-08,2022-03-09,1,1.0,0.19,bear,0.19381016466926312,0.35,0.3500164007011966,buy,buy_lower_open_premium_no_deadband,513520,0.7540270616409384,0.6597330550202063,0.7749999761581421,1.006999969482422,972416.8848216436,151881.63311312062,45.56448993393618,632025.4106441344,243179.7191900787,150825.85671892797,972371.3203317097
dual_low_premium_buy_no_deadband_3bp,2022-03-10,2022-03-11,1,0.0,0.2,bear,0.35135316553196105,0.2,0.20000908160229064,sell,sell_pro_rata_to_target_no_deadband,,-0.012785418078409272,-0.1879568965065581,0.7820000052452087,1.008999943733215,974375.2332692166,147474.7759712389,44.24243279137167,779455.944182582,138424.66386884323,85854.275136854,974330.9908364252
dual_low_premium_buy_no_deadband_3bp,2022-03-11,2022-03-14,3,1.0,0.19,bear,0.2008426332582872,0.35,0.3500156622243487,buy,buy_lower_open_premium_no_deadband,513520,0.938668667358078,0.46475154997791535,0.7850000262260437,1.0160000324249268,975347.2552728174,145480.2282552506,43.64406847657518,633932.0718588547,138424.66386884323,229043.47160570382,975303.6112043408
dual_low_premium_buy_no_deadband_3bp,2022-03-15,2022-03-16,1,0.0,0.19,bear,0.3499804624055059,0.19,0.19000911932403125,sell,sell_pro_rata_to_target_no_deadband,,-1.6310535922395952,-0.47809728495328274,0.777999997138977,1.0199999809265137,975250.7966219389,156021.07340491578,46.80632202147473,789906.3389417491,75149.01247432164,124344.82572533198,975203.9902999175
dual_low_premium_buy_no_deadband_3bp,2022-03-17,2022-03-18,1,1.0,0.2,bear,0.19484544794085715,0.35,0.3500162919862989,buy,buy_lower_open_premium_no_deadband,159866,-1.653401923194231,-1.1371068718760369,0.8029999732971191,1.0520000457763672,981061.7563070379,152216.19734217442,45.66485920265232,637644.476740372,264708.417709635,124344.82572533198,981016.0914478352
dual_low_premium_buy_no_deadband_3bp,2022-03-23,2022-03-24,1,0.0,0.21,bear,0.35726635078366065,0.21,0.21000927819000895,sell,sell_pro_rata_to_target_no_deadband,,-0.761543144106247,-1.583809605079578,0.8339999914169312,1.0750000476837158,992081.9884221522,146100.29411312824,43.83008823393847,783700.9407652663,155594.747719985,73089.48448417368,992038.1583339183
dual_low_premium_buy_no_deadband_3bp,2022-03-24,2022-03-25,1,-1.0,0.21,bear,0.21064151361830494,0.0,0.0,sell,sell_pro_rata_to_target_no_deadband,,-0.16778472057353833,-0.08264678778513446,0.8330000042915344,1.0880000591278076,992832.729724156,209131.78895888967,62.73953668766689,992769.9901874684,0.0,0.0,992769.9901874684
dual_low_premium_buy_no_deadband_3bp,2022-03-25,2022-03-28,3,0.0,0.21,bear,0.0,0.21,0.21001323083354248,buy,buy_lower_open_premium_no_deadband,159866,0.06027526349601242,1.0459485586606032,0.8299999833106995,1.0820000171661377,992769.9901874684,208481.69793936834,62.5445093818105,784225.7477387182,251182.77365232908,0.0,992707.4456780865
dual_low_premium_buy_no_deadband_3bp,2022-03-30,2022-03-31,1,0.0,0.35,bear,0.2098132940505559,0.35,0.35001472022319857,buy,buy_lower_open_premium_no_deadband,159866,0.012063721233301905,0.3882386455652087,0.8289999961853027,1.0859999656677246,992456.2661383128,139129.17474881487,41.73875242464446,645054.8342374787,419010.4882349911,0.0,992414.5273858882
dual_low_premium_buy_no_deadband_3bp,2022-04-08,2022-04-11,3,-1.0,0.34,bear,0.3408304906565625,0.09,0.09000677293290524,sell,sell_pro_rata_to_target_no_deadband,,1.01522891049457,1.3116647045221974,0.7960000038146973,1.034999966621399,978587.1844709297,245459.50363106732,73.6378510893202,890440.7000174567,110644.27912099159,0.0,978513.5466198404
dual_low_premium_buy_no_deadband_3bp,2022-04-11,2022-04-12,1,1.0,0.34,bear,0.0891828545636947,0.35,0.35002738794324445,buy,buy_lower_open_premium_no_deadband,513520,2.284525908908863,0.28050959026664213,0.7879999876022339,1.0010000467300415,977628.3905930561,254982.2461319702,76.49467383959106,635381.9592116468,110644.27912099159,254727.5067218214,977551.8959192166
dual_low_premium_buy_no_deadband_3bp,2022-04-27,2022-04-28,1,-1.0,0.33,bear,0.3515634288305324,0.08,0.08000651805331137,sell,sell_pro_rata_to_target_no_deadband,,-1.0039415091658732,-0.5199589743811184,0.7789999842643738,1.0140000581741333,979867.557540321,266096.19372544857,79.82885811763457,901398.3240789777,25177.65388488723,57964.50616474336,979787.7286822033
dual_low_premium_buy_no_deadband_3bp,2022-04-28,2022-04-29,1,0.0,0.34,bear,0.08071572952905444,0.34,0.3400264490529351,buy,buy_lower_open_premium_no_deadband,513520,0.8726916518789096,0.5795156308211258,0.7860000133514404,1.02400004863739,980543.6175005964,254239.53652858408,76.27186095857522,647082.5156894351,25177.65388488723,306245.2917632343,980467.3456396379
dual_low_premium_buy_no_deadband_3bp,2022-05-13,2022-05-16,3,0.0,0.2,bear,0.3456096027840708,0.2,0.2000087369578226,sell,sell_pro_rata_to_target_no_deadband,,0.35034862008538337,0.5073181120210712,0.8019999861717224,1.0499999523162842,988832.5355054336,143983.5127149118,43.19505381447354,791022.8333505323,14569.99671425083,177220.3603697722,988789.3404516191
dual_low_premium_buy_no_deadband_3bp,2022-06-07,2022-06-08,1,0.0,0.35,bear,0.20149871686717627,0.35,0.3500155933294178,buy,buy_lower_open_premium_no_deadband,159866,-0.49322054212690425,0.4073072633836272,0.8069999814033508,1.059999942779541,990634.3922793078,147110.47836898224,44.133143510694666,643868.2218380393,196863.0348295196,177220.3603697722,990590.259135797
dual_low_premium_buy_no_deadband_3bp,2022-06-10,2022-06-13,3,-1.0,0.35,bear,0.3427124962654256,0.1,0.10000728190511074,sell,sell_pro_rata_to_target_no_deadband,,2.1254519961422913,1.2721182076884885,0.7879999876022339,1.0190000534057615,979583.8475244251,237757.24093394328,71.32717228018298,881554.1355997025,57442.619389358995,51711.08795301053,979512.520352145
dual_low_premium_buy_no_deadband_3bp,2022-06-13,2022-06-14,1,0.0,0.34,bear,0.0987333945130038,0.34,0.34002461097510167,buy,buy_lower_open_premium_no_deadband,159866,0.5077483116719073,1.5585711878588926,0.7720000147819519,1.0099999904632568,978128.0369567869,235989.63120822317,70.79688936246694,645493.7075021168,363128.6643240568,51711.08795301053,978057.2400674244
dual_low_premium_buy_no_deadband_3bp,2022-06-15,2022-06-16,1,-1.0,0.34,bear,0.34002383635714445,0.09,0.09000675114996623,sell,sell_pro_rata_to_target_no_deadband,,1.5944166104302493,3.1963429675980315,0.7710000276565552,1.0169999599456787,978056.0921158118,244537.33632327188,73.36120089698156,889957.6826244916,96115.55513078201,13687.26959154303,977982.7309149147
dual_low_premium_buy_no_deadband_3bp,2022-06-16,2022-06-17,1,1.0,0.34,bear,0.08898447650730887,0.35,0.35002740877620153,buy,buy_lower_open_premium_no_deadband,159866,1.422306452757116,2.497932588040186,0.7630000114440918,0.9929999709129332,976885.3105955132,254982.230737408,76.4946692212224,634898.9572178624,430299.3387650915,13687.26959154303,976808.815926292
dual_low_premium_buy_no_deadband_3bp,2022-06-17,2022-06-20,3,-1.0,0.33,bear,0.3464996223295242,0.08,0.08000639650233562,sell,sell_pro_rata_to_target_no_deadband,,2.413744323659728,3.499003289388969,0.7509999871253967,0.9850000143051147,971535.7158339806,258913.90134939976,77.67417040481992,893735.1843968573,99347.71896654437,3160.123407817471,971458.0416635758
dual_low_premium_buy_no_deadband_3bp,2022-06-20,2022-06-21,1,1.0,0.2,bear,0.07946551416056916,0.35,0.3500284084266508,buy,buy_lower_open_premium_no_deadband,159866,0.12095212583949078,2.1499815772999975,0.7450000047683716,0.9929999709129332,970887.2379527037,262658.4797275998,78.79754391827994,630997.9071253391,451909.4344651411,3160.123407817471,970808.4404087854
dual_low_premium_buy_no_deadband_3bp,2022-06-21,2022-06-22,1,-1.0,0.2,bear,0.35033082426658296,0.0,0.0,sell,sell_pro_rata_to_target_no_deadband,,1.2211657929129371,3.0296711883101457,0.7459999918937683,0.9929999709129332,971260.3440250959,340262.4368997568,102.07873106992703,971158.265294026,-5.820766091346741e-11,-4.547473508864641e-13,971158.265294026
dual_low_premium_buy_no_deadband_3bp,2022-06-22,2022-06-23,1,0.0,0.2,bear,0.0,0.2,0.20001200072004316,buy,buy_lower_open_premium_no_deadband,159866,0.12160473748681344,2.2033697818666376,0.7409999966621399,0.9879999756813048,971158.265294026,194231.6530588052,58.26949591764156,776868.3427393031,262120.99046387093,-4.547473508864641e-13,971099.9957981083
dual_low_premium_buy_no_deadband_3bp,2022-07-04,2022-07-05,1,1.0,0.2,bear,0.20130550691038146,0.35,0.3500156136182721,buy,buy_lower_open_premium_no_deadband,159866,-0.33355850311340696,0.47451796078155084,0.746999979019165,0.9739999771118164,972672.7171162975,144631.07661370977,43.38932298411293,632193.8768026093,455736.8949831923,-4.547473508864641e-13,972629.3277933134
dual_low_premium_buy_no_deadband_3bp,2022-07-05,2022-07-06,1,0.0,0.2,bear,0.3509280109105231,0.2,0.20000905609070005,sell,sell_pro_rata_to_target_no_deadband,,1.0237068965517349,0.23743323377993786,0.75,0.9710000157356262,973996.5480400035,147003.36162939348,44.10100848881804,779153.1374235139,259732.41281066768,-2.591684543542534e-13,973952.4470315147
dual_low_premium_buy_no_deadband_3bp,2022-07-12,2022-07-13,1,-1.0,0.2,bear,0.1991547807788188,0.0,0.0,sell,sell_pro_rata_to_target_no_deadband,,0.0939208229931987,-0.29930637795461124,0.7459999918937683,0.9660000205039978,972913.5152748208,193760.37785130693,58.128113355392074,972855.3871614655,5.820766091346741e-11,-5.048709793414476e-29,972855.3871614655
dual_low_premium_buy_no_deadband_3bp,2022-07-15,2022-07-18,3,0.0,0.2,bear,0.0,0.2,0.2000120007200433,buy,buy_lower_open_premium_no_deadband,159866,-0.2677369787989825,0.08203557908681436,0.7450000047683716,0.9760000109672546,972855.3871614655,194571.0774322931,58.371323229687924,778225.9384059426,261169.22978112914,-5.048709793414476e-29,972797.0158382358
dual_low_premium_buy_no_deadband_3bp,2022-07-20,2022-07-21,1,-1.0,0.21,bear,0.20407200989945404,0.0,0.0,sell,sell_pro_rata_to_target_no_deadband,,-1.4829144333348143,-1.1639402001584531,0.7639999985694885,1.0019999742507937,977759.2295851198,199533.29117917712,59.859987353753134,977699.369597766,-5.820766091346741e-11,1.1210387714598537e-44,977699.369597766
dual_low_premium_buy_no_deadband_3bp,2022-08-19,2022-08-22,3,0.0,0.22,range,0.0,0.22,0.2200145209583832,buy,buy_lower_open_premium_no_deadband,159866,-0.941665355975807,-0.1967896897704935,0.8100000023841858,1.065000057220459,977699.369597766,215093.86131150852,64.52815839345254,762540.980127864,265547.9761461639,1.1210387714598537e-44,977634.8414393725
dual_low_premium_buy_no_deadband_3bp,2022-08-22,2022-08-23,1,-1.0,0.22,range,0.21916614993064237,0.0,0.0,sell,sell_pro_rata_to_target_no_deadband,,-0.3338698803073914,0.17939661123429484,0.8059999942779541,1.0609999895095823,976572.6473821944,214031.66725433036,64.2095001762991,976508.4378820182,5.820766091346741e-11,2.4892061111444567e-60,976508.4378820182
dual_low_premium_buy_no_deadband_3bp,2022-09-01,2022-09-02,1,0.0,0.21,range,0.0,0.21,0.21001323083354256,buy,buy_lower_open_premium_no_deadband,159866,-0.7437818629462245,0.601635361131625,0.7739999890327454,1.0199999809265137,976508.4378820182,205066.7719552238,61.520031586567136,771380.1458952078,264944.153567098,2.4892061111444567e-60,976446.9178504316
dual_low_premium_buy_no_deadband_3bp,2022-09-02,2022-09-05,3,-1.0,0.21,range,0.2087250314045443,0.0,0.0,sell,sell_pro_rata_to_target_no_deadband,,-1.0691734283498344,0.12761175287265836,0.7680000066757202,1.0199999809265137,974857.257603432,203477.11170822429,61.04313351246728,974796.2144699196,5.820766091346741e-11,0.0,974796.2144699196
dual_low_premium_buy_no_deadband_3bp,2022-09-14,2022-09-15,1,0.0,0.21,range,0.0,0.21,0.21001323083354254,buy,buy_lower_open_premium_no_deadband,159866,-0.6074713970380174,0.9110767880532222,0.7689999938011169,1.0190000534057615,974796.2144699196,204707.2050386831,61.41216151160493,770027.5972697248,266199.22846400656,0.0,974734.802308408
dual_low_premium_buy_no_deadband_3bp,2022-09-15,2022-09-16,1,-1.0,0.21,range,0.2102289138547974,0.0,0.0,sell,sell_pro_rata_to_target_no_deadband,,0.7062491402712201,-0.4678013337314546,0.7699999809265137,1.0,975000.9981096626,204973.40083993773,61.492020251981316,974939.5060894106,-5.820766091346741e-11,0.0,974939.5060894106
dual_low_premium_buy_no_deadband_3bp,2022-09-16,2022-09-19,3,0.0,0.21,range,0.0,0.21,0.21001323083354242,buy,buy_lower_open_premium_no_deadband,513520,-0.013003016367585385,-0.13911017173803275,0.7689999938011169,1.0049999952316284,974939.5060894106,204737.29627877622,61.42118888363286,770140.7886217508,-5.820766091346741e-11,203718.70373152508,974878.0849005269
dual_low_premium_buy_no_deadband_3bp,2022-09-20,2022-09-21,1,-1.0,0.21,range,0.20885596721597185,0.0,0.0,sell,sell_pro_rata_to_target_no_deadband,,0.05252420150931858,0.11034464331491911,0.7620000243186951,0.9980000257492064,973452.0601914077,203311.2715696569,60.99338147089707,973391.0668099369,-6.462348535570529e-27,2.9103830456733704e-11,973391.0668099369
dual_low_premium_buy_no_deadband_3bp,2022-09-21,2022-09-22,1,0.0,0.21,range,0.0,0.21,0.21001323083354245,buy,buy_lower_open_premium_no_deadband,159866,-0.07919362631116922,0.6257548465043339,0.7570000290870667,0.996999979019165,973391.0668099369,204412.12403008674,61.32363720902602,768917.6191426411,270029.2155557846,2.9103830456733704e-11,973329.7431727278
dual_low_premium_buy_no_deadband_3bp,2022-09-22,2022-09-23,1,-1.0,0.21,range,0.21110753526505166,0.0,0.0,sell,sell_pro_rata_to_target_no_deadband,,-0.948911436540345,-1.6409643368553217,0.7620000243186951,0.9950000047683716,974679.8879629071,205762.268820266,61.728680646079795,974618.159282261,5.820766091346741e-11,3.2311742677852644e-27,974618.159282261
dual_low_premium_buy_no_deadband_3bp,2022-09-26,2022-09-27,1,0.0,0.2,range,0.0,0.2,0.2000120007200432,buy,buy_lower_open_premium_no_deadband,513520,1.9261669768184886,0.40774865495563084,0.7620000243186951,0.9850000143051147,974618.159282261,194923.6318564522,58.47708955693566,779636.050336252,5.820766091346741e-11,197892.00916302975,974559.6821927042
dual_low_premium_buy_no_deadband_3bp,2022-09-27,2022-09-28,1,-1.0,0.2,range,0.19919895674154153,0.0,0.0,sell,sell_pro_rata_to_target_no_deadband,,2.281991439939546,0.7090760531791584,0.753000020980835,0.9800000190734864,973570.2230905117,193934.17275425978,58.18025182627793,973512.0428386854,6.462348535570529e-27,0.0,973512.0428386854
dual_low_premium_buy_no_deadband_3bp,2022-09-28,2022-09-29,1,0.0,0.2,range,0.0,0.2,0.2000120007200432,buy,buy_lower_open_premium_no_deadband,513520,1.275920297540556,-1.0100990834862156,0.7620000243186951,0.9800000190734864,973512.0428386854,194702.4085677371,58.41072257032112,778751.2235483781,6.462348535570529e-27,198675.9232431577,973453.6321161152
dual_low_premium_buy_no_deadband_3bp,2022-10-04,2022-10-10,6,-1.0,0.21,range,0.19903115685403752,0.0,0.0,sell,sell_pro_rata_to_target_no_deadband,,-1.4287620591436068,-2.3069230579923383,0.7519999742507935,0.9739999771118164,972261.5682398827,193510.3446915046,58.053103407451374,972203.5151364752,0.0,0.0,972203.5151364752
dual_low_premium_buy_no_deadband_3bp,2022-10-11,2022-10-12,1,0.0,0.2,range,0.0,0.2,0.20001200072004321,buy,buy_lower_open_premium_no_deadband,159866,-0.6720399984749381,0.030874020893589815,0.7390000224113464,0.972000002861023,972203.5151364752,194440.70302729507,58.332210908188515,777704.479898272,263113.2572808832,0.0,972145.182925567
dual_low_premium_buy_no_deadband_3bp,2022-10-12,2022-10-13,1,-1.0,0.2,range,0.20130900188303244,0.0,1.1956403445533962e-16,sell,sell_pro_rata_to_target_no_deadband,,1.4433557691137633,0.6224096068703,0.7450000047683716,0.9700000286102296,973723.8578271517,196019.3779288797,58.805813378663906,973665.052013773,1.1641532182693481e-10,0.0,973665.0520137731
dual_low_premium_buy_no_deadband_3bp,2022-10-14,2022-10-17,3,0.0,0.21,range,1.1956403445533962e-16,0.21,0.21001323083354256,buy,buy_lower_open_premium_no_deadband,513520,2.671340743207451,0.40036805441412415,0.7609999775886536,0.977999985218048,973665.0520137731,204469.66092289225,61.34089827686767,769134.0501926038,1.1641532182693481e-10,209069.1861077126,973603.7111154962
dual_low_premium_buy_no_deadband_3bp,2022-10-18,2022-10-19,1,-1.0,0.21,range,0.2122124103282391,0.0,0.0,sell,sell_pro_rata_to_target_no_deadband,,1.8012023274305289,0.020185371633019145,0.7630000114440918,0.99099999666214,976321.6129275034,207187.56273489958,62.15626882046987,976259.4566586829,1.2924697071141057e-26,2.9103830456733704e-11,976259.4566586829
dual_low_premium_buy_no_deadband_3bp,2022-11-08,2022-11-09,1,0.0,0.21,range,0.0,0.21,0.21001323083354256,buy,buy_lower_open_premium_no_deadband,513520,0.7467414016829821,-0.27058894080362883,0.7960000038146973,1.031999945640564,976259.4566586829,205014.48589832342,61.50434576949702,771183.46641459,1.2924697071141057e-26,198657.45803995235,976197.9523129135
dual_low_premium_buy_no_deadband_3bp,2022-11-09,2022-11-10,1,-1.0,0.21,range,0.20904748453498673,0.0,0.0,sell,sell_pro_rata_to_target_no_deadband,,-0.128044636393021,0.2344688245587756,0.7799999713897705,1.0260000228881836,975006.0229104895,203822.55649589945,61.14676694876983,974944.8761435407,1.4349296274686127e-42,2.9103830456733704e-11,974944.8761435407
dual_low_premium_buy_no_deadband_3bp,2022-11-11,2022-11-14,3,0.0,0.21,range,0.0,0.21,0.21001323083354254,buy,buy_lower_open_premium_no_deadband,159866,-1.2481667396780693,0.1318729992818346,0.8069999814033508,1.062999963760376,974944.8761435407,204738.42399014355,61.42152719704306,770145.0306262001,253703.13346737513,2.9103830456733704e-11,974883.4546163437
dual_low_premium_buy_no_deadband_3bp,2022-11-17,2022-11-18,1,-1.0,0.21,range,0.2120637498371317,0.0,0.0,sell,sell_pro_rata_to_target_no_deadband,,0.5786005006287898,0.04683456599574587,0.8169999718666077,1.0679999589920044,977420.4835315158,207275.45290531567,62.1826358715947,977358.3008956442,5.820766091346741e-11,6.462348535570529e-27,977358.3008956442
dual_low_premium_buy_no_deadband_3bp,2022-11-22,2022-11-23,1,0.0,0.21,range,0.0,0.21,0.21001323083354248,buy,buy_lower_open_premium_no_deadband,159866,-1.1635050332699515,0.07482720277660615,0.8069999814033508,1.0700000524520874,977358.3008956442,205245.24318808527,61.57357295642557,772051.4841346026,254331.1622277481,6.462348535570529e-27,977296.7273226879
dual_low_premium_buy_no_deadband_3bp,2022-11-29,2022-11-30,1,-1.0,0.21,range,0.21471356891775806,0.0,0.0,sell,sell_pro_rata_to_target_no_deadband,,-0.13235671872223742,0.06456129733218852,0.8299999833106995,1.0850000381469729,983146.3445390243,211094.8604044217,63.3284581213265,983083.016080903,2.9103830456733704e-11,1.4349296274686127e-42,983083.016080903
dual_low_premium_buy_no_deadband_3bp,2022-12-01,2022-12-02,1,0.0,0.21,range,0.0,0.21,0.21001323083354256,buy,buy_lower_open_premium_no_deadband,513520,-0.27634467010699826,-0.7626534121708883,0.8299999833106995,1.0800000429153442,983083.016080903,206447.43337698962,61.93423001309688,776573.6484739003,2.9103830456733704e-11,191155.02330880184,983021.08185089
dual_low_premium_buy_no_deadband_3bp,2022-12-02,2022-12-05,3,-1.0,0.21,range,0.2107805750771087,0.0,-1.1831851837009515e-16,sell,sell_pro_rata_to_target_no_deadband,,-0.15544917585461615,0.4908806285980116,0.8349999785423279,1.0850000381469729,983976.8560559358,207403.20758203557,62.22096227461066,983914.6350936613,-6.462348535570529e-27,-5.820766091346741e-11,983914.6350936611
dual_low_premium_buy_no_deadband_3bp,2022-12-20,2022-12-21,1,0.0,0.2,bull,-1.1831851837009515e-16,0.2,0.20001200072004324,buy,buy_lower_open_premium_no_deadband,159866,-0.584792236464815,0.3350864591183056,0.7990000247955322,1.0479999780654907,983914.6350936611,196782.92701873236,59.034878105619704,787072.6731968233,246286.50927650472,-5.820766091346741e-11,983855.6002155556
dual_low_premium_buy_no_deadband_3bp,2022-12-22,2022-12-23,1,1.0,0.2,bull,0.19860771894036328,0.45,0.4500339405176582,buy,buy_lower_open_premium_no_deadband,159866,-0.6647440476024613,0.260287462935227,0.7919999957084656,1.0399999618530271,982131.587486868,246900.30007904593,74.07009002371377,540098.3030277537,558029.314095824,-5.820766091346741e-11,982057.5173968442
dual_low_premium_buy_no_deadband_3bp,2023-01-18,2023-01-19,1,0.0,0.2,range,0.45034626331271327,0.2,0.20001502190400194,sell,sell_pro_rata_to_target_no_deadband,,-0.6763548554781673,-0.713947374215862,0.7929999828338623,1.0429999828338623,982615.539526534,245994.12859347352,73.79823857804205,786018.6333826493,247822.3356361402,-2.5850180474595807e-11,982541.741287956
dual_low_premium_buy_no_deadband_3bp,2023-01-19,2023-01-20,1,1.0,0.2,range,0.2004183788930152,0.45,0.4500336960418233,buy,buy_lower_open_premium_no_deadband,159866,-1.0578697337522702,-0.3531517071772683,0.7950000166893005,1.0440000295639038,983037.3943493621,245348.06649050012,73.60441994715003,540596.962472202,556436.2492712971,-2.5850180474595807e-11,982963.7899294151
dual_low_premium_buy_no_deadband_3bp,2023-01-27,2023-01-30,3,-1.0,0.3,range,0.45466424745875916,0.05,0.05000607070069059,sell,sell_pro_rata_to_target_no_deadband,,-1.0505738597378689,-0.7085533078072914,0.8100000023841858,1.065000057220459,991310.3257086001,401147.8469509681,120.34435408529042,941624.4650690848,61191.99523399619,-2.842776908353736e-12,991189.9813545148
dual_low_premium_buy_no_deadband_3bp,2023-01-31,2023-02-01,1,0.0,0.55,range,0.05000607070069059,0.55,0.5500825113748903,buy,buy_lower_open_premium_no_deadband,159866,-0.4791740528092059,0.08458389441396985,0.8100000023841858,1.065000057220459,991189.9813545148,495588.97345955315,148.67669203786593,445886.8149174938,673030.232272042,-2.842776908353736e-12,991041.304662477
