symbol,policy_name,strategy_name,signal_date,entry_date,trigger_date,exit_date,entry_price,exit_price,exit_reason,trade_return,entry_capital,exit_capital,hold_calendar_days,premium_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2021-01-08,2021-01-11,,2021-02-01,3.815999984741211,3.819000005722046,time_exit,0.00078616902327866,1000000.0,1000786.1690232786,21,no_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2021-02-04,2021-02-05,,2021-03-05,3.7300000190734863,3.563999891281128,time_exit,-0.044504055480834026,1000786.1690232786,956247.1258326153,28,no_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2021-03-08,2021-03-09,,2021-03-30,3.565999984741211,3.5999999046325684,time_exit,0.00953447000472285,956247.1258326153,965364.4353709688,21,no_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2021-03-30,2021-03-31,,2021-04-22,3.572999954223633,3.733000040054321,time_exit,0.04478032126520248,965364.4353709688,1008593.7649248815,22,no_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2021-06-17,2021-06-18,,2021-07-09,3.670000076293945,3.7100000381469727,time_exit,0.01089917194045964,1008593.7649248815,1019586.6017868733,21,no_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2021-08-06,2021-08-09,,2021-08-30,3.628000020980835,3.746999979019165,time_exit,0.03280042925858595,1019586.6017868733,1053029.4799917857,21,no_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2021-09-16,2021-09-17,,2021-10-19,3.6010000705718994,3.624000072479248,time_exit,0.006387115094862006,1053029.4799917857,1059755.300478776,32,no_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2021-11-23,2021-11-24,,2021-12-15,3.6640000343322754,3.619999885559082,time_exit,-0.012008774115967458,1059755.300478776,1047028.9384571272,21,no_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2022-01-28,2022-02-07,,2022-02-28,3.6470000743865967,3.838000059127808,time_exit,0.052371807196449405,1047028.9384571272,1101863.736151107,21,no_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2022-03-16,2022-03-17,,2022-04-11,3.836999893188477,3.920000076293945,time_exit,0.02163153125253192,1101863.736151107,1125698.735995691,25,no_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2022-04-25,2022-04-26,,2022-05-20,3.928999900817871,3.8980000019073486,time_exit,-0.007890022828473287,1125698.735995691,1116816.9472707014,24,no_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2022-06-14,2022-06-15,,2022-07-06,3.864000082015991,3.756999969482422,time_exit,-0.027691539922986563,1116816.9472707014,1085890.5661886868,21,no_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2022-07-06,2022-07-07,,2022-07-28,3.696000099182129,3.7170000076293945,time_exit,0.0056817932585857545,1085890.5661886868,1092060.3718872196,21,no_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2022-08-22,2022-08-23,,2022-09-14,3.7890000343322754,3.783999919891357,time_exit,-0.0013196395871237776,1092060.3718872196,1090619.2457889481,22,no_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2022-09-15,2022-09-16,,2022-10-14,3.763999938964844,3.8310000896453857,time_exit,0.01780025286051612,1090619.2457889481,1110032.5441385368,28,no_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2022-10-14,2022-10-17,,2022-11-07,3.819999933242798,3.9779999256134033,time_exit,0.04136125527009615,1110032.5441385368,1155944.883554765,21,no_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2023-02-03,2023-02-06,,2023-02-27,4.0320000648498535,4.037000179290772,time_exit,0.0012401077282981898,1155944.883554765,1157378.379738348,21,no_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2023-05-18,2023-05-19,,2023-06-09,4.336999893188477,4.372000217437744,time_exit,0.008070169497637725,1157378.379738348,1166718.6194357378,21,no_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2023-09-27,2023-09-28,,2023-10-27,4.51800012588501,4.593999862670898,time_exit,0.016821543751285528,1166718.6194357378,1186344.6277380155,29,no_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2023-11-10,2023-11-13,,2023-12-04,4.560999870300293,4.617000102996826,time_exit,0.012278060576407457,1186344.6277380155,1200910.6389418785,21,no_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2024-06-13,2024-06-14,,2024-07-05,5.249000072479248,5.35699987411499,time_exit,0.020575309610298964,1200910.6389418785,1225619.7471524095,21,no_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2024-11-06,2024-11-07,,2024-11-28,5.929999828338623,5.822999954223633,time_exit,-0.018043824150492105,1225619.7471524095,1203504.8799594208,21,no_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2024-12-19,2024-12-20,,2025-01-13,5.848999977111816,6.131999969482422,time_exit,0.048384338088226286,1203504.8799594208,1261735.6669622075,24,no_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2025-02-28,2025-03-03,,2025-03-24,6.434999942779541,6.747000217437744,time_exit,0.04848489159790681,1261735.6669622075,1322910.7840000829,21,no_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2025-04-07,2025-04-08,,2025-04-29,6.892000198364258,7.531000137329102,time_exit,0.09271618116269109,1322910.7840000829,1445566.0199115123,21,no_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2025-05-12,2025-05-13,,2025-06-04,7.245999813079834,7.465000152587891,time_exit,0.030223619259931,1445566.0199115123,1489256.2569124117,22,no_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2025-06-27,2025-06-30,,2025-07-21,7.25,7.392000198364258,time_exit,0.0195862342571389,1489256.2569124117,1518425.178829208,21,no_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2025-10-28,2025-10-29,,2025-11-19,8.635000228881836,8.843000411987305,time_exit,0.024088034463480623,1518425.178829208,1555001.0568670628,21,no_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2026-02-02,2026-02-03,,2026-03-04,10.359999656677246,10.979000091552734,time_exit,0.059749078705473524,1555001.0568670628,1647910.9374009075,29,no_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2026-03-17,2026-03-18,,2026-04-09,10.605999946594238,9.862000465393066,time_exit,-0.07014892371747394,1647910.9374009075,1532311.7587599803,22,no_filter
159812.SZ,fail_to_rebound_d3_hold_20d,fail_to_rebound_d3_hold_20d,2021-01-08,2021-01-11,,2021-02-08,3.815999984741211,3.757999897003174,time_exit,-0.01519918447850055,1000000.0,984800.8155214995,28,no_filter
159812.SZ,fail_to_rebound_d3_hold_20d,fail_to_rebound_d3_hold_20d,2021-02-18,2021-02-19,,2021-03-19,3.700999975204468,3.6440000534057617,time_exit,-0.015401221880731675,984800.8155214995,969633.6796533273,28,no_filter
159812.SZ,fail_to_rebound_d3_hold_20d,fail_to_rebound_d3_hold_20d,2021-03-30,2021-03-31,,2021-04-29,3.572999954223633,3.7090001106262207,time_exit,0.03806329643016726,969633.6796533273,1006541.1338306458,29,no_filter
159812.SZ,fail_to_rebound_d3_hold_20d,fail_to_rebound_d3_hold_20d,2021-06-17,2021-06-18,,2021-07-16,3.670000076293945,3.76200008392334,time_exit,0.025068121448732716,1006541.1338306458,1031773.2292166576,28,no_filter
159812.SZ,fail_to_rebound_d3_hold_20d,fail_to_rebound_d3_hold_20d,2021-08-06,2021-08-09,2021-08-11,2021-08-12,3.628000020980835,3.619999885559082,fail_to_rebound_d3,-0.002205108978910686,1031773.2292166576,1029498.0568047123,3,no_filter
159812.SZ,fail_to_rebound_d3_hold_20d,fail_to_rebound_d3_hold_20d,2021-08-12,2021-08-13,,2021-09-10,3.632999897003174,3.684999942779541,time_exit,0.014313252752707672,1029498.0568047123,1044233.5227001795,28,no_filter
159812.SZ,fail_to_rebound_d3_hold_20d,fail_to_rebound_d3_hold_20d,2021-09-16,2021-09-17,,2021-10-26,3.6010000705718994,3.658999919891357,time_exit,0.01610659488552746,1044233.5227001795,1061052.5690161986,39,no_filter
159812.SZ,fail_to_rebound_d3_hold_20d,fail_to_rebound_d3_hold_20d,2021-11-23,2021-11-24,2021-11-26,2021-11-29,3.6640000343322754,3.661999940872192,fail_to_rebound_d3,-0.0005458770309340055,1061052.5690161986,1060473.3647901593,5,no_filter
159812.SZ,fail_to_rebound_d3_hold_20d,fail_to_rebound_d3_hold_20d,2021-11-29,2021-11-30,2021-12-02,2021-12-03,3.631999969482422,3.615999937057495,fail_to_rebound_d3,-0.004405295308195445,1060473.3647901593,1055801.666451783,3,no_filter
159812.SZ,fail_to_rebound_d3_hold_20d,fail_to_rebound_d3_hold_20d,2022-01-28,2022-02-07,,2022-03-07,3.6470000743865967,3.9779999256134033,time_exit,0.09075948573499248,1055801.666451783,1151625.6827370948,28,no_filter
159812.SZ,fail_to_rebound_d3_hold_20d,fail_to_rebound_d3_hold_20d,2022-03-16,2022-03-17,,2022-04-18,3.836999893188477,3.98799991607666,time_exit,0.039353668775503836,1151625.6827370948,1196946.378408894,32,no_filter
159812.SZ,fail_to_rebound_d3_hold_20d,fail_to_rebound_d3_hold_20d,2022-04-25,2022-04-26,2022-04-28,2022-04-29,3.928999900817871,3.950000047683716,fail_to_rebound_d3,0.005344908983447194,1196946.378408894,1203343.9478595562,3,no_filter
159812.SZ,fail_to_rebound_d3_hold_20d,fail_to_rebound_d3_hold_20d,2022-05-12,2022-05-13,2022-05-17,2022-05-18,3.9149999618530273,3.8989999294281006,fail_to_rebound_d3,-0.0040868537882063904,1203343.9478595562,1198426.057087731,5,no_filter
159812.SZ,fail_to_rebound_d3_hold_20d,fail_to_rebound_d3_hold_20d,2022-06-14,2022-06-15,,2022-07-13,3.864000082015991,3.686000108718872,time_exit,-0.046066244699521364,1198426.057087731,1143219.069087645,28,no_filter
159812.SZ,fail_to_rebound_d3_hold_20d,fail_to_rebound_d3_hold_20d,2022-07-15,2022-07-18,2022-07-20,2022-07-21,3.66100001335144,3.6559998989105225,fail_to_rebound_d3,-0.001365778318132338,1143219.069087645,1141657.6852702098,3,no_filter
159812.SZ,fail_to_rebound_d3_hold_20d,fail_to_rebound_d3_hold_20d,2022-08-22,2022-08-23,,2022-09-21,3.7890000343322754,3.76200008392334,time_exit,-0.007125877583607276,1141657.6852702098,1133522.37236259,29,no_filter
159812.SZ,fail_to_rebound_d3_hold_20d,fail_to_rebound_d3_hold_20d,2022-09-26,2022-09-27,,2022-11-01,3.757999897003174,3.828000068664551,time_exit,0.018626975407103785,1133522.37236259,1154636.46571599,35,no_filter
159812.SZ,fail_to_rebound_d3_hold_20d,fail_to_rebound_d3_hold_20d,2022-11-03,2022-11-04,2022-11-08,2022-11-09,3.944000005722046,3.936000108718872,fail_to_rebound_d3,-0.002028371448166144,1154636.46571599,1152294.4340759201,5,no_filter
159812.SZ,fail_to_rebound_d3_hold_20d,fail_to_rebound_d3_hold_20d,2023-02-03,2023-02-06,,2023-03-06,4.0320000648498535,4.079999923706055,time_exit,0.011904726707386182,1152294.4340759201,1166012.1844000362,28,no_filter
159812.SZ,fail_to_rebound_d3_hold_20d,fail_to_rebound_d3_hold_20d,2023-05-18,2023-05-19,,2023-06-16,4.336999893188477,4.375999927520752,time_exit,0.008992399191322775,1166012.1844000362,1176497.4314241076,28,no_filter
159812.SZ,fail_to_rebound_d3_hold_20d,fail_to_rebound_d3_hold_20d,2023-09-27,2023-09-28,2023-10-10,2023-10-11,4.51800012588501,4.355999946594238,fail_to_rebound_d3,-0.035856612389765674,1176497.4314241076,1134312.2190479785,13,no_filter
159812.SZ,fail_to_rebound_d3_hold_20d,fail_to_rebound_d3_hold_20d,2023-11-10,2023-11-13,,2023-12-11,4.560999870300293,4.550000190734863,time_exit,-0.0024116816220618453,1134312.2190479785,1131576.6191156204,28,no_filter
159812.SZ,fail_to_rebound_d3_hold_20d,fail_to_rebound_d3_hold_20d,2024-06-13,2024-06-14,,2024-07-12,5.249000072479248,5.441999912261963,time_exit,0.03676887733239376,1131576.6191156204,1173183.4210160875,28,no_filter
159812.SZ,fail_to_rebound_d3_hold_20d,fail_to_rebound_d3_hold_20d,2024-11-06,2024-11-07,2024-11-11,2024-11-12,5.929999828338623,5.818999767303467,fail_to_rebound_d3,-0.018718391947450508,1173183.4210160875,1151223.3139152576,5,no_filter
159812.SZ,fail_to_rebound_d3_hold_20d,fail_to_rebound_d3_hold_20d,2024-11-12,2024-11-13,2024-11-15,2024-11-18,5.790999889373779,5.734000205993652,fail_to_rebound_d3,-0.009842805123294607,1151223.3139152576,1139892.0471829963,5,no_filter
159812.SZ,fail_to_rebound_d3_hold_20d,fail_to_rebound_d3_hold_20d,2024-12-19,2024-12-20,,2025-01-20,5.848999977111816,6.085999965667725,time_exit,0.040519745167264754,1139892.0471829963,1186080.182453043,31,no_filter
159812.SZ,fail_to_rebound_d3_hold_20d,fail_to_rebound_d3_hold_20d,2025-02-28,2025-03-03,,2025-03-31,6.434999942779541,6.99399995803833,time_exit,0.08686869001234743,1186080.182453043,1289113.414152345,28,no_filter
159812.SZ,fail_to_rebound_d3_hold_20d,fail_to_rebound_d3_hold_20d,2025-04-07,2025-04-08,,2025-05-09,6.892000198364258,7.489999771118164,time_exit,0.08676720190690568,1289113.414152345,1400966.178039002,31,no_filter
159812.SZ,fail_to_rebound_d3_hold_20d,fail_to_rebound_d3_hold_20d,2025-05-12,2025-05-13,2025-05-15,2025-05-16,7.245999813079834,7.169000148773193,fail_to_rebound_d3,-0.010626506526766333,1400966.178039002,1386078.8018042916,3,no_filter
159812.SZ,fail_to_rebound_d3_hold_20d,fail_to_rebound_d3_hold_20d,2025-05-16,2025-05-19,,2025-06-17,7.197999954223633,7.525000095367432,time_exit,0.04542930581041782,1386078.8018042916,1449047.3995687962,29,no_filter
159812.SZ,fail_to_rebound_d3_hold_20d,fail_to_rebound_d3_hold_20d,2025-06-27,2025-06-30,,2025-07-28,7.25,7.329999923706055,time_exit,0.01103447223531795,1449047.3995687962,1465036.8728669977,28,no_filter
159812.SZ,fail_to_rebound_d3_hold_20d,fail_to_rebound_d3_hold_20d,2025-10-28,2025-10-29,,2025-11-26,8.635000228881836,8.984999656677246,time_exit,0.040532648351849776,1465036.8728669977,1524418.6972574093,28,no_filter
159812.SZ,fail_to_rebound_d3_hold_20d,fail_to_rebound_d3_hold_20d,2026-02-02,2026-02-03,,2026-03-11,10.359999656677246,10.975000381469728,time_exit,0.05936300629084479,1524418.6972574093,1614912.7739725823,36,no_filter
159812.SZ,fail_to_rebound_d3_hold_20d,fail_to_rebound_d3_hold_20d,2026-03-17,2026-03-18,2026-03-20,2026-03-23,10.605999946594238,9.446999549865724,fail_to_rebound_d3,-0.10927780525783315,1614912.7739725823,1438438.6503500193,5,no_filter
159812.SZ,fail_to_rebound_d3_hold_20d,fail_to_rebound_d3_hold_20d,2026-03-23,2026-03-24,,2026-04-22,9.133999824523926,9.960000038146973,time_exit,0.09043138050050259,1438438.6503500193,1568518.6432664513,29,no_filter
159812.SZ,fail_to_rebound_d5_hold_20d,fail_to_rebound_d5_hold_20d,2021-01-08,2021-01-11,,2021-02-08,3.815999984741211,3.757999897003174,time_exit,-0.01519918447850055,1000000.0,984800.8155214995,28,no_filter
159812.SZ,fail_to_rebound_d5_hold_20d,fail_to_rebound_d5_hold_20d,2021-02-18,2021-02-19,,2021-03-19,3.700999975204468,3.6440000534057617,time_exit,-0.015401221880731675,984800.8155214995,969633.6796533273,28,no_filter
159812.SZ,fail_to_rebound_d5_hold_20d,fail_to_rebound_d5_hold_20d,2021-03-30,2021-03-31,,2021-04-29,3.572999954223633,3.7090001106262207,time_exit,0.03806329643016726,969633.6796533273,1006541.1338306458,29,no_filter
159812.SZ,fail_to_rebound_d5_hold_20d,fail_to_rebound_d5_hold_20d,2021-06-17,2021-06-18,2021-06-24,2021-06-25,3.670000076293945,3.6640000343322754,fail_to_rebound_d5,-0.0016348887839066073,1006541.1338306458,1004895.5510204055,7,no_filter
159812.SZ,fail_to_rebound_d5_hold_20d,fail_to_rebound_d5_hold_20d,2021-08-06,2021-08-09,,2021-09-06,3.628000020980835,3.734999895095825,time_exit,0.029492798648347973,1004895.5510204055,1034532.733169271,28,no_filter
159812.SZ,fail_to_rebound_d5_hold_20d,fail_to_rebound_d5_hold_20d,2021-09-16,2021-09-17,,2021-10-26,3.6010000705718994,3.658999919891357,time_exit,0.01610659488552746,1034532.733169271,1051195.532798246,39,no_filter
159812.SZ,fail_to_rebound_d5_hold_20d,fail_to_rebound_d5_hold_20d,2021-11-23,2021-11-24,2021-11-30,2021-12-01,3.6640000343322754,3.635999917984009,fail_to_rebound_d5,-0.007641953080213093,1051195.532798246,1043162.3458584722,7,no_filter
159812.SZ,fail_to_rebound_d5_hold_20d,fail_to_rebound_d5_hold_20d,2022-01-28,2022-02-07,,2022-03-07,3.6470000743865967,3.9779999256134033,time_exit,0.09075948573499248,1043162.3458584722,1137839.2239066954,28,no_filter
159812.SZ,fail_to_rebound_d5_hold_20d,fail_to_rebound_d5_hold_20d,2022-03-16,2022-03-17,,2022-04-18,3.836999893188477,3.98799991607666,time_exit,0.039353668775503836,1137839.2239066954,1182617.3718440959,32,no_filter
159812.SZ,fail_to_rebound_d5_hold_20d,fail_to_rebound_d5_hold_20d,2022-04-25,2022-04-26,,2022-05-27,3.928999900817871,3.941999912261963,time_exit,0.0033087329529801757,1182617.3718440959,1186530.3369130832,31,no_filter
159812.SZ,fail_to_rebound_d5_hold_20d,fail_to_rebound_d5_hold_20d,2022-06-14,2022-06-15,,2022-07-13,3.864000082015991,3.686000108718872,time_exit,-0.046066244699521364,1186530.3369130832,1131871.3400694395,28,no_filter
159812.SZ,fail_to_rebound_d5_hold_20d,fail_to_rebound_d5_hold_20d,2022-07-15,2022-07-18,,2022-08-15,3.66100001335144,3.836999893188477,time_exit,0.04807426364249556,1131871.3400694395,1186285.2212813224,28,no_filter
159812.SZ,fail_to_rebound_d5_hold_20d,fail_to_rebound_d5_hold_20d,2022-08-22,2022-08-23,,2022-09-21,3.7890000343322754,3.76200008392334,time_exit,-0.007125877583607276,1186285.2212813224,1177831.8980152293,29,no_filter
159812.SZ,fail_to_rebound_d5_hold_20d,fail_to_rebound_d5_hold_20d,2022-09-26,2022-09-27,,2022-11-01,3.757999897003174,3.828000068664551,time_exit,0.018626975407103785,1177831.8980152293,1199771.3438132613,35,no_filter
159812.SZ,fail_to_rebound_d5_hold_20d,fail_to_rebound_d5_hold_20d,2022-11-03,2022-11-04,2022-11-10,2022-11-11,3.944000005722046,3.993000030517578,fail_to_rebound_d5,0.012423941360152568,1199771.3438132613,1214677.2326343886,7,no_filter
159812.SZ,fail_to_rebound_d5_hold_20d,fail_to_rebound_d5_hold_20d,2023-02-03,2023-02-06,2023-02-10,2023-02-13,4.0320000648498535,4.010000228881836,fail_to_rebound_d5,-0.005456308436055712,1214677.2326343886,1208049.5790028807,7,no_filter
159812.SZ,fail_to_rebound_d5_hold_20d,fail_to_rebound_d5_hold_20d,2023-02-15,2023-02-16,2023-02-22,2023-02-23,4.059999942779541,4.02400016784668,fail_to_rebound_d5,-0.008866939763603865,1208049.5790028807,1197337.876154415,7,no_filter
159812.SZ,fail_to_rebound_d5_hold_20d,fail_to_rebound_d5_hold_20d,2023-05-18,2023-05-19,2023-05-25,2023-05-26,4.336999893188477,4.323999881744385,fail_to_rebound_d5,-0.0029974663971076287,1197337.876154415,1193748.896104658,7,no_filter
159812.SZ,fail_to_rebound_d5_hold_20d,fail_to_rebound_d5_hold_20d,2023-09-27,2023-09-28,2023-10-12,2023-10-13,4.51800012588501,4.392000198364258,fail_to_rebound_d5,-0.02788842939575409,1193748.896104658,1160457.114299384,15,no_filter
159812.SZ,fail_to_rebound_d5_hold_20d,fail_to_rebound_d5_hold_20d,2023-11-10,2023-11-13,,2023-12-11,4.560999870300293,4.550000190734863,time_exit,-0.0024116816220618453,1160457.114299384,1157658.4612036373,28,no_filter
159812.SZ,fail_to_rebound_d5_hold_20d,fail_to_rebound_d5_hold_20d,2024-06-13,2024-06-14,,2024-07-12,5.249000072479248,5.441999912261963,time_exit,0.03676887733239376,1157658.4612036373,1200224.2631564415,28,no_filter
159812.SZ,fail_to_rebound_d5_hold_20d,fail_to_rebound_d5_hold_20d,2024-11-06,2024-11-07,2024-11-13,2024-11-14,5.929999828338623,5.7220001220703125,fail_to_rebound_d5,-0.03507583681104165,1200224.2631564415,1158125.3927653134,7,no_filter
159812.SZ,fail_to_rebound_d5_hold_20d,fail_to_rebound_d5_hold_20d,2024-11-14,2024-11-15,,2024-12-13,5.690000057220459,6.02899980545044,time_exit,0.05957816253442738,1158125.3927653134,1227124.3756507328,28,no_filter
159812.SZ,fail_to_rebound_d5_hold_20d,fail_to_rebound_d5_hold_20d,2024-12-19,2024-12-20,,2025-01-20,5.848999977111816,6.085999965667725,time_exit,0.040519745167264754,1227124.3756507328,1276847.1426406393,31,no_filter
159812.SZ,fail_to_rebound_d5_hold_20d,fail_to_rebound_d5_hold_20d,2025-02-28,2025-03-03,,2025-03-31,6.434999942779541,6.99399995803833,time_exit,0.08686869001234743,1276847.1426406393,1387765.1812678406,28,no_filter
159812.SZ,fail_to_rebound_d5_hold_20d,fail_to_rebound_d5_hold_20d,2025-04-07,2025-04-08,,2025-05-09,6.892000198364258,7.489999771118164,time_exit,0.08676720190690568,1387765.1812678406,1508177.6829502808,31,no_filter
159812.SZ,fail_to_rebound_d5_hold_20d,fail_to_rebound_d5_hold_20d,2025-05-12,2025-05-13,2025-05-19,2025-05-20,7.245999813079834,7.197000026702881,fail_to_rebound_d5,-0.006762322335214899,1508177.6829502808,1497978.8993193936,7,no_filter
159812.SZ,fail_to_rebound_d5_hold_20d,fail_to_rebound_d5_hold_20d,2025-06-27,2025-06-30,,2025-07-28,7.25,7.329999923706055,time_exit,0.01103447223531795,1497978.8993193936,1514508.3058930256,28,no_filter
159812.SZ,fail_to_rebound_d5_hold_20d,fail_to_rebound_d5_hold_20d,2025-10-28,2025-10-29,,2025-11-26,8.635000228881836,8.984999656677246,time_exit,0.040532648351849776,1514508.3058930256,1575895.3384817434,28,no_filter
159812.SZ,fail_to_rebound_d5_hold_20d,fail_to_rebound_d5_hold_20d,2026-02-02,2026-02-03,,2026-03-11,10.359999656677246,10.975000381469728,time_exit,0.05936300629084479,1575895.3384817434,1669445.2233737481,36,no_filter
159812.SZ,fail_to_rebound_d5_hold_20d,fail_to_rebound_d5_hold_20d,2026-03-17,2026-03-18,2026-03-24,2026-03-25,10.605999946594238,9.649999618530272,fail_to_rebound_d5,-0.09013768931527799,1669445.2233737481,1518965.2885004103,7,no_filter
159812.SZ,fail_to_rebound_d5_hold_20d,fail_to_rebound_d5_hold_20d,2026-03-25,2026-03-26,,2026-04-24,9.625,9.836999893188477,time_exit,0.022025962928672982,1518965.2885004103,1552421.9616348613,29,no_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2021-01-08,2021-01-11,,2021-02-01,3.815999984741211,3.819000005722046,time_exit,0.00078616902327866,1000000.0,1000786.1690232786,21,light_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2021-02-18,2021-02-19,,2021-03-12,3.700999975204468,3.619999885559082,time_exit,-0.02188600113160255,1000786.1690232786,978882.961795543,21,light_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2021-06-17,2021-06-18,,2021-07-09,3.670000076293945,3.7100000381469727,time_exit,0.01089917194045964,978882.961795543,989551.975505739,21,light_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2021-08-10,2021-08-11,,2021-09-01,3.575999975204468,3.7300000190734863,time_exit,0.04306488952372334,989551.975505739,1032166.9220088759,21,light_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2021-09-17,2021-09-22,,2021-10-20,3.6679999828338623,3.611999988555908,time_exit,-0.015267174083978374,1032166.9220088759,1016408.6499268422,28,light_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2021-11-23,2021-11-24,,2021-12-15,3.6640000343322754,3.619999885559082,time_exit,-0.012008774115967458,1016408.6499268422,1004202.8280403554,21,light_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2022-01-28,2022-02-07,,2022-02-28,3.6470000743865967,3.838000059127808,time_exit,0.052371807196449405,1004202.8280403554,1056794.744936614,21,light_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2022-03-16,2022-03-17,,2022-04-11,3.836999893188477,3.920000076293945,time_exit,0.02163153125253192,1056794.744936614,1079654.833489222,25,light_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2022-07-07,2022-07-08,,2022-07-29,3.703000068664551,3.749000072479248,time_exit,0.012422361048263886,1079654.833489222,1093066.6956383283,21,light_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2023-02-03,2023-02-06,,2023-02-27,4.0320000648498535,4.037000179290772,time_exit,0.0012401077282981898,1093066.6956383283,1094422.2160951348,21,light_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2024-06-13,2024-06-14,,2024-07-05,5.249000072479248,5.35699987411499,time_exit,0.020575309610298964,1094422.2160951348,1116940.2920356817,21,light_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2024-11-14,2024-11-15,,2024-12-06,5.690000057220459,5.841000080108643,time_exit,0.026537789344407647,1116940.2920356817,1146581.4182160057,21,light_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2025-05-13,2025-05-14,,2025-06-05,7.288000106811523,7.473000049591064,time_exit,0.02538418497094086,1146581.4182160057,1175686.4530202444,22,light_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2025-06-27,2025-06-30,,2025-07-21,7.25,7.392000198364258,time_exit,0.0195862342571389,1175686.4530202444,1198713.7233020435,21,light_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2025-10-28,2025-10-29,,2025-11-19,8.635000228881836,8.843000411987305,time_exit,0.024088034463480623,1198713.7233020435,1227588.3807807902,21,light_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2026-02-02,2026-02-03,,2026-03-04,10.359999656677246,10.979000091552734,time_exit,0.059749078705473524,1227588.3807807902,1300935.6555619864,29,light_filter
159812.SZ,hold_15d_baseline,hold_15d_baseline,2026-03-17,2026-03-18,,2026-04-09,10.605999946594238,9.862000465393066,time_exit,-0.07014892371747394,1300935.6555619864,1209676.4194986266,22,light_filter
159812.SZ,fail_to_rebound_d3_hold_20d,fail_to_rebound_d3_hold_20d,2021-01-08,2021-01-11,,2021-02-08,3.815999984741211,3.757999897003174,time_exit,-0.01519918447850055,1000000.0,984800.8155214995,28,light_filter
159812.SZ,fail_to_rebound_d3_hold_20d,fail_to_rebound_d3_hold_20d,2021-02-18,2021-02-19,,2021-03-19,3.700999975204468,3.6440000534057617,time_exit,-0.015401221880731675,984800.8155214995,969633.6796533273,28,light_filter
159812.SZ,fail_to_rebound_d3_hold_20d,fail_to_rebound_d3_hold_20d,2021-06-17,2021-06-18,,2021-07-16,3.670000076293945,3.76200008392334,time_exit,0.025068121448732716,969633.6796533273,993940.5744956585,28,light_filter
159812.SZ,fail_to_rebound_d3_hold_20d,fail_to_rebound_d3_hold_20d,2021-08-10,2021-08-11,,2021-09-08,3.575999975204468,3.7300000190734863,time_exit,0.04306488952372334,993940.5744956585,1036744.5155294602,28,light_filter
159812.SZ,fail_to_rebound_d3_hold_20d,fail_to_rebound_d3_hold_20d,2021-09-17,2021-09-22,2021-09-24,2021-09-27,3.6679999828338623,3.619999885559082,fail_to_rebound_d3,-0.013086177071815586,1036744.5155294602,1023177.493221008,5,light_filter
