trade_date,selected_flag,premium_proxy,premium_filter,symbol
2021-01-14,1,,light_filter,159812.SZ
2021-02-04,0,0.01674258943419571,light_filter,159812.SZ
2021-02-18,1,0.006193157232339486,light_filter,159812.SZ
2021-02-19,1,-9.6513042077917e-05,light_filter,159812.SZ
2021-02-26,0,0.019931342664759377,light_filter,159812.SZ
2021-03-01,0,0.018404337926152925,light_filter,159812.SZ
2021-03-02,1,-0.005979435983255232,light_filter,159812.SZ
2021-03-03,1,0.008916018272219217,light_filter,159812.SZ
2021-03-04,1,0.009855327239825185,light_filter,159812.SZ
2021-03-08,0,0.02386182827454042,light_filter,159812.SZ
2021-03-30,0,0.0199808127459975,light_filter,159812.SZ
2021-06-17,1,0.008700952652570981,light_filter,159812.SZ
2021-06-18,1,0.0024989010219353958,light_filter,159812.SZ
2021-06-21,1,-0.003965484142603337,light_filter,159812.SZ
2021-06-22,1,0.004383212698195527,light_filter,159812.SZ
2021-06-23,1,0.00045944649080653654,light_filter,159812.SZ
2021-08-06,0,0.022633354700863695,light_filter,159812.SZ
2021-08-09,0,0.015028037183930198,light_filter,159812.SZ
2021-08-10,1,0.007360441355034331,light_filter,159812.SZ
2021-08-11,1,-0.0037918796378328956,light_filter,159812.SZ
2021-08-12,1,0.007317929116797739,light_filter,159812.SZ
2021-09-16,0,0.012568573111970682,light_filter,159812.SZ
2021-09-17,1,0.007542385473338964,light_filter,159812.SZ
2021-09-28,1,0.005870799319376507,light_filter,159812.SZ
2021-09-29,0,0.01054159466684701,light_filter,159812.SZ
2021-11-23,1,0.0028346944336059554,light_filter,159812.SZ
2021-11-24,1,-0.0024275164744100852,light_filter,159812.SZ
2021-11-26,1,0.0021056518290942794,light_filter,159812.SZ
2021-11-29,1,0.0005031314390857577,light_filter,159812.SZ
2022-01-28,1,0.0046229133811015455,light_filter,159812.SZ
2022-03-16,1,-0.0016005642093176453,light_filter,159812.SZ
2022-04-25,0,0.04030819383481177,light_filter,159812.SZ
2022-04-26,0,0.030061305506215996,light_filter,159812.SZ
2022-04-27,0,0.03799926352635419,light_filter,159812.SZ
2022-04-28,0,0.029189984677136183,light_filter,159812.SZ
2022-05-12,0,0.07988731518731251,light_filter,159812.SZ
2022-05-13,0,0.07977477342276029,light_filter,159812.SZ
2022-05-16,0,0.06427706070349215,light_filter,159812.SZ
2022-06-14,0,0.03565720566356623,light_filter,159812.SZ
2022-07-05,0,0.027648485414216717,light_filter,159812.SZ
2022-07-06,0,0.023029742077268933,light_filter,159812.SZ
2022-07-07,1,0.007489066506736641,light_filter,159812.SZ
2022-07-08,1,0.005025074640373273,light_filter,159812.SZ
2022-07-11,0,0.011078058338872987,light_filter,159812.SZ
2022-07-12,0,0.01392442346207301,light_filter,159812.SZ
2022-07-15,0,0.011362807025750987,light_filter,159812.SZ
2022-07-20,0,0.014107670982266951,light_filter,159812.SZ
2022-08-22,0,0.022079848047589,light_filter,159812.SZ
2022-08-31,0,0.03342047475401677,light_filter,159812.SZ
2022-09-01,0,0.034755245432085635,light_filter,159812.SZ
2022-09-06,0,0.04341754588599911,light_filter,159812.SZ
2022-09-15,0,0.05362546686687342,light_filter,159812.SZ
2022-09-16,0,0.04323361644381385,light_filter,159812.SZ
2022-09-19,0,0.04999985686786945,light_filter,159812.SZ
2022-09-20,0,0.05856002025403506,light_filter,159812.SZ
2022-09-26,0,0.07302330741816676,light_filter,159812.SZ
2022-10-14,0,0.07414383956842152,light_filter,159812.SZ
2022-10-19,0,0.07105221249153382,light_filter,159812.SZ
2022-10-20,0,0.05738315818743733,light_filter,159812.SZ
2022-11-03,0,0.04755611115018188,light_filter,159812.SZ
2023-02-03,1,-0.005687650181618875,light_filter,159812.SZ
2023-02-06,1,-0.020765489156473804,light_filter,159812.SZ
2023-02-07,1,-0.022445630087603696,light_filter,159812.SZ
2023-02-08,1,-0.02380213986899582,light_filter,159812.SZ
2023-02-09,1,-0.017651707595026878,light_filter,159812.SZ
2023-02-15,1,-0.0006667421331896239,light_filter,159812.SZ
2023-05-18,0,0.023941157452361583,light_filter,159812.SZ
2023-09-27,0,0.04763866756226265,light_filter,159812.SZ
2023-09-28,0,0.034542082755151915,light_filter,159812.SZ
2023-11-10,0,0.011965144300823294,light_filter,159812.SZ
2024-06-13,1,0.0054138776192200755,light_filter,159812.SZ
2024-11-06,0,0.024533954998127383,light_filter,159812.SZ
2024-11-11,0,0.031027907215015915,light_filter,159812.SZ
2024-11-12,0,0.01841658160563897,light_filter,159812.SZ
2024-11-13,0,0.02528465741272945,light_filter,159812.SZ
2024-11-14,1,0.009491457461060726,light_filter,159812.SZ
2024-11-15,0,0.0120785157176857,light_filter,159812.SZ
2024-12-19,0,0.02804855198722045,light_filter,159812.SZ
2025-02-28,0,0.011418827459528158,light_filter,159812.SZ
2025-04-07,0,0.03175078313973523,light_filter,159812.SZ
2025-04-08,0,0.03619787586164813,light_filter,159812.SZ
2025-05-12,0,0.01789833859356249,light_filter,159812.SZ
2025-05-13,1,0.005330869448480824,light_filter,159812.SZ
2025-05-14,0,0.015557292648906484,light_filter,159812.SZ
2025-05-15,1,-0.026570825128622633,light_filter,159812.SZ
2025-05-16,1,0.0013723164917587294,light_filter,159812.SZ
2025-06-27,1,-0.005061994646995083,light_filter,159812.SZ
2025-06-30,1,-0.009699323663459936,light_filter,159812.SZ
2025-10-28,1,-0.009399462505261802,light_filter,159812.SZ
2025-10-30,1,-0.005320882698369722,light_filter,159812.SZ
2025-10-31,0,0.010986471768582584,light_filter,159812.SZ
2026-02-02,1,-0.0005285458246403474,light_filter,159812.SZ
2026-03-17,1,-0.005460253911609536,light_filter,159812.SZ
2026-03-18,0,0.015887706707942373,light_filter,159812.SZ
2026-03-19,0,0.02749395629547169,light_filter,159812.SZ
2026-03-20,0,0.013554080759619946,light_filter,159812.SZ
2026-03-23,1,-0.049987577520061444,light_filter,159812.SZ
2026-03-24,1,-0.011539707395781917,light_filter,159812.SZ
2026-03-25,1,-0.0062143447594215084,light_filter,159812.SZ
2026-03-26,0,0.0115787129877154,light_filter,159812.SZ
2021-01-08,1,,strict_filter,159812.SZ
2021-01-11,1,,strict_filter,159812.SZ
2021-01-12,1,,strict_filter,159812.SZ
2021-01-14,1,,strict_filter,159812.SZ
2021-02-04,0,0.01674258943419571,strict_filter,159812.SZ
2021-02-18,0,0.006193157232339486,strict_filter,159812.SZ
2021-02-19,1,-9.6513042077917e-05,strict_filter,159812.SZ
2021-02-26,0,0.019931342664759377,strict_filter,159812.SZ
2021-03-01,0,0.018404337926152925,strict_filter,159812.SZ
2021-03-02,1,-0.005979435983255232,strict_filter,159812.SZ
2021-03-03,0,0.008916018272219217,strict_filter,159812.SZ
2021-03-04,0,0.009855327239825185,strict_filter,159812.SZ
2021-03-08,0,0.02386182827454042,strict_filter,159812.SZ
2021-03-30,0,0.0199808127459975,strict_filter,159812.SZ
2021-06-17,0,0.008700952652570981,strict_filter,159812.SZ
2021-06-18,0,0.0024989010219353958,strict_filter,159812.SZ
2021-06-21,1,-0.003965484142603337,strict_filter,159812.SZ
2021-06-22,0,0.004383212698195527,strict_filter,159812.SZ
2021-06-23,0,0.00045944649080653654,strict_filter,159812.SZ
2021-08-06,0,0.022633354700863695,strict_filter,159812.SZ
2021-08-09,0,0.015028037183930198,strict_filter,159812.SZ
2021-08-10,0,0.007360441355034331,strict_filter,159812.SZ
2021-08-11,1,-0.0037918796378328956,strict_filter,159812.SZ
2021-08-12,0,0.007317929116797739,strict_filter,159812.SZ
2021-09-16,0,0.012568573111970682,strict_filter,159812.SZ
2021-09-17,0,0.007542385473338964,strict_filter,159812.SZ
2021-09-28,0,0.005870799319376507,strict_filter,159812.SZ
2021-09-29,0,0.01054159466684701,strict_filter,159812.SZ
2021-11-23,0,0.0028346944336059554,strict_filter,159812.SZ
2021-11-24,1,-0.0024275164744100852,strict_filter,159812.SZ
2021-11-26,0,0.0021056518290942794,strict_filter,159812.SZ
2021-11-29,0,0.0005031314390857577,strict_filter,159812.SZ
2022-01-28,0,0.0046229133811015455,strict_filter,159812.SZ
2022-03-16,1,-0.0016005642093176453,strict_filter,159812.SZ
2022-04-25,0,0.04030819383481177,strict_filter,159812.SZ
2022-04-26,0,0.030061305506215996,strict_filter,159812.SZ
2022-04-27,0,0.03799926352635419,strict_filter,159812.SZ
2022-04-28,0,0.029189984677136183,strict_filter,159812.SZ
2022-05-12,0,0.07988731518731251,strict_filter,159812.SZ
2022-05-13,0,0.07977477342276029,strict_filter,159812.SZ
2022-05-16,0,0.06427706070349215,strict_filter,159812.SZ
2022-06-14,0,0.03565720566356623,strict_filter,159812.SZ
2022-07-05,0,0.027648485414216717,strict_filter,159812.SZ
2022-07-06,0,0.023029742077268933,strict_filter,159812.SZ
2022-07-07,0,0.007489066506736641,strict_filter,159812.SZ
2022-07-08,0,0.005025074640373273,strict_filter,159812.SZ
2022-07-11,0,0.011078058338872987,strict_filter,159812.SZ
2022-07-12,0,0.01392442346207301,strict_filter,159812.SZ
2022-07-15,0,0.011362807025750987,strict_filter,159812.SZ
2022-07-20,0,0.014107670982266951,strict_filter,159812.SZ
2022-08-22,0,0.022079848047589,strict_filter,159812.SZ
2022-08-31,0,0.03342047475401677,strict_filter,159812.SZ
2022-09-01,0,0.034755245432085635,strict_filter,159812.SZ
2022-09-06,0,0.04341754588599911,strict_filter,159812.SZ
2022-09-15,0,0.05362546686687342,strict_filter,159812.SZ
2022-09-16,0,0.04323361644381385,strict_filter,159812.SZ
2022-09-19,0,0.04999985686786945,strict_filter,159812.SZ
2022-09-20,0,0.05856002025403506,strict_filter,159812.SZ
2022-09-26,0,0.07302330741816676,strict_filter,159812.SZ
2022-10-14,0,0.07414383956842152,strict_filter,159812.SZ
2022-10-19,0,0.07105221249153382,strict_filter,159812.SZ
2022-10-20,0,0.05738315818743733,strict_filter,159812.SZ
2022-11-03,0,0.04755611115018188,strict_filter,159812.SZ
2023-02-03,1,-0.005687650181618875,strict_filter,159812.SZ
2023-02-06,1,-0.020765489156473804,strict_filter,159812.SZ
2023-02-07,1,-0.022445630087603696,strict_filter,159812.SZ
2023-02-08,1,-0.02380213986899582,strict_filter,159812.SZ
2023-02-09,1,-0.017651707595026878,strict_filter,159812.SZ
2023-02-15,1,-0.0006667421331896239,strict_filter,159812.SZ
2023-05-18,0,0.023941157452361583,strict_filter,159812.SZ
2023-09-27,0,0.04763866756226265,strict_filter,159812.SZ
2023-09-28,0,0.034542082755151915,strict_filter,159812.SZ
2023-11-10,0,0.011965144300823294,strict_filter,159812.SZ
2024-06-13,0,0.0054138776192200755,strict_filter,159812.SZ
2024-11-06,0,0.024533954998127383,strict_filter,159812.SZ
2024-11-11,0,0.031027907215015915,strict_filter,159812.SZ
2024-11-12,0,0.01841658160563897,strict_filter,159812.SZ
2024-11-13,0,0.02528465741272945,strict_filter,159812.SZ
2024-11-14,0,0.009491457461060726,strict_filter,159812.SZ
2024-11-15,0,0.0120785157176857,strict_filter,159812.SZ
2024-12-19,0,0.02804855198722045,strict_filter,159812.SZ
2025-02-28,0,0.011418827459528158,strict_filter,159812.SZ
2025-04-07,0,0.03175078313973523,strict_filter,159812.SZ
2025-04-08,0,0.03619787586164813,strict_filter,159812.SZ
2025-05-12,0,0.01789833859356249,strict_filter,159812.SZ
2025-05-13,0,0.005330869448480824,strict_filter,159812.SZ
2025-05-14,0,0.015557292648906484,strict_filter,159812.SZ
2025-05-15,1,-0.026570825128622633,strict_filter,159812.SZ
2025-05-16,0,0.0013723164917587294,strict_filter,159812.SZ
2025-06-27,1,-0.005061994646995083,strict_filter,159812.SZ
2025-06-30,1,-0.009699323663459936,strict_filter,159812.SZ
2025-10-28,1,-0.009399462505261802,strict_filter,159812.SZ
2025-10-30,1,-0.005320882698369722,strict_filter,159812.SZ
2025-10-31,0,0.010986471768582584,strict_filter,159812.SZ
2026-02-02,1,-0.0005285458246403474,strict_filter,159812.SZ
2026-03-17,1,-0.005460253911609536,strict_filter,159812.SZ
2026-03-18,0,0.015887706707942373,strict_filter,159812.SZ
2026-03-19,0,0.02749395629547169,strict_filter,159812.SZ
2026-03-20,0,0.013554080759619946,strict_filter,159812.SZ
2026-03-23,1,-0.049987577520061444,strict_filter,159812.SZ
2026-03-24,1,-0.011539707395781917,strict_filter,159812.SZ
2026-03-25,1,-0.0062143447594215084,strict_filter,159812.SZ
2026-03-26,0,0.0115787129877154,strict_filter,159812.SZ
2021-01-08,1,,no_filter,159934.SZ
2021-01-11,1,,no_filter,159934.SZ
2021-01-12,1,,no_filter,159934.SZ
2021-01-14,1,,no_filter,159934.SZ
2021-02-04,1,0.015850616154201358,no_filter,159934.SZ
2021-02-18,1,0.003880119735604204,no_filter,159934.SZ
2021-02-19,1,-0.00012133128435720675,no_filter,159934.SZ
2021-02-26,1,0.020487626789178037,no_filter,159934.SZ
2021-03-01,1,0.019004886127997445,no_filter,159934.SZ
2021-03-02,1,-0.0053415383642223535,no_filter,159934.SZ
2021-03-03,1,0.009795341266112034,no_filter,159934.SZ
2021-03-04,1,0.009274579431250096,no_filter,159934.SZ
2021-03-08,1,0.02294172093127811,no_filter,159934.SZ
2021-03-30,1,0.021394916057570823,no_filter,159934.SZ
2021-06-17,1,0.010292813616581409,no_filter,159934.SZ
2021-06-18,1,0.0027890398335357336,no_filter,159934.SZ
2021-06-21,1,-0.00420379069439436,no_filter,159934.SZ
2021-06-22,1,0.0036771708256211344,no_filter,159934.SZ
2021-06-23,1,0.0016835599837388138,no_filter,159934.SZ
2021-08-06,1,0.0227395098728298,no_filter,159934.SZ
2021-08-09,1,0.016844805711284216,no_filter,159934.SZ
2021-08-10,1,0.010013847108172325,no_filter,159934.SZ
2021-08-11,1,-0.003528994305252331,no_filter,159934.SZ
2021-08-12,1,0.006566635615620209,no_filter,159934.SZ
2021-09-16,1,0.0134431852201633,no_filter,159934.SZ
2021-09-17,1,0.006845047888583089,no_filter,159934.SZ
2021-09-28,1,0.006142899074344843,no_filter,159934.SZ
2021-09-29,1,0.012038702198859275,no_filter,159934.SZ
2021-11-23,1,0.004602481086069643,no_filter,159934.SZ
2021-11-24,1,-0.0010372599242832736,no_filter,159934.SZ
2021-11-26,1,0.0029641544502383432,no_filter,159934.SZ
2021-11-29,1,0.0004615665847400585,no_filter,159934.SZ
2022-01-28,1,0.004804515989163427,no_filter,159934.SZ
2022-03-16,1,-0.002313354050762273,no_filter,159934.SZ
2022-04-25,1,0.04203681716449603,no_filter,159934.SZ
2022-04-26,1,0.027948209346075226,no_filter,159934.SZ
2022-04-27,1,0.03666551911112581,no_filter,159934.SZ
2022-04-28,1,0.032600807212480376,no_filter,159934.SZ
2022-05-12,1,0.08004054737311361,no_filter,159934.SZ
2022-05-13,1,0.07863907012761762,no_filter,159934.SZ
2022-05-16,1,0.06346406923629311,no_filter,159934.SZ
2022-06-14,1,0.03352194134013464,no_filter,159934.SZ
2022-07-05,1,0.02743878521606824,no_filter,159934.SZ
2022-07-06,1,0.02273426482790275,no_filter,159934.SZ
2022-07-07,1,0.0076136832289910306,no_filter,159934.SZ
2022-07-08,1,0.005428875143758782,no_filter,159934.SZ
2022-07-11,1,0.010646407883535991,no_filter,159934.SZ
2022-07-12,1,0.014203218383591176,no_filter,159934.SZ
2022-07-15,1,0.012411910634451573,no_filter,159934.SZ
2022-07-20,1,0.014368406950159285,no_filter,159934.SZ
2022-08-22,1,0.022937289803641292,no_filter,159934.SZ
2022-08-31,1,0.03336313892616283,no_filter,159934.SZ
2022-09-01,1,0.036245179118477466,no_filter,159934.SZ
2022-09-06,1,0.04591807660075431,no_filter,159934.SZ
2022-09-15,1,0.05366145778335807,no_filter,159934.SZ
2022-09-16,1,0.04625319909584391,no_filter,159934.SZ
2022-09-19,1,0.052427641520265356,no_filter,159934.SZ
2022-09-20,1,0.05680893340806059,no_filter,159934.SZ
2022-09-26,1,0.07568526169054723,no_filter,159934.SZ
2022-10-14,1,0.07299220581908661,no_filter,159934.SZ
2022-10-19,1,0.06820110196924101,no_filter,159934.SZ
2022-10-20,1,0.058909671577780154,no_filter,159934.SZ
2022-11-03,1,0.048413940597870964,no_filter,159934.SZ
2023-02-03,1,-0.0038288852927356176,no_filter,159934.SZ
2023-02-06,1,-0.018379035253123455,no_filter,159934.SZ
2023-02-07,1,-0.02193266722852416,no_filter,159934.SZ
2023-02-08,1,-0.02409869692469091,no_filter,159934.SZ
2023-02-09,1,-0.01584419933890857,no_filter,159934.SZ
2023-02-15,1,3.4083330668899237e-07,no_filter,159934.SZ
2023-05-18,1,0.023248216509009545,no_filter,159934.SZ
2023-09-27,1,0.04455028481726031,no_filter,159934.SZ
2023-09-28,1,0.03233694250808372,no_filter,159934.SZ
2023-11-10,1,0.012708720005197627,no_filter,159934.SZ
2024-06-13,1,0.004850787335793694,no_filter,159934.SZ
2024-11-06,1,0.024087578583497082,no_filter,159934.SZ
2024-11-11,1,0.030649533639168558,no_filter,159934.SZ
2024-11-12,1,0.018437057147091762,no_filter,159934.SZ
2024-11-13,1,0.023872188185470877,no_filter,159934.SZ
2024-11-14,1,0.008091535191212307,no_filter,159934.SZ
2024-11-15,1,0.010151060103317677,no_filter,159934.SZ
2024-12-19,1,0.02771402249155619,no_filter,159934.SZ
2025-02-28,1,0.0102794393777077,no_filter,159934.SZ
2025-04-07,1,0.03789107771357414,no_filter,159934.SZ
2025-04-08,1,0.03752198104156301,no_filter,159934.SZ
2025-05-12,1,0.0177172097547571,no_filter,159934.SZ
2025-05-13,1,0.005385018051211166,no_filter,159934.SZ
2025-05-14,1,0.01584251700132211,no_filter,159934.SZ
2025-05-15,1,-0.026824949229028117,no_filter,159934.SZ
2025-05-16,1,0.001556402314473404,no_filter,159934.SZ
2025-06-27,1,-0.004497956720062701,no_filter,159934.SZ
2025-06-30,1,-0.010001531131856534,no_filter,159934.SZ
2025-10-28,1,-0.008983112070083399,no_filter,159934.SZ
2025-10-30,1,-0.004488004522323119,no_filter,159934.SZ
2025-10-31,1,0.011397724240022722,no_filter,159934.SZ
2026-02-02,1,-0.002101029512783459,no_filter,159934.SZ
2026-03-17,1,-0.004962113916239019,no_filter,159934.SZ
2026-03-18,1,0.014623846085031644,no_filter,159934.SZ
2026-03-19,1,0.030132281434189112,no_filter,159934.SZ
2026-03-20,1,0.012372422946601125,no_filter,159934.SZ
2026-03-23,1,-0.04933624913957213,no_filter,159934.SZ
2026-03-24,1,-0.011815204686195901,no_filter,159934.SZ
2026-03-25,1,-0.008683677600668127,no_filter,159934.SZ
2026-03-26,1,0.010335053414640027,no_filter,159934.SZ
2021-01-08,1,,light_filter,159934.SZ
2021-01-11,1,,light_filter,159934.SZ
2021-01-12,1,,light_filter,159934.SZ
2021-01-14,1,,light_filter,159934.SZ
2021-02-04,0,0.015850616154201358,light_filter,159934.SZ
2021-02-18,1,0.003880119735604204,light_filter,159934.SZ
2021-02-19,1,-0.00012133128435720675,light_filter,159934.SZ
2021-02-26,0,0.020487626789178037,light_filter,159934.SZ
2021-03-01,0,0.019004886127997445,light_filter,159934.SZ
2021-03-02,1,-0.0053415383642223535,light_filter,159934.SZ
2021-03-03,1,0.009795341266112034,light_filter,159934.SZ
2021-03-04,1,0.009274579431250096,light_filter,159934.SZ
2021-03-08,0,0.02294172093127811,light_filter,159934.SZ
2021-03-30,0,0.021394916057570823,light_filter,159934.SZ
2021-06-17,0,0.010292813616581409,light_filter,159934.SZ
2021-06-18,1,0.0027890398335357336,light_filter,159934.SZ
2021-06-21,1,-0.00420379069439436,light_filter,159934.SZ
2021-06-22,1,0.0036771708256211344,light_filter,159934.SZ
2021-06-23,1,0.0016835599837388138,light_filter,159934.SZ
2021-08-06,0,0.0227395098728298,light_filter,159934.SZ
2021-08-09,0,0.016844805711284216,light_filter,159934.SZ
2021-08-10,0,0.010013847108172325,light_filter,159934.SZ
2021-08-11,1,-0.003528994305252331,light_filter,159934.SZ
2021-08-12,1,0.006566635615620209,light_filter,159934.SZ
2021-09-16,0,0.0134431852201633,light_filter,159934.SZ
2021-09-17,1,0.006845047888583089,light_filter,159934.SZ
2021-09-28,1,0.006142899074344843,light_filter,159934.SZ
2021-09-29,0,0.012038702198859275,light_filter,159934.SZ
2021-11-23,1,0.004602481086069643,light_filter,159934.SZ
2021-11-24,1,-0.0010372599242832736,light_filter,159934.SZ
2021-11-26,1,0.0029641544502383432,light_filter,159934.SZ
2021-11-29,1,0.0004615665847400585,light_filter,159934.SZ
2022-01-28,1,0.004804515989163427,light_filter,159934.SZ
2022-03-16,1,-0.002313354050762273,light_filter,159934.SZ
2022-04-25,0,0.04203681716449603,light_filter,159934.SZ
2022-04-26,0,0.027948209346075226,light_filter,159934.SZ
2022-04-27,0,0.03666551911112581,light_filter,159934.SZ
2022-04-28,0,0.032600807212480376,light_filter,159934.SZ
2022-05-12,0,0.08004054737311361,light_filter,159934.SZ
2022-05-13,0,0.07863907012761762,light_filter,159934.SZ
2022-05-16,0,0.06346406923629311,light_filter,159934.SZ
2022-06-14,0,0.03352194134013464,light_filter,159934.SZ
2022-07-05,0,0.02743878521606824,light_filter,159934.SZ
2022-07-06,0,0.02273426482790275,light_filter,159934.SZ
2022-07-07,1,0.0076136832289910306,light_filter,159934.SZ
2022-07-08,1,0.005428875143758782,light_filter,159934.SZ
2022-07-11,0,0.010646407883535991,light_filter,159934.SZ
2022-07-12,0,0.014203218383591176,light_filter,159934.SZ
