exit_rule,holding_days,exit_day,realized_return,realized_drawdown,realized_runup,trade_date,config_key
hold_10d,10,10,0.003074370532603954,-0.01386065130755687,0.007816163926228192,2023-06-23,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.017351909359468287,-0.01386065130755687,0.021885258993438628,2023-06-23,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.028713962256229575,0.0010615147953483284,0.033066211790990785,2023-08-17,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.0182050046561133,0.0010615147953483284,0.03497692546467346,2023-08-17,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.000641201783416312,-0.03323357126695958,0.0035263815302579715,2023-09-27,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.044721133967734694,-0.03323357126695958,0.046110306664813416,2023-09-27,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.0047839304973484875,-0.027413459111334193,0.011180351797922317,2023-09-28,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.058052031059295794,-0.027413459111334193,0.06305091658701545,2023-09-28,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.04290896048682802,-0.020940399157575507,0.044369893990178655,2023-09-29,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.07272335165279742,-0.020940399157575507,0.07602402567829403,2023-09-29,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.049781407424009494,-0.011256817260075103,0.0546994402108949,2023-10-02,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.07994538187329225,-0.011256817260075103,0.08666665332564882,2023-10-02,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.05376519615179465,-0.008330566357151126,0.05782089302402871,2023-10-03,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.08242904002328744,-0.008330566357151126,0.08988271522218683,2023-10-03,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.07522686215459173,-0.005004110852866339,0.07665659852299278,2023-10-04,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.09106405036345211,-0.005004110852866339,0.09353861731423563,2023-10-04,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.08356272755049576,-0.003963421374346687,0.08868214122593243,2023-10-05,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.09391169100446084,-0.003963421374346687,0.09468237493756537,2023-10-05,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.0409811001980247,0.0007244253501752507,0.0409811001980247,2023-11-10,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.047345545459948735,0.0007244253501752507,0.10224566805452229,2023-11-10,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.02012141858331673,-0.004064416421651118,0.02293138171108766,2024-02-13,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.07898039163321302,-0.004064416421651118,0.07898039163321302,2024-02-13,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.027834949999809844,0.0016580046610337185,0.02989498997150375,2024-02-14,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.08425862787403116,0.0016580046610337185,0.08677081190524993,2024-02-14,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.027057695139370175,-0.006022434003503663,0.03312391975173812,2024-04-30,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.05686482254574954,-0.006022434003503663,0.06301830873636494,2024-04-30,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.0492387782391801,0.005089147965147811,0.05080471893350369,2024-05-03,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.014571552849064862,0.005089147965147811,0.059504153470258725,2024-05-03,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.00385671736910842,-0.004983316827718465,0.020063288039076976,2024-06-10,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.006629999199140091,-0.005503293946609422,0.020063288039076976,2024-06-10,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.011955482385776817,-0.002260651805172764,0.023389292222493863,2024-06-13,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.023910964771553633,-0.002260651805172764,0.03838798830646839,2024-06-13,ret-0.015_ma-0.015_risk0
hold_10d,10,10,-0.0072725092870629116,-0.042510174813686685,0.011808366639241008,2024-11-06,ret-0.015_ma-0.015_risk0
hold_15d,15,15,-0.010383938483447097,-0.042510174813686685,0.016081834148020002,2024-11-06,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.0021446452822337925,-0.021829044525839225,0.03802851205766933,2024-11-11,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.012829350730098499,-0.021829044525839225,0.03802851205766933,2024-11-11,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.0078077110877403655,-0.01761540339543266,0.04249999999999998,2024-11-12,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.02069232647235575,-0.01761540339543266,0.04249999999999998,2024-11-12,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.02289981881489056,-0.010306919231626854,0.050255714785331085,2024-11-13,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.017746453797891748,-0.010306919231626854,0.050255714785331085,2024-11-13,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.034576766029298156,-0.0009734444542992549,0.055408477351303276,2024-11-14,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.02741225287082938,-0.0009734444542992549,0.055408477351303276,2024-11-14,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.026971178426482778,0.009237226340925053,0.056436859953942875,2024-11-15,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.038663894087290096,0.009237226340925053,0.056436859953942875,2024-11-15,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.017822680364988353,0.0018517278445109309,0.027351341647978478,2024-12-19,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.03136334015876008,0.0018517278445109309,0.04934038611741909,2024-12-19,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.05559078837333642,0.009376710750767625,0.059221657187083165,2025-02-28,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.06394525494268999,0.009376710750767625,0.07547231028992307,2025-02-28,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.1523057610419798,0.004913089065870402,0.18103887777871996,2025-04-07,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.1245213952901616,0.004913089065870402,0.18103887777871996,2025-04-07,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.10372596571010106,-0.0008758434177188468,0.17423534979371746,2025-04-08,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.11339445786616609,-0.0008758434177188468,0.17423534979371746,2025-04-08,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.024565247719332328,-0.029503105590062084,0.04459630361995348,2025-05-12,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.04043476744468166,-0.029503105590062084,0.052795031055900665,2025-05-12,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.01644910904081276,-0.03558313955209924,0.038052046714845744,2025-05-13,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.04110728919071782,-0.03558313955209924,0.04619941021388274,2025-05-13,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.0426542401074852,-0.017728014105425682,0.057270447257596446,2025-05-14,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.05321558245582425,-0.017728014105425682,0.0687119206532969,2025-05-14,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.02117550600982243,-0.014531017958098302,0.04436928265620632,2025-05-15,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.031670134301981845,-0.014531017958098302,0.05567114339939838,2025-05-15,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.059270929495993,0.008013827781269578,0.062476445263395686,2025-05-16,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.04717162088505655,0.008013827781269578,0.06851037083595224,2025-05-16,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.02513976542006069,-0.0035739228843152393,0.02941627218879761,2025-06-27,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.02422337111247419,-0.0035739228843152393,0.0310963284193726,2025-06-27,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.01733247309035768,-0.0037639335573462773,0.02461756315575192,2025-06-30,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.03263113258457806,-0.0037639335573462773,0.03560589251616775,2025-06-30,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.035449512189642096,-0.013236851557241303,0.04384553190087992,2025-10-28,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.023977635728665403,-0.013236851557241303,0.06618431934150593,2025-10-28,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.05540074651128091,-0.017571604502846228,0.05540074651128091,2025-10-29,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.023596154618107823,-0.017571604502846228,0.061500677044854735,2025-10-29,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.04638488772417415,-0.018469033959604753,0.05683156566850678,2025-10-30,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.013795504085738708,-0.018469033959604753,0.05683156566850678,2025-10-30,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.026467818737569315,-0.013761249937235931,0.06190051910077621,2025-10-31,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.02373060146620487,-0.013761249937235931,0.06190051910077621,2025-10-31,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.056333131929421354,0.007030827474310497,0.10574360296106011,2026-02-02,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.11537042827203892,0.007030827474310497,0.12744188159140069,2026-02-02,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.04597677701569136,-0.0027442508779093044,0.10692418605706955,2026-02-17,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.07102342868062661,-0.0027442508779093044,0.10692418605706955,2026-02-17,ret-0.015_ma-0.015_risk0
hold_10d,10,10,-0.09371245494593516,-0.17885466466009214,0.004725690359681511,2026-03-16,ret-0.015_ma-0.015_risk0
hold_15d,15,15,-0.06746093358905692,-0.17885466466009214,0.004725690359681511,2026-03-16,ret-0.015_ma-0.015_risk0
hold_10d,10,10,-0.07066584729929015,-0.180004038254849,-0.010277924883773215,2026-03-17,ret-0.015_ma-0.015_risk0
hold_15d,15,15,-0.050289942011597644,-0.180004038254849,-0.010277924883773215,2026-03-17,ret-0.015_ma-0.015_risk0
hold_10d,10,10,-0.02182042764926706,-0.1613734664135008,-0.012188408525025896,2026-03-18,ret-0.015_ma-0.015_risk0
hold_15d,15,15,-0.019979899176345572,-0.1613734664135008,-0.007955153095282164,2026-03-18,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.011041755065730685,-0.10865745851779951,0.040950267208392344,2026-03-19,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.035038081202398486,-0.10865745851779951,0.054404719729949313,2026-03-19,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.01890423249384443,-0.10274814188916681,0.047851435319773206,2026-03-20,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.037633468334312914,-0.10274814188916681,0.06139508656832304,2026-03-20,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.05744646906064643,-0.017915101971850866,0.08741853987489678,2026-03-23,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.09557001271786314,-0.017915101971850866,0.1014736024237004,2026-03-23,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.07960362122612286,-0.005409907427118554,0.10267547459057202,2026-03-24,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.0910827206833118,-0.005409907427118554,0.10267547459057202,2026-03-24,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.053277155266318266,-0.03830933495313904,0.06620075788877222,2026-03-25,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.05178251962064784,-0.03830933495313904,0.06620075788877222,2026-03-25,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.08830988512027194,0.008661844896297621,0.10867329448063079,2026-03-26,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.11018171583961833,0.008661844896297621,0.11523258948977255,2026-03-26,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.05574352233832358,-0.01749779556016251,0.07991985752448794,2026-03-27,ret-0.015_ma-0.015_risk0
hold_15d,15,15,0.07003564061804313,-0.01749779556016251,0.08630903724677208,2026-03-27,ret-0.015_ma-0.015_risk0
hold_10d,10,10,0.030166346439322478,-0.00877127061894023,0.031805825052301895,2016-03-28,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.01123038847257618,-0.00877127061894023,0.03426504297177102,2016-03-28,ret-0.015_ma-0.020_risk1
hold_10d,10,10,0.025144457482451088,-0.024330721637277897,0.02856210829898309,2016-05-24,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.046301589456955394,-0.024330721637277897,0.05476436278036623,2016-05-24,ret-0.015_ma-0.020_risk1
hold_10d,10,10,0.03816914685073569,-0.020024519820187936,0.03914999952109732,2016-05-25,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.0593379449006437,-0.020024519820187936,0.07592972980307522,2016-05-25,ret-0.015_ma-0.020_risk1
hold_10d,10,10,0.05828113591706785,-0.00773791902883969,0.061656156843262755,2016-05-31,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.045851126879363324,-0.00773791902883969,0.0836351428236668,2016-05-31,ret-0.015_ma-0.020_risk1
hold_10d,10,10,-0.027268201841850415,-0.03619386909527822,0.006632900409533349,2016-11-14,ret-0.015_ma-0.020_risk1
hold_15d,15,15,-0.04389123626683944,-0.05257120352016731,0.006632900409533349,2016-11-14,ret-0.015_ma-0.020_risk1
hold_10d,10,10,-0.043464012395322715,-0.04583331338720387,0.0043301052517361605,2016-11-15,ret-0.015_ma-0.020_risk1
hold_15d,15,15,-0.04003267973856206,-0.054738562091503296,0.0043301052517361605,2016-11-15,ret-0.015_ma-0.020_risk1
hold_10d,10,10,-0.04618276840975233,-0.051822807870571586,0.001307810653922381,2016-11-16,ret-0.015_ma-0.020_risk1
hold_15d,15,15,-0.04381230547351733,-0.054274990264009726,0.001307810653922381,2016-11-16,ret-0.015_ma-0.020_risk1
hold_10d,10,10,0.033760900974865615,-0.010177946899565526,0.033926354985519325,2017-03-08,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.03715351627146246,-0.010177946899565526,0.04071158557871324,2017-03-08,ret-0.015_ma-0.020_risk1
hold_10d,10,10,0.03700931395247187,-0.0051564147673806016,0.03917163558682524,2017-03-09,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.035429120692755056,-0.0051564147673806016,0.0459912887849121,2017-03-09,ret-0.015_ma-0.020_risk1
hold_10d,10,10,0.039560258125804326,-0.003248024071245914,0.04064300059352588,2017-03-10,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.038810776673030345,-0.003248024071245914,0.04747230975096506,2017-03-10,ret-0.015_ma-0.020_risk1
hold_10d,10,10,0.044078508752382284,-0.004657331563733491,0.0459912887849121,2017-03-13,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.04025284716510891,-0.004657331563733491,0.0459912887849121,2017-03-13,ret-0.015_ma-0.020_risk1
hold_10d,10,10,0.020546230062678417,-0.01019160211985326,0.027313493681206724,2017-05-04,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.023889155179881882,-0.01019160211985326,0.028617998847074944,2017-05-04,ret-0.015_ma-0.020_risk1
hold_10d,10,10,0.02277914862139685,-0.008817805680574886,0.028739345010276418,2017-05-05,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.034944419539142624,-0.008817805680574886,0.034944419539142624,2017-05-05,ret-0.015_ma-0.020_risk1
hold_10d,10,10,0.028890803014009814,-0.009222270772724084,0.028890803014009814,2017-05-08,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.030033400221446183,-0.009222270772724084,0.03648082052606294,2017-05-08,ret-0.015_ma-0.020_risk1
hold_10d,10,10,0.03335254745240679,0.002470559070548717,0.03895242102926688,2017-05-09,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.047517045912630174,0.002470559070548717,0.04850522932992729,2017-05-09,ret-0.015_ma-0.020_risk1
hold_10d,10,10,0.02883428421754175,0.0008214901502408001,0.03639195348793356,2017-05-10,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.0408280203551461,0.0008214901502408001,0.04592121917481551,2017-05-10,ret-0.015_ma-0.020_risk1
hold_10d,10,10,-0.016039014073649827,-0.017821168785903563,0.014411882796985909,2017-09-21,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.0020921069992749786,-0.0233224671899378,0.014411882796985909,2017-09-21,ret-0.015_ma-0.020_risk1
hold_10d,10,10,0.02137194490904326,-0.009585881700271526,0.02443631558845727,2017-10-02,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.003928655764774858,-0.009585881700271526,0.02443631558845727,2017-10-02,ret-0.015_ma-0.020_risk1
hold_10d,10,10,0.009044435705859222,-0.008651199370821816,0.02540310564539916,2017-10-03,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.002752654345261396,-0.008651199370821816,0.02540310564539916,2017-10-03,ret-0.015_ma-0.020_risk1
hold_10d,10,10,0.014002239811407247,-0.010641741325419063,0.014082233075954909,2017-12-07,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.045207231391115155,-0.010641741325419063,0.045207231391115155,2017-12-07,ret-0.015_ma-0.020_risk1
hold_10d,10,10,0.02425319179764318,-0.006986790485887351,0.02497598689028324,2017-12-08,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.0550112453309477,-0.006986790485887351,0.0581432920439211,2017-12-08,ret-0.015_ma-0.020_risk1
hold_10d,10,10,0.03248373884391942,-0.005789138421281481,0.03248373884391942,2017-12-11,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.05829380304444576,-0.005789138421281481,0.06142962725219592,2017-12-11,ret-0.015_ma-0.020_risk1
hold_10d,10,10,-0.011428151446577162,-0.011428151446577162,0.01303880914506772,2018-05-01,ret-0.015_ma-0.020_risk1
hold_15d,15,15,-0.009280639057442697,-0.014266066083498008,0.01303880914506772,2018-05-01,ret-0.015_ma-0.020_risk1
hold_10d,10,10,0.012064134037150565,-0.0029576966716269304,0.01766808087575944,2019-03-04,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.028876069564113704,-0.0029576966716269304,0.02965440079231696,2019-03-04,ret-0.015_ma-0.020_risk1
hold_10d,10,10,0.017940717628705194,-0.0007800312012480326,0.019890795631825275,2019-03-05,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.025195045887772993,-0.0007800312012480326,0.03190329517477575,2019-03-05,ret-0.015_ma-0.020_risk1
hold_10d,10,10,0.012141003416239693,-0.0030352746049958634,0.017588898090529215,2019-03-06,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.019456766693891625,-0.0030352746049958634,0.02957428537471518,2019-03-06,ret-0.015_ma-0.020_risk1
hold_10d,10,10,0.01737024918963681,0.003894687497919991,0.018460780706083257,2019-03-07,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.004673624997504122,0.0030377801802623505,0.030456437216705767,2019-03-07,ret-0.015_ma-0.020_risk1
hold_10d,10,10,0.038255788642706845,-0.08632735734410402,0.060529760407928235,2020-03-12,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.02290310276564167,-0.08632735734410402,0.060529760407928235,2020-03-12,ret-0.015_ma-0.020_risk1
hold_10d,10,10,0.07138620883277835,-0.04196079543102493,0.11202748188837952,2020-03-13,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.07785182015000225,-0.04196079543102493,0.11202748188837952,2020-03-13,ret-0.015_ma-0.020_risk1
hold_10d,10,10,0.03836317074129392,-0.03534659554797592,0.10531836383676851,2020-03-17,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.09174373544116032,-0.03534659554797592,0.13082824893825884,2020-03-17,ret-0.015_ma-0.020_risk1
hold_10d,10,10,0.06830020917131185,-0.004264569566028609,0.14093274506897258,2020-03-18,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.12732685938455668,-0.004264569566028609,0.16726458229115382,2020-03-18,ret-0.015_ma-0.020_risk1
hold_10d,10,10,0.09948598540159237,0.003313962190565345,0.1399296820169853,2020-03-19,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.17421884203931226,0.003313962190565345,0.17421884203931226,2020-03-19,ret-0.015_ma-0.020_risk1
hold_10d,10,10,0.1008759778786219,0.004177864671074838,0.13578167115902962,2020-03-20,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.17574127279523255,0.004177864671074838,0.18382752616450482,2020-03-20,ret-0.015_ma-0.020_risk1
hold_10d,10,10,0.04158219500809457,-0.00017893256565415516,0.04444577148920392,2020-06-05,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.05745140892099365,-0.00017893256565415516,0.06377522224560739,2020-06-05,ret-0.015_ma-0.020_risk1
hold_10d,10,10,0.0027494158646956812,-0.012761309440809443,0.030398972423393067,2020-08-24,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.014836384489641974,-0.012761309440809443,0.030398972423393067,2020-08-24,ret-0.015_ma-0.020_risk1
hold_10d,10,10,0.01720886154591139,-0.004550723412482638,0.03896851035528859,2020-08-25,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.025316403968823842,-0.004550723412482638,0.03896851035528859,2020-08-25,ret-0.015_ma-0.020_risk1
hold_10d,10,10,0.011340738839211939,-0.017501758908034737,0.018483193318419078,2021-01-08,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.014557588788832287,-0.017501758908034737,0.02284500570950443,2021-01-08,ret-0.015_ma-0.020_risk1
hold_10d,10,10,0.0011838851776584391,-0.012233663685218499,0.01093691611778147,2021-06-17,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.020408135176110065,-0.012233663685218499,0.025200107081633227,2021-06-17,ret-0.015_ma-0.020_risk1
hold_10d,10,10,0.00831492220650154,-0.008937184574880908,0.014310722556948763,2021-06-18,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.02126815717331043,-0.008937184574880908,0.02862151416209624,2021-06-18,ret-0.015_ma-0.020_risk1
hold_10d,10,10,0.006566365950865238,-0.016668578083001484,0.01571444563514035,2021-06-21,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.015489939852729062,-0.016668578083001484,0.020597120982240646,2021-06-21,ret-0.015_ma-0.020_risk1
hold_10d,10,10,0.01418676489284576,-0.013623865662872103,0.018859426380188893,2021-06-22,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.027022461679076626,-0.013623865662872103,0.029668383563150158,2021-06-22,ret-0.015_ma-0.020_risk1
hold_10d,10,10,0.01193181818181821,-0.03829546841708098,0.019431790438565244,2021-08-06,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.032159077037464456,-0.03829546841708098,0.032159077037464456,2021-08-06,ret-0.015_ma-0.020_risk1
hold_10d,10,10,0.046303774879510984,-0.0019148478480769393,0.04723222888530332,2021-08-09,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.049669243572768584,-0.0019148478480769393,0.056226078125423795,2021-08-09,ret-0.015_ma-0.020_risk1
hold_10d,10,10,0.044423834213720426,-0.0008676538394458699,0.044423834213720426,2021-08-10,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.04986114572955147,-0.0008676538394458699,0.05292688420620051,2021-08-10,ret-0.015_ma-0.020_risk1
hold_10d,10,10,-5.605583736334463e-05,-0.012839935191512497,0.013793089759426724,2021-11-23,ret-0.015_ma-0.020_risk1
hold_15d,15,15,-0.01171854466726241,-0.016596566070051888,0.013793089759426724,2021-11-23,ret-0.015_ma-0.020_risk1
hold_10d,10,10,-0.005324813704388975,-0.01317190758454112,0.013452160937403645,2021-11-24,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.007006333821564459,-0.01692727514440817,0.013452160937403645,2021-11-24,ret-0.015_ma-0.020_risk1
hold_10d,10,10,-0.0018042124582335894,-0.0073297249543010645,0.009528656205850083,2021-11-30,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.008062724980248515,-0.011107324900231141,0.02215834989236609,2021-11-30,ret-0.015_ma-0.020_risk1
hold_10d,10,10,-0.019068231838687666,-0.021233864466873476,0.01320515563320468,2022-04-25,ret-0.015_ma-0.020_risk1
hold_15d,15,15,-0.042098010367336736,-0.05609547533853365,0.01320515563320468,2022-04-25,ret-0.015_ma-0.020_risk1
hold_10d,10,10,-0.0176573775900295,-0.024391536881331777,0.017127062060380283,2022-04-27,ret-0.015_ma-0.020_risk1
hold_15d,15,15,-0.03711755612376566,-0.05244181724043939,0.017127062060380283,2022-04-27,ret-0.015_ma-0.020_risk1
hold_10d,10,10,-0.034362208938207406,-0.035209404203531136,0.015619209383521238,2022-04-28,ret-0.015_ma-0.020_risk1
hold_15d,15,15,-0.02514957443109367,-0.05384653666601391,0.015619209383521238,2022-04-28,ret-0.015_ma-0.020_risk1
hold_10d,10,10,-0.01467642624800991,-0.026464708864890718,0.018566545121587064,2022-09-01,ret-0.015_ma-0.020_risk1
hold_15d,15,15,-0.030236901742318856,-0.030236901742318856,0.018566545121587064,2022-09-01,ret-0.015_ma-0.020_risk1
hold_10d,10,10,-0.025500114873743818,-0.033980638669457885,0.010702963057203752,2022-09-02,ret-0.015_ma-0.020_risk1
hold_15d,15,15,-0.05059071091925982,-0.05059071091925982,0.010702963057203752,2022-09-02,ret-0.015_ma-0.020_risk1
hold_10d,10,10,-0.012077942833822686,-0.02388748693800491,0.011648478655584382,2023-02-03,ret-0.015_ma-0.020_risk1
hold_15d,15,15,-0.024639016486405096,-0.02904072944169589,0.011648478655584382,2023-02-03,ret-0.015_ma-0.020_risk1
hold_10d,10,10,-0.01779013612717495,-0.025613507667169633,0.009859621099286953,2023-02-06,ret-0.015_ma-0.020_risk1
hold_15d,15,15,-0.019987100918307354,-0.031132770928138598,0.009859621099286953,2023-02-06,ret-0.015_ma-0.020_risk1
hold_10d,10,10,-0.03075763789818231,-0.03075763789818231,-0.0014467641423844269,2023-02-09,ret-0.015_ma-0.020_risk1
hold_15d,15,15,-0.009913192843233665,-0.031132770928138598,-0.0014467641423844269,2023-02-09,ret-0.015_ma-0.020_risk1
hold_10d,10,10,-0.00038161116045598575,-0.014229623967257354,0.005179369890360386,2023-02-15,ret-0.015_ma-0.020_risk1
hold_15d,15,15,-0.002671411227886833,-0.014229623967257354,0.011558212739370521,2023-02-15,ret-0.015_ma-0.020_risk1
hold_10d,10,10,0.027057695139370175,-0.006022434003503663,0.03312391975173812,2024-04-30,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.05686482254574954,-0.006022434003503663,0.06301830873636494,2024-04-30,ret-0.015_ma-0.020_risk1
hold_10d,10,10,0.00385671736910842,-0.004983316827718465,0.020063288039076976,2024-06-10,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.006629999199140091,-0.005503293946609422,0.020063288039076976,2024-06-10,ret-0.015_ma-0.020_risk1
hold_10d,10,10,0.011955482385776817,-0.002260651805172764,0.023389292222493863,2024-06-13,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.023910964771553633,-0.002260651805172764,0.03838798830646839,2024-06-13,ret-0.015_ma-0.020_risk1
hold_10d,10,10,0.0021446452822337925,-0.021829044525839225,0.03802851205766933,2024-11-11,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.012829350730098499,-0.021829044525839225,0.03802851205766933,2024-11-11,ret-0.015_ma-0.020_risk1
hold_10d,10,10,0.0078077110877403655,-0.01761540339543266,0.04249999999999998,2024-11-12,ret-0.015_ma-0.020_risk1
hold_15d,15,15,0.02069232647235575,-0.01761540339543266,0.04249999999999998,2024-11-12,ret-0.015_ma-0.020_risk1
