trade_date,year,future_ret_15d,hold_max_drawdown_15d,hold_max_runup_15d,label,ret_3d,ret_5d,ret_10d,close_vs_ma10,close_vs_ma20,pullback_depth_from_high,volume_ratio_1d_vs_20d,avg_volume_5d,avg_volume_20d,usd_ret_lb,oil_ret_lb,high_volatility_shock_flag,downtrend_break_flag
2021-01-12,2021,-0.005806106191565963,-0.022193295280391823,0.017960809130957323,0,-0.03629138871621718,-0.05622979951011842,-0.018271855769226963,-0.025281622514158775,-0.019593216279661152,-0.059696922568781896,0.6445705914667643,141.8,273.05,0.006820221307028529,0.0555970791374627,0,0
2021-01-14,2021,-0.02129385687419516,-0.03648056975556513,0.01388961276207712,0,0.0003784998115421434,-0.03242169032939901,-0.021522977880420457,-0.017897870710743224,-0.01625569650241443,-0.05592120731704353,0.6506550218340611,118.8,229.0,0.0045641325209582195,0.037513737785235035,0,0
2021-02-04,2021,-0.03398739336930778,-0.039186077829529986,0.03476994260327548,0,-0.03863930703319951,-0.026660862587246315,-0.04095857096131039,-0.027972473256700048,-0.03162942529205626,-0.08724934836975817,0.20501620707068527,1598.2,11584.45,0.011828429202448199,0.05960744545388108,0,1
2021-02-17,2021,-0.02800518111323913,-0.054994086023765765,0.02269780012214606,0,-0.029481093817947168,-0.03498069609009191,-0.03245016356955066,-0.024434590700049053,-0.033993771389665084,-0.05591685736357277,0.052077148818510284,631.8,11790.2,0.00563903685392253,0.05320013385472322,0,1
2021-02-18,2021,-0.028814692050554758,-0.05621973151552695,0.021371390488496678,0,-0.026460228270683284,-0.036509807705763175,-0.03209252719399103,-0.019993578825542424,-0.030293078250524297,-0.0546908185426106,0.04966684294024326,640.6,11818.75,0.0024343652165808027,0.04001950602929427,0,1
2021-02-19,2021,-0.031704047347717035,-0.05749526683684192,0.019990989426668326,0,-0.011907357514558181,-0.026905570129356793,-0.007322922134918253,-0.017956366231026033,-0.026598855529055387,-0.05341148783148986,0.009979406901859299,543.8,11824.35,-0.0006635430193401293,0.028949958708428536,0,1
2021-02-26,2021,0.007696342234838172,-0.03147967431433896,0.01284652135630071,1,-0.042285550762449,-0.02686117351650341,-0.053044028458055115,-0.031827947655826416,-0.04399156427572026,-0.07883796610557703,1.7271100992031223,975.2,922.35,0.006308097509673205,0.05118419033247412,1,1
2021-03-01,2021,0.008882466663642896,-0.02833094271589265,0.016139360712989825,1,-0.04113784424945477,-0.046604280427007594,-0.054402710207580474,-0.029577464788732355,-0.04378865351508332,-0.0818230277185501,0.4727061556329849,1023.6,861.0,0.011443159147335402,-0.02375841949439006,0,1
2021-03-02,2021,-0.0048468204560574435,-0.03427385912574388,0.009924455302338986,0,-0.02327550059731487,-0.03951454658801512,-0.03566657986171251,-0.020066848057762154,-0.034482004458326276,-0.07414928522775777,1.0450189839088773,1083.2,829.65,0.00687593167541567,-0.0408444526764562,0,1
2021-03-03,2021,0.010260581288948023,-0.024252373620971324,0.020404593367738588,1,-0.007406936484373516,-0.04514583304594988,-0.03150580290610194,-0.027061650627748013,-0.041322103962116996,-0.07843979808194901,0.6341370799316499,883.4,790.05,0.008538441344651648,-0.04430192691144841,0,1
2021-03-04,2021,0.014527746119015417,-0.015586402047438441,0.02946717979948077,1,-0.012946327331277208,-0.04181699291099239,-0.04127668446738242,-0.03160583656133409,-0.04624337136928536,-0.08151911101738163,0.6888345342764592,777.8,756.35,0.016642627823259204,-0.0020932923953025373,0,1
2021-03-08,2021,0.020504276935833454,0.004470406042964559,0.04327358870430831,1,-0.021920420093229698,-0.026008736620101613,-0.07140089859211385,-0.03303153668702896,-0.052912081014780066,-0.09367404608126328,1.9745905403336905,696.2,653.3,0.013949875113081323,0.0714397760271337,1,1
2021-03-30,2021,0.06437438258947825,-0.004394574681853447,0.06544328616553141,1,-0.023769493547272313,-0.02365624625320495,-0.026984832908057532,-0.02376382144329592,-0.020404587376743333,-0.03793636665811628,3.0523637854326675,32169.4,8293.9,0.010396434393979526,0.05510772205409542,1,1
2021-06-17,2021,0.020408135176110065,-0.012233663685218499,0.025200107081633227,1,-0.04839053174456809,-0.06356240388944301,-0.05205210821149897,-0.0512104333088651,-0.056933278148034616,-0.07431369688568445,0.10544113411926462,344.0,10764.3,0.020093222932970223,0.0077220796181851625,0,0
2021-06-18,2021,0.02126815717331043,-0.008937184574880908,0.02862151416209624,1,-0.046697209806383144,-0.05832534280176915,-0.06450419158876275,-0.048159999777068085,-0.05721552063169999,-0.07739272024671429,0.03284544547795226,345.0,10777.75,0.01844087724559973,0.01128077682326678,0,0
2021-06-21,2021,0.015489939852729062,-0.016668578083001484,0.020597120982240646,1,-0.04178539993109709,-0.04409868625100588,-0.060628425263405616,-0.03469943450002699,-0.04739243994596254,-0.07013876723123602,0.003525242592352079,344.4,10779.4,0.014803402750543482,0.027998914334863567,0,0
2021-06-22,2021,0.027022461679076626,-0.013623865662872103,0.029668383563150158,1,0.001409403501624551,-0.042167673859193844,-0.06125140330543344,-0.03159855234749731,-0.047575618527522234,-0.07300903136866932,0.009367029909575702,349.0,10782.5,0.013143388881964979,0.011082574922275379,0,0
2021-06-23,2021,0.02586544034280225,-0.01694443831836523,0.02844636132126599,1,0.008145270781833469,-0.04151651044467597,-0.05857801880625646,-0.02241698265400016,-0.041382478519818244,-0.069877834127833,0.01260835303388495,352.8,10786.5,0.007352198162331458,0.0107541747321096,0,1
2021-08-06,2021,0.032159077037464456,-0.03829546841708098,0.032159077037464456,1,-0.02767801572381101,-0.029019075523784132,-0.0229821382552321,-0.024676775088648184,-0.02644905393237129,-0.03982542280414625,0.0676945627632621,1796.4,12689.35,0.006835248945733063,-0.07375874161871099,0,0
2021-08-09,2021,0.049669243572768584,-0.0019148478480769393,0.056226078125423795,1,-0.04810824390275481,-0.05208731777324571,-0.041863528549469065,-0.040957130706105294,-0.04452488108023722,-0.059792676260740585,0.12700725923662448,1853.8,12763.05,0.00977722831772554,-0.052819296287000106,0,0
2021-08-10,2021,0.04986114572955147,-0.0008676538394458699,0.05292688420620051,1,-0.04226908636074045,-0.04491460574242334,-0.03928866416886634,-0.03415214231718222,-0.03938475173322431,-0.056846672761524775,0.1062577471486595,1458.2,12827.3,0.010642872589611052,-0.024582327284466743,0,0
2021-08-11,2021,0.035820355517227176,-0.0027993740549122625,0.0399337428239932,1,-0.005454531582919087,-0.033195236446251,-0.02728534347648648,-0.019394724315596412,-0.02538160018402047,-0.04506272536057687,0.04228082424204602,994.6,12819.05,0.006936241923999997,0.015061171204248769,0,1
2021-08-12,2021,0.03413376281982572,0.004802758384255368,0.04076618000464549,1,0.014854343288431382,-0.031078597498583105,-0.044888572173274244,-0.01564610535794686,-0.024003703331609838,-0.04582651391162029,0.05750502877196805,1024.8,12851.05,0.008673060172218916,0.00028049716383238277,0,1
2021-09-16,2021,0.001880798400799577,-0.018921663988276327,0.016926976892422063,1,-0.020870549338204536,-0.023812199981513515,-0.03226518161586467,-0.022882577099555212,-0.02416507135284962,-0.04324120604854764,4.872630331753554,600.2,337.6,0.004108966691440674,0.05906230092298048,1,0
2021-09-17,2021,0.003944223343871123,-0.016005487372379723,0.019949710716250735,1,-0.030642172246917676,-0.022463093272401813,-0.032785939270574715,-0.02255049459122238,-0.02622304430346989,-0.04607666659855025,1.639390519187359,716.4,354.4,0.006696857905867271,0.033187030028971165,1,0
2021-09-28,2021,0.019529842948579512,-0.008295900454539207,0.036928202432770174,1,-0.0068088932174946715,-0.022635107641821528,-0.03817803746213333,-0.013419242111406993,-0.025709932356477116,-0.0534925428212919,15.002381632847479,3336.0,1049.7,0.00611587675416736,0.0636094094770705,1,1
2021-09-29,2021,0.036363622181781796,0.0017426662794075565,0.04554169295037025,1,-0.01611702118011027,-0.031068808852877106,-0.03955591578238227,-0.017588109022933618,-0.031194246765069433,-0.061290159178647,4.816670296957816,4659.4,1377.3,0.009415763557012236,0.03215640989283797,1,1
2021-11-23,2021,-0.01171854466726241,-0.016596566070051888,0.013793089759426724,0,-0.041644277270284746,-0.03781828685219868,-0.02551631101398133,-0.03436960938398437,-0.021847321348842375,-0.04610362808099089,1.1709913506320693,62.0,225.45,0.005942448975241543,-0.0014558139771655432,0,0
2021-11-24,2021,0.007006333821564459,-0.01692727514440817,0.013452160937403645,1,-0.036246746626943716,-0.045782734032958516,-0.034368911473849684,-0.030712313437606942,-0.02114784156302074,-0.045782734032958516,0.9051516610495908,99.2,207.7,0.01053943950263636,0.024539128682836475,0,0
2021-11-26,2021,0.010362403794333286,-0.01758809362867242,0.015459572526228316,1,-0.011461766983319466,-0.04067702910901394,-0.04180973829177814,-0.025937856910340895,-0.020051233108129285,-0.045140880648175896,19.611342663069152,37457.4,9525.1,0.005756703130551211,-0.10487440752218502,1,0
2021-11-29,2021,0.0063961746234846295,-0.015934479961853598,0.017168812628410857,1,-0.0006728069368516776,-0.037219049352358646,-0.045826850723870605,-0.02301178767305434,-0.021679135371279967,-0.04674541617705574,2.483432866794254,42838.4,10842.25,0.0028104157793700235,-0.069083495885504,1,0
2022-01-28,2022,0.06370101945020701,0.00011202373754271022,0.06487754225664633,1,-0.03659520081215928,-0.025603244439296957,-0.019931873342328377,-0.021902920618857458,-0.018349895087364843,-0.03659520081215928,2.4850245923421754,44926.2,11477.15,0.017043049600796945,0.024348610814764582,1,0
2022-03-16,2022,0.005450746548250729,-0.007599580712788212,0.029350104821803003,1,-0.03767587280552642,-0.039226558968922354,-0.006715614685880111,-0.03129013718564255,-0.015363014796624497,-0.0791505791505791,0.16724290423735627,371.0,621.85,0.004184914030890052,-0.11804933254124195,0,0
2022-04-25,2022,-0.042098010367336736,-0.05609547533853365,0.01320515563320468,0,-0.030272036151269388,-0.045236810801237204,-0.024927907407629735,-0.030535199460188456,-0.024817422471497874,-0.05202544974423673,0.09687111479486116,336.2,7721.6,0.00962493780960827,-0.09579359859030157,0,0
2022-04-26,2022,-0.04375726947191272,-0.06016620539873829,0.008835556191280514,0,-0.022366188212221916,-0.027764957873663287,-0.022064508222339074,-0.024192461005819732,-0.019629061951295657,-0.04791945938700304,0.03903649653906558,370.6,7736.35,0.013272622617240604,-0.021072280990493852,0,0
2022-04-27,2022,-0.03711755612376566,-0.05244181724043939,0.017127062060380283,0,-0.02335576156703134,-0.0340111779712956,-0.04370972680848184,-0.02784650021970092,-0.026966216994687375,-0.05568071329991864,1.2550066755674234,603.6,1423.1,0.025500523699153677,-0.013857708938606939,0,0
2022-04-28,2022,-0.02514957443109367,-0.05384653666601391,0.015619209383521238,0,-0.00237692801397682,-0.028896124498285602,-0.04659265463307671,-0.021748727769053455,-0.024394048750920105,-0.05427871700927667,0.9152542372881356,705.4,560.5,0.03022470531103849,-0.006831030006979377,0,0
2022-05-12,2022,0.01184339017855418,-0.020177677290759366,0.026318674588720503,1,-0.017931143824018392,-0.026787594008471194,-0.034362208938207406,-0.021330236977020856,-0.038648033974143514,-0.08677578933271346,0.3498742282186142,620.6,437.3,0.010602394931287673,-0.03110914815300203,0,1
2022-05-13,2022,0.017594293641841396,-0.011286944859191239,0.03563130659740921,1,-0.017664003244062143,-0.03923024063010394,-0.05337035657470701,-0.024798196307998732,-0.043169590747201614,-0.09498770892339437,0.7461024498886414,644.8,449.0,0.008682171181644938,-0.007473942009541434,0,1
2022-05-16,2022,0.018748276812792897,-0.00468706920319828,0.03214780745967749,1,-0.021105460488614614,-0.02347745202687923,-0.02594266170447601,-0.018950195447345886,-0.03561600440640411,-0.09193329218887514,0.07711499206169199,590.8,440.9,0.005209849566596647,0.07834618870198606,0,1
2022-06-14,2022,-0.0395689282044418,-0.041724233213594863,0.024426610208275745,0,-0.021257057437355398,-0.020568335588633246,-0.018017014192007408,-0.019326242481352396,-0.018421882544045642,-0.03524204331751912,0.06516123149864754,506.0,8225.75,0.031274403418553254,0.004976349636225841,0,1
2022-07-05,2022,-0.02503127280850259,-0.04654330669053108,0.0035191003519376984,0,-0.028615484226162224,-0.03245646372318267,-0.040204798289047106,-0.0286690655926094,-0.035449317660001034,-0.06067387941944358,0.2220294882914137,206.6,288.25,0.02462956992941079,-0.10704665989087492,0,1
2022-07-06,2022,-0.00910718116651199,-0.03175974108626045,0.008300204168206093,0,-0.038357049004116406,-0.04544702920821875,-0.054344245338841635,-0.03821312445305958,-0.047456936299063224,-0.07501596982475989,4.70348204570185,474.2,367.6,0.02478228193426424,-0.14655026634656576,1,1
2022-07-07,2022,0.007135061994284264,-0.03343113802275599,0.009839447232704135,1,-0.03390961096899692,-0.04179298053618863,-0.05255411974483093,-0.031373476583164694,-0.042930179039146754,-0.07341648164015224,4.641748416739103,813.4,402.65,0.019217930085973833,-0.0998623808448521,1,1
2022-07-08,2022,0.012811702367523159,-0.03493044215247987,0.014420301009994141,1,-0.012033189155766455,-0.03519760593055621,-0.04661224618607995,-0.025245301046999957,-0.03849660925127063,-0.0719769683073418,0.9018890920170628,821.8,410.25,0.022160661388108238,-0.06785124188816127,0,1
2022-07-11,2022,0.02254335260115603,-0.02901731281611275,0.024566473988439252,1,-0.002824384313279027,-0.038301197108774665,-0.052833287708732524,-0.025917357677664787,-0.04120597445063312,-0.07762848020962043,0.1847063169560399,821.4,406.05,0.027392022732896537,-0.04058047917902441,0,1
2022-07-12,2022,0.027737437128442677,-0.02524226702690624,0.03673180813803012,1,-0.008400929501603427,-0.021852650092505477,-0.05359985407070533,-0.02432808025834643,-0.040980752564487744,-0.081200644455241,1.2736515108726347,898.8,354.1,0.014741781172058488,-0.03191591793749626,0,1
2022-07-15,2022,0.04141212346626055,-0.01327536140850094,0.05269029011130821,1,-0.012127907979968322,-0.02194642750067588,-0.05637157172447982,-0.019834751159193642,-0.044322986950573906,-0.08162050533699561,1.659569570721602,580.8,434.45,0.009812124113655951,-0.05475605648261517,1,1
2022-07-20,2022,0.056546028588371655,-0.011591615870476635,0.06201825502445568,1,-0.0017034917601465027,-0.020009198563537445,-0.020404648058044983,-0.011435816088388062,-0.035194537127690495,-0.07771202852683978,0.2537823328452904,817.6,512.25,-0.008151141727311573,0.07381739978556179,0,1
2022-08-22,2022,-0.016724336793540906,-0.02312570679696513,0.016032323430291262,0,-0.014940662443106545,-0.026608298958373133,-0.029550060099200248,-0.021980064651128894,-0.018286814244465766,-0.03928196767412606,0.03610634202174705,209.6,9610.5,0.023463162162328688,0.014511092586274144,0,0
2022-08-31,2022,-0.024521251052471604,-0.03567263890379613,0.008932698693160601,0,-0.013420843894631496,-0.02002517394565073,-0.02698403606340971,-0.01551333987171255,-0.027892444065240163,-0.051027743553738736,4.751085867023054,768.4,448.95,0.00018399561106230422,-0.04672992787878116,1,0
2022-09-01,2022,-0.030236901742318856,-0.030236901742318856,0.018566545121587064,0,-0.023033514086342133,-0.03476132291248091,-0.033441617734459084,-0.02152349568396761,-0.0345691094056747,-0.06000335052534733,1.456755892076357,870.6,468.85,0.011247360624812686,-0.07026370027030826,0,0
2022-09-06,2022,-0.04334278533522351,-0.04534225739764097,0.016290255689345834,0,-0.007239621707476274,-0.020845302131056953,-0.019377148550136947,-0.015276978187236057,-0.028273434151546484,-0.05789794370129975,1.4698439477013918,816.0,474.2,0.012587309745297093,-0.11666186063435557,0,1
2022-09-15,2022,0.027801084471643422,-0.027020535210951713,0.03758855210054546,1,-0.0362825947906259,-0.024941437696684665,-0.027673997584535925,-0.022727127835187266,-0.03284627931413053,-0.058936503156225006,1.964550772723304,558.4,572.65,0.0002734370572163858,0.018956755839439232,1,1
2022-09-16,2022,0.017228001237863166,-0.030687281364009666,0.033678321751853924,1,-0.019530820427052786,-0.02592937959799735,-0.01467642624800991,-0.01759482101183285,-0.026825348787485992,-0.05173298087195832,0.8002759572266299,524.2,579.8,0.006972496662664751,-0.016049094383273066,0,1
2022-09-19,2022,0.0006602434812679192,-0.02748765340294268,0.037090415699904344,1,-0.017860329400604225,-0.035819700994483505,-0.025500114873743818,-0.018311676115917774,-0.027723504241909724,-0.05426273981536056,0.9565432505978395,626.6,606.35,0.013015748258859983,-0.021276595744680882,0,1
2022-09-20,2022,0.011447852358243749,-0.02367893469543325,0.041152046055011215,1,-0.0034226451054562013,-0.02656894359420825,-0.023935587307587936,-0.019790831893026994,-0.029412392485900662,-0.05795214827253681,3.8740588637919235,1106.2,730.5,0.003642337707070231,-0.02736927629578112,1,1
2022-09-26,2022,0.020760149176489717,-0.0017864993080952685,0.06449821229751018,1,-0.024810721713049988,-0.0257471513629427,-0.060644597094145825,-0.026127096722485477,-0.03990770573960167,-0.0750427072204416,1.2500648373878314,1713.8,963.95,0.039730277886136145,-0.08630437436311145,0,1
2022-10-14,2022,0.018761070685382686,-0.016202702306806982,0.019979320097263553,1,-0.022040865596124504,-0.03457809398890033,-0.012451920679851791,-0.026598547606759726,-0.017049140855374456,-0.049942157886646465,0.04352788173156037,264.4,1883.85,0.00452122777516184,-0.0642361216620424,0,1
2022-10-19,2022,0.05075267317108301,-0.007619062620007666,0.0569584953437019,1,-0.00864954108193694,-0.025624167860231695,-0.04902420428723997,-0.023911906315901565,-0.02388556877497161,-0.05815972222222221,0.05114310937928095,346.0,1642.45,-0.003000320674252155,-0.00043259369878834164,0,1
2022-10-20,2022,0.07327691710940987,-0.009627221469283964,0.07327691710940987,1,-0.015811678438065746,-0.023473024653817398,-0.0472628992530868,-0.017164044628319997,-0.02073166327825171,-0.056249971742983185,0.2948721911414706,295.6,1617.65,0.004627951586344992,-0.023157475398893457,0,1
2022-11-03,2022,0.0774288675839081,0.00104464519195413,0.09316043202672408,1,-0.005257030049264699,-0.020111942750513867,-0.0021461858567609626,-0.012003100261477329,-0.015651670979705656,-0.05570707205937919,2.695249787515346,834.4,529.45,0.02115927339517798,-0.023617996464008528,1,1
2023-02-03,2023,-0.024639016486405096,-0.02904072944169589,0.011648478655584382,0,-0.03451670152160535,-0.03406613709611517,-0.032963039449355414,-0.030713907540222407,-0.02405673181368051,-0.04910415617921848,0.10438534185673322,6632.0,9503.25,0.009712526840042202,-0.07754443730356464,0,0
2023-02-06,2023,-0.019987100918307354,-0.031132770928138598,0.009859621099286953,0,-0.03195357199710391,-0.02948675049263927,-0.03160190191769674,-0.025910332390112756,-0.02237916940185325,-0.04741974660393611,0.04452308322351323,1272.8,9523.15,0.013101329519729976,-0.046054223696539554,0,0
2023-02-07,2023,-0.018165304742735366,-0.033979792298502454,0.006892143372652093,0,-0.02327406800595988,-0.029955972442666456,-0.03216302417754657,-0.01985737688245426,-0.0194722762893188,-0.044612335002414794,0.03114872730705094,950.2,9534.9,0.013026462790709958,-0.009468522222632614,0,0
2023-02-08,2023,-0.02338341527813914,-0.03691277720620756,0.003835065025165285,0,0.007783563159574625,-0.02614380285170126,-0.032866231383993916,-0.013576836339188492,-0.016635574380955642,-0.04170279832066237,0.024105603504745134,538.2,9541.35,0.021636064167111613,0.027160793088674584,0,0
2023-02-09,2023,-0.009913192843233665,-0.031132770928138598,-0.0014467641423844269,0,0.0,-0.026144182215560474,-0.03260589145721049,-0.016210257955204477,-0.022286977402701802,-0.04741974660393611,0.02349668622967747,433.2,9490.7,0.014447186444256799,0.02835587054856803,0,0
2023-02-15,2023,-0.002671411227886833,-0.014229623967257354,0.011558212739370521,0,-0.0153532837162218,-0.023010585213809276,-0.04855280386217842,-0.01723142717845838,-0.03341574215370924,-0.06375377774005986,0.038915031988579284,368.6,9456.5,0.004931771480275238,0.0034081669762418,0,0
2023-05-18,2023,0.002913340747188853,-0.013033478149757194,0.013544594939943755,1,-0.03047571853320119,-0.028887652048644852,-0.044677734375,-0.025802658561970726,-0.023843853147603178,-0.0557432432432432,0.06633977502163253,40.6,346.7,0.014893242296897924,0.011736425900501057,0,1
2023-06-22,2023,0.024781735569670227,-0.010560961827545845,0.025304556725904037,1,-0.023335412925079235,-0.021786987466083096,-0.015442425878429367,-0.018055648487886877,-0.020313903386589893,-0.03545136098241297,0.022065087352608474,287.0,10740.95,-0.00601885966143445,0.01284156394256275,0,1
2023-09-27,2023,0.044721133967734694,-0.03323357126695958,0.046110306664813416,1,-0.027942270772795652,-0.03803453995095474,-0.0196427638570843,-0.02398832525023853,-0.025771570620930162,-0.04020514072516024,16.75464989059081,2507.2,731.2,0.0143590191541616,0.03228915120150111,1,0
2023-09-28,2023,0.058052031059295794,-0.027413459111334193,0.06305091658701545,1,-0.029322733949578406,-0.030637728352331917,-0.025968573605202883,-0.02731301556332677,-0.029482252489961946,-0.0459487054286859,4.92956254634043,3436.2,944.1,0.008162496254456864,0.022293613436499937,1,0
2023-09-29,2023,0.07272335165279742,-0.020940399157575507,0.07602402567829403,1,-0.027520547335422307,-0.04014752666872379,-0.03929925534378875,-0.029909514198305454,-0.03362773780452677,-0.05225642277644227,1.6053210642128426,3757.0,999.8,0.005588144796916383,0.021871995164041813,1,1
2023-10-02,2023,0.07994538187329225,-0.011256817260075103,0.08666665332564882,1,-0.022226958820574794,-0.04518416815666626,-0.052549831736992014,-0.03426511423997003,-0.04033729538425679,-0.06153846153846154,2.086005962598247,4196.0,1106.9,0.008490580432819916,-0.027655716644175432,1,1
2023-10-03,2023,0.08242904002328744,-0.008330566357151126,0.08988271522218683,1,-0.019243199504579866,-0.039886364899145876,-0.055590074748479545,-0.031626330124503554,-0.04061331179314953,-0.062191612622507164,0.2775912245354824,4225.8,1116.75,0.007248391402937315,-0.03235420333278527,0,1
2023-10-04,2023,0.09106405036345211,-0.005004110852866339,0.09353861731423563,1,-0.016016436327560113,-0.028371434215964664,-0.0653268797187665,-0.02830914190005962,-0.04131037486132294,-0.0653268797187665,0.31498147167813656,1847.0,1133.4,0.001218757711110019,-0.1112377540517181,0,1
2023-10-05,2023,0.09391169100446084,-0.003963421374346687,0.09468237493756537,1,-0.007322417712602447,-0.02354334995341656,-0.05345976354537174,-0.02397353329982921,-0.039758126929721804,-0.06630345477936717,0.34144222415291053,994.8,1151.0,0.0010355922527529593,-0.11857829612370274,0,1
2023-11-10,2023,0.047345545459948735,0.0007244253501752507,0.10224566805452229,1,-0.017388688424410437,-0.02957570897015438,-0.028160515280857168,-0.020674983510393874,-0.018865250604308437,-0.035676862866631964,1.5746378332983413,115.6,238.15,0.007998514512813193,-0.04075861832194305,0,0
2024-02-13,2024,0.07898039163321302,-0.004064416421651118,0.07898039163321302,1,-0.019338612194705562,-0.020447272345017198,-0.01900072635291039,-0.018251657241543873,-0.0157303190867647,-0.03468150912372847,0.021259233808623948,197.8,9313.6,0.007487029919485577,0.05318743478755539,0,1
2024-02-14,2024,0.08425862787403116,0.0016580046610337185,0.08677081190524993,1,-0.01630998823882457,-0.02206166638216378,-0.02836353069981501,-0.016718182324104824,-0.016715754023218787,-0.035940882137018626,0.20445620624893288,566.8,9371.2,0.006535950588157924,0.030172950603113202,0,1
2024-06-13,2024,0.023910964771553633,-0.002260651805172764,0.03838798830646839,1,-0.0032499892354685977,-0.02957435607821357,-0.018225256285665292,-0.011771803071028097,-0.02158495077816147,-0.05566963418096971,0.03784343232311688,327.8,7874.55,0.010566748225212974,0.03605855958908455,0,0
2024-11-06,2024,-0.010383938483447097,-0.042510174813686685,0.016081834148020002,0,-0.02592565451989992,-0.04335660833557464,-0.017241307976429976,-0.026298944151168957,-0.01644961949734669,-0.0435281112742022,2.624462200368777,284.8,162.7,0.010577925730531623,0.032667057443081404,1,0
2024-11-11,2024,0.012829350730098499,-0.021829044525839225,0.03802851205766933,1,-0.021142654228393565,-0.045648968249138555,-0.048014858675425987,-0.03911332255265465,-0.03850474539313753,-0.06375046569671028,0.08665511265164644,436.8,230.8,0.015882197859010683,-0.04328715930659088,0,0
2024-11-12,2024,0.02069232647235575,-0.01761540339543266,0.04249999999999998,1,-0.03646601908719416,-0.05119879076312228,-0.060829326789522464,-0.03726881436105356,-0.04154531953408558,-0.06776622445320901,0.5026624068157615,455.8,234.75,0.025140190680276175,-0.04819276378230497,0,0
2024-11-13,2024,0.017746453797891748,-0.010306919231626854,0.050255714785331085,1,-0.03970230741279068,-0.03253862859893708,-0.07448447235857092,-0.036971797015385666,-0.04698599055593633,-0.07465039482677482,0.22353437368199072,381.0,237.1,0.013226825268636944,-0.03523757947371031,0,0
2024-11-14,2024,0.02741225287082938,-0.0009734444542992549,0.055408477351303276,1,-0.016467524817738388,-0.04825079894895756,-0.062118867407918166,-0.035551892381153416,-0.0494837104353022,-0.07916817813844568,0.11394809031441233,251.2,236.95,0.02066784028861912,-0.04059235496911873,0,0
2024-11-15,2024,0.038663894087290096,0.009237226340925053,0.056436859953942875,1,-0.013192326472355798,-0.04532094840116274,-0.06313449949568994,-0.030193777380954967,-0.047801090074077957,-0.0800645567687791,0.08456659619450317,47.6,236.5,0.01609526134672623,-0.03831056891608997,0,0
2024-12-19,2024,0.03136334015876008,0.0018517278445109309,0.04934038611741909,1,-0.022327809214877092,-0.035460483284883715,-0.013096834388710565,-0.025594968711099564,-0.02326538193478489,-0.051796069619995944,0.01849800835519285,702.2,12866.25,0.013556512621990313,-0.007219811772941953,0,0
2025-02-28,2025,0.06394525494268999,0.009376710750767625,0.07547231028992307,1,-0.023308642166250615,-0.034313740971260165,-0.0304521195151799,-0.025201524823943,-0.01938720714724984,-0.04094116011825455,0.4117879500031196,1704.8,2404.15,0.009379983062329122,-0.016794303303436564,0,0
2025-04-07,2025,0.1245213952901616,0.004913089065870402,0.18103887777871996,1,-0.060065562400523076,-0.054918661879859276,-0.02051045329565926,-0.03656814271650766,-0.02607482775252301,-0.06857919653188727,0.4760060253927265,4170.8,9294.0,-0.009116178453011159,-0.14088840085987386,0,0
2025-04-08,2025,0.11339445786616609,-0.0008758434177188468,0.17423534979371746,1,-0.04152408707014854,-0.048254193694034275,-0.01828886785102235,-0.029233552492406556,-0.0213281136065554,-0.06318253775873583,0.3401871929527359,4469.2,9444.8,-0.012468856945342943,-0.15666530411623725,0,0
2025-05-12,2025,0.04043476744468166,-0.029503105590062084,0.052795031055900665,1,-0.04773168125777694,-0.02757226692894721,-0.033758439609902435,-0.024886584303343784,-0.025877765958689847,-0.07619924552872315,1.0729639721465334,947.8,825.75,0.019633367209485053,0.07853228587390926,0,0
2025-05-13,2025,0.04110728919071782,-0.03558313955209924,0.04619941021388274,1,-0.017078216089404408,-0.050155319931290854,-0.023653127288496445,-0.016400886359579814,-0.020262642537565156,-0.07037527024200707,2.5958449346755197,961.2,933.8,0.01773480626880386,0.07208359802973807,1,0
2025-05-14,2025,0.05321558245582425,-0.017728014105425682,0.0687119206532969,1,-0.04617137510011493,-0.05914710054299521,-0.0373979115450076,-0.03064320187482672,-0.03752895548483137,-0.0872734068136638,3.226930838378279,1448.8,1090.2,0.01435599133032417,0.0813154040062185,1,0
2025-05-15,2025,0.031670134301981845,-0.014531017958098302,0.05567114339939838,1,0.0002173761403339025,-0.02302376516288307,0.003333318122079376,-0.018988503124378164,-0.024076150898098003,-0.07599843328627864,0.6335633077446313,1539.2,1029.1,0.0023847164668624465,0.026893676362274688,0,0
2025-05-16,2025,0.04717162088505655,0.008013827781269578,0.06851037083595224,1,-0.01799217601752945,-0.04599145734697585,-0.015439804403460267,-0.02930094913173764,-0.033948419613193614,-0.0871012420100612,0.19942877185949792,1535.8,997.85,0.007474586679018902,0.023470565142835076,0,0
2025-06-27,2025,0.02422337111247419,-0.0035739228843152393,0.0310963284193726,1,-0.013172952450200781,-0.02802771406647475,-0.031707519970514464,-0.025728032625961683,-0.022970078861007437,-0.04944833008946714,0.24758085607183333,656.6,1147.1,-0.013271173850105122,-0.1199844856103045,0,0
2025-06-30,2025,0.03263113258457806,-0.0037639335573462773,0.03560589251616775,1,-0.009828437483902386,-0.02466176689235655,-0.039869448232360494,-0.015559707049342286,-0.016872903739070022,-0.04343789130553133,1.1305812207000137,899.0,1098.55,-0.01564723576689986,-0.05414105434854655,0,0
