config_name,sample_count,terminal_capital,total_return,max_drawdown,win_rate,avg_trade_return,median_trade_return,avg_layers,avg_hold_trading_days,cagr,first_entry_weight,allow_second_entry,second_entry_trigger_drawdown,second_entry_requires_parent_signal,second_entry_weight,allow_third_entry,third_entry_trigger_drawdown,third_entry_requires_parent_signal,third_entry_weight,max_total_weight,max_hold_days,rebound_check_day
f0.35_s1_-0.04_1_0.25_t1_-0.05_1_0.00_h25_r5,52,1421012.7564729373,0.42101275647293734,-0.09570210770568266,0.7115384615384616,0.006877628645871641,0.004267959441856522,1.3461538461538463,21.76923076923077,0.034665329732358474,0.35,True,-0.04,True,0.25,True,-0.05,True,0.0,1.0,25,5
f0.35_s1_-0.04_1_0.25_t1_-0.05_1_0.00_h25_r7,54,1519683.457674606,0.5196834576746061,-0.09570210770568266,0.6481481481481481,0.007876781096750376,0.00426228619622222,1.3333333333333333,20.333333333333332,0.04142391046354632,0.35,True,-0.04,True,0.25,True,-0.05,True,0.0,1.0,25,7
f0.35_s1_-0.04_1_0.25_t1_-0.05_1_0.25_h15_r3,67,1602868.4441533657,0.6028684441533656,-0.09179447428266119,0.6716417910447762,0.007199238398307157,0.00411529818595393,1.3432835820895523,12.597014925373134,0.04682061134735038,0.35,True,-0.04,True,0.25,True,-0.05,True,0.25,1.0,15,3
f0.35_s1_-0.04_1_0.25_t1_-0.05_1_0.25_h15_r5,61,1570104.6876707093,0.5701046876707094,-0.1353191813526553,0.6721311475409836,0.007541284382566597,0.00469571820678365,1.3770491803278688,13.868852459016393,0.04472592006368159,0.35,True,-0.04,True,0.25,True,-0.05,True,0.25,1.0,15,5
f0.35_s1_-0.04_1_0.25_t1_-0.05_1_0.25_h15_r7,59,1471779.6087013313,0.4717796087013313,-0.13531918135265542,0.6779661016949152,0.006706544185010951,0.00411529818595393,1.3898305084745763,13.966101694915254,0.03819380309552667,0.35,True,-0.04,True,0.25,True,-0.05,True,0.25,1.0,15,7
f0.35_s1_-0.04_1_0.25_t1_-0.05_1_0.25_h20_r3,62,1677640.102051634,0.677640102051634,-0.09179447428266108,0.6935483870967742,0.00850926569186691,0.00426436300066067,1.3548387096774193,16.338709677419356,0.05145981877986672,0.35,True,-0.04,True,0.25,True,-0.05,True,0.25,1.0,20,3
f0.35_s1_-0.04_1_0.25_t1_-0.05_1_0.25_h20_r5,57,1677435.608018061,0.677435608018061,-0.13531918135265542,0.6666666666666666,0.009229297505985052,0.005999092629296765,1.3859649122807018,18.105263157894736,0.05144738771492574,0.35,True,-0.04,True,0.25,True,-0.05,True,0.25,1.0,20,5
f0.35_s1_-0.04_1_0.25_t1_-0.05_1_0.25_h20_r7,56,1583872.3305284975,0.5838723305284974,-0.13531918135265542,0.6428571428571429,0.00838355825399729,0.0059189107497849384,1.3928571428571428,17.517857142857142,0.045610892975496586,0.35,True,-0.04,True,0.25,True,-0.05,True,0.25,1.0,20,7
f0.35_s1_-0.04_1_0.25_t1_-0.05_1_0.25_h25_r3,58,1422100.9558055594,0.4221009558055595,-0.09570210770568266,0.6896551724137931,0.006188507291590713,0.0038523361073471538,1.3275862068965518,19.17241379310345,0.0347421490012374,0.35,True,-0.04,True,0.25,True,-0.05,True,0.25,1.0,25,3
f0.35_s1_-0.04_1_0.25_t1_-0.05_1_0.25_h25_r5,52,1442295.8353393143,0.44229583533931427,-0.09570210770568244,0.7307692307692307,0.0071636845915647625,0.004484765090154136,1.3653846153846154,21.76923076923077,0.03615821772424321,0.35,True,-0.04,True,0.25,True,-0.05,True,0.25,1.0,25,5
f0.35_s1_-0.04_1_0.25_t1_-0.05_1_0.25_h25_r7,54,1542444.367268335,0.542444367268335,-0.09570210770568266,0.6666666666666666,0.008152242377788195,0.004484765090154136,1.3518518518518519,20.333333333333332,0.04292655021160341,0.35,True,-0.04,True,0.25,True,-0.05,True,0.25,1.0,25,7
f0.35_s1_-0.04_1_0.25_t1_-0.05_1_0.35_h15_r3,67,1639410.8372708736,0.6394108372708736,-0.10204844273135905,0.6716417910447762,0.007547566083327595,0.00411529818595393,1.3432835820895523,12.597014925373134,0.04911175306968674,0.35,True,-0.04,True,0.25,True,-0.05,True,0.35,1.0,15,3
f0.35_s1_-0.04_1_0.25_t1_-0.05_1_0.35_h15_r5,61,1610213.9869283808,0.6102139869283807,-0.1504351088301753,0.6721311475409836,0.00796777290958822,0.00469571820678365,1.3770491803278688,13.868852459016393,0.04728492477993629,0.35,True,-0.04,True,0.25,True,-0.05,True,0.35,1.0,15,5
f0.35_s1_-0.04_1_0.25_t1_-0.05_1_0.35_h15_r7,59,1503545.2324406267,0.5035452324406267,-0.1504351088301752,0.6779661016949152,0.00708265098119533,0.00411529818595393,1.3898305084745763,13.966101694915254,0.04034612698772699,0.35,True,-0.04,True,0.25,True,-0.05,True,0.35,1.0,15,7
f0.35_s1_-0.04_1_0.25_t1_-0.05_1_0.35_h20_r3,62,1709887.5043304304,0.7098875043304305,-0.10204844273135905,0.6935483870967742,0.008822569599310747,0.00426436300066067,1.3548387096774193,16.338709677419356,0.05340320283563482,0.35,True,-0.04,True,0.25,True,-0.05,True,0.35,1.0,20,3
f0.35_s1_-0.04_1_0.25_t1_-0.05_1_0.35_h20_r5,57,1714271.7146454174,0.7142717146454174,-0.1504351088301752,0.6666666666666666,0.009617063953589746,0.005999092629296765,1.3859649122807018,18.105263157894736,0.05366485608751148,0.35,True,-0.04,True,0.25,True,-0.05,True,0.35,1.0,20,5
f0.35_s1_-0.04_1_0.25_t1_-0.05_1_0.35_h20_r7,56,1612399.687449427,0.6123996874494271,-0.1504351088301753,0.6428571428571429,0.008709936617212055,0.0059189107497849384,1.3928571428571428,17.517857142857142,0.04742271417758159,0.35,True,-0.04,True,0.25,True,-0.05,True,0.35,1.0,20,7
f0.35_s1_-0.04_1_0.25_t1_-0.05_1_0.35_h25_r3,58,1430682.5663858498,0.4306825663858498,-0.09570210770568244,0.6896551724137931,0.006293385340399566,0.0038523361073471538,1.3275862068965518,19.17241379310345,0.03534609770277419,0.35,True,-0.04,True,0.25,True,-0.05,True,0.35,1.0,25,3
f0.35_s1_-0.04_1_0.25_t1_-0.05_1_0.35_h25_r5,52,1450999.311101657,0.45099931110165703,-0.09570210770568266,0.7307692307692307,0.007280663953697714,0.004484765090154136,1.3653846153846154,21.76923076923077,0.03676299294363994,0.35,True,-0.04,True,0.25,True,-0.05,True,0.35,1.0,25,5
f0.35_s1_-0.04_1_0.25_t1_-0.05_1_0.35_h25_r7,54,1551752.1852875985,0.5517521852875986,-0.09570210770568277,0.6666666666666666,0.008264889170953261,0.004484765090154136,1.3518518518518519,20.333333333333332,0.04353527590853812,0.35,True,-0.04,True,0.25,True,-0.05,True,0.35,1.0,25,7
f0.35_s1_-0.04_1_0.35_t0_-0.04_1_0.00_h15_r3,67,1673157.0690037087,0.6731570690037088,-0.08335890790472356,0.6716417910447762,0.00786809803197373,0.004277792355161058,1.2985074626865671,12.776119402985074,0.05118698364733776,0.35,True,-0.04,True,0.35,False,-0.04,True,0.0,1.0,15,3
f0.35_s1_-0.04_1_0.35_t0_-0.04_1_0.00_h15_r5,61,1601694.4469959512,0.6016944469959513,-0.1145784114841617,0.6721311475409836,0.007894389232951987,0.00469571820678365,1.3278688524590163,13.868852459016393,0.04674622469672585,0.35,True,-0.04,True,0.35,False,-0.04,True,0.0,1.0,15,5
f0.35_s1_-0.04_1_0.35_t0_-0.04_1_0.00_h15_r7,59,1514501.7236746754,0.5145017236746754,-0.11457841148416192,0.6779661016949152,0.007220550902519286,0.00411529818595393,1.3389830508474576,13.966101694915254,0.0410789820487083,0.35,True,-0.04,True,0.35,False,-0.04,True,0.0,1.0,15,7
f0.35_s1_-0.04_1_0.35_t0_-0.04_1_0.00_h20_r3,62,1785515.0383389867,0.7855150383389866,-0.08335890790472367,0.7096774193548387,0.009565251398380641,0.00426436300066067,1.3064516129032258,16.612903225806452,0.057834152913087467,0.35,True,-0.04,True,0.35,False,-0.04,True,0.0,1.0,20,3
f0.35_s1_-0.04_1_0.35_t0_-0.04_1_0.00_h20_r5,57,1733072.0245797206,0.7330720245797206,-0.11375616808281053,0.6842105263157895,0.009847617369682194,0.005838728870273113,1.3333333333333333,18.105263157894736,0.05478006659841417,0.35,True,-0.04,True,0.35,False,-0.04,True,0.0,1.0,20,5
f0.35_s1_-0.04_1_0.35_t0_-0.04_1_0.00_h20_r7,56,1655975.2552687512,0.6559752552687512,-0.11375616808281053,0.6607142857142857,0.009230278787258865,0.00525270349051578,1.3392857142857142,17.517857142857142,0.050135156648799084,0.35,True,-0.04,True,0.35,False,-0.04,True,0.0,1.0,20,7
f0.35_s1_-0.04_1_0.35_t0_-0.04_1_0.00_h25_r3,58,1561856.2350624586,0.5618562350624585,-0.10510169437850347,0.6724137931034483,0.007857063438400771,0.0038523361073471538,1.3103448275862069,19.551724137931036,0.04419235362899543,0.35,True,-0.04,True,0.35,False,-0.04,True,0.0,1.0,25,3
f0.35_s1_-0.04_1_0.35_t0_-0.04_1_0.00_h25_r5,52,1531903.2836966421,0.5319032836966422,-0.1051016943785037,0.7115384615384616,0.008364370150198594,0.004267959441856522,1.3461538461538463,21.76923076923077,0.042233151232621724,0.35,True,-0.04,True,0.35,False,-0.04,True,0.0,1.0,25,5
f0.35_s1_-0.04_1_0.35_t0_-0.04_1_0.00_h25_r7,54,1651960.4437908777,0.6519604437908777,-0.10510169437850381,0.6481481481481481,0.009466535455806028,0.00496160034252292,1.3333333333333333,20.333333333333332,0.049887960162285694,0.35,True,-0.04,True,0.35,False,-0.04,True,0.0,1.0,25,7
f0.35_s1_-0.04_1_0.35_t0_-0.04_1_0.00_h15_r3,67,1673157.0690037087,0.6731570690037088,-0.08335890790472356,0.6716417910447762,0.00786809803197373,0.004277792355161058,1.2985074626865671,12.776119402985074,0.05118698364733776,0.35,True,-0.04,True,0.35,False,-0.04,True,0.0,1.0,15,3
f0.35_s1_-0.04_1_0.35_t0_-0.04_1_0.00_h15_r5,61,1601694.4469959512,0.6016944469959513,-0.1145784114841617,0.6721311475409836,0.007894389232951987,0.00469571820678365,1.3278688524590163,13.868852459016393,0.04674622469672585,0.35,True,-0.04,True,0.35,False,-0.04,True,0.0,1.0,15,5
f0.35_s1_-0.04_1_0.35_t0_-0.04_1_0.00_h15_r7,59,1514501.7236746754,0.5145017236746754,-0.11457841148416192,0.6779661016949152,0.007220550902519286,0.00411529818595393,1.3389830508474576,13.966101694915254,0.0410789820487083,0.35,True,-0.04,True,0.35,False,-0.04,True,0.0,1.0,15,7
f0.35_s1_-0.04_1_0.35_t0_-0.04_1_0.00_h20_r3,62,1785515.0383389867,0.7855150383389866,-0.08335890790472367,0.7096774193548387,0.009565251398380641,0.00426436300066067,1.3064516129032258,16.612903225806452,0.057834152913087467,0.35,True,-0.04,True,0.35,False,-0.04,True,0.0,1.0,20,3
f0.35_s1_-0.04_1_0.35_t0_-0.04_1_0.00_h20_r5,57,1733072.0245797206,0.7330720245797206,-0.11375616808281053,0.6842105263157895,0.009847617369682194,0.005838728870273113,1.3333333333333333,18.105263157894736,0.05478006659841417,0.35,True,-0.04,True,0.35,False,-0.04,True,0.0,1.0,20,5
f0.35_s1_-0.04_1_0.35_t0_-0.04_1_0.00_h20_r7,56,1655975.2552687512,0.6559752552687512,-0.11375616808281053,0.6607142857142857,0.009230278787258865,0.00525270349051578,1.3392857142857142,17.517857142857142,0.050135156648799084,0.35,True,-0.04,True,0.35,False,-0.04,True,0.0,1.0,20,7
f0.35_s1_-0.04_1_0.35_t0_-0.04_1_0.00_h25_r3,58,1561856.2350624586,0.5618562350624585,-0.10510169437850347,0.6724137931034483,0.007857063438400771,0.0038523361073471538,1.3103448275862069,19.551724137931036,0.04419235362899543,0.35,True,-0.04,True,0.35,False,-0.04,True,0.0,1.0,25,3
f0.35_s1_-0.04_1_0.35_t0_-0.04_1_0.00_h25_r5,52,1531903.2836966421,0.5319032836966422,-0.1051016943785037,0.7115384615384616,0.008364370150198594,0.004267959441856522,1.3461538461538463,21.76923076923077,0.042233151232621724,0.35,True,-0.04,True,0.35,False,-0.04,True,0.0,1.0,25,5
f0.35_s1_-0.04_1_0.35_t0_-0.04_1_0.00_h25_r7,54,1651960.4437908777,0.6519604437908777,-0.10510169437850381,0.6481481481481481,0.009466535455806028,0.00496160034252292,1.3333333333333333,20.333333333333332,0.049887960162285694,0.35,True,-0.04,True,0.35,False,-0.04,True,0.0,1.0,25,7
f0.35_s1_-0.04_1_0.35_t0_-0.04_1_0.00_h15_r3,67,1673157.0690037087,0.6731570690037088,-0.08335890790472356,0.6716417910447762,0.00786809803197373,0.004277792355161058,1.2985074626865671,12.776119402985074,0.05118698364733776,0.35,True,-0.04,True,0.35,False,-0.04,True,0.0,1.0,15,3
f0.35_s1_-0.04_1_0.35_t0_-0.04_1_0.00_h15_r5,61,1601694.4469959512,0.6016944469959513,-0.1145784114841617,0.6721311475409836,0.007894389232951987,0.00469571820678365,1.3278688524590163,13.868852459016393,0.04674622469672585,0.35,True,-0.04,True,0.35,False,-0.04,True,0.0,1.0,15,5
f0.35_s1_-0.04_1_0.35_t0_-0.04_1_0.00_h15_r7,59,1514501.7236746754,0.5145017236746754,-0.11457841148416192,0.6779661016949152,0.007220550902519286,0.00411529818595393,1.3389830508474576,13.966101694915254,0.0410789820487083,0.35,True,-0.04,True,0.35,False,-0.04,True,0.0,1.0,15,7
f0.35_s1_-0.04_1_0.35_t0_-0.04_1_0.00_h20_r3,62,1785515.0383389867,0.7855150383389866,-0.08335890790472367,0.7096774193548387,0.009565251398380641,0.00426436300066067,1.3064516129032258,16.612903225806452,0.057834152913087467,0.35,True,-0.04,True,0.35,False,-0.04,True,0.0,1.0,20,3
f0.35_s1_-0.04_1_0.35_t0_-0.04_1_0.00_h20_r5,57,1733072.0245797206,0.7330720245797206,-0.11375616808281053,0.6842105263157895,0.009847617369682194,0.005838728870273113,1.3333333333333333,18.105263157894736,0.05478006659841417,0.35,True,-0.04,True,0.35,False,-0.04,True,0.0,1.0,20,5
f0.35_s1_-0.04_1_0.35_t0_-0.04_1_0.00_h20_r7,56,1655975.2552687512,0.6559752552687512,-0.11375616808281053,0.6607142857142857,0.009230278787258865,0.00525270349051578,1.3392857142857142,17.517857142857142,0.050135156648799084,0.35,True,-0.04,True,0.35,False,-0.04,True,0.0,1.0,20,7
f0.35_s1_-0.04_1_0.35_t0_-0.04_1_0.00_h25_r3,58,1561856.2350624586,0.5618562350624585,-0.10510169437850347,0.6724137931034483,0.007857063438400771,0.0038523361073471538,1.3103448275862069,19.551724137931036,0.04419235362899543,0.35,True,-0.04,True,0.35,False,-0.04,True,0.0,1.0,25,3
f0.35_s1_-0.04_1_0.35_t0_-0.04_1_0.00_h25_r5,52,1531903.2836966421,0.5319032836966422,-0.1051016943785037,0.7115384615384616,0.008364370150198594,0.004267959441856522,1.3461538461538463,21.76923076923077,0.042233151232621724,0.35,True,-0.04,True,0.35,False,-0.04,True,0.0,1.0,25,5
f0.35_s1_-0.04_1_0.35_t0_-0.04_1_0.00_h25_r7,54,1651960.4437908777,0.6519604437908777,-0.10510169437850381,0.6481481481481481,0.009466535455806028,0.00496160034252292,1.3333333333333333,20.333333333333332,0.049887960162285694,0.35,True,-0.04,True,0.35,False,-0.04,True,0.0,1.0,25,7
f0.35_s1_-0.04_1_0.35_t0_-0.05_1_0.00_h15_r3,67,1673157.0690037087,0.6731570690037088,-0.08335890790472356,0.6716417910447762,0.00786809803197373,0.004277792355161058,1.2985074626865671,12.776119402985074,0.05118698364733776,0.35,True,-0.04,True,0.35,False,-0.05,True,0.0,1.0,15,3
f0.35_s1_-0.04_1_0.35_t0_-0.05_1_0.00_h15_r5,61,1601694.4469959512,0.6016944469959513,-0.1145784114841617,0.6721311475409836,0.007894389232951987,0.00469571820678365,1.3278688524590163,13.868852459016393,0.04674622469672585,0.35,True,-0.04,True,0.35,False,-0.05,True,0.0,1.0,15,5
f0.35_s1_-0.04_1_0.35_t0_-0.05_1_0.00_h15_r7,59,1514501.7236746754,0.5145017236746754,-0.11457841148416192,0.6779661016949152,0.007220550902519286,0.00411529818595393,1.3389830508474576,13.966101694915254,0.0410789820487083,0.35,True,-0.04,True,0.35,False,-0.05,True,0.0,1.0,15,7
f0.35_s1_-0.04_1_0.35_t0_-0.05_1_0.00_h20_r3,62,1785515.0383389867,0.7855150383389866,-0.08335890790472367,0.7096774193548387,0.009565251398380641,0.00426436300066067,1.3064516129032258,16.612903225806452,0.057834152913087467,0.35,True,-0.04,True,0.35,False,-0.05,True,0.0,1.0,20,3
f0.35_s1_-0.04_1_0.35_t0_-0.05_1_0.00_h20_r5,57,1733072.0245797206,0.7330720245797206,-0.11375616808281053,0.6842105263157895,0.009847617369682194,0.005838728870273113,1.3333333333333333,18.105263157894736,0.05478006659841417,0.35,True,-0.04,True,0.35,False,-0.05,True,0.0,1.0,20,5
f0.35_s1_-0.04_1_0.35_t0_-0.05_1_0.00_h20_r7,56,1655975.2552687512,0.6559752552687512,-0.11375616808281053,0.6607142857142857,0.009230278787258865,0.00525270349051578,1.3392857142857142,17.517857142857142,0.050135156648799084,0.35,True,-0.04,True,0.35,False,-0.05,True,0.0,1.0,20,7
f0.35_s1_-0.04_1_0.35_t0_-0.05_1_0.00_h25_r3,58,1561856.2350624586,0.5618562350624585,-0.10510169437850347,0.6724137931034483,0.007857063438400771,0.0038523361073471538,1.3103448275862069,19.551724137931036,0.04419235362899543,0.35,True,-0.04,True,0.35,False,-0.05,True,0.0,1.0,25,3
f0.35_s1_-0.04_1_0.35_t0_-0.05_1_0.00_h25_r5,52,1531903.2836966421,0.5319032836966422,-0.1051016943785037,0.7115384615384616,0.008364370150198594,0.004267959441856522,1.3461538461538463,21.76923076923077,0.042233151232621724,0.35,True,-0.04,True,0.35,False,-0.05,True,0.0,1.0,25,5
f0.35_s1_-0.04_1_0.35_t0_-0.05_1_0.00_h25_r7,54,1651960.4437908777,0.6519604437908777,-0.10510169437850381,0.6481481481481481,0.009466535455806028,0.00496160034252292,1.3333333333333333,20.333333333333332,0.049887960162285694,0.35,True,-0.04,True,0.35,False,-0.05,True,0.0,1.0,25,7
f0.35_s1_-0.04_1_0.35_t0_-0.05_1_0.00_h15_r3,67,1673157.0690037087,0.6731570690037088,-0.08335890790472356,0.6716417910447762,0.00786809803197373,0.004277792355161058,1.2985074626865671,12.776119402985074,0.05118698364733776,0.35,True,-0.04,True,0.35,False,-0.05,True,0.0,1.0,15,3
f0.35_s1_-0.04_1_0.35_t0_-0.05_1_0.00_h15_r5,61,1601694.4469959512,0.6016944469959513,-0.1145784114841617,0.6721311475409836,0.007894389232951987,0.00469571820678365,1.3278688524590163,13.868852459016393,0.04674622469672585,0.35,True,-0.04,True,0.35,False,-0.05,True,0.0,1.0,15,5
f0.35_s1_-0.04_1_0.35_t0_-0.05_1_0.00_h15_r7,59,1514501.7236746754,0.5145017236746754,-0.11457841148416192,0.6779661016949152,0.007220550902519286,0.00411529818595393,1.3389830508474576,13.966101694915254,0.0410789820487083,0.35,True,-0.04,True,0.35,False,-0.05,True,0.0,1.0,15,7
f0.35_s1_-0.04_1_0.35_t0_-0.05_1_0.00_h20_r3,62,1785515.0383389867,0.7855150383389866,-0.08335890790472367,0.7096774193548387,0.009565251398380641,0.00426436300066067,1.3064516129032258,16.612903225806452,0.057834152913087467,0.35,True,-0.04,True,0.35,False,-0.05,True,0.0,1.0,20,3
f0.35_s1_-0.04_1_0.35_t0_-0.05_1_0.00_h20_r5,57,1733072.0245797206,0.7330720245797206,-0.11375616808281053,0.6842105263157895,0.009847617369682194,0.005838728870273113,1.3333333333333333,18.105263157894736,0.05478006659841417,0.35,True,-0.04,True,0.35,False,-0.05,True,0.0,1.0,20,5
f0.35_s1_-0.04_1_0.35_t0_-0.05_1_0.00_h20_r7,56,1655975.2552687512,0.6559752552687512,-0.11375616808281053,0.6607142857142857,0.009230278787258865,0.00525270349051578,1.3392857142857142,17.517857142857142,0.050135156648799084,0.35,True,-0.04,True,0.35,False,-0.05,True,0.0,1.0,20,7
f0.35_s1_-0.04_1_0.35_t0_-0.05_1_0.00_h25_r3,58,1561856.2350624586,0.5618562350624585,-0.10510169437850347,0.6724137931034483,0.007857063438400771,0.0038523361073471538,1.3103448275862069,19.551724137931036,0.04419235362899543,0.35,True,-0.04,True,0.35,False,-0.05,True,0.0,1.0,25,3
f0.35_s1_-0.04_1_0.35_t0_-0.05_1_0.00_h25_r5,52,1531903.2836966421,0.5319032836966422,-0.1051016943785037,0.7115384615384616,0.008364370150198594,0.004267959441856522,1.3461538461538463,21.76923076923077,0.042233151232621724,0.35,True,-0.04,True,0.35,False,-0.05,True,0.0,1.0,25,5
f0.35_s1_-0.04_1_0.35_t0_-0.05_1_0.00_h25_r7,54,1651960.4437908777,0.6519604437908777,-0.10510169437850381,0.6481481481481481,0.009466535455806028,0.00496160034252292,1.3333333333333333,20.333333333333332,0.049887960162285694,0.35,True,-0.04,True,0.35,False,-0.05,True,0.0,1.0,25,7
f0.35_s1_-0.04_1_0.35_t0_-0.05_1_0.00_h15_r3,67,1673157.0690037087,0.6731570690037088,-0.08335890790472356,0.6716417910447762,0.00786809803197373,0.004277792355161058,1.2985074626865671,12.776119402985074,0.05118698364733776,0.35,True,-0.04,True,0.35,False,-0.05,True,0.0,1.0,15,3
f0.35_s1_-0.04_1_0.35_t0_-0.05_1_0.00_h15_r5,61,1601694.4469959512,0.6016944469959513,-0.1145784114841617,0.6721311475409836,0.007894389232951987,0.00469571820678365,1.3278688524590163,13.868852459016393,0.04674622469672585,0.35,True,-0.04,True,0.35,False,-0.05,True,0.0,1.0,15,5
f0.35_s1_-0.04_1_0.35_t0_-0.05_1_0.00_h15_r7,59,1514501.7236746754,0.5145017236746754,-0.11457841148416192,0.6779661016949152,0.007220550902519286,0.00411529818595393,1.3389830508474576,13.966101694915254,0.0410789820487083,0.35,True,-0.04,True,0.35,False,-0.05,True,0.0,1.0,15,7
f0.35_s1_-0.04_1_0.35_t0_-0.05_1_0.00_h20_r3,62,1785515.0383389867,0.7855150383389866,-0.08335890790472367,0.7096774193548387,0.009565251398380641,0.00426436300066067,1.3064516129032258,16.612903225806452,0.057834152913087467,0.35,True,-0.04,True,0.35,False,-0.05,True,0.0,1.0,20,3
f0.35_s1_-0.04_1_0.35_t0_-0.05_1_0.00_h20_r5,57,1733072.0245797206,0.7330720245797206,-0.11375616808281053,0.6842105263157895,0.009847617369682194,0.005838728870273113,1.3333333333333333,18.105263157894736,0.05478006659841417,0.35,True,-0.04,True,0.35,False,-0.05,True,0.0,1.0,20,5
f0.35_s1_-0.04_1_0.35_t0_-0.05_1_0.00_h20_r7,56,1655975.2552687512,0.6559752552687512,-0.11375616808281053,0.6607142857142857,0.009230278787258865,0.00525270349051578,1.3392857142857142,17.517857142857142,0.050135156648799084,0.35,True,-0.04,True,0.35,False,-0.05,True,0.0,1.0,20,7
f0.35_s1_-0.04_1_0.35_t0_-0.05_1_0.00_h25_r3,58,1561856.2350624586,0.5618562350624585,-0.10510169437850347,0.6724137931034483,0.007857063438400771,0.0038523361073471538,1.3103448275862069,19.551724137931036,0.04419235362899543,0.35,True,-0.04,True,0.35,False,-0.05,True,0.0,1.0,25,3
f0.35_s1_-0.04_1_0.35_t0_-0.05_1_0.00_h25_r5,52,1531903.2836966421,0.5319032836966422,-0.1051016943785037,0.7115384615384616,0.008364370150198594,0.004267959441856522,1.3461538461538463,21.76923076923077,0.042233151232621724,0.35,True,-0.04,True,0.35,False,-0.05,True,0.0,1.0,25,5
f0.35_s1_-0.04_1_0.35_t0_-0.05_1_0.00_h25_r7,54,1651960.4437908777,0.6519604437908777,-0.10510169437850381,0.6481481481481481,0.009466535455806028,0.00496160034252292,1.3333333333333333,20.333333333333332,0.049887960162285694,0.35,True,-0.04,True,0.35,False,-0.05,True,0.0,1.0,25,7
f0.35_s1_-0.04_1_0.35_t1_-0.04_1_0.00_h15_r3,67,1673157.0690037087,0.6731570690037088,-0.08335890790472356,0.6716417910447762,0.00786809803197373,0.004277792355161058,1.2985074626865671,12.776119402985074,0.05118698364733776,0.35,True,-0.04,True,0.35,True,-0.04,True,0.0,1.0,15,3
f0.35_s1_-0.04_1_0.35_t1_-0.04_1_0.00_h15_r5,61,1601694.4469959512,0.6016944469959513,-0.1145784114841617,0.6721311475409836,0.007894389232951987,0.00469571820678365,1.3278688524590163,13.868852459016393,0.04674622469672585,0.35,True,-0.04,True,0.35,True,-0.04,True,0.0,1.0,15,5
f0.35_s1_-0.04_1_0.35_t1_-0.04_1_0.00_h15_r7,59,1514501.7236746754,0.5145017236746754,-0.11457841148416192,0.6779661016949152,0.007220550902519286,0.00411529818595393,1.3389830508474576,13.966101694915254,0.0410789820487083,0.35,True,-0.04,True,0.35,True,-0.04,True,0.0,1.0,15,7
f0.35_s1_-0.04_1_0.35_t1_-0.04_1_0.00_h20_r3,62,1785515.0383389867,0.7855150383389866,-0.08335890790472367,0.7096774193548387,0.009565251398380641,0.00426436300066067,1.3064516129032258,16.612903225806452,0.057834152913087467,0.35,True,-0.04,True,0.35,True,-0.04,True,0.0,1.0,20,3
f0.35_s1_-0.04_1_0.35_t1_-0.04_1_0.00_h20_r5,57,1733072.0245797206,0.7330720245797206,-0.11375616808281053,0.6842105263157895,0.009847617369682194,0.005838728870273113,1.3333333333333333,18.105263157894736,0.05478006659841417,0.35,True,-0.04,True,0.35,True,-0.04,True,0.0,1.0,20,5
f0.35_s1_-0.04_1_0.35_t1_-0.04_1_0.00_h20_r7,56,1655975.2552687512,0.6559752552687512,-0.11375616808281053,0.6607142857142857,0.009230278787258865,0.00525270349051578,1.3392857142857142,17.517857142857142,0.050135156648799084,0.35,True,-0.04,True,0.35,True,-0.04,True,0.0,1.0,20,7
f0.35_s1_-0.04_1_0.35_t1_-0.04_1_0.00_h25_r3,58,1561856.2350624586,0.5618562350624585,-0.10510169437850347,0.6724137931034483,0.007857063438400771,0.0038523361073471538,1.3103448275862069,19.551724137931036,0.04419235362899543,0.35,True,-0.04,True,0.35,True,-0.04,True,0.0,1.0,25,3
f0.35_s1_-0.04_1_0.35_t1_-0.04_1_0.00_h25_r5,52,1531903.2836966421,0.5319032836966422,-0.1051016943785037,0.7115384615384616,0.008364370150198594,0.004267959441856522,1.3461538461538463,21.76923076923077,0.042233151232621724,0.35,True,-0.04,True,0.35,True,-0.04,True,0.0,1.0,25,5
f0.35_s1_-0.04_1_0.35_t1_-0.04_1_0.00_h25_r7,54,1651960.4437908777,0.6519604437908777,-0.10510169437850381,0.6481481481481481,0.009466535455806028,0.00496160034252292,1.3333333333333333,20.333333333333332,0.049887960162285694,0.35,True,-0.04,True,0.35,True,-0.04,True,0.0,1.0,25,7
f0.35_s1_-0.04_1_0.35_t1_-0.04_1_0.25_h15_r3,67,1801062.8257475328,0.8010628257475327,-0.10201271747535601,0.6716417910447762,0.008992745744216019,0.004277792355161058,1.3582089552238805,12.776119402985074,0.058724032297495565,0.35,True,-0.04,True,0.35,True,-0.04,True,0.25,1.0,15,3
f0.35_s1_-0.04_1_0.35_t1_-0.04_1_0.25_h15_r5,61,1735878.9652750199,0.73587896527502,-0.15038244430506387,0.6721311475409836,0.009239134937073032,0.00469571820678365,1.3934426229508197,13.868852459016393,0.054945632565009284,0.35,True,-0.04,True,0.35,True,-0.04,True,0.25,1.0,15,5
f0.35_s1_-0.04_1_0.35_t1_-0.04_1_0.25_h15_r7,59,1625398.242005832,0.6253982420058319,-0.1503824443050641,0.6779661016949152,0.008449183830773437,0.00411529818595393,1.4067796610169492,13.966101694915254,0.048238692565413244,0.35,True,-0.04,True,0.35,True,-0.04,True,0.25,1.0,15,7
