symbol,policy_name,signal_date,entry_date,trigger_date,exit_date,signal_index,entry_index,trigger_index,exit_index,entry_price,exit_price,exit_reason,trade_return,entry_capital,exit_capital,hold_trading_days,hold_calendar_days
518880.SH,time_or_break_ma10,2021-08-10,2021-08-11,2021-08-11,2021-08-12,1362,1363,1363.0,1364,3.5420000553131104,3.575000047683716,break_ma10,0.009316767886862198,1033532.7233318192,1043161.9078185783,15,1
518880.SH,time_or_break_ma10,2021-08-12,2021-08-13,2021-08-13,2021-08-16,1364,1365,1365.0,1366,3.58899998664856,3.634999990463257,break_ma10,0.01281694176255832,1043161.9078185783,1056532.0532400082,15,3
518880.SH,time_or_break_ma10,2021-09-16,2021-09-17,2021-09-17,2021-09-22,1389,1390,1390.0,1391,3.595999956130981,3.631999969482422,break_ma10,0.010011127305511458,1056532.0532400082,1067109.1301273473,15,5
518880.SH,time_or_break_ma10,2021-09-28,2021-09-29,2021-09-29,2021-09-30,1395,1396,1396.0,1397,3.555000066757202,3.549999952316284,break_ma10,-0.0014065019260264267,1067109.1301273473,1065608.2390805427,15,1
518880.SH,time_or_break_ma10,2021-11-23,2021-11-24,2021-11-24,2021-11-25,1430,1431,1431.0,1432,3.615000009536743,3.614000082015991,break_ma10,-0.00027660512257654535,1065608.2390805427,1065313.4863829534,15,1
518880.SH,time_or_break_ma10,2021-11-26,2021-11-29,2021-11-29,2021-11-30,1433,1434,1434.0,1435,3.618000030517578,3.5920000076293945,break_ma10,-0.00718629703396223,1065313.4863829534,1057657.8272355197,15,1
518880.SH,time_or_break_ma10,2022-01-28,2022-02-07,2022-02-07,2022-02-08,1477,1478,1478.0,1479,3.619999885559082,3.638999938964844,break_ma10,0.005248633703431205,1057657.8272355197,1063209.0857542458,15,1
518880.SH,time_or_break_ma10,2022-03-16,2022-03-17,2022-03-17,2022-03-18,1505,1506,1506.0,1507,3.829999923706055,3.859999895095825,break_ma10,0.007832890858321617,1063209.0857542458,1071537.0864825347,15,1
518880.SH,time_or_break_ma10,2022-04-25,2022-04-26,2022-04-26,2022-04-27,1531,1532,1532.0,1533,3.8959999084472656,3.8989999294281006,break_ma10,0.0007700259372005469,1071537.0864825347,1072362.1978317986,15,1
518880.SH,time_or_break_ma10,2022-04-27,2022-04-28,2022-04-28,2022-04-29,1533,1534,1534.0,1535,3.871000051498413,3.937000036239624,break_ma10,0.017049853749204535,1072362.1978317986,1090645.8164710063,15,1
518880.SH,time_or_break_ma10,2022-05-12,2022-05-13,2022-05-13,2022-05-16,1541,1542,1542.0,1543,3.885999917984009,3.877000093460083,break_ma10,-0.002315961068932504,1090645.8164710063,1088119.9232200652,15,3
518880.SH,time_or_break_ma10,2022-05-16,2022-05-17,2022-05-17,2022-05-18,1543,1544,1544.0,1545,3.871999979019165,3.8410000801086426,break_ma10,-0.008006172282670088,1088119.9232200652,1079408.2476505595,15,1
518880.SH,time_or_break_ma10,2022-06-14,2022-06-15,2022-06-15,2022-06-16,1563,1564,1564.0,1565,3.8320000171661377,3.8429999351501465,break_ma10,0.002870542258541997,1079408.2476505595,1082506.7346396593,15,1
518880.SH,time_or_break_ma10,2022-07-05,2022-07-06,2022-07-06,2022-07-07,1578,1579,1579.0,1580,3.733000040054321,3.680000066757202,break_ma10,-0.014197688917342632,1082506.7346396593,1067137.640770317,15,1
518880.SH,time_or_break_ma10,2022-07-07,2022-07-08,2022-07-08,2022-07-11,1580,1581,1581.0,1582,3.670000076293945,3.6649999618530273,break_ma10,-0.0013624289746518858,1067137.640770317,1065683.74152859,15,3
518880.SH,time_or_break_ma10,2022-07-11,2022-07-12,2022-07-12,2022-07-13,1582,1583,1583.0,1584,3.6540000438690186,3.6540000438690186,break_ma10,0.0,1065683.74152859,1065683.74152859,15,1
518880.SH,time_or_break_ma10,2022-07-15,2022-07-18,2022-07-18,2022-07-19,1586,1587,1587.0,1588,3.635999917984009,3.622999906539917,break_ma10,-0.003575360763841684,1065683.74152859,1061873.5376924647,15,1
518880.SH,time_or_break_ma10,2022-07-20,2022-07-21,2022-07-21,2022-07-22,1589,1590,1590.0,1591,3.6050000190734863,3.6470000743865967,break_ma10,0.01165050071869489,1061873.5376924647,1074244.896106514,15,1
518880.SH,time_or_break_ma10,2022-08-22,2022-08-23,2022-08-23,2022-08-24,1612,1613,1613.0,1614,3.759999990463257,3.7739999294281006,break_ma10,0.0037233880320086676,1074244.896106514,1078244.7266961234,15,1
518880.SH,time_or_break_ma10,2022-08-31,2022-09-01,2022-09-01,2022-09-02,1619,1620,1620.0,1621,3.736999988555908,3.7200000286102295,break_ma10,-0.0045490928546264575,1078244.7266961234,1073339.6913143713,15,1
518880.SH,time_or_break_ma10,2022-09-06,2022-09-07,2022-09-07,2022-09-08,1623,1624,1624.0,1625,3.753999948501587,3.78600001335144,break_ma10,0.008524258201608736,1073339.6913143713,1082489.11598117,15,1
518880.SH,time_or_break_ma10,2022-09-15,2022-09-16,2022-09-16,2022-09-19,1629,1630,1630.0,1631,3.7279999256134033,3.73799991607666,break_ma10,0.0026824009288604067,1082489.11598117,1085392.7857913591,15,3
518880.SH,time_or_break_ma10,2022-09-19,2022-09-20,2022-09-20,2022-09-21,1631,1632,1632.0,1633,3.759000062942505,3.75,break_ma10,-0.0023942704952922833,1085392.7857913591,1082794.0618685358,15,1
518880.SH,time_or_break_ma10,2022-09-26,2022-09-27,2022-09-27,2022-09-28,1636,1637,1637.0,1638,3.732000112533569,3.743000030517578,break_ma10,0.0029474591780067616,1082794.0618685358,1085985.5531640814,15,1
518880.SH,time_or_break_ma10,2022-10-14,2022-10-17,2022-10-19,2022-10-20,1645,1646,1648.0,1649,3.799999952316284,3.775000095367432,break_ma10,-0.006578909805936561,1085985.5531640814,1078840.9521592648,15,3
518880.SH,time_or_break_ma10,2022-10-20,2022-10-21,2022-10-21,2022-10-24,1649,1650,1650.0,1651,3.7790000438690186,3.815000057220459,break_ma10,0.00952633313933049,1078840.9521592648,1089118.3504738866,15,3
518880.SH,time_or_break_ma10,2022-11-03,2022-11-04,2022-11-04,2022-11-07,1659,1660,1660.0,1661,3.805000066757202,3.8340001106262207,break_ma10,0.007621561986918435,1089118.3504738866,1097419.1334931136,15,3
518880.SH,time_or_break_ma10,2023-02-03,2023-02-06,2023-02-06,2023-02-07,1719,1720,1720.0,1721,4.020999908447266,4.010000228881836,break_ma10,-0.002735558273035954,1097419.1334931136,1094417.0795034985,15,1
518880.SH,time_or_break_ma10,2023-02-07,2023-02-08,2023-02-08,2023-02-09,1721,1722,1722.0,1723,4.010000228881836,4.010000228881836,break_ma10,0.0,1094417.0795034985,1094417.0795034985,15,1
518880.SH,time_or_break_ma10,2023-02-09,2023-02-10,2023-02-10,2023-02-13,1723,1724,1724.0,1725,3.996999979019165,4.03000020980835,break_ma10,0.008256249928047854,1094417.0795034985,1103452.8604374037,15,3
518880.SH,time_or_break_ma10,2023-02-15,2023-02-16,2023-02-16,2023-02-17,1727,1728,1728.0,1729,3.994999885559082,3.999000072479248,break_ma10,0.0010012983816660714,1103452.8604374037,1104557.7460008045,15,1
518880.SH,time_or_break_ma10,2023-05-18,2023-05-19,2023-05-19,2023-05-22,1789,1790,1790.0,1791,4.327000141143799,4.35099983215332,break_ma10,0.005546496470226092,1104557.7460008045,1110684.1716401589,15,3
518880.SH,time_or_break_ma10,2023-09-27,2023-09-28,2023-09-28,2023-10-09,1881,1882,1882.0,1883,4.4629998207092285,4.400000095367432,break_ma10,-0.014116004452759623,1110684.1716401589,1095005.7489276768,15,11
518880.SH,time_or_break_ma10,2023-11-10,2023-11-13,2023-11-13,2023-11-14,1907,1908,1908.0,1909,4.5229997634887695,4.550000190734863,break_ma10,0.00596958404995962,1095005.7489276768,1101542.4777810895,15,1
518880.SH,time_or_break_ma10,2024-06-13,2024-06-14,2024-06-14,2024-06-17,2048,2049,2049.0,2050,5.249000072479248,5.302000045776367,break_ma10,0.010097156137413688,1101542.4777810895,1112664.9241712387,15,3
518880.SH,time_or_break_ma10,2024-11-06,2024-11-07,2024-11-07,2024-11-08,2145,2146,2146.0,2147,5.864999771118164,5.925000190734863,break_ma10,0.010230250973268129,1112664.9241712387,1124047.7655946629,15,1
518880.SH,time_or_break_ma10,2024-11-11,2024-11-12,2024-11-12,2024-11-13,2148,2149,2149.0,2150,5.829999923706055,5.804999828338623,break_ma10,-0.004288181079690201,1124047.7655946629,1119227.6452335718,15,1
518880.SH,time_or_break_ma10,2024-11-13,2024-11-14,2024-11-14,2024-11-15,2150,2151,2151.0,2152,5.723999977111816,5.710999965667725,break_ma10,-0.0022711410719905567,1119227.6452335718,1116685.7213595745,15,1
518880.SH,time_or_break_ma10,2024-11-15,2024-11-18,2024-11-18,2024-11-19,2152,2153,2153.0,2154,5.748000144958496,5.810999870300293,break_ma10,0.010960285969556338,1116685.7213595745,1128924.9162037957,15,1
518880.SH,time_or_break_ma10,2024-12-19,2024-12-20,2024-12-20,2024-12-23,2176,2177,2177.0,2178,5.876999855041504,5.919000148773193,break_ma10,0.007146553474160822,1128924.9162037957,1136992.8384857588,15,3
518880.SH,time_or_break_ma10,2025-02-28,2025-03-03,2025-03-03,2025-03-04,2220,2221,2221.0,2222,6.445000171661377,6.489999771118164,break_ma10,0.006982094376762005,1136992.8384857588,1144931.4297897688,15,1
518880.SH,time_or_break_ma10,2025-04-07,2025-04-08,2025-04-08,2025-04-09,2245,2246,2246.0,2247,6.877999782562256,6.889999866485596,break_ma10,0.0017447054816377427,1144931.4297897688,1146928.9979314222,15,1
518880.SH,time_or_break_ma10,2025-05-12,2025-05-13,2025-05-13,2025-05-14,2267,2268,2268.0,2269,7.290999889373779,7.309000015258789,break_ma10,0.0024688144504354526,1146928.9979314222,1149760.5528151388,15,1
518880.SH,time_or_break_ma10,2025-05-14,2025-05-15,2025-05-15,2025-05-16,2269,2270,2270.0,2271,7.164999961853027,7.195000171661377,break_ma10,0.004187049541950261,1149760.5528151388,1154574.6572111559,15,1
518880.SH,time_or_break_ma10,2025-05-16,2025-05-19,2025-05-19,2025-05-20,2271,2272,2272.0,2273,7.205999851226807,7.217000007629394,break_ma10,0.0015265274257136863,1154574.6572111559,1156337.1470904227,15,1
518880.SH,time_or_break_ma10,2025-06-27,2025-06-30,2025-06-30,2025-07-01,2300,2301,2301.0,2302,7.300000190734863,7.359000205993652,break_ma10,0.008082193659894932,1156337.1470904227,1165682.887849338,15,1
518880.SH,time_or_break_ma10,2025-10-28,2025-10-29,2025-10-29,2025-10-30,2380,2381,2381.0,2382,8.680000305175781,8.635000228881836,break_ma10,-0.005184340404586374,1165682.887849338,1159639.5909549256,15,1
518880.SH,time_or_break_ma10,2025-10-30,2025-10-31,2025-10-31,2025-11-03,2382,2383,2383.0,2384,8.8100004196167,8.743000030517578,break_ma10,-0.007605038128027264,1159639.5909549256,1150820.4876509435,15,3
518880.SH,time_or_break_ma10,2026-02-02,2026-02-03,2026-02-03,2026-02-04,2447,2448,2448.0,2449,10.354999542236328,10.795000076293944,break_ma10,0.04249160342913827,1150820.4876509435,1199720.695430335,15,1
518880.SH,time_or_break_ma10,2026-03-17,2026-03-18,2026-03-18,2026-03-19,2472,2473,2473.0,2474,10.637999534606934,10.282999992370604,break_ma10,-0.03337089281508854,1199720.695430335,1159684.9446950858,15,1
518880.SH,time_or_break_ma10,2026-03-19,2026-03-20,2026-03-20,2026-03-23,2474,2475,2475.0,2476,9.899999618530272,9.48799991607666,break_ma10,-0.04161613316453605,1159684.9446950858,1111423.3416077474,15,3
518880.SH,time_or_break_ma10,2026-03-23,2026-03-24,2026-03-24,2026-03-25,2476,2477,2477.0,2478,9.210000038146973,9.699999809265137,break_ma10,0.053203015101914275,1111423.3416077474,1170554.4144359243,15,1
518880.SH,time_or_break_ma10,2026-03-25,2026-03-26,2026-03-26,2026-03-27,2478,2479,2479.0,2480,9.628000259399414,9.357999801635742,break_ma10,-0.028043254101502768,1170554.4144359243,1137728.2595522618,15,1
518880.SH,time_or_fail_to_rebound,2021-01-08,2021-01-11,,2021-02-01,1220,1221,,1236,3.7170000076293945,3.7780001163482666,time_exit,0.016411113423100643,1000000.0,1016411.1134231007,15,21
518880.SH,time_or_fail_to_rebound,2021-02-04,2021-02-05,2021-02-18,2021-02-19,1239,1240,1244.0,1245,3.680000066757202,3.628999948501587,fail_to_rebound,-0.013858727535447146,1016411.1134231007,1002324.9487381695,15,14
518880.SH,time_or_fail_to_rebound,2021-02-19,2021-02-22,2021-02-26,2021-03-01,1245,1246,1250.0,1251,3.6640000343322754,3.572000026702881,fail_to_rebound,-0.025109172152658177,1002324.9487381695,977157.3990473985,15,7
518880.SH,time_or_fail_to_rebound,2021-03-01,2021-03-02,2021-03-08,2021-03-09,1251,1252,1256.0,1257,3.539999961853028,3.489000082015991,fail_to_rebound,-0.01440674587192381,977157.3990473985,963079.7407224525,15,7
518880.SH,time_or_fail_to_rebound,2021-03-30,2021-03-31,,2021-04-22,1272,1273,,1288,3.500999927520752,3.683000087738037,time_exit,0.051985193940340846,963079.7407224525,1013145.6278239224,15,22
518880.SH,time_or_fail_to_rebound,2021-06-17,2021-06-18,,2021-07-09,1324,1325,,1340,3.625,3.684000015258789,time_exit,0.0162758662782867,1013145.6278239224,1029635.4505828155,15,21
518880.SH,time_or_fail_to_rebound,2021-08-06,2021-08-09,,2021-08-30,1360,1361,,1376,3.555000066757202,3.7060000896453857,time_exit,0.04247539241987197,1029635.4505828155,1073369.6203957323,15,21
518880.SH,time_or_fail_to_rebound,2021-09-16,2021-09-17,2021-09-27,2021-09-28,1389,1390,1394.0,1395,3.595999956130981,3.5799999237060547,fail_to_rebound,-0.004449397280343992,1073369.6203957323,1068593.7725259396,15,11
518880.SH,time_or_fail_to_rebound,2021-09-28,2021-09-29,,2021-10-27,1395,1396,,1411,3.555000066757202,3.595999956130981,time_exit,0.011533020704322494,1068593.7725259396,1080917.8866289915,15,28
518880.SH,time_or_fail_to_rebound,2021-11-23,2021-11-24,2021-11-30,2021-12-01,1430,1431,1435.0,1436,3.615000009536743,3.572000026702881,fail_to_rebound,-0.011894877654335834,1080917.8866289915,1068060.5006131562,15,7
518880.SH,time_or_fail_to_rebound,2022-01-28,2022-02-07,,2022-02-28,1477,1478,,1493,3.619999885559082,3.79800009727478,time_exit,0.04917133075770996,1068060.5006131562,1120578.456758051,15,21
518880.SH,time_or_fail_to_rebound,2022-03-16,2022-03-17,,2022-04-11,1505,1506,,1521,3.829999923706055,3.884999990463257,time_exit,0.0143603310320648,1120578.456758051,1136670.334344497,15,25
518880.SH,time_or_fail_to_rebound,2022-04-25,2022-04-26,,2022-05-20,1531,1532,,1547,3.8959999084472656,3.869999885559082,time_exit,-0.006673517325247014,1136670.334344497,1129084.7451751546,15,24
518880.SH,time_or_fail_to_rebound,2022-06-14,2022-06-15,,2022-07-06,1563,1564,,1579,3.8320000171661377,3.733000040054321,time_exit,-0.02583506698025273,1129084.7451751546,1099914.765157173,15,21
518880.SH,time_or_fail_to_rebound,2022-07-06,2022-07-07,2022-07-13,2022-07-14,1579,1580,1584.0,1585,3.680000066757202,3.658999919891357,fail_to_rebound,-0.005706561544807309,1099914.765157173,1093638.0338557612,15,7
518880.SH,time_or_fail_to_rebound,2022-07-15,2022-07-18,,2022-08-08,1586,1587,,1602,3.635999917984009,3.760999917984009,time_exit,0.03437843861924694,1093638.0338557612,1131235.6018743454,15,21
518880.SH,time_or_fail_to_rebound,2022-08-22,2022-08-23,,2022-09-14,1612,1613,,1628,3.759999990463257,3.766000032424927,time_exit,0.0015957558449171128,1131235.6018743454,1133040.7776980149,15,22
518880.SH,time_or_fail_to_rebound,2022-09-15,2022-09-16,,2022-10-14,1629,1630,,1645,3.7279999256134033,3.803999900817871,time_exit,0.020386259850035504,1133040.7776980149,1156139.241412853,15,28
518880.SH,time_or_fail_to_rebound,2022-10-14,2022-10-17,2022-10-21,2022-10-24,1645,1646,1650.0,1651,3.799999952316284,3.815000057220459,fail_to_rebound,0.003947396076947607,1156139.241412853,1160702.9809188112,15,7
518880.SH,time_or_fail_to_rebound,2022-11-03,2022-11-04,,2022-11-25,1659,1660,,1675,3.805000066757202,3.9600000381469727,time_exit,0.040735865616388534,1160702.9809188112,1207985.2215700615,15,21
518880.SH,time_or_fail_to_rebound,2023-02-03,2023-02-06,2023-02-10,2023-02-13,1719,1720,1724.0,1725,4.020999908447266,4.03000020980835,fail_to_rebound,0.0022383241895072015,1207985.2215700615,1210689.084112069,15,7
518880.SH,time_or_fail_to_rebound,2023-02-15,2023-02-16,,2023-03-09,1727,1728,,1743,3.994999885559082,4.0320000648498535,time_exit,0.009261622115314116,1210689.084112069,1221902.0289082509,15,21
518880.SH,time_or_fail_to_rebound,2023-05-18,2023-05-19,,2023-06-09,1789,1790,,1805,4.327000141143799,4.366000175476074,time_exit,0.009013180739570359,1221902.0289082509,1232915.2527408486,15,21
518880.SH,time_or_fail_to_rebound,2023-09-27,2023-09-28,2023-10-12,2023-10-13,1881,1882,1886.0,1887,4.4629998207092285,4.385000228881836,fail_to_rebound,-0.017476942630707426,1232915.2527408486,1211367.6636001726,15,15
518880.SH,time_or_fail_to_rebound,2023-11-10,2023-11-13,,2023-12-04,1907,1908,,1923,4.5229997634887695,4.668000221252441,time_exit,0.03205847122393557,1211367.6636001726,1250202.2589853047,15,21
518880.SH,time_or_fail_to_rebound,2024-06-13,2024-06-14,,2024-07-05,2048,2049,,2064,5.249000072479248,5.364999771118164,time_exit,0.022099389795612323,1250202.2589853047,1277830.966029976,15,21
518880.SH,time_or_fail_to_rebound,2024-11-06,2024-11-07,2024-11-13,2024-11-14,2145,2146,2150.0,2151,5.864999771118164,5.723999977111816,fail_to_rebound,-0.024040886531776606,1277830.966029976,1247110.7767688588,15,7
518880.SH,time_or_fail_to_rebound,2024-11-14,2024-11-15,,2024-12-06,2151,2152,,2167,5.710999965667725,5.866000175476074,time_exit,0.02714064274910699,1247110.7767688588,1280958.1648297037,15,21
518880.SH,time_or_fail_to_rebound,2024-12-19,2024-12-20,,2025-01-13,2176,2177,,2192,5.876999855041504,6.105000019073486,time_exit,0.03879533259412882,1280958.1648297037,1330653.3628734369,15,24
518880.SH,time_or_fail_to_rebound,2025-02-28,2025-03-03,,2025-03-24,2220,2221,,2236,6.445000171661377,6.769999980926514,time_exit,0.05042665641719579,1330653.3628734369,1397753.762813442,15,21
518880.SH,time_or_fail_to_rebound,2025-04-07,2025-04-08,,2025-04-29,2245,2246,,2261,6.877999782562256,7.560999870300293,time_exit,0.09930213860570958,1397753.762813442,1536553.7007049944,15,21
518880.SH,time_or_fail_to_rebound,2025-05-12,2025-05-13,2025-05-19,2025-05-20,2267,2268,2272.0,2273,7.290999889373779,7.217000007629394,fail_to_rebound,-0.010149483317402952,1536553.7007049944,1520958.4745533953,15,7
518880.SH,time_or_fail_to_rebound,2025-06-27,2025-06-30,,2025-07-21,2300,2301,,2316,7.300000190734863,7.429999828338623,time_exit,0.017808169069468693,1520958.4745533953,1548043.9602158833,15,21
518880.SH,time_or_fail_to_rebound,2025-10-28,2025-10-29,,2025-11-19,2380,2381,,2396,8.680000305175781,8.890000343322754,time_exit,0.02419355193130035,1548043.9602158833,1585496.6421593023,15,21
518880.SH,time_or_fail_to_rebound,2026-02-02,2026-02-03,,2026-03-04,2447,2448,,2463,10.354999542236328,11.0,time_exit,0.06228879635704687,1585496.6421593023,1684255.3196275446,15,29
518880.SH,time_or_fail_to_rebound,2026-03-17,2026-03-18,2026-03-24,2026-03-25,2472,2473,2477.0,2478,10.637999534606934,9.699999809265137,fail_to_rebound,-0.08817444692400578,1684255.3196275446,1535747.0383405713,15,7
518880.SH,time_or_fail_to_rebound,2026-03-25,2026-03-26,,2026-04-17,2478,2479,,2494,9.628000259399414,10.0,time_exit,0.03863727986893406,1535747.0383405713,1595084.1264688226,15,22
518800.SH,hold_15d_baseline,2021-01-08,2021-01-11,,2021-02-01,1220,1221,,1236,3.690000057220459,3.74399995803833,time_exit,0.01463411923590785,1000000.0,1014634.1192359078,15,21
518800.SH,hold_15d_baseline,2021-02-04,2021-02-05,,2021-03-05,1239,1240,,1255,3.641999959945679,3.440000057220459,time_exit,-0.05546400465315571,1014634.1192359078,958358.4477253569,15,28
518800.SH,hold_15d_baseline,2021-03-08,2021-03-09,,2021-03-30,1256,1257,,1272,3.486999988555908,3.5280001163482666,time_exit,0.01175799481701123,958358.4477253569,969626.8213865506,15,21
518800.SH,hold_15d_baseline,2021-03-30,2021-03-31,,2021-04-22,1272,1273,,1288,3.470000028610229,3.651000022888184,time_exit,0.05216138120622649,969626.8213865506,1020203.895644676,15,22
518800.SH,hold_15d_baseline,2021-06-17,2021-06-18,,2021-07-09,1324,1325,,1340,3.5999999046325684,3.6440000534057617,time_exit,0.012222263871888739,1020203.895644676,1032673.0968603741,15,21
518800.SH,hold_15d_baseline,2021-08-06,2021-08-09,,2021-08-30,1360,1361,,1376,3.526000022888184,3.6679999828338623,time_exit,0.04027225156662495,1032673.0968603741,1074261.1676032208,15,21
518800.SH,hold_15d_baseline,2021-09-16,2021-09-17,,2021-10-19,1389,1390,,1405,3.555999994277954,3.5450000762939453,time_exit,-0.0030933402704468316,1074261.1676032208,1070938.1122724966,15,32
518800.SH,hold_15d_baseline,2021-11-23,2021-11-24,,2021-12-15,1430,1431,,1446,3.565999984741211,3.549999952316284,time_exit,-0.004486829078348409,1070938.1122724966,1066132.9960092409,15,21
518800.SH,hold_15d_baseline,2022-01-28,2022-02-07,,2022-02-28,1477,1478,,1493,3.5789999961853027,3.750999927520752,time_exit,0.04805809765822189,1066132.9960092409,1117369.3196481057,15,21
518800.SH,hold_15d_baseline,2022-03-16,2022-03-17,,2022-04-11,1505,1506,,1521,3.7820000648498535,3.838000059127808,time_exit,0.014806978666769943,1117369.3196481057,1133914.1833270383,15,25
518800.SH,hold_15d_baseline,2022-04-25,2022-04-26,,2022-05-20,1531,1532,,1547,3.848999977111816,3.825999975204468,time_exit,-0.005975578603304221,1133914.1833270383,1127138.389995166,15,24
518800.SH,hold_15d_baseline,2022-06-14,2022-06-15,,2022-07-06,1563,1564,,1579,3.8010001182556152,3.697999954223633,time_exit,-0.027098174382391815,1127138.389995166,1096594.9973499887,15,21
518800.SH,hold_15d_baseline,2022-07-06,2022-07-07,,2022-07-28,1579,1580,,1595,3.634999990463257,3.6480000019073486,time_exit,0.003576344285611599,1096594.9973499887,1100516.7986023915,15,21
518800.SH,hold_15d_baseline,2022-08-22,2022-08-23,,2022-09-14,1612,1613,,1628,3.7160000801086426,3.7279999256134033,time_exit,0.0032292371491040583,1100516.7986023915,1104070.6283316514,15,22
518800.SH,hold_15d_baseline,2022-09-15,2022-09-16,,2022-10-14,1629,1630,,1645,3.688999891281128,3.7699999809265137,time_exit,0.02195719491259074,1104070.6283316514,1128312.9223151961,15,28
518800.SH,hold_15d_baseline,2022-10-14,2022-10-17,,2022-11-07,1645,1646,,1661,3.759999990463257,3.783999919891357,time_exit,0.006382959970471447,1128312.9223151961,1135514.8985324998,15,21
518800.SH,hold_15d_baseline,2023-02-03,2023-02-06,,2023-02-27,1719,1720,,1735,3.990000009536743,3.971999883651733,time_exit,-0.004511309734833824,1135514.8985324998,1130392.2391167013,15,21
518800.SH,hold_15d_baseline,2023-05-18,2023-05-19,,2023-06-09,1789,1790,,1805,4.277999877929688,4.309999942779541,time_exit,0.007480146274650767,1130392.2391167013,1138847.7384130242,15,21
518800.SH,hold_15d_baseline,2023-09-27,2023-09-28,,2023-10-27,1881,1882,,1897,4.418000221252441,4.534999847412109,time_exit,0.026482485355444396,1138847.7384130242,1169007.2569676281,15,29
518800.SH,hold_15d_baseline,2023-11-10,2023-11-13,,2023-12-04,1907,1908,,1923,4.46999979019165,4.699999809265137,time_exit,0.05145414538456272,1169007.2569676281,1229157.5263232493,15,21
518800.SH,hold_15d_baseline,2024-06-13,2024-06-14,,2024-07-05,2048,2049,,2064,5.189000129699707,5.308000087738037,time_exit,0.02293311911040874,1229157.5263232493,1257345.9422798757,15,21
518800.SH,hold_15d_baseline,2024-11-06,2024-11-07,,2024-11-28,2145,2146,,2161,5.800000190734863,5.769000053405762,time_exit,-0.005344851087871083,1257345.9422798757,1250625.615452451,15,21
518800.SH,hold_15d_baseline,2024-12-19,2024-12-20,,2025-01-13,2176,2177,,2192,5.804999828338623,6.0320000648498535,time_exit,0.039104262398608425,1250625.615452451,1299530.4076815248,15,24
518800.SH,hold_15d_baseline,2025-02-28,2025-03-03,,2025-03-24,2220,2221,,2236,6.368000030517578,6.693999767303467,time_exit,0.0511934257574731,1299530.4076815248,1366057.8211267476,15,21
518800.SH,hold_15d_baseline,2025-04-07,2025-04-08,,2025-04-29,2245,2246,,2261,6.7829999923706055,7.465000152587891,time_exit,0.10054550508394322,1366057.8211267476,1503408.7947258074,15,21
518800.SH,hold_15d_baseline,2025-05-12,2025-05-13,,2025-06-04,2267,2268,,2283,7.197999954223633,7.394000053405762,time_exit,0.02722980000397479,1503408.7947258074,1544346.315530408,15,22
518800.SH,hold_15d_baseline,2025-06-27,2025-06-30,,2025-07-21,2300,2301,,2316,7.230000019073486,7.327000141143799,time_exit,0.013416337733667572,1544346.315530408,1565065.787277309,15,21
518800.SH,hold_15d_baseline,2025-10-28,2025-10-29,,2025-11-19,2380,2381,,2396,8.562000274658203,8.767999649047852,time_exit,0.024059725272301824,1565065.787277309,1602720.8401522797,15,21
518800.SH,hold_15d_baseline,2026-02-02,2026-02-03,,2026-03-04,2447,2448,,2463,10.232000350952148,10.878000259399414,time_exit,0.063135250810185,1602720.8401522797,1703909.0223740044,15,29
518800.SH,hold_15d_baseline,2026-03-17,2026-03-18,,2026-04-09,2472,2473,,2488,10.508000373840332,9.800000190734863,time_exit,-0.06737725141959794,1703909.0223740044,1589104.3157773898,15,22
518800.SH,time_or_break_ma10,2021-01-08,2021-01-11,2021-01-11,2021-01-12,1220,1221,1221.0,1222,3.690000057220459,3.740000009536743,break_ma10,0.013550122368818363,1000000.0,1013550.1223688184,15,1
518800.SH,time_or_break_ma10,2021-01-12,2021-01-13,2021-01-13,2021-01-14,1222,1223,1223.0,1224,3.7709999084472656,3.75600004196167,break_ma10,-0.0039776894324486944,1013550.1223688184,1009518.5347578148,15,1
518800.SH,time_or_break_ma10,2021-01-14,2021-01-15,2021-01-15,2021-01-18,1224,1225,1225.0,1226,3.763000011444092,3.700000047683716,break_ma10,-0.01674195151973945,1009518.5347578148,992617.2243906211,15,3
518800.SH,time_or_break_ma10,2021-02-04,2021-02-05,2021-02-05,2021-02-08,1239,1240,1240.0,1241,3.641999959945679,3.6659998893737793,break_ma10,0.006589766527196339,992617.2243906211,999158.3401502289,15,3
518800.SH,time_or_break_ma10,2021-02-18,2021-02-19,2021-02-19,2021-02-22,1244,1245,1245.0,1246,3.586999893188477,3.624000072479248,break_ma10,0.010315076775171406,999158.3401502289,1009464.7351394313,15,3
518800.SH,time_or_break_ma10,2021-02-26,2021-03-01,2021-03-01,2021-03-02,1250,1251,1251.0,1252,3.5420000553131104,3.500999927520752,break_ma10,-0.011575417038985347,1009464.7351394313,997779.7598440435,15,1
518800.SH,time_or_break_ma10,2021-03-02,2021-03-03,2021-03-03,2021-03-04,1252,1253,1253.0,1254,3.526000022888184,3.515000104904175,break_ma10,-0.0031196590790146805,997779.7598440435,994667.027157389,15,1
518800.SH,time_or_break_ma10,2021-03-04,2021-03-05,2021-03-05,2021-03-08,1254,1255,1255.0,1256,3.440000057220459,3.486999988555908,break_ma10,0.013662770509784705,994667.027157389,1008256.9344830902,15,3
518800.SH,time_or_break_ma10,2021-03-08,2021-03-09,2021-03-09,2021-03-10,1256,1257,1257.0,1258,3.486999988555908,3.507999897003174,break_ma10,0.006022342562714611,1008256.9344830902,1014329.0031337799,15,1
