"split_name","week_start","week_end","spot_weekly_return","spot_first_close","spot_last_close","next_week_return","next_week_positive_label","volume_source","volume_total","weekly_volume_ratio_4w","weekly_volume_ratio_13w","weekly_volume_ratio_26w","weekly_volume_ratio_52w","weekly_up_day_volume_share","weekly_down_day_volume_share"
"train","2021-07-19","2021-07-21","-0.0037876897551563093","27652.74","27548.0","-0.009598155945985232","0","NK225_VOL.YFINANCE","164300000","0.6005116959064327","0.5709435979684576","0.5009087604507452","0.5099467927874668","0.31284236153377964","0.38344491783323187"
"train","2021-07-26","2021-07-30","-0.019749731346887178","27833.29","27283.59","0.019662001957953423","1","NK225_VOL.YFINANCE","301700000","1.2469518495556933","1.081332193763613","0.9362966853268719","0.9471974182808496","0.39608882996353995","0.423268147166059"
"train","2021-08-02","2021-08-06","0.0014045560602167217","27781.02","27820.04","0.00564736786862996","1","NK225_VOL.YFINANCE","297800000","1.1739430373509412","1.0518965329855452","0.9357762684005704","0.9360765823689099","0.3770987239758227","0.4210879785090665"
"train","2021-08-09","2021-08-13","0.0031913196106589936","27888.15","27977.15","-0.03445311620375924","0","NK225_VOL.YFINANCE","242200000","0.9428710462287104","0.8250183418928833","0.7697817981785955","0.762391751423495","0.27704376548307186","0.4694467382328654"
"train","2021-08-16","2021-08-20","-0.01852764886628322","27523.19","27013.25","0.0232437785160986","1","NK225_VOL.YFINANCE","297800000","1.1840954274353876","1.0534135125574815","0.9581131748604803","0.9422754161507773","0.1682337139019476","0.6396910678307589"
"train","2021-08-23","2021-08-27","0.005342937284318339","27494.24","27641.14","0.053795538100092966","1","NK225_VOL.YFINANCE","263100000","0.9235629662132514","0.9370428207446372","0.8538902273096078","0.8335040914544548","0.4013683010262258","0.3827442037248195"
"train","2021-08-30","2021-09-03","0.04817755329481255","27789.29","29128.11","0.043041927540097946","1","NK225_VOL.YFINANCE","334300000","1.2146425651739485","1.2341047848928015","1.090687781556261","1.0627529157753213","0.8247083457971881","0.0"
"train","2021-09-06","2021-09-10","0.024340953388566122","29659.89","30381.84","0.00389081108978262","1","NK225_VOL.YFINANCE","393600000","1.3842096008440303","1.4335584008068811","1.2887366512190206","1.24966954358137","0.626270325203252","0.20020325203252032"
"train","2021-09-13","2021-09-17","0.0017301987002489305","30447.37","30500.05","-0.008237363545305576","0","NK225_VOL.YFINANCE","380100000","1.179702048417132","1.3403043372121408","1.2529921898772696","1.2008112821290469","0.46566692975532753","0.36437779531702186"
"train","2021-09-20","2021-09-24","0.013709918762615292","29839.71","30248.81","-0.04885283090475301","0","NK225_VOL.YFINANCE","229900000","0.6707023557727372","0.792905844586528","0.767228433172034","0.7234511226699739","0.3679860809047412","0.3001304915180513"
"train","2021-09-27","2021-10-01","-0.04857761525605442","30240.06","28771.07","-0.025099170799000592","0","NK225_VOL.YFINANCE","440300000","1.3163913595933927","1.5435374699997304","1.502276813248822","1.3929475323663973","0.0","0.8305700658641835"
"train","2021-10-04","2021-10-08","-0.013919899145329873","28444.89","28048.94","0.03635395847401024","1","NK225_VOL.YFINANCE","427100000","1.183184431054782","1.4259335353639118","1.4500652911987462","1.3411919585972836","0.38000468274408805","0.4411144930929525"
"train","2021-10-11","2021-10-15","0.020016351909945218","28498.2","29068.63","-0.009074387062617095","0","NK225_VOL.YFINANCE","333600000","0.903208338973873","1.0745558611462127","1.1155468669616215","1.0384622291929815","0.39298561151079137","0.3902877697841727"
"train","2021-10-18","2021-10-22","-0.007600568604252955","29025.46","28804.85","0.0030494864580097314","1","NK225_VOL.YFINANCE","305600000","0.854287511356489","0.9676068001363924","1.0125911199469848","0.9461412972290691","0.6017670157068062","0.19339005235602094"
"train","2021-10-25","2021-10-29","0.010219433917206144","28600.41","28892.69","0.024881033922421247","1","NK225_VOL.YFINANCE","453400000","1.2037700783220497","1.3878175696357515","1.4970917680526277","1.39846966012219","0.39104543449492724","0.470666078517865"
"train","2021-11-01","2021-11-05","-0.0011977570809672544","29647.08","29611.57","-5.40329337485046e-05","0","NK225_VOL.YFINANCE","311700000","0.8204250838981378","0.9211830499227062","1.0030943657787899","0.9524996033308455","0.2900224574911774","0.4639076034648701"
"train","2021-11-08","2021-11-12","0.003487979991222412","29507.05","29609.97","0.004589670303617233","1","NK225_VOL.YFINANCE","326200000","0.9291461938332265","0.9609989348924693","1.0306351848926372","0.9963054982878423","0.39546290619251995","0.3951563458001226"
"train","2021-11-15","2021-11-19","-0.0010387281373418489","29776.8","29745.87","-0.0334248082170735","0","NK225_VOL.YFINANCE","317300000","0.9085832915742","0.9173171436831454","1.009545020680878","0.9765561651781222","0.40214308225653955","0.40750078789788846"
"train","2021-11-22","2021-11-26","-0.0343415806551397","29774.11","28751.62","-0.025113367525029906","0","NK225_VOL.YFINANCE","251900000","0.7153201760613375","0.7251007484168106","0.8020033552526847","0.7783607765305698","0.20127034537514887","0.5653036919412465"
"train","2021-11-29","2021-12-03","-0.008992742165866652","28283.92","28029.57","0.014563191657952723","1","NK225_VOL.YFINANCE","456800000","1.513710545936542","1.3181798002219756","1.4796984987229802","1.4175583497944106","0.3345008756567426","0.4774518388791594"
"train","2021-12-06","2021-12-10","0.018275978010102722","27927.37","28437.77","0.0037946013347740504","1","NK225_VOL.YFINANCE","329800000","0.9755953261351871","0.9265045921123718","1.0461155572906502","1.0219470482024633","0.45573074590661006","0.35718617343844755"
"train","2021-12-13","2021-12-17","-0.0033103483913857756","28640.49","28545.68","0.008299329355615281","1","NK225_VOL.YFINANCE","309300000","0.912523971087181","0.8810614194622785","0.974716377387763","0.9580129255144891","0.3756870352408665","0.4513417394115745"
"train","2021-12-20","2021-12-24","0.030237874765416395","27937.81","28782.59","0.00031685821185645224","1","NK225_VOL.YFINANCE","245200000","0.7277044071820745","0.709474949364553","0.7716104669458498","0.7597709436952907","0.5876835236541599","0.1464110929853181"
"train","2021-12-27","2021-12-30","0.0040189758429038935","28676.46","28791.71","-0.010876394628870578","0","NK225_VOL.YFINANCE","169600000","0.5058534039221535","0.48906437158954796","0.5366762003286071","0.5258757938045974","0.27712264150943394","0.5017688679245284"
"train","2022-01-03","2022-01-07","-0.028094870654659654","29301.79","28478.56","-0.012440235742256722","0","NK225_VOL.YFINANCE","291400000","1.105987285321188","0.8939705014749263","0.931757529546321","0.9030597041610546","0.26973232669869596","0.5037748798901853"
"train","2022-01-10","2022-01-14","-0.0034794957778339075","28222.48","28124.28","-0.021405703541566234","0","NK225_VOL.YFINANCE","298200000","1.1745937961595274","0.9450972743673509","0.952750777246642","0.9280934653275715","0.2431254191817572","0.5097250167672703"
"train","2022-01-17","2022-01-21","-0.02863251724459237","28333.52","27522.26","-0.029246144757007486","0","NK225_VOL.YFINANCE","356800000","1.42094782954998","1.1406649616368287","1.1351655612931646","1.110974054358305","0.20739910313901344","0.639854260089686"
"train","2022-01-24","2022-01-28","-0.03157236183217782","27588.37","26717.34","0.027047977081550822","1","NK225_VOL.YFINANCE","363200000","1.3017921146953404","1.1466873907130366","1.1289346898274892","1.1280446286717714","0.2092511013215859","0.6227973568281938"
"train","2022-01-31","2022-02-04","0.01622140302303765","27001.98","27439.99","0.00933272934866225","1","NK225_VOL.YFINANCE","405300000","1.2379352474037875","1.3082633957391865","1.250599321164938","1.2619817489401453","0.6067110782136689","0.2000986923266716"
"train","2022-02-07","2022-02-10","0.016412056720150225","27248.87","27696.08","-0.020725315640336195","0","NK225_VOL.YFINANCE","330100000","0.9275728837372673","1.0413249211356468","1.0057302225295006","1.0269830443574925","0.7664344138139958","0.0"
"train","2022-02-14","2022-02-18","0.001568709127427681","27079.59","27122.07","-0.023802386764727013","0","NK225_VOL.YFINANCE","351400000","0.9657826027209014","1.1074692719823511","1.0597104945717732","1.093989666465105","0.1824132043255549","0.5904951622083097"
"train","2022-02-21","2022-02-25","-0.01614106121429737","26910.87","26476.5","-0.01854588030895321","0","NK225_VOL.YFINANCE","291300000","0.8035862068965517","0.9105313777350325","0.8730403909996312","0.9077866273529781","0.2663920357020254","0.5520082389289392"
"train","2022-02-28","2022-03-04","-0.020407647807011875","26526.82","25985.47","-0.03165961593151878","0","NK225_VOL.YFINANCE","421100000","1.2222625353747913","1.3039014862804879","1.2579681503780131","1.313372319688109","0.35336024697221563","0.4303015910710045"
"train","2022-03-07","2022-03-11","-0.0023246123035944866","25221.41","25162.78","0.0661552499366127","1","NK225_VOL.YFINANCE","496400000","1.4244924313078413","1.5502438321281862","1.4682714841528066","1.5428127428127427","0.1917808219178082","0.5958904109589042"
"train","2022-03-14","2022-03-18","0.06004382039564815","25307.85","26827.43","0.04929320475349286","1","NK225_VOL.YFINANCE","425900000","1.09191129342392","1.2788903517889727","1.2451816035083774","1.3198174038450077","0.8295374501056586","0.0"
"train","2022-03-21","2022-03-25","0.03400405008648577","27224.11","28149.84","-0.017188730024753296","0","NK225_VOL.YFINANCE","325200000","0.7957423380436778","0.9508985807148158","0.9458987783595113","1.010801150050509","0.6986469864698647","0.0"
"train","2022-03-28","2022-04-01","-0.00994528678720108","27943.89","27665.98","-0.02458542946969533","0","NK225_VOL.YFINANCE","371800000","0.8912861081145871","1.067942287721779","1.070034646506016","1.1608704006148525","0.20898332436793976","0.6153846153846154"
"train","2022-04-04","2022-04-08","-0.027064366878698065","27736.47","26985.8","0.003979500329803098","1","NK225_VOL.YFINANCE","332500000","0.8213425554251838","0.9142150123728348","0.9642410993129295","1.0400875863230588","0.4282706766917293","0.42045112781954885"
"train","2022-04-11","2022-04-15","0.0101288070176484","26821.52","27093.19","0.00044549940409388533","1","NK225_VOL.YFINANCE","333700000","0.9171361824927855","0.9096074813385894","0.9780408071243377","1.0424240967908591","0.3997602637099191","0.3799820197782439"
"train","2022-04-18","2022-04-22","0.01140124277464194","26799.71","27105.26","-0.009494836057650669","0","NK225_VOL.YFINANCE","301900000","0.8858568075117371","0.816846004953483","0.8848282625604491","0.9390413867770473","0.6462404769791321","0.1937727724412057"
"train","2022-04-25","2022-04-28","0.00966951702808272","26590.78","26847.9","0.005797846386495831","1","NK225_VOL.YFINANCE","311000000","0.9284274945891484","0.8511937344730304","0.9118794686153777","0.9659769675538777","0.4855305466237942","0.31286173633440517"
"train","2022-05-02","2022-05-06","0.006899334154407466","26818.53","27003.56","-0.021327187970771266","0","NK225_VOL.YFINANCE","173000000","0.5410053944179501","0.4787551089918256","0.5155300859598854","0.5353423548874686","0.569364161849711","0.0"
"train","2022-05-09","2022-05-13","0.004115224773873605","26319.34","26427.65","0.011782356736221189","1","NK225_VOL.YFINANCE","441200000","1.5762772418720972","1.2844825655611045","1.3359887262266634","1.3643683766071577","0.4299637352674524","0.3898458748866727"
"train","2022-05-16","2022-05-20","0.0072316886433709815","26547.05","26739.03","0.0015950466415572961","1","NK225_VOL.YFINANCE","391400000","1.275853638660256","1.111834629840049","1.169526392608001","1.2062276641518157","0.587378640776699","0.19034236075625957"
"train","2022-05-23","2022-05-27","-0.008141763871071017","27001.52","26781.68","0.03658807065128111","1","NK225_VOL.YFINANCE","338500000","1.0284065015950175","0.9532319556364267","1.002917245937507","1.0389748372359326","0.20472673559822746","0.6032496307237813"
"train","2022-05-30","2022-06-03","0.01432766411284403","27369.43","27761.57","0.002259238220316817","1","NK225_VOL.YFINANCE","441900000","1.315080723160479","1.2318166223518312","1.2964793500338523","1.3606181721289636","0.31568228105906315","0.46481104322244854"
"train","2022-06-06","2022-06-10","-0.003281285318146754","27915.89","27824.29","-0.06689442929181666","0","NK225_VOL.YFINANCE","363800000","0.9021698698078116","1.0096063530014516","1.0691413005391597","1.1099337592921807","0.6247938427707531","0.21907641561297417"
"train","2022-06-13","2022-06-17","-0.03795988059630695","26987.44","25963.0","0.020373993760351317","1","NK225_VOL.YFINANCE","402100000","1.0474081792133367","1.1484028296498088","1.1771739987163752","1.2205119224819776","0.1686147724446655","0.6538174583436956"
"train","2022-06-20","2022-06-24","0.027967244080800313","25771.22","26491.97","-0.02100070323196057","0","NK225_VOL.YFINANCE","342300000","0.8854685377999094","0.9827517667844523","0.9917427205562799","1.0326930105998455","0.5950920245398773","0.19398188723342097"
"train","2022-06-27","2022-07-01","-0.03481971637365866","26871.27","25935.62","0.0224236012094563","1","NK225_VOL.YFINANCE","408100000","1.0530933488162053","1.167257046049592","1.1697277036710396","1.2275459146782357","0.17985787797108552","0.6589071306052439"
"train","2022-07-04","2022-07-08","0.01389396038282742","26153.81","26517.19","0.010230344919654133","1","NK225_VOL.YFINANCE","391200000","1.0319857547978633","1.1100536953769589","1.0925613620495194","1.1663685152057246","0.5950920245398773","0.22929447852760737"
"train","2022-07-11","2022-07-15","-0.0008887711982932256","26812.3","26788.47","0.0420401015810159","1","NK225_VOL.YFINANCE","313100000","0.8112975319038673","0.877200922393914","0.8651653151669093","0.9278623126460364","0.575534972852124","0.20568508463749602"
"train","2022-07-18","2022-07-22","0.035345720296361405","26961.68","27914.66","-0.004048768639847267","0","NK225_VOL.YFINANCE","242900000","0.6679040351962604","0.6835588267128477","0.6701258462256743","0.7178059148462185","0.7554549197200494","0.0"
"train","2022-07-25","2022-07-29","0.003696489977165429","27699.25","27801.64","0.013460716705920861","1","NK225_VOL.YFINANCE","310400000","0.9161071349516712","0.8848152614844864","0.8668249143421801","0.9131994342291372","0.4336340206185567","0.4165592783505155"
"train","2022-08-01","2022-08-05","0.0065201199570612545","27993.35","28175.87","0.013171199327651761","1","NK225_VOL.YFINANCE","370400000","1.178117048346056","1.055988069913814","1.0402808533621388","1.0891838246520806","0.6120410367170627","0.19384449244060475"
"train","2022-08-08","2022-08-12","0.010539752573874406","28249.24","28546.98","0.01342874097365132","1","NK225_VOL.YFINANCE","280500000","0.9071798188874515","0.7665062115065268","0.7907748357296207","0.8214549202254974","0.31942959001782534","0.4449197860962567"
"train","2022-08-15","2022-08-19","0.002027931772824676","28871.78","28930.33","-0.009987787902868694","0","NK225_VOL.YFINANCE","266200000","0.8842384985882744","0.7528608101640344","0.7545186961735528","0.7778989131534286","0.2501878287002254","0.5480841472577009"
"train","2022-08-22","2022-08-26","-0.0053176821962527265","28794.5","28641.38","-0.03458422743596856","0","NK225_VOL.YFINANCE","269700000","0.8788594704684318","0.7841168314174531","0.7716058892141112","0.7895287958115184","0.38116425658138675","0.4364108268446422"
"train","2022-08-29","2022-09-02","-0.008182514699257015","27878.96","27650.84","0.0203939554820034","1","NK225_VOL.YFINANCE","338700000","1.1415571284125379","1.0001135692545315","0.9713220533409808","0.9911534305780659","0.17921464422793032","0.6315323294951284"
"train","2022-09-05","2022-09-09","0.021547733657354406","27619.61","28214.75","-0.02293481246511131","0","NK225_VOL.YFINANCE","312000000","1.080425937148299","0.9433874494115457","0.9029586589193883","0.9127939687183527","0.6266025641025641","0.22243589743589742"
"train","2022-09-12","2022-09-16","-0.03414113392457663","28542.11","27567.65","-0.015011072761007882","0","NK225_VOL.YFINANCE","303400000","1.0227540873082757","0.9285714285714285","0.8964702138782189","0.8917275214216273","0.3309162821357943","0.502636783124588"
"train","2022-09-19","2022-09-22","-0.019307349426222142","27688.42","27153.83","-0.044804729203946625","0","NK225_VOL.YFINANCE","187700000","0.613498937734924","0.5881317939694859","0.5624358930032616","0.5540739226939605","0.0","0.6803409696323921"
"train","2022-09-26","2022-09-30","-0.018702648917676035","26431.55","25937.21","0.045452074452109636","1","NK225_VOL.YFINANCE","446400000","1.5638465580662113","1.4528703402348346","1.3591587230952993","1.3208979429254275","0.3487903225806452","0.4350358422939068"
"train","2022-10-03","2022-10-07","0.03434266142656761","26215.79","27116.11","-0.0009348686076284807","0","NK225_VOL.YFINANCE","377200000","1.2075230092036815","1.2159896840747904","1.1385186905038311","1.115747798584723","0.6092258748674443","0.17682926829268292"
"train","2022-10-10","2022-10-14","0.026116566450452128","26401.25","27090.76","-0.007389235296462626","0","NK225_VOL.YFINANCE","289300000","0.8802008062675896","0.9358731896680436","0.8686985344220264","0.8581778353308956","0.28482544071897686","0.44244728655375043"
"train","2022-10-17","2022-10-21","0.004287081725693254","26775.79","26890.58","0.007981233576962676","1","NK225_VOL.YFINANCE","305600000","0.9398739043518376","0.9944928406929007","0.9223732630625819","0.9088267926384298","0.40477748691099474","0.38154450261780104"
"train","2022-10-24","2022-10-28","0.004830416424157269","26974.9","27105.2","0.0034878916222718104","1","NK225_VOL.YFINANCE","392300000","1.1062389848431442","1.2569069624152802","1.1835460663727084","1.1666647603143194","0.3140453734386949","0.5353046138159572"
"train","2022-10-31","2022-11-04","-0.014054211587438581","27587.46","27199.74","0.03911177092133955","1","NK225_VOL.YFINANCE","341400000","1.0008795074758134","1.0721843745470356","1.0203579598358488","1.0188529811814535","0.2126537785588752","0.5790861159929701"
"train","2022-11-07","2022-11-11","0.026734220587017354","27527.64","28263.57","-0.012871693137137319","0","NK225_VOL.YFINANCE","423200000","1.2741231371368358","1.3384585441806152","1.2408177994293896","1.2608227340437723","0.44447069943289225","0.3690926275992439"
"train","2022-11-14","2022-11-18","-0.002277971939820045","27963.47","27899.77","0.013737030807063899","1","NK225_VOL.YFINANCE","353200000","0.966017094017094","1.0795890056664552","1.0376848932732183","1.046458891231269","0.4088335220838052","0.35022650056625143"
"train","2022-11-21","2022-11-25","0.012103866230520843","27944.79","28283.03","-0.01785982619259663","0","NK225_VOL.YFINANCE","273100000","0.7233958016025429","0.8180226262067695","0.8058332860466436","0.8074873911832103","0.5851336506774075","0.20798242402050532"
