config_name,sample_count,terminal_capital,total_return,max_drawdown,return_drawdown_ratio,win_rate,avg_trade_return,median_trade_return,avg_hold_trading_days,median_hold_trading_days,partial_exit_ratio,partial_exit_condition,trailing_drawdown,trailing_start_day,max_hold_days,loss_anchor_action
p0.50_canchor_return_gt_0.01_dd0.015_s15_h45_loss_hold_to_max,59,2312494.929127128,1.3124949291271277,-0.14271275123632365,9.19676004951874,0.6610169491525424,0.014587880753767997,0.013842732634124721,23.389830508474578,23.0,0.5,anchor_return_gt_0.01,0.015,15,45,hold_to_max
p0.50_canchor_return_gt_0.01_dd0.015_s15_h60_loss_hold_to_max,58,2399620.8892125036,1.3996208892125037,-0.14271275123632376,9.807258826471752,0.6724137931034483,0.01551182874980078,0.013859110168858907,25.120689655172413,22.5,0.5,anchor_return_gt_0.01,0.015,15,60,hold_to_max
p0.50_canchor_return_gt_0.01_dd0.015_s18_h45_loss_hold_to_max,54,2226927.1526884036,1.2269271526884036,-0.1472114494008746,8.334454675107045,0.7037037037037037,0.015196337575815273,0.013859110168858907,26.203703703703702,24.5,0.5,anchor_return_gt_0.01,0.015,18,45,hold_to_max
p0.50_canchor_return_gt_0.01_dd0.015_s18_h60_loss_hold_to_max,52,2360166.4035342196,1.3601664035342198,-0.1472114494008746,9.239542230375859,0.7115384615384616,0.016945588883395233,0.015473181494204203,28.942307692307693,25.0,0.5,anchor_return_gt_0.01,0.015,18,60,hold_to_max
p0.50_canchor_return_gt_0.015_dd0.008_s15_h45_loss_hold_to_max,60,2143545.424168763,1.1435454241687633,-0.14271275123632376,8.012916955648347,0.65,0.013049802433537034,0.01036817642451432,19.25,19.0,0.5,anchor_return_gt_0.015,0.008,15,45,hold_to_max
p0.50_canchor_return_gt_0.015_dd0.008_s15_h60_loss_hold_to_max,59,2222848.0103080324,1.2228480103080326,-0.14271275123632365,8.56859670712304,0.6610169491525424,0.013923357104096652,0.010511524511055415,20.491525423728813,19.0,0.5,anchor_return_gt_0.015,0.008,15,60,hold_to_max
p0.50_canchor_return_gt_0.015_dd0.008_s18_h45_loss_hold_to_max,56,2127273.0751830074,1.1272730751830076,-0.14721144940087472,7.657509519611519,0.6964285714285714,0.013824622914718991,0.012713574377712644,22.375,23.5,0.5,anchor_return_gt_0.015,0.008,18,45,hold_to_max
p0.50_canchor_return_gt_0.015_dd0.008_s18_h60_loss_hold_to_max,55,2248796.2435170496,1.2487962435170497,-0.14721144940087483,8.483010313392299,0.7090909090909091,0.015130613391425539,0.013875487703593092,24.036363636363635,24.0,0.5,anchor_return_gt_0.015,0.008,18,60,hold_to_max
p0.50_canchor_return_gt_0.015_dd0.010_s15_h45_loss_hold_to_max,59,2164001.5813274025,1.1640015813274025,-0.14271275123632376,8.156254933379328,0.6440677966101694,0.013439402433040723,0.010511524511055415,21.016949152542374,21.0,0.5,anchor_return_gt_0.015,0.01,15,45,hold_to_max
p0.50_canchor_return_gt_0.015_dd0.010_s15_h60_loss_hold_to_max,58,2233475.44479435,1.2334754447943497,-0.14271275123632376,8.643064015714954,0.6551724137931034,0.01425085951912444,0.011632513732136602,22.448275862068964,21.0,0.5,anchor_return_gt_0.015,0.01,15,60,hold_to_max
p0.50_canchor_return_gt_0.015_dd0.010_s18_h45_loss_hold_to_max,55,2162098.733866859,1.1620987338668591,-0.14721144940087472,7.894078474170326,0.7090909090909091,0.01437745778463051,0.013875487703593092,23.727272727272727,24.0,0.5,anchor_return_gt_0.015,0.01,18,45,hold_to_max
p0.50_canchor_return_gt_0.015_dd0.010_s18_h60_loss_hold_to_max,54,2294821.3954279902,1.2948213954279901,-0.14721144940087472,8.795656864311102,0.7222222222222222,0.015791006578293264,0.014530151236585671,25.462962962962962,24.0,0.5,anchor_return_gt_0.015,0.01,18,60,hold_to_max
p0.50_canchor_return_gt_0.015_dd0.012_s15_h45_loss_hold_to_max,58,2126830.3474670183,1.1268303474670183,-0.14271275123632376,7.895793036748725,0.6379310344827587,0.013382692347067264,0.008851892659344163,21.5,21.0,0.5,anchor_return_gt_0.015,0.012,15,45,hold_to_max
p0.50_canchor_return_gt_0.015_dd0.012_s15_h60_loss_hold_to_max,57,2211504.908126475,1.211504908126475,-0.14271275123632388,8.489114656056868,0.6491228070175439,0.014338342321153098,0.010511524511055415,23.105263157894736,21.0,0.5,anchor_return_gt_0.015,0.012,15,60,hold_to_max
p0.50_canchor_return_gt_0.015_dd0.012_s18_h45_loss_hold_to_max,54,2111229.1521434193,1.1112291521434194,-0.1472114494008745,7.548523954257177,0.6851851851851852,0.01421190583564218,0.013859110168858907,24.037037037037038,24.0,0.5,anchor_return_gt_0.015,0.012,18,45,hold_to_max
p0.50_canchor_return_gt_0.015_dd0.012_s18_h60_loss_hold_to_max,53,2237897.647147309,1.2378976471473089,-0.1472114494008746,8.40897669430836,0.6981132075471698,0.015623532103304975,0.0139517349806631,26.09433962264151,24.0,0.5,anchor_return_gt_0.015,0.012,18,60,hold_to_max
p0.50_canchor_return_gt_0.015_dd0.015_s15_h45_loss_hold_to_max,59,2266157.1501809447,1.2661571501809448,-0.14271275123632376,8.872067416626734,0.6271186440677966,0.014259879949009962,0.011500752385039892,23.389830508474578,23.0,0.5,anchor_return_gt_0.015,0.015,15,45,hold_to_max
p0.50_canchor_return_gt_0.015_dd0.015_s15_h60_loss_hold_to_max,58,2327009.8614966865,1.3270098614966863,-0.14271275123632376,9.298467375905588,0.6379310344827587,0.014993443587016337,0.012671742509582307,25.120689655172413,22.5,0.5,anchor_return_gt_0.015,0.015,15,60,hold_to_max
p0.50_canchor_return_gt_0.015_dd0.015_s18_h45_loss_hold_to_max,54,2179940.5466968026,1.1799405466968027,-0.14721144940087438,8.01527701479036,0.6851851851851852,0.014820856261502112,0.013859110168858907,26.203703703703702,24.5,0.5,anchor_return_gt_0.015,0.015,18,45,hold_to_max
p0.50_canchor_return_gt_0.015_dd0.015_s18_h60_loss_hold_to_max,52,2283106.391537902,1.2831063915379017,-0.14721144940087472,8.716077429846143,0.6923076923076923,0.01632273314062813,0.014576270117114898,28.942307692307693,25.0,0.5,anchor_return_gt_0.015,0.015,18,60,hold_to_max
p0.60_canchor_return_gt_0.005_dd0.008_s15_h45_loss_hold_to_max,60,2181043.92054207,1.18104392054207,-0.142712751236324,8.275672007656345,0.6833333333333333,0.01333211922099495,0.010722106185034275,19.25,19.0,0.6,anchor_return_gt_0.005,0.008,15,45,hold_to_max
p0.60_canchor_return_gt_0.005_dd0.008_s15_h60_loss_hold_to_max,59,2261733.800696762,1.2617338006967618,-0.14271275123632376,8.84107264253778,0.6949152542372882,0.014210458921850468,0.011422527386112713,20.491525423728813,19.0,0.6,anchor_return_gt_0.005,0.008,15,60,hold_to_max
p0.60_canchor_return_gt_0.005_dd0.008_s18_h45_loss_hold_to_max,56,2174432.8877431913,1.1744328877431913,-0.14458299359820925,8.12289784929268,0.7321428571428571,0.014206649280942053,0.013490119754397293,22.375,23.5,0.6,anchor_return_gt_0.005,0.008,18,45,hold_to_max
p0.60_canchor_return_gt_0.005_dd0.008_s18_h60_loss_hold_to_max,55,2298650.1200914932,1.298650120091493,-0.14458299359820936,8.982039227244059,0.7454545454545455,0.015519585691579928,0.013763198203697535,24.036363636363635,24.0,0.6,anchor_return_gt_0.005,0.008,18,60,hold_to_max
p0.60_canchor_return_gt_0.005_dd0.010_s15_h45_loss_hold_to_max,59,2177343.9951878004,1.1773439951878002,-0.14271275123632376,8.249746326018123,0.6779661016949152,0.01353130239265201,0.012817599638202504,21.016949152542374,21.0,0.6,anchor_return_gt_0.005,0.01,15,45,hold_to_max
p0.60_canchor_return_gt_0.005_dd0.010_s15_h60_loss_hold_to_max,58,2248900.429394559,1.248900429394559,-0.14271275123632365,8.75114815302282,0.6896551724137931,0.014357443794641786,0.013105650856058925,22.448275862068964,21.0,0.6,anchor_return_gt_0.005,0.01,15,60,hold_to_max
p0.60_canchor_return_gt_0.005_dd0.010_s18_h45_loss_hold_to_max,55,2179531.3654392413,1.1795313654392414,-0.14458299359820925,8.158161178465534,0.7454545454545455,0.01450938367284043,0.0135369522733104,23.727272727272727,24.0,0.6,anchor_return_gt_0.005,0.01,18,45,hold_to_max
p0.60_canchor_return_gt_0.005_dd0.010_s18_h60_loss_hold_to_max,54,2312150.739183538,1.3121507391835383,-0.14458299359820914,9.075415486484927,0.7592592592592593,0.01591597720275763,0.013936118316598935,25.462962962962962,24.0,0.6,anchor_return_gt_0.005,0.01,18,60,hold_to_max
p0.60_canchor_return_gt_0.005_dd0.012_s15_h45_loss_hold_to_max,58,2185512.1255182573,1.1855121255182572,-0.14271275123632388,8.306981087871533,0.6724137931034483,0.013836847771184607,0.012082697014528142,21.5,21.0,0.6,anchor_return_gt_0.005,0.012,15,45,hold_to_max
p0.60_canchor_return_gt_0.005_dd0.012_s15_h60_loss_hold_to_max,57,2271370.24603903,1.2713702460390301,-0.14271275123632365,8.90859600859154,0.6842105263157895,0.01479156169779058,0.012742866642943574,23.105263157894736,21.0,0.6,anchor_return_gt_0.005,0.012,15,60,hold_to_max
p0.60_canchor_return_gt_0.005_dd0.012_s18_h45_loss_hold_to_max,54,2176517.893436227,1.1765178934362268,-0.14458299359820925,8.137318671833052,0.7222222222222222,0.014757961133973296,0.013465327173612873,24.037037037037038,24.0,0.6,anchor_return_gt_0.005,0.012,18,45,hold_to_max
p0.60_canchor_return_gt_0.005_dd0.012_s18_h60_loss_hold_to_max,53,2305933.297872413,1.305933297872413,-0.14458299359820903,9.032412909512407,0.7358490566037735,0.01617031466895423,0.014285699198318635,26.09433962264151,24.0,0.6,anchor_return_gt_0.005,0.012,18,60,hold_to_max
p0.60_canchor_return_gt_0.005_dd0.015_s15_h45_loss_hold_to_max,59,2246031.8135291967,1.2460318135291968,-0.14271275123632376,8.731047525429895,0.6610169491525424,0.014076990167283832,0.012742866642943574,23.389830508474578,23.0,0.6,anchor_return_gt_0.005,0.015,15,45,hold_to_max
p0.60_canchor_return_gt_0.005_dd0.015_s15_h60_loss_hold_to_max,58,2337590.1546920035,1.3375901546920037,-0.14271275123632388,9.372604361589481,0.6724137931034483,0.015044239722115922,0.013068284358429461,25.120689655172413,22.5,0.6,anchor_return_gt_0.005,0.015,15,60,hold_to_max
p0.60_canchor_return_gt_0.005_dd0.015_s18_h45_loss_hold_to_max,54,2172335.71765147,1.1723357176514702,-0.14458299359820914,8.108392892385035,0.7222222222222222,0.014724965342477594,0.013068284358429461,26.203703703703702,24.5,0.6,anchor_return_gt_0.005,0.015,18,45,hold_to_max
p0.60_canchor_return_gt_0.005_dd0.015_s18_h60_loss_hold_to_max,52,2285281.9452182986,1.2852819452182986,-0.14458299359820925,8.889579010862434,0.7307692307692307,0.0163100551518894,0.013839700636116992,28.942307692307693,25.0,0.6,anchor_return_gt_0.005,0.015,18,60,hold_to_max
p0.60_canchor_return_gt_0.01_dd0.008_s15_h45_loss_hold_to_max,60,2215960.9558366328,1.2159609558366329,-0.14271275123632388,8.520338549307857,0.6833333333333333,0.013603261592456943,0.01150347175370664,19.25,19.0,0.6,anchor_return_gt_0.01,0.008,15,45,hold_to_max
p0.60_canchor_return_gt_0.01_dd0.008_s15_h60_loss_hold_to_max,59,2297942.6262972136,1.2979426262972136,-0.14271275123632376,9.094790865238792,0.6949152542372882,0.014486196926727072,0.011584416121300567,20.491525423728813,19.0,0.6,anchor_return_gt_0.01,0.008,15,60,hold_to_max
p0.60_canchor_return_gt_0.01_dd0.008_s18_h45_loss_hold_to_max,56,2210857.7599895974,1.2108577599895973,-0.14458299359820925,8.374828393403764,0.7321428571428571,0.014510133835982566,0.013490119754397293,22.375,23.5,0.6,anchor_return_gt_0.01,0.008,18,45,hold_to_max
p0.60_canchor_return_gt_0.01_dd0.008_s18_h60_loss_hold_to_max,55,2337155.809292332,1.337155809292332,-0.14458299359820914,9.248361622724724,0.7454545454545455,0.01582858814762118,0.013763198203697535,24.036363636363635,24.0,0.6,anchor_return_gt_0.01,0.008,18,60,hold_to_max
p0.60_canchor_return_gt_0.01_dd0.010_s15_h45_loss_hold_to_max,59,2231673.9731063955,1.2316739731063953,-0.14271275123632388,8.630440955250144,0.6779661016949152,0.01395947475667131,0.013393702073915348,21.016949152542374,21.0,0.6,anchor_return_gt_0.01,0.01,15,45,hold_to_max
p0.60_canchor_return_gt_0.01_dd0.010_s15_h60_loss_hold_to_max,58,2305015.912726621,1.305015912726621,-0.14271275123632376,9.144353965719523,0.6896551724137931,0.014792998440799348,0.013465327173612873,22.448275862068964,21.0,0.6,anchor_return_gt_0.01,0.01,15,60,hold_to_max
p0.60_canchor_return_gt_0.01_dd0.010_s18_h45_loss_hold_to_max,55,2249443.2631482333,1.2494432631482333,-0.14458299359820914,8.641702817555366,0.7454545454545455,0.015094931585780767,0.013586537434879236,23.727272727272727,24.0,0.6,anchor_return_gt_0.01,0.01,18,45,hold_to_max
p0.60_canchor_return_gt_0.01_dd0.010_s18_h60_loss_hold_to_max,54,2386316.6119618784,1.3863166119618784,-0.14458299359820914,9.588379500665214,0.7592592592592593,0.016512368595567237,0.015017580951545305,25.462962962962962,24.0,0.6,anchor_return_gt_0.01,0.01,18,60,hold_to_max
p0.60_canchor_return_gt_0.01_dd0.012_s15_h45_loss_hold_to_max,58,2246880.291378401,1.2468802913784014,-0.14271275123632365,8.736992879589598,0.6724137931034483,0.014324755004160973,0.01240811473001403,21.5,21.0,0.6,anchor_return_gt_0.01,0.012,15,45,hold_to_max
p0.60_canchor_return_gt_0.01_dd0.012_s15_h60_loss_hold_to_max,57,2335149.268063748,1.335149268063748,-0.14271275123632376,9.355500867983555,0.6842105263157895,0.015288028706784078,0.013393702073915348,23.105263157894736,21.0,0.6,anchor_return_gt_0.01,0.012,15,60,hold_to_max
p0.60_canchor_return_gt_0.01_dd0.012_s18_h45_loss_hold_to_max,54,2237633.505435081,1.237633505435081,-0.14458299359820925,8.560021304264998,0.7222222222222222,0.015282009643466429,0.013911325735814517,24.037037037037038,24.0,0.6,anchor_return_gt_0.01,0.012,18,45,hold_to_max
p0.60_canchor_return_gt_0.01_dd0.012_s18_h60_loss_hold_to_max,53,2370682.8343467107,1.3706828343467108,-0.14458299359820903,9.48024937259073,0.7358490566037735,0.016704250886173652,0.015749462704771976,26.09433962264151,24.0,0.6,anchor_return_gt_0.01,0.012,18,60,hold_to_max
p0.60_canchor_return_gt_0.01_dd0.015_s15_h45_loss_hold_to_max,59,2309099.34413241,1.30909934413241,-0.14271275123632376,9.17296690584165,0.6610169491525424,0.014556627786141953,0.013393702073915348,23.389830508474578,23.0,0.6,anchor_return_gt_0.01,0.015,15,45,hold_to_max
p0.60_canchor_return_gt_0.01_dd0.015_s15_h60_loss_hold_to_max,58,2403228.6010090923,1.4032286010090922,-0.14271275123632376,9.832538360117729,0.6724137931034483,0.01553214695509229,0.013839700636116992,25.120689655172413,22.5,0.6,anchor_return_gt_0.01,0.015,15,60,hold_to_max
p0.60_canchor_return_gt_0.01_dd0.015_s18_h45_loss_hold_to_max,54,2241235.7152362103,1.2412357152362103,-0.14458299359820914,8.58493578218168,0.7222222222222222,0.015314795678045133,0.013839700636116992,26.203703703703702,24.5,0.6,anchor_return_gt_0.01,0.015,18,45,hold_to_max
p0.60_canchor_return_gt_0.01_dd0.015_s18_h60_loss_hold_to_max,52,2380237.007359828,1.380237007359828,-0.14458299359820914,9.546330263401906,0.7307692307692307,0.017108875633734907,0.016283401418507544,28.942307692307693,25.0,0.6,anchor_return_gt_0.01,0.015,18,60,hold_to_max
p0.60_canchor_return_gt_0.015_dd0.008_s15_h45_loss_hold_to_max,60,2142918.7780595827,1.1429187780595829,-0.14271275123632388,8.008525994758358,0.65,0.013044608181445835,0.010266604747505625,19.25,19.0,0.6,anchor_return_gt_0.015,0.008,15,45,hold_to_max
p0.60_canchor_return_gt_0.015_dd0.008_s15_h60_loss_hold_to_max,59,2222198.1808053534,1.2221981808053535,-0.14271275123632388,8.564043298285698,0.6610169491525424,0.013918074813834416,0.010511524511055415,20.491525423728813,19.0,0.6,anchor_return_gt_0.015,0.008,15,60,hold_to_max
p0.60_canchor_return_gt_0.015_dd0.008_s18_h45_loss_hold_to_max,56,2134233.162261994,1.134233162261994,-0.14458299359820936,7.844858748837259,0.6964285714285714,0.01388682256676244,0.012489059097607957,22.375,23.5,0.6,anchor_return_gt_0.015,0.008,18,45,hold_to_max
p0.60_canchor_return_gt_0.015_dd0.008_s18_h60_loss_hold_to_max,55,2256153.9343844694,1.2561539343844692,-0.14458299359820914,8.688116791074856,0.7090909090909091,0.015193943946233414,0.013763198203697535,24.036363636363635,24.0,0.6,anchor_return_gt_0.015,0.008,18,60,hold_to_max
p0.60_canchor_return_gt_0.015_dd0.010_s15_h45_loss_hold_to_max,59,2157117.6511546704,1.1571176511546706,-0.14271275123632376,8.108018667782202,0.6440677966101694,0.013383481152826034,0.010511524511055415,21.016949152542374,21.0,0.6,anchor_return_gt_0.015,0.01,15,45,hold_to_max
p0.60_canchor_return_gt_0.015_dd0.010_s15_h60_loss_hold_to_max,58,2229038.3186120465,1.2290383186120466,-0.14271275123632376,8.61197270716779,0.6551724137931034,0.014215081119063718,0.01195261329248538,22.448275862068964,21.0,0.6,anchor_return_gt_0.015,0.01,15,60,hold_to_max
