config_name,sample_count,terminal_capital,total_return,max_drawdown,return_drawdown_ratio,win_rate,avg_trade_return,median_trade_return,avg_hold_trading_days,median_hold_trading_days,partial_exit_ratio,partial_exit_condition,trailing_drawdown,trailing_start_day,max_hold_days,loss_anchor_action
p0.00_calways_dd0.010_s12_h20_loss_time_exit_20d,61,2030400.2110790985,1.0304002110790984,-0.14271275123632388,7.220099130264938,0.639344262295082,0.011921316591925003,0.005711081429290755,15.311475409836065,17.0,0.0,always,0.01,12,20,time_exit_20d
p0.00_calways_dd0.010_s12_h20_loss_no_partial_trailing,61,1984945.801574945,0.984945801574945,-0.14271275123632388,6.901596339796806,0.6065573770491803,0.011550460138676139,0.005033565817238683,15.049180327868852,16.0,0.0,always,0.01,12,20,no_partial_trailing
p0.00_calways_dd0.010_s12_h20_loss_hold_to_max,61,2030400.2110790985,1.0304002110790984,-0.14271275123632388,7.220099130264938,0.639344262295082,0.011921316591925003,0.005711081429290755,15.311475409836065,17.0,0.0,always,0.01,12,20,hold_to_max
p0.00_calways_dd0.010_s12_h30_loss_time_exit_20d,61,1989886.9904652592,0.9898869904652592,-0.14271275123632376,6.936219657247485,0.639344262295082,0.011589161166025243,0.00514819222116254,16.508196721311474,17.0,0.0,always,0.01,12,30,time_exit_20d
p0.00_calways_dd0.010_s12_h30_loss_no_partial_trailing,61,1896741.9039616175,0.8967419039616176,-0.14271275123632376,6.283544365819608,0.6065573770491803,0.010794298959741037,0.004423077452112234,16.475409836065573,16.0,0.0,always,0.01,12,30,no_partial_trailing
p0.00_calways_dd0.010_s12_h30_loss_hold_to_max,61,2060576.190790743,1.060576190790743,-0.14271275123632388,7.4315447050312375,0.6557377049180327,0.012179322289718198,0.00514819222116254,17.491803278688526,17.0,0.0,always,0.01,12,30,hold_to_max
p0.00_calways_dd0.010_s12_h45_loss_time_exit_20d,61,1975498.6735647502,0.9754986735647502,-0.14271275123632376,6.835399535878772,0.639344262295082,0.011463096171447282,0.00514819222116254,16.75409836065574,17.0,0.0,always,0.01,12,45,time_exit_20d
p0.00_calways_dd0.010_s12_h45_loss_no_partial_trailing,61,1876664.2765974693,0.8766642765974693,-0.14271275123632376,6.142858777529737,0.6065573770491803,0.01061305744531163,0.004049615926433492,16.80327868852459,16.0,0.0,always,0.01,12,45,no_partial_trailing
p0.00_calways_dd0.010_s12_h45_loss_hold_to_max,60,2118496.823242076,1.1184968232420762,-0.14271275123632388,7.837399346256815,0.65,0.012867785135125652,0.0064018390153586235,18.783333333333335,16.5,0.0,always,0.01,12,45,hold_to_max
p0.00_calways_dd0.010_s12_h60_loss_time_exit_20d,61,1975498.6735647502,0.9754986735647502,-0.14271275123632376,6.835399535878772,0.639344262295082,0.011463096171447282,0.00514819222116254,16.75409836065574,17.0,0.0,always,0.01,12,60,time_exit_20d
p0.00_calways_dd0.010_s12_h60_loss_no_partial_trailing,61,1876664.2765974693,0.8766642765974693,-0.14271275123632376,6.142858777529737,0.6065573770491803,0.01061305744531163,0.004049615926433492,16.80327868852459,16.0,0.0,always,0.01,12,60,no_partial_trailing
p0.00_calways_dd0.010_s12_h60_loss_hold_to_max,59,2199701.257899402,1.199701257899402,-0.14271275123632388,8.406405506910644,0.6610169491525424,0.013759546751069128,0.007192260807632911,20.016949152542374,16.0,0.0,always,0.01,12,60,hold_to_max
p0.00_calways_dd0.010_s15_h20_loss_time_exit_20d,61,2147350.9748474094,1.1473509748474093,-0.14271275123632365,8.039582762632511,0.639344262295082,0.012851915932818859,0.007192260807632911,16.37704918032787,21.0,0.0,always,0.01,15,20,time_exit_20d
p0.00_calways_dd0.010_s15_h20_loss_no_partial_trailing,61,2139818.4957602,1.1398184957602,-0.14271275123632388,7.986802061385027,0.639344262295082,0.01279445131830288,0.007192260807632911,16.311475409836067,21.0,0.0,always,0.01,15,20,no_partial_trailing
p0.00_calways_dd0.010_s15_h20_loss_hold_to_max,61,2147350.9748474094,1.1473509748474093,-0.14271275123632365,8.039582762632511,0.639344262295082,0.012851915932818859,0.007192260807632911,16.37704918032787,21.0,0.0,always,0.01,15,20,hold_to_max
p0.00_calways_dd0.010_s15_h30_loss_time_exit_20d,60,2045215.7417560231,1.045215741756023,-0.14271275123632376,7.323912773745132,0.6333333333333333,0.012244998081071124,0.005429636825226647,18.166666666666668,21.0,0.0,always,0.01,15,30,time_exit_20d
p0.00_calways_dd0.010_s15_h30_loss_no_partial_trailing,60,1994658.248047867,0.9946582480478672,-0.14271275123632376,6.969652252031584,0.6166666666666667,0.011819970962149196,0.005090879019200611,18.616666666666667,20.5,0.0,always,0.01,15,30,no_partial_trailing
p0.00_calways_dd0.010_s15_h30_loss_hold_to_max,60,2117870.4532901803,1.1178704532901804,-0.14271275123632365,7.833010320423679,0.65,0.012844995223492296,0.006170226514397725,19.166666666666668,21.0,0.0,always,0.01,15,30,hold_to_max
p0.00_calways_dd0.010_s15_h45_loss_time_exit_20d,60,2049497.7302671596,1.0494977302671598,-0.14271275123632388,7.353917019855174,0.6333333333333333,0.012276721326058039,0.005429636825226647,18.916666666666668,21.0,0.0,always,0.01,15,45,time_exit_20d
p0.00_calways_dd0.010_s15_h45_loss_no_partial_trailing,60,1984166.3938364184,0.9841663938364185,-0.14271275123632376,6.896134965590411,0.6166666666666667,0.011728408361832587,0.005090879019200611,19.516666666666666,20.5,0.0,always,0.01,15,45,no_partial_trailing
p0.00_calways_dd0.010_s15_h45_loss_hold_to_max,59,2197852.3645262853,1.1978523645262853,-0.14271275123632388,8.393450158792836,0.6440677966101694,0.013719008834114189,0.007192260807632911,21.016949152542374,21.0,0.0,always,0.01,15,45,hold_to_max
p0.00_calways_dd0.010_s15_h60_loss_time_exit_20d,60,2025125.8287858241,1.025125828785824,-0.14271275123632376,7.18314109920197,0.6333333333333333,0.012072686604533886,0.005429636825226647,19.05,21.0,0.0,always,0.01,15,60,time_exit_20d
p0.00_calways_dd0.010_s15_h60_loss_no_partial_trailing,60,1960571.38948047,0.9605713894804699,-0.14271275123632388,6.730802827070585,0.6166666666666667,0.01152437364030843,0.005090879019200611,19.65,20.5,0.0,always,0.01,15,60,no_partial_trailing
p0.00_calways_dd0.010_s15_h60_loss_hold_to_max,58,2254960.680356405,1.254960680356405,-0.14271275123632388,8.79361283056105,0.6551724137931034,0.014429751519428059,0.008707200319269894,22.448275862068964,21.0,0.0,always,0.01,15,60,hold_to_max
p0.00_calways_dd0.010_s18_h20_loss_time_exit_20d,58,2134694.584284014,1.1346945842840142,-0.14271275123632388,7.95089839172834,0.6896551724137931,0.013410888956864559,0.008564791715801157,17.620689655172413,21.0,0.0,always,0.01,18,20,time_exit_20d
p0.00_calways_dd0.010_s18_h20_loss_no_partial_trailing,58,2134694.584284014,1.1346945842840142,-0.14271275123632388,7.95089839172834,0.6896551724137931,0.013410888956864559,0.008564791715801157,17.620689655172413,21.0,0.0,always,0.01,18,20,no_partial_trailing
p0.00_calways_dd0.010_s18_h20_loss_hold_to_max,58,2134694.584284014,1.1346945842840142,-0.14271275123632388,7.95089839172834,0.6896551724137931,0.013410888956864559,0.008564791715801157,17.620689655172413,21.0,0.0,always,0.01,18,20,hold_to_max
p0.00_calways_dd0.010_s18_h30_loss_time_exit_20d,58,2111632.4051574995,1.1116324051574993,-0.1603537284142017,6.932376416506495,0.7068965517241379,0.013198021548818214,0.007938012082247925,20.379310344827587,22.0,0.0,always,0.01,18,30,time_exit_20d
p0.00_calways_dd0.010_s18_h30_loss_no_partial_trailing,58,2071321.5558761607,1.0713215558761608,-0.16035372841420192,6.680989375618895,0.7068965517241379,0.012857468957446556,0.009368739026739736,20.96551724137931,23.5,0.0,always,0.01,18,30,no_partial_trailing
p0.00_calways_dd0.010_s18_h30_loss_hold_to_max,57,2111284.393967811,1.1112843939678112,-0.1603537284142017,6.930206144613663,0.7192982456140351,0.013431575836349853,0.00956131584796327,21.42105263157895,24.0,0.0,always,0.01,18,30,hold_to_max
p0.00_calways_dd0.010_s18_h45_loss_time_exit_20d,57,2055607.1238884544,1.0556071238884543,-0.1603537284142018,6.582990831131582,0.6842105263157895,0.012945420774127286,0.008341041243247305,21.649122807017545,22.0,0.0,always,0.01,18,45,time_exit_20d
p0.00_calways_dd0.010_s18_h45_loss_no_partial_trailing,57,2001569.1488601656,1.0015691488601655,-0.1603537284142016,6.24599851069919,0.6842105263157895,0.012469119001885747,0.010750230092558688,22.403508771929825,24.0,0.0,always,0.01,18,45,no_partial_trailing
p0.00_calways_dd0.010_s18_h45_loss_hold_to_max,55,2123021.2816609466,1.1230212816609466,-0.16035372841420192,7.00339987580535,0.7090909090909091,0.014037019540620406,0.011627899813155151,23.727272727272727,24.0,0.0,always,0.01,18,45,hold_to_max
p0.00_calways_dd0.010_s18_h60_loss_time_exit_20d,57,2049454.0848261178,1.049454084826118,-0.1603537284142017,6.544619169161603,0.6842105263157895,0.01289221074388934,0.008341041243247305,21.666666666666668,22.0,0.0,always,0.01,18,60,time_exit_20d
p0.00_calways_dd0.010_s18_h60_loss_no_partial_trailing,57,1995577.8614123908,0.9955778614123909,-0.1603537284142016,6.208635566244922,0.6842105263157895,0.012415908971647804,0.010222139830906874,22.42105263157895,24.0,0.0,always,0.01,18,60,no_partial_trailing
p0.00_calways_dd0.010_s18_h60_loss_hold_to_max,54,2249956.435818072,1.249956435818072,-0.1603537284142018,7.794994529777138,0.7222222222222222,0.015416180850842573,0.011896132732714882,25.462962962962962,24.0,0.0,always,0.01,18,60,hold_to_max
p0.00_calways_dd0.012_s12_h20_loss_time_exit_20d,62,2071233.028618209,1.071233028618209,-0.14271275123632365,7.506218045255901,0.6290322580645161,0.012059370634138844,0.005372323623264719,15.64516129032258,20.0,0.0,always,0.012,12,20,time_exit_20d
p0.00_calways_dd0.012_s12_h20_loss_no_partial_trailing,62,2031992.321978771,1.031992321978771,-0.14271275123632376,7.231255182445846,0.5967741935483871,0.011751033502482291,0.004824491440061696,15.451612903225806,19.0,0.0,always,0.012,12,20,no_partial_trailing
p0.00_calways_dd0.012_s12_h20_loss_hold_to_max,62,2071233.028618209,1.071233028618209,-0.14271275123632365,7.506218045255901,0.6290322580645161,0.012059370634138844,0.005372323623264719,15.64516129032258,20.0,0.0,always,0.012,12,20,hold_to_max
p0.00_calways_dd0.012_s12_h30_loss_time_exit_20d,60,2012527.4980975634,1.0125274980975636,-0.14271275123632376,7.094863558623985,0.6333333333333333,0.01199470377908831,0.005372323623264719,17.9,20.5,0.0,always,0.012,12,30,time_exit_20d
p0.00_calways_dd0.012_s12_h30_loss_no_partial_trailing,60,1929338.4314057825,0.9293384314057824,-0.14271275123632376,6.511950917874561,0.6166666666666667,0.011281892431543676,0.0045738555367157985,18.116666666666667,20.0,0.0,always,0.012,12,30,no_partial_trailing
p0.00_calways_dd0.012_s12_h30_loss_hold_to_max,60,2084020.98499166,1.08402098499166,-0.14271275123632376,7.595824308625276,0.65,0.012594700921509478,0.006112913312435797,18.9,20.5,0.0,always,0.012,12,30,hold_to_max
p0.00_calways_dd0.012_s12_h45_loss_time_exit_20d,59,2012133.1186635229,1.012133118663523,-0.14271275123632376,7.0921001094533676,0.6271186440677966,0.012188179692483854,0.005711081429290755,18.35593220338983,20.0,0.0,always,0.012,12,45,time_exit_20d
p0.00_calways_dd0.012_s12_h45_loss_no_partial_trailing,59,1911858.7733670368,0.9118587733670369,-0.14271275123632376,6.389469514584954,0.5932203389830508,0.011312760487507463,0.0029219373633466716,18.71186440677966,20.0,0.0,always,0.012,12,45,no_partial_trailing
p0.00_calways_dd0.012_s12_h45_loss_hold_to_max,58,2148680.161417412,1.148680161417412,-0.14271275123632388,8.048896482384153,0.6379310344827587,0.013581228637087286,0.008092723596796358,20.482758620689655,20.5,0.0,always,0.012,12,45,hold_to_max
p0.00_calways_dd0.012_s12_h60_loss_time_exit_20d,59,2009500.8172693758,1.0095008172693758,-0.14271275123632388,7.073655356820233,0.6271186440677966,0.012165300188709748,0.005711081429290755,18.610169491525422,20.0,0.0,always,0.012,12,60,time_exit_20d
p0.00_calways_dd0.012_s12_h60_loss_no_partial_trailing,59,1909357.6523090578,0.9093576523090579,-0.14271275123632376,6.371943953369773,0.5932203389830508,0.011289880983733356,0.0029219373633466716,18.966101694915253,20.0,0.0,always,0.012,12,60,no_partial_trailing
p0.00_calways_dd0.012_s12_h60_loss_hold_to_max,57,2237562.3606575085,1.2375623606575084,-0.14271275123632365,8.671701371716814,0.6491228070175439,0.014566966719099465,0.008993186385959806,22.05263157894737,20.0,0.0,always,0.012,12,60,hold_to_max
p0.00_calways_dd0.012_s15_h20_loss_time_exit_20d,62,2080702.4616635535,1.0807024616635537,-0.14271275123632388,7.572571142391995,0.6451612903225806,0.012129879702354771,0.005372323623264719,16.080645161290324,21.0,0.0,always,0.012,15,20,time_exit_20d
p0.00_calways_dd0.012_s15_h20_loss_no_partial_trailing,62,2080702.4616635535,1.0807024616635537,-0.14271275123632388,7.572571142391995,0.6451612903225806,0.012129879702354771,0.005372323623264719,16.080645161290324,21.0,0.0,always,0.012,15,20,no_partial_trailing
p0.00_calways_dd0.012_s15_h20_loss_hold_to_max,62,2080702.4616635535,1.0807024616635537,-0.14271275123632388,7.572571142391995,0.6451612903225806,0.012129879702354771,0.005372323623264719,16.080645161290324,21.0,0.0,always,0.012,15,20,hold_to_max
p0.00_calways_dd0.012_s15_h30_loss_time_exit_20d,60,2026186.1350513508,1.0261861350513506,-0.14271275123632376,7.190570752518448,0.65,0.012102355583281876,0.005372323623264719,18.816666666666666,21.0,0.0,always,0.012,15,30,time_exit_20d
p0.00_calways_dd0.012_s15_h30_loss_no_partial_trailing,60,1995841.9207867193,0.9958419207867193,-0.14271275123632376,6.977946344385616,0.6666666666666666,0.011842930671639868,0.004879099719279023,19.533333333333335,21.5,0.0,always,0.012,15,30,no_partial_trailing
p0.00_calways_dd0.012_s15_h30_loss_hold_to_max,60,2098164.834486877,1.098164834486877,-0.14271275123632376,7.694931426753745,0.6666666666666666,0.012702352725703046,0.006112913312435797,19.816666666666666,21.5,0.0,always,0.012,15,30,hold_to_max
p0.00_calways_dd0.012_s15_h45_loss_time_exit_20d,59,1998064.106688097,0.9980641066880969,-0.14271275123632388,6.993517383988777,0.6271186440677966,0.012061043303362946,0.005711081429290755,19.677966101694917,21.0,0.0,always,0.012,15,45,time_exit_20d
p0.00_calways_dd0.012_s15_h45_loss_no_partial_trailing,59,1968128.184986263,0.9681281849862631,-0.14271275123632376,6.783753915465485,0.6271186440677966,0.011800432875076369,0.005033565817238683,20.796610169491526,21.0,0.0,always,0.012,15,45,no_partial_trailing
p0.00_calways_dd0.012_s15_h45_loss_hold_to_max,58,2134469.259962358,1.134469259962358,-0.14271275123632365,7.9493195256515365,0.6379310344827587,0.013458463691728388,0.008851892659344163,21.5,21.0,0.0,always,0.012,15,45,hold_to_max
p0.00_calways_dd0.012_s15_h60_loss_time_exit_20d,59,1989477.2389183182,0.9894772389183182,-0.14271275123632376,6.933348494415913,0.6271186440677966,0.01198675749918947,0.005711081429290755,19.949152542372882,21.0,0.0,always,0.012,15,60,time_exit_20d
p0.00_calways_dd0.012_s15_h60_loss_no_partial_trailing,59,1978317.1909697216,0.9783171909697217,-0.14271275123632376,6.855149119434234,0.6271186440677966,0.011891273435937271,0.005033565817238683,21.16949152542373,21.0,0.0,always,0.012,15,60,no_partial_trailing
p0.00_calways_dd0.012_s15_h60_loss_hold_to_max,57,2216110.223957526,1.2161102239575259,-0.14271275123632365,8.521384483322876,0.6491228070175439,0.014388837972531413,0.010222139830906874,23.105263157894736,21.0,0.0,always,0.012,15,60,hold_to_max
p0.00_calways_dd0.012_s18_h20_loss_time_exit_20d,58,2134694.584284014,1.1346945842840142,-0.14271275123632388,7.95089839172834,0.6896551724137931,0.013410888956864559,0.008564791715801157,17.620689655172413,21.0,0.0,always,0.012,18,20,time_exit_20d
p0.00_calways_dd0.012_s18_h20_loss_no_partial_trailing,58,2134694.584284014,1.1346945842840142,-0.14271275123632388,7.95089839172834,0.6896551724137931,0.013410888956864559,0.008564791715801157,17.620689655172413,21.0,0.0,always,0.012,18,20,no_partial_trailing
p0.00_calways_dd0.012_s18_h20_loss_hold_to_max,58,2134694.584284014,1.1346945842840142,-0.14271275123632388,7.95089839172834,0.6896551724137931,0.013410888956864559,0.008564791715801157,17.620689655172413,21.0,0.0,always,0.012,18,20,hold_to_max
p0.00_calways_dd0.012_s18_h30_loss_time_exit_20d,57,2037171.4396716661,1.037171439671666,-0.1603537284142017,6.468021978214316,0.6842105263157895,0.012802224890250452,0.007192260807632911,20.789473684210527,23.0,0.0,always,0.012,18,30,time_exit_20d
p0.00_calways_dd0.012_s18_h30_loss_no_partial_trailing,56,1910165.3105078016,0.9101653105078016,-0.1603537284142018,5.675984708985365,0.6964285714285714,0.011860668586708705,0.006415676496086764,21.517857142857142,24.0,0.0,always,0.012,18,30,no_partial_trailing
p0.00_calways_dd0.012_s18_h30_loss_hold_to_max,56,2036835.7001487336,1.0368357001487336,-0.1603537284142017,6.465928235048799,0.6964285714285714,0.013032881992585019,0.00837678832779809,21.857142857142858,24.0,0.0,always,0.012,18,30,hold_to_max
p0.00_calways_dd0.012_s18_h45_loss_time_exit_20d,56,2013861.0954520344,1.0138610954520342,-0.1603537284142017,6.322653707391076,0.6607142857142857,0.012819853654498085,0.007766651025440108,21.910714285714285,22.5,0.0,always,0.012,18,45,time_exit_20d
p0.00_calways_dd0.012_s18_h45_loss_no_partial_trailing,55,1876599.6149186152,0.8765996149186153,-0.1603537284142017,5.466661882998533,0.6545454545454545,0.011747049916311047,0.007192260807632911,22.927272727272726,24.0,0.0,always,0.012,18,45,no_partial_trailing
p0.00_calways_dd0.012_s18_h45_loss_hold_to_max,54,2079906.1816180493,1.0799061816180493,-0.1603537284142017,6.734524929963571,0.6851851851851852,0.013927016578902959,0.01141519747269304,24.037037037037038,24.0,0.0,always,0.012,18,45,hold_to_max
p0.00_calways_dd0.012_s18_h60_loss_time_exit_20d,56,2005206.3386424484,1.0052063386424486,-0.1603537284142017,6.268680800772841,0.6607142857142857,0.012741588253672458,0.007766651025440108,22.196428571428573,22.5,0.0,always,0.012,18,60,time_exit_20d
p0.00_calways_dd0.012_s18_h60_loss_no_partial_trailing,55,1886314.777198605,0.8863147771986051,-0.1603537284142018,5.527247703958645,0.6545454545454545,0.011844497063416375,0.007192260807632911,23.327272727272728,24.0,0.0,always,0.012,18,60,no_partial_trailing
p0.00_calways_dd0.012_s18_h60_loss_hold_to_max,53,2201379.840697698,1.2013798406976979,-0.1603537284142017,7.492060537529091,0.6981132075471698,0.015304654636782341,0.011627899813155151,26.09433962264151,24.0,0.0,always,0.012,18,60,hold_to_max
p0.00_calways_dd0.015_s12_h20_loss_time_exit_20d,62,2072638.2141912829,1.072638214191283,-0.14271275123632388,7.516064296280418,0.6451612903225806,0.012069957645398383,0.0062671933992440206,15.741935483870968,20.5,0.0,always,0.015,12,20,time_exit_20d
p0.00_calways_dd0.015_s12_h20_loss_no_partial_trailing,62,2061605.8595143226,1.0616058595143225,-0.14271275123632376,7.438759678568363,0.6290322580645161,0.011983779199940252,0.0062671933992440206,15.661290322580646,20.0,0.0,always,0.015,12,20,no_partial_trailing
p0.00_calways_dd0.015_s12_h20_loss_hold_to_max,62,2072638.2141912829,1.072638214191283,-0.14271275123632388,7.516064296280418,0.6451612903225806,0.012069957645398383,0.0062671933992440206,15.741935483870968,20.5,0.0,always,0.015,12,20,hold_to_max
p0.00_calways_dd0.015_s12_h30_loss_time_exit_20d,60,2143229.6626233165,1.1432296626233165,-0.14271275123632388,8.010704388497112,0.65,0.013117961770485536,0.0062671933992440206,18.716666666666665,21.0,0.0,always,0.015,12,30,time_exit_20d
p0.00_calways_dd0.015_s12_h30_loss_no_partial_trailing,60,2101956.3680336266,1.1019563680336266,-0.14271275123632376,7.721499014540424,0.65,0.01278588992652162,0.005773969495258324,19.216666666666665,21.5,0.0,always,0.015,12,30,no_partial_trailing
p0.00_calways_dd0.015_s12_h30_loss_hold_to_max,60,2219366.2430877546,1.2193662430877548,-0.14271275123632388,8.544199677494525,0.6666666666666666,0.013717958912906704,0.007007783088415098,19.716666666666665,22.0,0.0,always,0.015,12,30,hold_to_max
p0.00_calways_dd0.015_s12_h45_loss_time_exit_20d,60,2107253.8166037574,1.1072538166037575,-0.14271275123632388,7.758618672904783,0.6166666666666667,0.012786026819807166,0.007766651025440108,20.25,21.0,0.0,always,0.015,12,45,time_exit_20d
p0.00_calways_dd0.015_s12_h45_loss_no_partial_trailing,60,2056092.8549790548,1.0560928549790547,-0.14271275123632388,7.40012960180571,0.6166666666666667,0.012371662697120572,0.008092723596796358,21.266666666666666,20.5,0.0,always,0.015,12,45,no_partial_trailing
p0.00_calways_dd0.015_s12_h45_loss_hold_to_max,59,2251423.5973019474,1.2514235973019474,-0.14271275123632365,8.768828198327324,0.6271186440677966,0.01417293659525335,0.01112368332618019,22.06779661016949,21.0,0.0,always,0.015,12,45,hold_to_max
p0.00_calways_dd0.015_s12_h60_loss_time_exit_20d,60,2069499.4265324841,1.069499426532484,-0.14271275123632365,7.494070552682835,0.6166666666666667,0.01247771530188169,0.007766651025440108,20.616666666666667,21.0,0.0,always,0.015,12,60,time_exit_20d
p0.00_calways_dd0.015_s12_h60_loss_no_partial_trailing,60,2026290.187164769,1.026290187164769,-0.14271275123632376,7.191299854245637,0.6,0.012124920288814376,0.008092723596796358,21.883333333333333,20.5,0.0,always,0.015,12,60,no_partial_trailing
p0.00_calways_dd0.015_s12_h60_loss_hold_to_max,58,2308131.0765461596,1.3081310765461596,-0.14271275123632376,9.166182175130048,0.6379310344827587,0.01487566308274426,0.010061616285632957,23.74137931034483,20.5,0.0,always,0.015,12,60,hold_to_max
p0.00_calways_dd0.015_s15_h20_loss_time_exit_20d,62,2104042.416936972,1.1040424169369722,-0.14271275123632388,7.736116130987786,0.6451612903225806,0.012312275662062729,0.0062671933992440206,16.129032258064516,21.0,0.0,always,0.015,15,20,time_exit_20d
p0.00_calways_dd0.015_s15_h20_loss_no_partial_trailing,62,2104042.416936972,1.1040424169369722,-0.14271275123632388,7.736116130987786,0.6451612903225806,0.012312275662062729,0.0062671933992440206,16.129032258064516,21.0,0.0,always,0.015,15,20,no_partial_trailing
p0.00_calways_dd0.015_s15_h20_loss_hold_to_max,62,2104042.416936972,1.1040424169369722,-0.14271275123632388,7.736116130987786,0.6451612903225806,0.012312275662062729,0.0062671933992440206,16.129032258064516,21.0,0.0,always,0.015,15,20,hold_to_max
p0.00_calways_dd0.015_s15_h30_loss_time_exit_20d,60,2206063.60237109,1.2060636023710902,-0.14271275123632365,8.450986978549114,0.65,0.013605047669575035,0.0062671933992440206,19.516666666666666,21.0,0.0,always,0.015,15,30,time_exit_20d
p0.00_calways_dd0.015_s15_h30_loss_no_partial_trailing,60,2173025.538654374,1.173025538654374,-0.142712751236324,8.219486545472815,0.6666666666666666,0.013345622757933029,0.005773969495258324,20.233333333333334,23.0,0.0,always,0.015,15,30,no_partial_trailing
p0.00_calways_dd0.015_s15_h30_loss_hold_to_max,60,2284432.3100745906,1.2844323100745907,-0.14271275123632388,9.000122966921483,0.6666666666666666,0.014205044811996205,0.007007783088415098,20.516666666666666,23.5,0.0,always,0.015,15,30,hold_to_max
p0.00_calways_dd0.015_s15_h45_loss_time_exit_20d,60,2166464.4090295,1.1664644090295,-0.14271275123632388,8.173512169896465,0.6166666666666667,0.013257208776627253,0.007766651025440108,21.566666666666666,21.0,0.0,always,0.015,15,45,time_exit_20d
p0.00_calways_dd0.015_s15_h45_loss_no_partial_trailing,60,2134557.70680781,1.13455770680781,-0.14271275123632376,7.949939279981019,0.6333333333333333,0.013005998476143261,0.00915797206690655,22.783333333333335,23.0,0.0,always,0.015,15,45,no_partial_trailing
p0.00_calways_dd0.015_s15_h45_loss_hold_to_max,59,2327183.2067533005,1.3271832067533005,-0.14271275123632365,9.299682020393298,0.6271186440677966,0.014744145591898211,0.011202495132230927,23.389830508474578,23.0,0.0,always,0.015,15,45,hold_to_max
p0.00_calways_dd0.015_s15_h60_loss_time_exit_20d,60,2124404.4718183274,1.1244044718183273,-0.14271275123632376,7.878794726312723,0.6166666666666667,0.012923657531588428,0.007766651025440108,21.95,21.0,0.0,always,0.015,15,60,time_exit_20d
p0.00_calways_dd0.015_s15_h60_loss_no_partial_trailing,60,2098020.5404145448,1.0980205404145447,-0.14271275123632376,7.693920346306606,0.6166666666666667,0.012714322707048637,0.008095905026359318,23.433333333333334,23.0,0.0,always,0.015,15,60,no_partial_trailing
p0.00_calways_dd0.015_s15_h60_loss_hold_to_max,58,2379450.8980806023,1.3794508980806022,-0.14271275123632376,9.665926037655277,0.6379310344827587,0.015410237723343245,0.010841396616671994,25.120689655172413,22.5,0.0,always,0.015,15,60,hold_to_max
p0.00_calways_dd0.015_s18_h20_loss_time_exit_20d,58,2134694.584284014,1.1346945842840142,-0.14271275123632388,7.95089839172834,0.6896551724137931,0.013410888956864559,0.008564791715801157,17.620689655172413,21.0,0.0,always,0.015,18,20,time_exit_20d
p0.00_calways_dd0.015_s18_h20_loss_no_partial_trailing,58,2134694.584284014,1.1346945842840142,-0.14271275123632388,7.95089839172834,0.6896551724137931,0.013410888956864559,0.008564791715801157,17.620689655172413,21.0,0.0,always,0.015,18,20,no_partial_trailing
p0.00_calways_dd0.015_s18_h20_loss_hold_to_max,58,2134694.584284014,1.1346945842840142,-0.14271275123632388,7.95089839172834,0.6896551724137931,0.013410888956864559,0.008564791715801157,17.620689655172413,21.0,0.0,always,0.015,18,20,hold_to_max
p0.00_calways_dd0.015_s18_h30_loss_time_exit_20d,57,2128937.475877018,1.1289374758770183,-0.1603537284142017,7.040294522874556,0.6842105263157895,0.013643556429503163,0.007534982921248545,20.964912280701753,23.0,0.0,always,0.015,18,30,time_exit_20d
p0.00_calways_dd0.015_s18_h30_loss_no_partial_trailing,56,1996210.2528375045,0.9962102528375045,-0.16035372841420192,6.212579293848673,0.6964285714285714,0.012717023903448072,0.007363621864440728,21.696428571428573,24.0,0.0,always,0.015,18,30,no_partial_trailing
p0.00_calways_dd0.015_s18_h30_loss_hold_to_max,56,2128586.612695557,1.1285866126955573,-0.1603537284142016,7.038106465353661,0.6964285714285714,0.013889237309324386,0.008548149384605908,22.035714285714285,25.0,0.0,always,0.015,18,30,hold_to_max
p0.00_calways_dd0.015_s18_h45_loss_time_exit_20d,56,2067251.4021420504,1.0672514021420505,-0.1603537284142017,6.655607030135818,0.6607142857142857,0.013310471564161794,0.011163089229205558,24.053571428571427,23.0,0.0,always,0.015,18,45,time_exit_20d
p0.00_calways_dd0.015_s18_h45_loss_no_partial_trailing,55,1933502.9673968677,0.9335029673968678,-0.1603537284142018,5.821523307431819,0.6727272727272727,0.012317601177557303,0.011202495132230927,25.181818181818183,24.0,0.0,always,0.015,18,45,no_partial_trailing
p0.00_calways_dd0.015_s18_h45_loss_hold_to_max,54,2154284.7940367563,1.1542847940367564,-0.1603537284142017,7.1983657969908945,0.6851851851851852,0.014604047064665967,0.011482493901327162,26.203703703703702,24.5,0.0,always,0.015,18,45,hold_to_max
p0.00_calways_dd0.015_s18_h60_loss_time_exit_20d,55,2040157.9079017194,1.0401579079017194,-0.1603537284142017,6.48664623010785,0.6545454545454545,0.013310304182553316,0.0105591099071638,24.87272727272727,23.0,0.0,always,0.015,18,60,time_exit_20d
p0.00_calways_dd0.015_s18_h60_loss_no_partial_trailing,54,1912632.4429283454,0.9126324429283454,-0.1603537284142017,5.691370272170849,0.6481481481481481,0.012345572514253254,0.010841396616671994,26.333333333333332,24.5,0.0,always,0.015,18,60,no_partial_trailing
