trade_date,holding_days,future_return,max_drawdown,max_runup,ret_5d,close_vs_ma20,resonance_regime
2017-10-02,3,-0.002199989679605441,-0.004007209697180825,0.00636449907049319,-0.026094349848570397,-0.02947348063303079,usd_up_oil_down
2017-10-02,5,0.007150230223448073,-0.009585881700271526,0.008878800394169994,-0.026094349848570397,-0.02947348063303079,usd_up_oil_down
2017-10-02,10,0.02137194490904326,-0.009585881700271526,0.02443631558845727,-0.026094349848570397,-0.02947348063303079,usd_up_oil_down
2017-10-02,15,0.003928655764774858,-0.009585881700271526,0.02443631558845727,-0.026094349848570397,-0.02947348063303079,usd_up_oil_down
2017-10-02,20,0.0011000427970264681,-0.009585881700271526,0.02443631558845727,-0.026094349848570397,-0.02947348063303079,usd_up_oil_down
2017-10-02,30,0.0036144400351507677,-0.009585881700271526,0.02443631558845727,-0.026094349848570397,-0.02947348063303079,usd_up_oil_down
2020-03-13,3,-0.025334765178332885,-0.04196079543102493,0.03523126353126549,-0.09282983787619292,-0.0674767661789587,usd_up_oil_down
2020-03-13,5,-0.020914397435565002,-0.04196079543102493,0.03523126353126549,-0.09282983787619292,-0.0674767661789587,usd_up_oil_down
2020-03-13,10,0.07138620883277835,-0.04196079543102493,0.11202748188837952,-0.09282983787619292,-0.0674767661789587,usd_up_oil_down
2020-03-13,15,0.07785182015000225,-0.04196079543102493,0.11202748188837952,-0.09282983787619292,-0.0674767661789587,usd_up_oil_down
2020-03-13,20,0.151151352534596,-0.04196079543102493,0.15906848678713859,-0.09282983787619292,-0.0674767661789587,usd_up_oil_down
2020-03-13,30,0.12944519335142424,-0.04196079543102493,0.1710761081885932,-0.09282983787619292,-0.0674767661789587,usd_up_oil_down
2020-03-17,3,-0.026821446494355028,-0.03534659554797592,0.011213833898722658,-0.0808871997749745,-0.05682899354968818,usd_up_oil_down
2020-03-17,5,0.08872708019648767,-0.03534659554797592,0.10531836383676851,-0.0808871997749745,-0.05682899354968818,usd_up_oil_down
2020-03-17,10,0.03836317074129392,-0.03534659554797592,0.10531836383676851,-0.0808871997749745,-0.05682899354968818,usd_up_oil_down
2020-03-17,15,0.09174373544116032,-0.03534659554797592,0.13082824893825884,-0.0808871997749745,-0.05682899354968818,usd_up_oil_down
2020-03-17,20,0.13266438685745685,-0.03534659554797592,0.1640107361674661,-0.0808871997749745,-0.05682899354968818,usd_up_oil_down
2020-03-17,30,0.11705685431317892,-0.03534659554797592,0.1640107361674661,-0.0808871997749745,-0.05682899354968818,usd_up_oil_down
2020-03-18,3,0.060718843976909076,-0.004264569566028609,0.060718843976909076,-0.09997561419832257,-0.08257618777676279,usd_up_oil_down
2020-03-18,5,0.10492113644953482,-0.004264569566028609,0.14093274506897258,-0.09997561419832257,-0.08257618777676279,usd_up_oil_down
2020-03-18,10,0.06830020917131185,-0.004264569566028609,0.14093274506897258,-0.09997561419832257,-0.08257618777676279,usd_up_oil_down
2020-03-18,15,0.12732685938455668,-0.004264569566028609,0.16726458229115382,-0.09997561419832257,-0.08257618777676279,usd_up_oil_down
2020-03-18,20,0.16455694006019805,-0.004264569566028609,0.20151623998660728,-0.09997561419832257,-0.08257618777676279,usd_up_oil_down
2020-03-18,30,0.14005272829163862,-0.004264569566028609,0.20151623998660728,-0.09997561419832257,-0.08257618777676279,usd_up_oil_down
2020-03-19,3,0.1228188682432334,0.003313962190565345,0.1399296820169853,-0.06965335043172782,-0.07781736665169603,usd_up_oil_down
2020-03-19,5,0.11598809876352001,0.003313962190565345,0.1399296820169853,-0.06965335043172782,-0.07781736665169603,usd_up_oil_down
2020-03-19,10,0.09948598540159237,0.003313962190565345,0.1399296820169853,-0.06965335043172782,-0.07781736665169603,usd_up_oil_down
2020-03-19,15,0.17421884203931226,0.003313962190565345,0.17421884203931226,-0.06965335043172782,-0.07781736665169603,usd_up_oil_down
2020-03-19,20,0.14243201613910572,0.003313962190565345,0.20045991431631505,-0.06965335043172782,-0.07781736665169603,usd_up_oil_down
2020-03-19,30,0.14601652101915263,0.003313962190565345,0.20045991431631505,-0.06965335043172782,-0.07781736665169603,usd_up_oil_down
2020-06-05,3,0.02213345587458848,-0.00017893256565415516,0.03853961313570409,-0.034947361614934946,-0.02597198661575184,usd_down_oil_up
2020-06-05,5,0.03167885646287383,-0.00017893256565415516,0.040508308311661745,-0.034947361614934946,-0.02597198661575184,usd_down_oil_up
2020-06-05,10,0.04158219500809457,-0.00017893256565415516,0.04444577148920392,-0.034947361614934946,-0.02597198661575184,usd_down_oil_up
2020-06-05,15,0.05745140892099365,-0.00017893256565415516,0.06377522224560739,-0.034947361614934946,-0.02597198661575184,usd_down_oil_up
2020-06-05,20,0.066996809509279,-0.00017893256565415516,0.07266439110857359,-0.034947361614934946,-0.02597198661575184,usd_down_oil_up
2020-06-05,30,0.08334332258184318,-0.00017893256565415516,0.08567002854036332,-0.034947361614934946,-0.02597198661575184,usd_down_oil_up
2020-08-25,3,0.02761791265262148,-0.0010984923122777657,0.0317501567222378,-0.043813131197499744,-0.028435933328022855,usd_up_oil_up
2020-08-25,5,0.0295009419935528,-0.0010984923122777657,0.03896851035528859,-0.043813131197499744,-0.028435933328022855,usd_up_oil_up
2020-08-25,10,0.01720886154591139,-0.004550723412482638,0.03896851035528859,-0.043813131197499744,-0.028435933328022855,usd_up_oil_up
2020-08-25,15,0.025316403968823842,-0.004550723412482638,0.03896851035528859,-0.043813131197499744,-0.028435933328022855,usd_up_oil_up
2020-08-25,20,-0.027147203205625803,-0.027147203205625803,0.03896851035528859,-0.043813131197499744,-0.028435933328022855,usd_up_oil_up
2020-08-25,30,-0.014750534847759456,-0.03154098090178792,0.03896851035528859,-0.043813131197499744,-0.028435933328022855,usd_up_oil_up
2021-06-17,3,0.001409403501624551,-0.003946329804548454,0.010485948288379898,-0.06356240388944301,-0.056933278148034616,usd_up_oil_up
2021-06-17,5,0.0010147292300513033,-0.003946329804548454,0.01093691611778147,-0.06356240388944301,-0.056933278148034616,usd_up_oil_up
2021-06-17,10,0.0011838851776584391,-0.012233663685218499,0.01093691611778147,-0.06356240388944301,-0.056933278148034616,usd_up_oil_up
2021-06-17,15,0.020408135176110065,-0.012233663685218499,0.025200107081633227,-0.06356240388944301,-0.056933278148034616,usd_up_oil_up
2021-06-17,20,0.02294506147903408,-0.012233663685218499,0.033374647391055,-0.06356240388944301,-0.056933278148034616,usd_up_oil_up
2021-06-17,30,0.02187390105409337,-0.012233663685218499,0.033374647391055,-0.06356240388944301,-0.056933278148034616,usd_up_oil_up
2021-06-18,3,0.008145270781833469,-0.0006221933201805419,0.014310722556948763,-0.05832534280176915,-0.05721552063169999,usd_up_oil_up
2021-06-18,5,0.00492106513475421,-0.0006221933201805419,0.014310722556948763,-0.05832534280176915,-0.05721552063169999,usd_up_oil_up
2021-06-18,10,0.00831492220650154,-0.008937184574880908,0.014310722556948763,-0.05832534280176915,-0.05721552063169999,usd_up_oil_up
2021-06-18,15,0.02126815717331043,-0.008937184574880908,0.02862151416209624,-0.05832534280176915,-0.05721552063169999,usd_up_oil_up
2021-06-18,20,0.023078186658962663,-0.008937184574880908,0.03682333541881899,-0.05832534280176915,-0.05721552063169999,usd_up_oil_up
2021-06-18,30,0.02839524321433995,-0.008937184574880908,0.03682333541881899,-0.05832534280176915,-0.05721552063169999,usd_up_oil_up
2021-06-21,3,-0.003479668353508658,-0.003479668353508658,0.006397969486670263,-0.04409868625100588,-0.04739243994596254,usd_up_oil_up
2021-06-21,5,-0.001234747548488624,-0.0037041741359199465,0.006397969486670263,-0.04409868625100588,-0.04739243994596254,usd_up_oil_up
2021-06-21,10,0.006566365950865238,-0.016668578083001484,0.01571444563514035,-0.04409868625100588,-0.04739243994596254,usd_up_oil_up
2021-06-21,15,0.015489939852729062,-0.016668578083001484,0.020597120982240646,-0.04409868625100588,-0.04739243994596254,usd_up_oil_up
2021-06-21,20,0.016331785154611644,-0.016668578083001484,0.0287349589004382,-0.04409868625100588,-0.04739243994596254,usd_up_oil_up
2021-06-21,30,0.01588277358978929,-0.016668578083001484,0.0287349589004382,-0.04409868625100588,-0.04739243994596254,usd_up_oil_up
2021-06-22,3,0.00016884915249004706,-0.0006193197241511905,0.009514103405502627,-0.042167673859193844,-0.047575618527522234,usd_up_oil_up
2021-06-22,5,-0.00760006734724028,-0.013623865662872103,0.009514103405502627,-0.042167673859193844,-0.047575618527522234,usd_up_oil_up
2021-06-22,10,0.01418676489284576,-0.013623865662872103,0.018859426380188893,-0.042167673859193844,-0.047575618527522234,usd_up_oil_up
2021-06-22,15,0.027022461679076626,-0.013623865662872103,0.029668383563150158,-0.042167673859193844,-0.047575618527522234,usd_up_oil_up
2021-06-22,20,0.014974933769486887,-0.013623865662872103,0.03192025536973975,-0.042167673859193844,-0.047575618527522234,usd_up_oil_up
2021-06-22,30,0.019253476457672614,-0.013623865662872103,0.03192025536973975,-0.042167673859193844,-0.047575618527522234,usd_up_oil_up
2021-08-06,3,-0.005454531582919087,-0.03829546841708098,-0.0035226995294744823,-0.029019075523784132,-0.02644905393237129,usd_up_oil_down
2021-08-06,5,0.008636335893110747,-0.03829546841708098,0.009829573197798203,-0.029019075523784132,-0.02644905393237129,usd_up_oil_down
2021-08-06,10,0.01193181818181821,-0.03829546841708098,0.019431790438565244,-0.029019075523784132,-0.02644905393237129,usd_up_oil_down
2021-08-06,15,0.032159077037464456,-0.03829546841708098,0.032159077037464456,-0.029019075523784132,-0.02644905393237129,usd_up_oil_down
2021-08-06,20,0.04028410478071742,-0.03829546841708098,0.04198865023526288,-0.029019075523784132,-0.02644905393237129,usd_up_oil_down
2021-08-06,30,0.001022755015980037,-0.03829546841708098,0.04198865023526288,-0.029019075523784132,-0.02644905393237129,usd_up_oil_down
2021-08-09,3,0.014854343288431382,-0.0019148478480769393,0.016827201804096248,-0.05208731777324571,-0.04452488108023722,usd_up_oil_down
2021-08-09,5,0.03684576946759033,-0.0019148478480769393,0.03736800713807442,-0.05208731777324571,-0.04452488108023722,usd_up_oil_down
2021-08-09,10,0.046303774879510984,-0.0019148478480769393,0.04723222888530332,-0.05208731777324571,-0.04452488108023722,usd_up_oil_down
2021-08-09,15,0.049669243572768584,-0.0019148478480769393,0.056226078125423795,-0.05208731777324571,-0.04452488108023722,usd_up_oil_down
2021-08-09,20,0.04206800451024084,-0.0019148478480769393,0.06411744135698783,-0.05208731777324571,-0.04452488108023722,usd_up_oil_down
2021-08-09,30,0.030521048416383145,-0.0019148478480769393,0.06411744135698783,-0.05208731777324571,-0.04452488108023722,usd_up_oil_down
2021-08-10,3,0.026839368945646758,-0.0008676538394458699,0.028054140808751127,-0.04491460574242334,-0.03938475173322431,usd_up_oil_down
2021-08-10,5,0.032508068940633406,-0.0008676538394458699,0.037829650911961554,-0.04491460574242334,-0.03938475173322431,usd_up_oil_down
2021-08-10,10,0.044423834213720426,-0.0008676538394458699,0.044423834213720426,-0.04491460574242334,-0.03938475173322431,usd_up_oil_down
2021-08-10,15,0.04986114572955147,-0.0008676538394458699,0.05292688420620051,-0.04491460574242334,-0.03938475173322431,usd_up_oil_down
2021-08-10,20,0.035805125286587636,-0.0008676538394458699,0.060793598228540136,-0.04491460574242334,-0.03938475173322431,usd_up_oil_down
2021-08-10,30,0.027707022785092628,-0.0008676538394458699,0.060793598228540136,-0.04491460574242334,-0.03938475173322431,usd_up_oil_down
2022-04-27,3,-0.012779031377034511,-0.017445264323746046,0.017127062060380283,-0.0340111779712956,-0.026966216994687375,usd_up_oil_down
2022-04-27,5,-0.010021753098992892,-0.017445264323746046,0.017127062060380283,-0.0340111779712956,-0.026966216994687375,usd_up_oil_down
2022-04-27,10,-0.0176573775900295,-0.024391536881331777,0.017127062060380283,-0.0340111779712956,-0.026966216994687375,usd_up_oil_down
2022-04-27,15,-0.03711755612376566,-0.05244181724043939,0.017127062060380283,-0.0340111779712956,-0.026966216994687375,usd_up_oil_down
2022-04-27,20,-0.02105099566692148,-0.05244181724043939,0.017127062060380283,-0.0340111779712956,-0.026966216994687375,usd_up_oil_down
2022-04-27,30,-0.019672291800019615,-0.05244181724043939,0.017127062060380283,-0.0340111779712956,-0.026966216994687375,usd_up_oil_down
2024-11-11,3,-0.016467524817738388,-0.021829044525839225,0.00022981681505496176,-0.045648968249138555,-0.03850474539313753,usd_up_oil_down
2024-11-11,5,-0.00022972331757120656,-0.021829044525839225,0.00022981681505496176,-0.045648968249138555,-0.03850474539313753,usd_up_oil_down
2024-11-11,10,0.0021446452822337925,-0.021829044525839225,0.03802851205766933,-0.045648968249138555,-0.03850474539313753,usd_up_oil_down
2024-11-11,15,0.012829350730098499,-0.021829044525839225,0.03802851205766933,-0.045648968249138555,-0.03850474539313753,usd_up_oil_down
2024-11-11,20,0.033088292011341336,-0.021829044525839225,0.03802851205766933,-0.045648968249138555,-0.03850474539313753,usd_up_oil_down
2024-11-11,30,0.003370116801731493,-0.021829044525839225,0.04695163141421954,-0.045648968249138555,-0.03850474539313753,usd_up_oil_down
2024-11-12,3,-0.013192326472355798,-0.01761540339543266,0.0045384803185095635,-0.05119879076312228,-0.04154531953408558,usd_up_oil_down
2024-11-12,5,0.010423114483173013,-0.01761540339543266,0.010653827373798164,-0.05119879076312228,-0.04154531953408558,usd_up_oil_down
2024-11-12,10,0.0078077110877403655,-0.01761540339543266,0.04249999999999998,-0.05119879076312228,-0.04154531953408558,usd_up_oil_down
2024-11-12,15,0.02069232647235575,-0.01761540339543266,0.04249999999999998,-0.05119879076312228,-0.04154531953408558,usd_up_oil_down
2024-11-12,20,0.05146155724158663,-0.01761540339543266,0.05146155724158663,-0.05119879076312228,-0.04154531953408558,usd_up_oil_down
2024-11-12,30,0.014923095703125,-0.01761540339543266,0.05146155724158663,-0.05119879076312228,-0.04154531953408558,usd_up_oil_down
2024-11-13,3,0.011546825892868595,-0.010306919231626854,0.011585516807986362,-0.03253862859893708,-0.04698599055593633,usd_up_oil_down
2024-11-13,5,0.026115894710384335,-0.010306919231626854,0.026115894710384335,-0.03253862859893708,-0.04698599055593633,usd_up_oil_down
2024-11-13,10,0.02289981881489056,-0.010306919231626854,0.050255714785331085,-0.03253862859893708,-0.04698599055593633,usd_up_oil_down
2024-11-13,15,0.017746453797891748,-0.010306919231626854,0.050255714785331085,-0.03253862859893708,-0.04698599055593633,usd_up_oil_down
2024-11-13,20,0.041343749671860275,-0.010306919231626854,0.059283941841784094,-0.03253862859893708,-0.04698599055593633,usd_up_oil_down
2024-11-13,30,0.014104115644401949,-0.010306919231626854,0.059283941841784094,-0.03253862859893708,-0.04698599055593633,usd_up_oil_down
2024-11-14,3,0.02293440838105254,-0.0009734444542992549,0.023167978012323287,-0.04825079894895756,-0.0494837104353022,usd_up_oil_down
2024-11-14,5,0.040456408558440016,-0.0009734444542992549,0.040456408558440016,-0.04825079894895756,-0.0494837104353022,usd_up_oil_down
2024-11-14,10,0.034576766029298156,-0.0009734444542992549,0.055408477351303276,-0.04825079894895756,-0.0494837104353022,usd_up_oil_down
2024-11-14,15,0.02741225287082938,-0.0009734444542992549,0.055408477351303276,-0.04825079894895756,-0.0494837104353022,usd_up_oil_down
2024-11-14,20,0.0341873882475785,-0.0009734444542992549,0.06448099867795976,-0.04825079894895756,-0.0494837104353022,usd_up_oil_down
2024-11-14,30,0.0147574749649384,-0.0009734444542992549,0.06448099867795976,-0.04825079894895756,-0.0494837104353022,usd_up_oil_down
2024-11-15,3,0.03215496806722018,0.009237226340925053,0.03215496806722018,-0.04532094840116274,-0.047801090074077957,usd_up_oil_down
2024-11-15,5,0.056202967578501184,0.009237226340925053,0.056436859953942875,-0.04532094840116274,-0.047801090074077957,usd_up_oil_down
2024-11-15,10,0.026971178426482778,0.009237226340925053,0.056436859953942875,-0.04532094840116274,-0.047801090074077957,usd_up_oil_down
2024-11-15,15,0.038663894087290096,0.009237226340925053,0.056436859953942875,-0.04532094840116274,-0.047801090074077957,usd_up_oil_down
2024-11-15,20,0.0334021720399269,0.009237226340925053,0.0655182214816159,-0.04532094840116274,-0.047801090074077957,usd_up_oil_down
2024-11-15,30,0.024749581482042204,0.0063920749879129435,0.0655182214816159,-0.04532094840116274,-0.047801090074077957,usd_up_oil_down
2025-04-07,3,0.06908816418876573,0.004913089065870402,0.07308641873181387,-0.054918661879859276,-0.02607482775252301,usd_down_oil_down
2025-04-07,5,0.08589435022056047,0.004913089065870402,0.09612711228210213,-0.054918661879859276,-0.02607482775252301,usd_down_oil_down
2025-04-07,10,0.1523057610419798,0.004913089065870402,0.18103887777871996,-0.054918661879859276,-0.02607482775252301,usd_down_oil_down
2025-04-07,15,0.1245213952901616,0.004913089065870402,0.18103887777871996,-0.054918661879859276,-0.02607482775252301,usd_down_oil_down
2025-04-07,20,0.15589734893214846,0.004913089065870402,0.18103887777871996,-0.054918661879859276,-0.02607482775252301,usd_down_oil_down
2025-04-07,30,0.11147629673595416,0.004913089065870402,0.18103887777871996,-0.054918661879859276,-0.02607482775252301,usd_down_oil_down
2025-05-12,3,0.0002173761403339025,-0.029503105590062084,0.00975152246700306,-0.02757226692894721,-0.025877765958689847,usd_up_oil_up
2025-05-12,5,0.0027639448272516187,-0.029503105590062084,0.00975152246700306,-0.02757226692894721,-0.025877765958689847,usd_up_oil_up
2025-05-12,10,0.024565247719332328,-0.029503105590062084,0.04459630361995348,-0.02757226692894721,-0.025877765958689847,usd_up_oil_up
2025-05-12,15,0.04043476744468166,-0.029503105590062084,0.052795031055900665,-0.02757226692894721,-0.025877765958689847,usd_up_oil_up
2025-05-12,20,0.03133537339868009,-0.029503105590062084,0.05590062111801242,-0.02757226692894721,-0.025877765958689847,usd_up_oil_up
2025-05-12,30,0.03326089989324532,-0.029503105590062084,0.06956521739130439,-0.02757226692894721,-0.025877765958689847,usd_up_oil_up
2025-05-16,3,0.040006300700227815,0.008013827781269578,0.04258328095537389,-0.04599145734697585,-0.033948419613193614,usd_up_oil_up
2025-05-16,5,0.05707105520309552,0.008013827781269578,0.05707105520309552,-0.04599145734697585,-0.033948419613193614,usd_up_oil_up
2025-05-16,10,0.059270929495993,0.008013827781269578,0.062476445263395686,-0.04599145734697585,-0.033948419613193614,usd_up_oil_up
2025-05-16,15,0.04717162088505655,0.008013827781269578,0.06851037083595224,-0.04599145734697585,-0.033948419613193614,usd_up_oil_up
2025-05-16,20,0.06737897622368005,0.008013827781269578,0.08233815210559392,-0.04599145734697585,-0.033948419613193614,usd_up_oil_up
2025-05-16,30,0.048617206527930446,0.008013827781269578,0.08233815210559392,-0.04599145734697585,-0.033948419613193614,usd_up_oil_up
2026-03-20,3,-0.004507285597850186,-0.10274814188916681,-0.004047785838283691,-0.09541812917491344,-0.09871999551448452,usd_down_oil_up
2026-03-20,5,-0.01715383861782982,-0.10274814188916681,-0.004047785838283691,-0.09541812917491344,-0.09871999551448452,usd_down_oil_up
2026-03-20,10,0.01890423249384443,-0.10274814188916681,0.047851435319773206,-0.09541812917491344,-0.09871999551448452,usd_down_oil_up
2026-03-20,15,0.037633468334312914,-0.10274814188916681,0.06139508656832304,-0.09541812917491344,-0.09871999551448452,usd_down_oil_up
2026-03-20,20,0.05168042192355515,-0.10274814188916681,0.06767466733275085,-0.09541812917491344,-0.09871999551448452,usd_down_oil_up
2026-03-20,30,,,,-0.09541812917491344,-0.09871999551448452,usd_down_oil_up
