trade_date,ticker,gold_open,gold_high,gold_low,gold_close,adj_close,gold_volume,usd_close,oil_close,usd_ret_lb,oil_ret_lb,usd_regime,oil_regime,resonance_regime,ret_3d,ret_5d,ret_10d,ma5,ma10,ma20,ma30,avg_volume_5d,avg_volume_20d,volume_ratio_1d_vs_20d,close_vs_ma10,close_vs_ma20,recent_20d_high,pullback_depth_from_high,trend_intact_flag,reclaim_short_ma_flag,new_high_breakout_flag,oversold_rank_5d,future_ret_3d,hold_max_drawdown_3d,hold_max_runup_3d,future_ret_5d,hold_max_drawdown_5d,hold_max_runup_5d,future_ret_10d,hold_max_drawdown_10d,hold_max_runup_10d,future_ret_15d,hold_max_drawdown_15d,hold_max_runup_15d,future_ret_20d,hold_max_drawdown_20d,hold_max_runup_20d,future_ret_30d,hold_max_drawdown_30d,hold_max_runup_30d,is_trend_continuation,is_pullback_repair,is_mean_reversion,structure_name
2016-01-19,GC=F,1089.800048828125,1094.4000244140625,1084.9000244140625,1089.9000244140625,1089.9000244140625,17,98.98999786376953,28.760000228881836,0.002633389020518795,-0.08843103250859696,usd_strong,oil_weak,usd_up_oil_down,0.00220691900143688,-0.006019129581338323,0.013766207017220866,1085.6800048828125,1090.0700073242188,,,51.4,,,-0.000155937608606882,,,,0,0,0,0.32122149207576345,0.006697794838326665,0.003853519660331095,0.018258577822090505,0.029176920860157107,0.003853519660331095,0.029176920860157107,0.034315096409112344,0.003853519660331095,0.038076886934937715,0.09982560264305351,0.003853519660331095,0.10138544593519527,0.1112028153564204,0.003853519660331095,0.1568033953443937,0.13872827579131508,0.003853519660331095,0.1568033953443937,0,0,0,none
2016-01-20,GC=F,1099.800048828125,1109.800048828125,1099.800048828125,1107.0999755859375,1107.0999755859375,30,99.08999633789062,27.8799991607666,0.0012124392816759144,-0.09656517792113595,usd_strong,oil_weak,usd_up_oil_down,0.030915309076363418,0.01980471673131312,0.026613455602867653,1089.9800048828124,1092.9400024414062,,,40.0,,,0.012955855868483912,,,,0,1,0,0.8051797448782373,-0.0008129567644387103,-0.011742390286947346,0.0019872398976643613,0.008129347121732744,-0.011742390286947346,0.013187585500767707,0.030891585219380957,-0.011742390286947346,0.0351368668339771,0.07912562326593386,-0.011742390286947346,0.08427427593316095,0.10748803416513386,-0.011742390286947346,0.13883124978016648,0.1357601410374687,-0.011742390286947346,0.14524437934615686,0,0,0,none
2016-01-21,GC=F,1103.5999755859375,1103.5999755859375,1094.0999755859375,1099.0999755859375,1099.0999755859375,16,99.05999755859375,29.25,0.0013140326798439794,-0.034971939446368006,usd_strong,oil_weak,usd_up_oil_down,0.0069628727310466765,0.010666644216954069,0.006593965574585248,1092.3,1093.6599975585937,,,33.2,,,0.004974103505191341,,,,0,1,0,0.666022419791264,0.020562256471609253,-0.0017287093588093105,0.020562256471609253,0.01501228311028191,-0.0017287093588093105,0.024201597831677635,0.05322536739099948,-0.0017287093588093105,0.05322536739099948,0.1353835430200958,-0.0017287093588093105,0.14712044111909295,0.11946142456979691,-0.0017287093588093105,0.14712044111909295,0.1553999205004717,-0.0017287093588093105,0.16449827390064242,0,0,0,none
2016-01-22,GC=F,1098.0,1103.199951171875,1097.199951171875,1097.199951171875,1097.199951171875,4,99.56999969482422,32.18000030517578,0.004844115195007381,0.03706089568425952,usd_strong,oil_strong,usd_up_oil_up,0.006697794838326665,0.021696551101696215,-0.009479101257422351,1096.9599853515624,1092.6099975585937,,,22.2,,,0.004200907573184809,,,,0,1,0,0.8314650173946656,0.017225688347758394,0.0019140519045839355,0.022329567162149955,0.017499156121617343,0.0019140519045839355,0.025975210780460056,0.05523158982237053,0.0019140519045839355,0.07072557520018896,0.12932922961079685,0.0019140519045839355,0.14910691299385803,0.10235148908654423,0.0019140519045839355,0.14910691299385803,0.15129421015987288,0.0019140519045839355,0.16651483902004638,0,0,0,none
2016-01-25,GC=F,1099.300048828125,1109.300048828125,1099.300048828125,1106.199951171875,1106.199951171875,8,99.36000061035156,30.5,0.004042052643285388,-0.01644631490221138,usd_strong,oil_weak,usd_up_oil_down,-0.0008129567644387103,0.013467660258245528,0.0076515776736543195,1099.8999755859375,1093.4499877929688,,,15.0,,,0.01166030776098026,,,,0,1,0,0.7147274835717047,0.008497581657009201,0.003254472803434938,0.017627916164109747,0.019616772916324132,0.0023504771027114124,0.02151514181763603,0.08289647196697425,0.0023504771027114124,0.08515646121878317,0.09193642897420995,0.0023504771027114124,0.1397578236126944,0.10495398913483678,0.0023504771027114124,0.1397578236126944,0.14093295181301246,0.0023504771027114124,0.15702411942630712,0,0,0,none
2016-01-26,GC=F,1115.0999755859375,1121.699951171875,1114.300048828125,1121.699951171875,1121.699951171875,181,99.36000061035156,31.799999237060547,0.0037377791147266137,0.10570232906764154,usd_strong,oil_strong,usd_up_oil_up,0.020562256471609253,0.029176920860157107,0.022982171611377167,1106.2599609375,1095.9699829101562,,,47.8,,,0.02347689139569087,,,,0,1,0,0.9037495168148435,-0.004724905936097756,-0.011500314616465057,0.003566016024000973,0.004992509494539332,-0.011500314616465057,0.008647654153905782,0.06864580846201851,-0.011500314616465057,0.07016143056792234,0.07970047990165607,-0.011500314616465057,0.12400829429557136,0.10430596870202802,-0.011500314616465057,0.12400829429557136,0.12026391217466692,-0.011500314616465057,0.14103599904494146,0,0,0,none
2016-01-27,GC=F,1117.800048828125,1117.800048828125,1115.800048828125,1116.0999755859375,1116.0999755859375,168706,98.9000015258789,33.099998474121094,-0.0019173964984704472,0.18723097096431052,usd_weak,oil_strong,usd_down_oil_up,0.017225688347758394,0.008129347121732744,0.02809506327000233,1108.0599609375,1099.0199829101562,,,33783.0,,,0.015541112028331083,,,,0,1,0,0.6115191341321995,0.010572573323397894,-0.006540567079557635,0.012454103322388388,0.022578688104493372,-0.006540567079557635,0.026789736643767492,0.07042377681683365,-0.006540567079557635,0.07553091181089644,0.09855747908448032,-0.006540567079557635,0.1296479494735423,0.10939877990933256,-0.006540567079557635,0.1296479494735423,0.1396828490496267,-0.006540567079557635,0.14676108987649794,0,0,0,none
2016-01-28,GC=F,1125.4000244140625,1125.699951171875,1109.800048828125,1115.5999755859375,1115.5999755859375,52861,98.51000213623047,33.88999938964844,-0.005552144517649071,0.15863245776575852,usd_weak,oil_strong,usd_down_oil_up,0.008497581657009201,0.01501228311028191,0.02583905801005737,1111.3599609375,1101.82998046875,,,44352.0,,,0.012497386494538354,,,,0,1,0,0.7413993042133745,0.010487695857148482,-0.006095309166927021,0.014162826437699172,0.03764790329790091,-0.006095309166927021,0.03764790329790091,0.11859093915687668,-0.006095309166927021,0.13015424562547628,0.10290431278275136,-0.006095309166927021,0.13015424562547628,0.09340272097752544,-0.006095309166927021,0.13015424562547628,0.12827176292360365,-0.006095309166927021,0.14799209322250428,0,0,0,none
2016-01-29,GC=F,1114.4000244140625,1118.5999755859375,1108.800048828125,1116.4000244140625,1116.4000244140625,6955,99.61000061035156,34.7400016784668,0.0004017366239825737,0.07955255901222813,usd_strong,oil_strong,usd_up_oil_up,-0.004724905936097756,0.017499156121617343,0.03957537855834281,1115.1999755859374,1106.07998046875,,,45742.2,,,0.009330287255483016,,,,0,1,0,0.7734827986084267,0.02230385513215216,-0.0009852880346494786,0.026513771890566584,0.03708350368031477,-0.0009852880346494786,0.05231102036630064,0.10990679728466812,-0.0009852880346494786,0.12934434007187545,0.08339302539410154,-0.0009852880346494786,0.12934434007187545,0.10524901238843065,-0.0009852880346494786,0.12934434007187545,0.114654243282716,-0.0009852880346494786,0.14716940448298943,0,0,0,none
2016-02-01,GC=F,1116.699951171875,1130.0,1115.300048828125,1127.9000244140625,1127.9000244140625,1682,99.0,34.689998626708984,-0.003623194526370166,0.1373770041543929,usd_weak,oil_strong,usd_down_oil_up,0.010572573323397894,0.019616772916324132,0.03334862520756987,1119.539990234375,1109.7199829101562,1099.1549926757812,,46077.0,11562.0,0.1454765611485902,0.016382548556285847,0.026151936651176433,,,0,1,0,0.8040201005025126,0.02633207778083335,-0.004344378320771836,0.02633207778083335,0.06206223821687096,-0.004344378320771836,0.0642787467246162,0.07092827224785236,-0.004344378320771836,0.1178296139173356,0.08369538289805667,-0.004344378320771836,0.1178296139173356,0.09078821012284188,-0.004344378320771836,0.1178296139173356,0.09087684881756086,-0.004344378320771836,0.1354729350566255,0,0,0,none
2016-02-02,GC=F,1128.300048828125,1131.4000244140625,1123.0,1127.300048828125,1127.300048828125,1230,98.87000274658203,32.720001220703125,-0.00493154046658173,0.028930880682864313,usd_weak,oil_strong,usd_down_oil_up,0.010487695857148482,0.004992509494539332,0.034315096409112344,1120.660009765625,1113.4599853515624,1101.7649963378906,,46286.8,11616.35,0.1058852393393794,0.012429780736298968,0.023176496417211645,1130.0,-0.0023893373202433787,0,1,0,0.5411673753382296,0.02705579586526774,-0.0020403164450458755,0.042136075527875905,0.06333708795450965,-0.0020403164450458755,0.064845180892104,0.07433684301258214,-0.0020403164450458755,0.11842454911518785,0.09882009892535248,-0.0020403164450458755,0.11842454911518785,0.10094910124071421,-0.0020403164450458755,0.11842454911518785,0.09048167797564921,-0.0020403164450458755,0.13607726044473734,0,0,0,none
2016-02-03,GC=F,1128.5,1146.0,1125.0,1141.300048828125,1141.300048828125,1630,97.29000091552734,35.040000915527344,-0.016279075687681166,0.05861034836370216,usd_weak,oil_strong,usd_down_oil_up,0.02230385513215216,0.022578688104493372,0.030891585219380957,1125.7000244140625,1116.8799926757813,1104.9099975585937,,12871.6,11693.75,0.13939070016034205,0.021864530041261654,0.03293485564429566,1131.4000244140625,0.008750242354988114,0,1,1,0.8411287205257054,0.04959254636329313,-0.0002629009158748863,0.0517830308047571,0.04678866210387045,-0.0002629009158748863,0.0517830308047571,0.07430116808010667,-0.0002629009158748863,0.10470515630197452,0.08490309138534236,-0.0002629009158748863,0.10470515630197452,0.10172607607013395,-0.0002629009158748863,0.11092611072428249,0.10794703049244192,-0.0002629009158748863,0.12214132689022872,0,0,0,none
2016-02-04,GC=F,1142.5,1157.5999755859375,1141.0,1157.5999755859375,1157.5999755859375,771,96.47000122070312,34.459999084472656,-0.020708566351528512,0.016819111982584456,usd_weak,oil_strong,usd_down_oil_up,0.02633207778083335,0.03764790329790091,0.05322536739099948,1134.1000244140625,1122.7299926757812,1108.1949951171875,,2453.6,11729.7,0.06573058134479143,0.031058209130987446,0.04458148672971185,1146.0,0.010122142745146112,0,1,1,0.9489756474681098,0.03550447171107973,-0.010020711671202331,0.03697309064511778,0.07800626359068308,-0.010020711671202331,0.08915003059666726,0.06288877882126442,-0.010020711671202331,0.08915003059666726,0.053731923422600136,-0.010020711671202331,0.08915003059666726,0.09701110158652382,-0.010020711671202331,0.10564966431190603,0.08310303668889962,-0.010020711671202331,0.10634068605921354,0,0,0,none
2016-02-05,GC=F,1155.5999755859375,1174.800048828125,1146.0,1157.800048828125,1157.800048828125,877,97.02999877929688,34.060001373291016,-0.025901032177953587,-0.019573985962046514,usd_weak,oil_weak,usd_down_oil_down,0.02705579586526774,0.03708350368031477,0.05523158982237053,1142.380029296875,1128.7900024414062,1110.7,,1238.0,11767.45,0.07452761643346689,0.025700126971335946,0.04240573406691728,1157.5999755859375,0.00017283452523075837,0,1,1,0.9474294549671434,0.03187070373774681,0.006218648184686426,0.03679389686419121,0.07021931536460091,0.006218648184686426,0.08896182039744449,0.04465360942435903,0.006218648184686426,0.08896182039744449,0.06572808116821438,0.006218648184686426,0.08896182039744449,0.09103463283701818,0.006218648184686426,0.1054586028991118,0.07427880149689536,0.006218648184686426,0.10614950523464217,0,0,0,none
2016-02-08,GC=F,1173.5,1200.4000244140625,1165.0,1197.9000244140625,1197.9000244140625,931,96.56999969482422,32.880001068115234,-0.02454545762803817,-0.05217635140521948,usd_weak,oil_weak,usd_down_oil_down,0.04959254636329313,0.06206223821687096,0.08289647196697425,1156.380029296875,1137.960009765625,1115.7049987792968,,1087.8,11809.1,0.07883750666858609,0.05267321710257877,0.07367093068929154,1174.800048828125,0.019662899749604223,0,1,1,0.9903362968689602,0.04173971031051349,-0.013189789219558157,0.05250857595134395,0.008347942062102653,-0.013189789219558157,0.05250857595134395,0.020368999012248423,-0.013189789219558157,0.05250857595134395,0.02704735266193059,-0.013189789219558157,0.05250857595134395,0.053593747277263404,-0.013189789219558157,0.06845312490924216,0.04199008743022281,-0.013189789219558157,0.06912089913205666,0,0,0,none
2016-02-09,GC=F,1188.699951171875,1199.199951171875,1186.699951171875,1198.699951171875,1198.699951171875,700,96.06999969482422,30.31999969482422,-0.028320046262511167,-0.07334967714977769,usd_weak,oil_weak,usd_down_oil_down,0.03550447171107973,0.06333708795450965,0.06864580846201851,1170.660009765625,1145.660009765625,1120.8149963378905,,981.8,11841.95,0.059111886133618195,0.04629640639817789,0.06948957239906939,1200.4000244140625,-0.00141625558781322,0,1,0,0.991495941244685,0.03370320018330397,-0.01384831589398916,0.051806206878993954,0.010344560706738948,-0.01384831589398916,0.051806206878993954,0.03336948496652159,-0.01384831589398916,0.051806206878993954,0.03537167443163014,-0.01384831589398916,0.051806206878993954,0.04830234985615722,-0.01384831589398916,0.06774011558339055,0.020855928104075883,-0.01384831589398916,0.06840744418136913,0,0,0,none
2016-02-10,GC=F,1189.800048828125,1197.699951171875,1182.0999755859375,1194.699951171875,1194.699951171875,671,95.88999938964844,30.84000015258789,-0.014389983684905738,-0.11986303234022744,usd_weak,oil_weak,usd_down_oil_down,0.03187070373774681,0.04678866210387045,0.07042377681683365,1181.339990234375,1153.5200073242188,1126.2699951171876,,790.0,11871.15,0.05652358870033653,0.035699375464826044,0.06075803879296937,1200.4000244140625,-0.004748478112510668,0,1,0,0.968689601855431,0.011048860619136791,-0.0009207128407919818,0.05532778133238625,0.026282770316732984,-0.0009207128407919818,0.05532778133238625,0.03641081591853346,-0.0009207128407919818,0.05532778133238625,0.05248185804367478,-0.0009207128407919818,0.06127067567918276,0.06470247927297712,-0.0009207128407919818,0.07131503869119205,0.02234876900764715,-0.0009207128407919818,0.07198460158606612,0,0,0,none
2016-02-11,GC=F,1205.5999755859375,1260.800048828125,1204.5999755859375,1247.9000244140625,1247.9000244140625,995,95.55999755859375,30.059999465942383,-0.00943302218922415,-0.127684263941634,usd_weak,oil_weak,usd_down_oil_down,0.04173971031051349,0.07800626359068308,0.11859093915687668,1199.4,1166.7500122070312,1134.2899963378907,,834.8,11918.4,0.08348436031682105,0.06955218457939205,0.1001595962610684,1200.4000244140625,0.039570142480783055,0,1,1,0.9953614224971009,-0.029489580982582364,-0.04351314028831832,-8.011506048688499e-05,-0.014023559305735955,-0.04351314028831832,-8.011506048688499e-05,-0.022517809949664458,-0.04351314028831832,0.0017629226130577713,0.017629617412925347,-0.04351314028831832,0.025643079873345798,0.008654480764902273,-0.04351314028831832,0.026284098177827397,-0.022437694889177573,-0.04351314028831832,0.026284098177827397,0,0,0,none
2016-02-12,GC=F,1247.800048828125,1247.800048828125,1233.5,1239.0999755859375,1239.0999755859375,250,95.9800033569336,33.36000061035156,-0.010821348403307618,-0.020551988688067846,usd_weak,oil_weak,usd_down_oil_down,0.03370320018330397,0.07021931536460091,0.10990679728466812,1215.6599853515625,1179.0200073242188,1142.5499938964845,,709.4,11927.95,0.02095917571753738,0.05095754769935579,0.08450394486475354,1260.800048828125,-0.017211351841520783,0,1,0,0.9942017781213761,-0.010491485962504932,-0.03672020086876704,8.068403511196642e-05,-0.023888286796180824,-0.03672020086876704,8.068403511196642e-05,-0.0041965549788798295,-0.03672020086876704,0.008877411199042617,0.019449581196659516,-0.03672020086876704,0.032927164580752954,0.004277337529297265,-0.03672020086876704,0.0335727353769546,-0.0028246308360589945,-0.03672020086876704,0.0335727353769546,0,0,0,none
2016-02-16,GC=F,1233.0999755859375,1233.5999755859375,1193.5999755859375,1207.9000244140625,1207.9000244140625,422,96.87000274658203,32.18000030517578,0.0031065864420198874,-0.02128956022505324,usd_strong,oil_weak,usd_up_oil_down,0.011048860619136791,0.008347942062102653,0.07092827224785236,1217.6599853515625,1187.0200073242188,1148.3699951171875,1128.4433308919272,607.6,11946.85,0.035323118646337734,0.01759028235498028,0.051838718836258124,1260.800048828125,-0.04195750504866447,1,1,0,0.6146115191341321,0.018627369438885877,-0.009437887394358246,0.025912679961237473,0.01192153665287643,-0.009437887394358246,0.025912679961237473,0.018544601342258105,-0.009437887394358246,0.03493662581250945,0.04487122284658174,-0.009437887394358246,0.05960758220443485,0.018627369438885877,-0.009437887394358246,0.06026982803740477,0.015729778637281422,-0.009437887394358246,0.06026982803740477,0,1,0,pullback_repair
2016-02-17,GC=F,1196.5,1212.9000244140625,1196.5,1211.0999755859375,1211.0999755859375,53,96.79000091552734,34.5,0.007494547964924214,0.13786280828654918,usd_strong,oil_strong,usd_up_oil_up,-0.029489580982582364,0.010344560706738948,0.07433684301258214,1220.139990234375,1195.4,1154.4299926757812,1132.9766642252605,478.2,11948.65,0.004435647541772502,0.013133658679887361,0.04908914639232864,1260.800048828125,-0.03941947280885827,1,1,0,0.6571318129107074,-0.0013210929057805298,-0.007844108819673457,0.023202028034343458,0.022789180201729042,-0.007844108819673457,0.03220213094392266,0.024770869956863617,-0.007844108819673457,0.03220213094392266,0.03756915276790984,-0.007844108819673457,0.05680790208491171,0.01502772158292065,-0.007844108819673457,0.057468398141338195,0.019073549708199522,-0.007844108819673457,0.057468398141338195,0,1,0,pullback_repair
2016-02-18,GC=F,1209.5999755859375,1239.199951171875,1201.5999755859375,1226.0999755859375,1226.0999755859375,315,96.94999694824219,34.279998779296875,0.011054307699872368,0.11154340498342452,usd_strong,oil_strong,usd_up_oil_up,-0.010491485962504932,0.026282770316732984,0.07430116808010667,1226.4199951171875,1203.8799926757813,1160.3799926757813,1137.8999959309897,407.0,11962.9,0.026331407936202762,0.018456974985330055,0.05663660466827691,1260.800048828125,-0.027522265147784664,1,1,0,0.8793969849246231,-0.0030991981351248254,-0.018840205567167034,0.005464540719027022,0.009868669624722104,-0.018840205567167034,0.019574260238061525,0.02552813755107297,-0.018840205567167034,0.03409187640522493,0.03743579261725993,-0.018840205567167034,0.04387900652425558,0.03131883629286558,-0.018840205567167034,0.04453142212962269,-0.003180837200652209,-0.018840205567167034,0.04453142212962269,0,1,0,pullback_repair
2016-02-19,GC=F,1230.800048828125,1232.800048828125,1221.800048828125,1230.4000244140625,1230.4000244140625,76,96.5999984741211,33.0099983215332,0.01088322459290203,0.09813702288761283,usd_strong,oil_strong,usd_up_oil_up,0.018627369438885877,-0.014023559305735955,0.06288877882126442,1222.9199951171875,1211.1599975585937,1166.9449951171875,1142.5166625976562,223.2,11965.9,0.00635138184340501,0.015885619484008906,0.054377052528086445,1260.800048828125,-0.024111693557054004,1,1,0,0.19095477386934673,0.006745714071133113,-0.022269200154730884,0.016011013313541156,-0.008615064512035753,-0.022269200154730884,0.016011013313541156,0.032103380377296764,-0.022269200154730884,0.04023081844749865,0.023000590211536664,-0.022269200154730884,0.04088095396598046,0.019018224926650174,-0.022269200154730884,0.04088095396598046,-0.010078043049428276,-0.022269200154730884,0.04088095396598046,0,1,0,pullback_repair
2016-02-22,GC=F,1226.0999755859375,1226.0999755859375,1203.0,1209.5,1209.5,280,97.37999725341797,34.689998626708984,0.014586308059169717,0.03986804532445731,usd_strong,oil_strong,usd_up_oil_up,-0.0013210929057805298,-0.023888286796180824,0.04465360942435903,1217.0,1216.3299926757813,1172.5599975585938,1145.9099975585937,229.2,11979.7,0.023372872442548643,-0.005615246451956768,0.0315037205075388,1260.800048828125,-0.040688488928761424,1,0,0,0.09006571318129107,0.02372877318881761,-0.00173623446542992,0.033567569727935176,0.020173645650320315,-0.00173623446542992,0.033567569727935176,0.04439847141122355,-0.00173623446542992,0.058205890379547265,0.02885491890373082,-0.00173623446542992,0.0588672601669078,0.028358866331645416,-0.00173623446542992,0.0588672601669078,0.01562631204139109,-0.00173623446542992,0.0588672601669078,0,0,0,none
