Date,Open,High,Low,Close,Adj Close,Volume
2016-04-25 00:00:00+09:00,277.0,280.5,274.25,277.0,242.45152282714844,6591600
2016-04-26 00:00:00+09:00,277.75,284.0,275.75,278.75,243.98326110839844,10510400
2016-04-27 00:00:00+09:00,276.25,276.75,266.0,272.5,238.51275634765625,13302800
2016-04-28 00:00:00+09:00,269.75,286.25,264.25,265.0,231.94818115234375,23982800
2016-05-02 00:00:00+09:00,257.5,259.25,251.75,257.0,224.94598388671875,11754800
2016-05-06 00:00:00+09:00,259.0,263.5,256.75,261.0,228.4470977783203,11903600
2016-05-09 00:00:00+09:00,262.5,266.75,261.5,265.75,232.6046600341797,6462000
2016-05-10 00:00:00+09:00,267.0,269.25,263.25,267.25,233.91757202148438,8640000
2016-05-11 00:00:00+09:00,270.0,273.5,265.5,266.5,233.26109313964844,6965200
2016-05-12 00:00:00+09:00,265.5,268.0,262.25,267.75,234.35520935058594,4928400
2016-05-13 00:00:00+09:00,273.5,273.75,256.75,257.5,225.38360595703125,11827200
2016-05-16 00:00:00+09:00,259.25,268.75,258.75,264.5,231.51052856445312,5775200
2016-05-17 00:00:00+09:00,271.5,273.75,268.0,270.5,236.76220703125,6796000
2016-05-18 00:00:00+09:00,275.0,282.0,274.5,279.75,244.85850524902344,11191200
2016-05-19 00:00:00+09:00,283.25,286.5,282.75,285.0,249.45372009277344,7288000
2016-05-20 00:00:00+09:00,283.75,290.0,282.75,289.5,253.39244079589844,7809200
2016-05-23 00:00:00+09:00,290.0,295.0,284.75,295.0,258.20654296875,9967200
2016-05-24 00:00:00+09:00,292.5,295.5,290.5,291.0,254.70538330078125,8444400
2016-05-25 00:00:00+09:00,297.5,301.5,295.25,296.25,259.300537109375,8906800
2016-05-26 00:00:00+09:00,302.0,302.0,293.25,295.75,258.8628845214844,5405200
2016-05-27 00:00:00+09:00,299.0,300.25,297.25,299.75,262.3640441894531,6393600
2016-05-30 00:00:00+09:00,302.5,308.25,302.0,307.75,269.3662414550781,7831200
2016-05-31 00:00:00+09:00,305.75,309.5,303.75,308.25,269.8039245605469,7897600
2016-06-01 00:00:00+09:00,304.0,308.5,300.25,304.75,266.7403564453125,6998000
2016-06-02 00:00:00+09:00,303.0,303.5,294.0,295.5,258.6441650390625,9329200
2016-06-03 00:00:00+09:00,296.0,296.5,288.75,293.0,256.4559020996094,7465200
2016-06-06 00:00:00+09:00,289.75,292.75,287.5,292.5,256.018310546875,5811600
2016-06-07 00:00:00+09:00,292.75,297.75,292.5,297.75,260.6134948730469,6120000
2016-06-08 00:00:00+09:00,297.75,303.0,297.25,302.0,264.33343505859375,4486000
2016-06-09 00:00:00+09:00,299.75,301.0,293.75,295.5,258.6441650390625,7410400
2016-06-10 00:00:00+09:00,297.75,301.0,296.0,298.5,261.26995849609375,11500800
2016-06-13 00:00:00+09:00,295.25,295.5,282.5,283.0,247.70318603515625,8725600
2016-06-14 00:00:00+09:00,285.0,285.5,278.0,281.0,245.9525604248047,6098000
2016-06-15 00:00:00+09:00,279.0,286.0,278.5,284.5,249.01611328125,6546400
2016-06-16 00:00:00+09:00,282.25,285.0,273.75,274.5,240.2633056640625,8184400
2016-06-17 00:00:00+09:00,280.25,282.25,276.0,281.5,246.39022827148438,9022400
2016-06-20 00:00:00+09:00,287.0,294.5,285.5,292.5,256.018310546875,9541200
2016-06-21 00:00:00+09:00,289.75,293.5,288.0,293.0,256.4559020996094,4392000
2016-06-22 00:00:00+09:00,292.0,293.5,289.25,292.75,256.2370910644531,4329600
2016-06-23 00:00:00+09:00,292.0,297.0,289.0,296.0,259.0816955566406,3620000
2016-06-24 00:00:00+09:00,296.5,300.25,272.5,275.75,241.35743713378906,12611600
2016-06-27 00:00:00+09:00,281.25,287.0,277.5,286.5,250.76661682128906,9920400
2016-06-28 00:00:00+09:00,282.5,285.0,277.75,280.5,245.51504516601562,10623200
2016-06-29 00:00:00+09:00,280.5,282.75,276.0,277.75,243.10792541503906,13044000
2016-06-30 00:00:00+09:00,282.25,288.75,282.25,283.75,248.35968017578125,9390800
2016-07-01 00:00:00+09:00,286.25,288.5,280.0,281.25,246.1714324951172,5361200
2016-07-04 00:00:00+09:00,277.75,279.5,273.0,274.25,240.04449462890625,8532000
2016-07-05 00:00:00+09:00,271.75,273.0,267.25,267.75,234.35520935058594,6685200
2016-07-06 00:00:00+09:00,263.75,263.75,255.25,259.0,226.69651794433594,11619200
